226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
157.74981276039256,44.64984053820704,198.02047366759342,242.55174042403547,174.30892045441968,2982.6346450811675,0.8533899482665213,0.8061569013792472,0.8189658428506944
82.90756573210899,38.872982614250034,180.50193878621633,148.8155392580726,104.98369051640589,1850.196805047156,0.3991728634165007,0.48890246507607416,0.5299241025612083
102.16569459370382,67.79114690110625,1128.0776536127744,279.56383390543397,197.51704860540468,2649.2798537892427,0.5093966135833274,0.9418693767063111,1.0576954242180452
37.08643530949316,51.61756745339494,1058.3388959704623,186.76925042394947,135.80713563883342,2020.0465555407764,0.1833845716516798,0.635607320461089,0.743651820347751
67.74123492373216,149.1574482658133,873.2479261707975,352.13920695349896,249.175740610141,4571.518538321759,0.3441422354310033,1.0744438350917682,1.234257723790301
81.65539914182902,35.648945258448656,107.37301597618593,141.8281591580506,99.8071301962903,1810.0336636637608,0.42242070031632317,0.46429479885164765,0.4879911787150167
184.1091081094562,129.1106597438719,677.6285292512454,422.0987161257383,296.7396633194184,4886.5534681319305,0.9533224838982637,1.3782433898931967,1.5428866858680221
50.557290159251,20.51334482402032,509.23945695363693,107.58336373761456,80.19905495185778,1610.0428672972503,0.21870489737412196,0.36072600850633246,0.4516088614720502
48.39744115326274,23.72185897629694,688.3306196873641,135.48253443991234,97.44014641973016,1767.43489559451,0.2485418401731263,0.4676065971017529,0.5197648306510658
76.04205387342489,150.7043202167284,896.7984998866966,372.34308078199643,247.52915515695898,4669.2641240702715,0.3855408578902839,1.1246655316469172,1.3099559095289184
17.935793385941185,39.57342967745992,310.24803230717697,93.76864115799505,69.18556702289709,1162.1662381510603,0.10006374436227747,0.30256331679160603,0.35185056907310813
60.826619448682614,138.30711364692763,639.0377655824334,303.28690049218,214.71098545482607,3869.673348252454,0.2969237456616462,0.9287480152183774,1.08404119523314
85.85926267241524,39.85707337107039,956.8061573089445,208.59101499909923,148.5185063495396,2352.325337796418,0.4346460527702215,0.7215449296211842,0.8208609862624904
76.01691892490194,142.35891867976466,878.4543958593489,349.6562916911425,249.13039224603887,4429.741511147935,0.38027475812235983,1.0787403144230314,1.2465817327126538
60.82637551922808,28.291745482160902,704.7146058417916,151.6152432338879,110.09406893791852,1927.0983957118474,0.3038767505200579,0.5188748389267034,0.5787339294779866
23.6043037244286,58.3929617961967,391.9606567753679,133.93700505698263,94.03594063581458,1757.5075245259127,0.12728554896814936,0.4248949929588734,0.5005263492399319
100.1125194366164,52.31756325209476,1072.6431678965262,235.92218179375942,172.58403424794085,2435.1183743105494,0.505381785497671,0.8502846025678006,0.986292440247425
27.7484271062533,26.746108910790205,323.48991227180096,91.60859759032394,62.665331583995226,1194.7184036970161,0.13915386447097453,0.2983459154055579,0.3487510840637165
102.64429858937132,45.585045923862594,1024.9196490100449,233.46800768331377,171.25822213172165,2243.360036728146,0.5099143832573513,0.80836845807781,0.9185329185370542
84.97589033082286,33.70494188740619,897.9129640477058,186.2880685679529,143.7530625268035,2455.8195241433873,0.429856746380739,0.670137505788539,0.7700050242095181
83.03724095313132,42.45743585231375,233.65080923477393,171.34000733577483,115.4702600145342,2241.654936542455,0.4034530047922227,0.5210750372820616,0.5776039228876523
85.50717454978887,69.71658787080997,901.6553564105226,262.8050523667451,185.93471122775557,2706.1627471955903,0.43119250229530864,0.8358106969199027,0.9594621942631926
116.21072320327013,70.67153648953064,1032.4710170787985,299.00824385875995,209.0894364388165,2650.5196347359274,0.5866529030381085,0.9820890729345569,1.0940768004111188
