226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.17884502,-0.20743057,-0.8222351,-0.1596048,-0.15618268,-0.13640976,0.12432191,-0.14074956,-0.19632514
-0.61016655,-0.63715994,-0.6340779,-0.59317577,-0.5915334,-0.5975727,-0.25650522,-0.58821356,-0.6044259
-0.6412917,-0.07865993,-0.5226146,-0.36895922,-0.36318636,-0.35101417,-0.33911526,-0.36969987,-0.3621416
-0.6218028,0.038631145,0.6143395,-0.052275125,-0.04470323,-0.053050734,-0.29077584,-0.050046522,-0.035824545
0.65220666,0.50567126,0.19313362,0.43395144,0.43257144,0.4219486,0.39338192,0.4299049,0.41879272
-0.04908716,0.041214235,-0.40310213,-0.04226998,-0.038263194,-0.009177298,0.009153228,-0.051974498,-0.057642147
0.120787986,0.33631042,0.59404945,0.24780707,0.24798156,0.21983685,0.11220355,0.256596,0.25914145
-0.26169124,-0.18881062,0.11128781,-0.16024326,-0.15942821,-0.16366212,-0.1291789,-0.12504146,-0.10838835
-0.53442204,-0.5063402,-0.5491039,-0.44949254,-0.4456859,-0.48756647,-0.23475759,-0.46343365,-0.45429596
-0.3721133,0.19554006,0.4256064,0.017859004,0.020294871,0.04887902,-0.14025669,0.013936933,0.027267985
0.13748302,0.16790646,0.92311895,0.16233616,0.15988885,0.12318648,0.13044772,0.17951134,0.17776383
-0.49853963,-0.3828535,-0.55534106,-0.44912136,-0.4476969,-0.4440349,-0.18859896,-0.43950793,-0.43987888
-0.6213474,0.17043124,-0.14029719,-0.11597125,-0.11150625,-0.07896967,-0.27653396,-0.12387773,-0.103245825
0.16216637,0.11156351,0.44307578,0.098195426,0.09413001,-0.013944785,0.116137914,0.106918745,0.10123971
0.25165012,-0.074140586,-0.70594144,-0.025651388,-0.021841096,0.014490061,0.20336512,-0.013921593,-0.033949602
0.04394615,0.060669538,0.85352296,0.08418936,0.082376786,0.038730692,0.049244788,0.09781893,0.09929702
-0.013441157,0.48342514,0.5105066,0.31911522,0.32308275,0.31680056,0.028430665,0.32629582,0.33821484
0.33570573,0.18923472,0.6798362,0.21418509,0.21301273,0.14725994,0.2573768,0.23556712,0.21192689
0.46954,0.4978164,0.36398688,0.44829807,0.44973198,0.41281587,0.22867528,0.4259283,0.42413908
-0.26619148,0.38106737,-0.08744933,0.12855154,0.13295053,0.20566832,-0.11700906,0.10209917,0.12458194
-0.25594446,-0.4087848,0.124072134,-0.25619152,-0.25611013,-0.25786844,-0.11229181,-0.23268652,-0.23411389
-0.7785411,-0.11450806,0.7517062,-0.13982177,-0.13003488,-0.161593,-0.47863314,-0.13085213,-0.0999012
-0.0017022335,0.26059502,0.018298993,0.12943438,0.1322593,0.13927338,0.066312715,0.11101643,0.1168148
-0.02876007,0.054494627,0.89407474,0.0774916,0.084199004,0.059568927,-0.02043346,0.09148959,0.08717073
0.083707325,0.12555934,0.9366559,0.14060733,0.13981016,0.09076963,0.09007691,0.15304586,0.15724373
-0.45896435,0.13454804,0.43408027,-0.00795044,-0.004383466,0.10028452,-0.231392,-0.020967094,-0.009823033
0.3983634,0.12854686,0.4407819,0.17013611,0.16776335,0.07186415,0.31287846,0.19331926,0.17369515
-0.39867866,0.12198417,0.6530726,0.0030358487,0.007880103,0.027463853,-0.180602,-0.0029917073,0.013674065
-0.6385853,0.104930535,-0.13103211,-0.14458394,-0.13366973,-0.12825322,-0.27595124,-0.15518886,-0.13406679
0.17721784,0.33794877,0.4819566,0.24142781,0.24176578,0.22251672,0.13360924,0.26493764,0.23442164
-0.7710843,-0.039903555,0.45078772,-0.120580316,-0.112399474,-0.10038126,-0.49363267,-0.14424826,-0.10427676
-0.035647757,-0.09016488,-0.014370201,-0.06565537,-0.06498483,-0.078199185,-0.021278922,-0.050855406,-0.05300869
0.14198263,-0.13765539,-0.77012867,-0.11564793,-0.1140072,-0.09828526,0.07376725,-0.10779997,-0.15051845
-0.16643845,-0.1458206,0.4248094,-0.050307646,-0.050334275,-0.052723818,-0.08513806,-0.03898344,-0.03761955
0.17713723,0.34172907,0.37399688,0.24664576,0.24617392,0.22802976,0.095055595,0.23649895,0.24161303
0.36327934,-0.070369564,-0.6905817,0.010985584,0.012590409,0.050997064,0.22071339,0.0038199548,-0.010330343
-0.66055137,-0.17173693,-0.5863698,-0.44753775,-0.43972185,-0.44010052,-0.35307527,-0.44711438,-0.44068694
0.41054225,0.40234417,0.06709656,0.32161948,0.32530612,0.32005632,0.233335,0.28986564,0.313884
-0.5921695,0.048758145,-0.24400838,-0.18445866,-0.18059842,-0.17608896,-0.29560918,-0.19258606,-0.15596901
-0.6195369,-0.06611047,-0.22184438,-0.24503359,-0.23549242,-0.26382023,-0.3141201,-0.24755931,-0.25021443
0.14630626,-0.06476016,-0.7698243,-0.07408202,-0.070620425,-0.044790983,0.079607986,-0.067576714,-0.09899492
0.1767721,0.14587943,0.4968885,0.122786455,0.121426806,0.037177622,0.12473021,0.13394205,0.12167663
0.40948462,0.45154774,0.3002833,0.35782585,0.3571112,0.34133473,0.24373338,0.36289153,0.34348062
-0.5592422,0.10524715,-0.066632375,-0.09275687,-0.087916605,-0.057748258,-0.23669326,-0.1172954,-0.07899624
