226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.1970436,-0.36548486,0.12891033,0.05543029,0.05621452,0.12125687,0.034172762,0.039782956,-0.32339397
-0.026787309,-0.5617831,-0.3123054,-0.3358497,-0.32620242,-0.31950882,-0.36164206,-0.35095692,-0.7381514
0.42861697,-0.12057509,0.18165925,0.20337015,0.19423226,0.26416403,0.1841266,0.19655314,-0.04400538
0.3206589,-0.22451168,0.32291546,0.34411186,0.32251373,0.2991325,0.35169065,0.3547579,0.4620196
0.38476765,-0.12720177,-0.072139725,-0.060371492,-0.072254114,-0.051783737,-0.08738799,-0.059092585,-0.8087019
0.35521695,-0.17797592,0.23680831,0.26289195,0.25881514,0.23100094,0.24326956,0.2523803,0.512183
-0.24677843,-0.7352107,-0.35923302,-0.4074669,-0.4095975,-0.42904097,-0.41986778,-0.41262376,-0.65819967
-0.08072424,-0.64331245,-0.31768698,-0.2449718,-0.2411203,-0.20578685,-0.23514411,-0.22781694,0.057129107
-0.25485745,-0.75247055,0.10102524,-0.0601425,-0.07104655,-0.007974737,-0.07524595,-0.07025266,-0.0689093
0.18576416,-0.37017134,0.21831751,0.14977926,0.15701814,0.2129167,0.14935574,0.1351808,-0.17122497
0.34428436,-0.16840178,-0.22594342,-0.21897836,-0.20605408,-0.17563406,-0.2417167,-0.23015358,-0.8413744
-0.3284753,-0.81200624,0.036459904,-0.19624136,-0.19071324,-0.17460337,-0.20246631,-0.22359408,-0.4881866
0.0017310661,-0.5477489,-0.20177418,-0.13702072,-0.13349375,-0.17712857,-0.116799906,-0.121757336,0.182143
-0.06422603,-0.6165364,-0.3333325,-0.25805846,-0.25724915,-0.2591566,-0.22579016,-0.22923541,0.07647352
0.5512402,0.091189824,0.14152908,0.19778107,0.20589119,0.22984795,0.19484472,0.19637924,0.21366273
0.2965564,-0.25041345,-0.11420534,-0.12107198,-0.12368034,-0.11434025,-0.13929528,-0.12405369,-0.69419515
0.46020275,-0.04092918,-0.014529441,0.09956403,0.10076127,0.062168147,0.07772314,0.09660194,0.46422833
0.7846224,0.5454631,0.21637866,0.3036347,0.33217543,0.1989416,0.31306747,0.29440004,0.23925637
-0.39023158,-0.8180177,-0.037380233,-0.23698063,-0.22886,-0.2262709,-0.23741537,-0.2587797,-0.39708987
-0.05442385,-0.58936954,-0.31416714,-0.2095074,-0.19599678,-0.23139732,-0.16767433,-0.1860082,0.22716038
-0.22999209,-0.71813047,-0.0021728592,-0.02043571,-0.020939797,-0.060920466,0.0031512068,-0.011877153,0.8223267
0.24211487,-0.31601197,-0.08895833,-0.020367198,-0.017903259,-0.01520254,-0.019813256,-0.014200049,0.18735942
-0.23252402,-0.7437917,0.08091998,-0.10095124,-0.10104369,-0.056782108,-0.09966667,-0.11415468,-0.19381039
0.36506835,-0.15630685,0.003964931,0.07802112,0.07678834,-0.009037278,0.07728596,0.08694276,0.44315106
0.3398922,-0.21696411,0.20385341,0.20360275,0.19772401,0.22424226,0.18918216,0.19596048,0.02658232
0.41201627,-0.10337247,0.24289662,0.23450997,0.23233953,0.21183202,0.24090087,0.23917511,0.61011225
0.37667003,-0.17269158,0.054624934,0.107299134,0.12177632,0.069554105,0.1201554,0.110366024,0.9168085
-0.082173474,-0.64098316,-0.4162194,-0.23959911,-0.24438116,-0.21535134,-0.2201783,-0.20372744,0.22316647
0.23469701,-0.32526356,-0.21982972,-0.23722786,-0.20227563,-0.19166239,-0.19285926,-0.24033047,-0.6270396
0.12061516,-0.44797915,0.12244703,0.07452838,0.0851107,0.082507804,0.09627891,0.07403402,0.39558944
0.45191112,-0.05257631,0.05142277,0.13950458,0.14223483,0.057013012,0.13748485,0.14401126,0.7835915
0.3779689,-0.14056984,-0.0935258,-0.08720075,-0.09472656,-0.09571837,-0.12834002,-0.09690475,-0.76336336
0.4742798,-0.04279338,0.0926006,0.18758844,0.19580969,0.08448713,0.19578265,0.19133484,0.8657093
-0.33297953,-0.7933767,-0.42802396,-0.49212608,-0.49072737,-0.51965547,-0.49730325,-0.49402982,-0.7254734
0.059625342,-0.49531147,-0.20471877,-0.17305444,-0.16937898,-0.1940905,-0.14574505,-0.15402478,-0.0034501173
0.23934877,-0.32743946,0.16902371,0.13504586,0.13223463,0.14972454,0.10927012,0.11645237,-0.20349772
-0.15593453,-0.6788919,0.11387316,0.06374276,0.051324163,0.08044347,0.044090044,0.052196886,0.21831907
0.68390894,0.33490747,0.44049627,0.3578586,0.37089682,0.45140263,0.390578,0.35577127,-0.08325613
0.13771732,-0.44321546,0.028862081,0.052773807,0.040012974,0.04477282,0.034874856,0.06003361,0.82572544
0.3575608,-0.17627734,0.17965677,0.17181943,0.18770607,0.19110127,0.195955,0.16955858,0.52179706
0.4188055,-0.111688845,-0.07665206,-0.048414208,-0.061960813,-0.03374953,-0.06301193,-0.047788087,-0.72643125
0.15486768,-0.41886148,0.17578459,0.059739474,0.07276102,0.20914608,0.082422934,0.05291849,-0.24001199
-0.11201972,-0.6607835,0.05114777,-0.03262739,-0.050691493,0.004234707,-0.06217007,-0.03290747,0.288749
