226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.16848369,-0.39702845,0.0877577,0.036021274,0.032841943,0.09765532,-0.0051063513,0.01879331,-0.29029003
-0.058785874,-0.5822754,-0.3418725,-0.36649102,-0.35436085,-0.35054538,-0.38132143,-0.37685648,-0.72898555
0.4595424,-0.061066516,0.24673325,0.26271585,0.255725,0.31006047,0.25194195,0.25625798,-0.04148202
0.2930776,-0.25803748,0.33234328,0.35431656,0.3282048,0.30060026,0.35138667,0.36225793,0.49469718
0.35765812,-0.16355859,-0.10035056,-0.09056566,-0.102962345,-0.08912347,-0.13595827,-0.088375226,-0.8355011
0.3279221,-0.22054566,0.2755919,0.28888685,0.2850165,0.26198918,0.26402584,0.27279553,0.5245273
-0.27862522,-0.7463084,-0.35907638,-0.42762846,-0.42696035,-0.44995528,-0.42595875,-0.42946005,-0.7196125
-0.18042618,-0.70211685,-0.33893365,-0.27363434,-0.27310538,-0.25204647,-0.23060954,-0.24975058,0.05538303
-0.3154251,-0.77379286,0.07108024,-0.0833412,-0.098612346,-0.048103698,-0.090667486,-0.09279437,-0.11685157
0.17388749,-0.3784817,0.20219365,0.13818905,0.14344242,0.19843243,0.12600595,0.12377533,-0.16028972
0.3435867,-0.1776734,-0.2382856,-0.23745681,-0.22432293,-0.20229389,-0.2736504,-0.25364333,-0.87203157
-0.35944384,-0.8078167,0.026375566,-0.20098165,-0.20020264,-0.19173373,-0.19849834,-0.22574003,-0.452514
0.0062749605,-0.5500277,-0.19407263,-0.13506259,-0.13335098,-0.1943397,-0.111365244,-0.12012427,0.15689988
-0.07898585,-0.6324545,-0.33205456,-0.26880658,-0.26657438,-0.28730625,-0.22392175,-0.24009944,0.008467221
0.5566244,0.0837938,0.17337114,0.2131642,0.22449706,0.21128345,0.22001895,0.21019773,0.16135421
0.28948262,-0.25992528,-0.13054569,-0.13675721,-0.13820004,-0.13209724,-0.15377073,-0.1373798,-0.7101214
0.4185402,-0.105417214,-0.04101054,0.07673566,0.0718017,0.0334817,0.057570394,0.07558656,0.41373193
0.77405065,0.5012648,0.217109,0.3119106,0.33799493,0.180634,0.33924434,0.299358,0.30544895
-0.40528542,-0.8141547,-0.05413059,-0.25464106,-0.24861471,-0.25284484,-0.24784976,-0.26997712,-0.4364106
-0.041108005,-0.583464,-0.28752992,-0.19274531,-0.18214145,-0.223733,-0.15463798,-0.17364717,0.13081573
-0.27113834,-0.7396562,-0.011055751,-0.012957633,-0.022424737,-0.05994237,0.0042806393,-0.012414564,0.82580304
0.22048984,-0.34283158,-0.08761617,-0.018199617,-0.020708611,-0.022802493,-0.020010425,-0.012331708,0.14166088
-0.29731357,-0.7637166,0.06494709,-0.11726108,-0.1219836,-0.08937743,-0.105712116,-0.12769893,-0.21630774
0.3819895,-0.14304374,0.03945938,0.11651064,0.110039584,0.012253537,0.10542691,0.119752206,0.44900084
0.41180363,-0.119655766,0.2694514,0.26254523,0.25773698,0.27555224,0.2524235,0.25372034,-0.035545282
0.385536,-0.14018519,0.25226742,0.2401105,0.23368742,0.21689183,0.24168086,0.24235888,0.6116235
0.32819653,-0.22995734,0.02157392,0.095465876,0.09947712,0.035940316,0.11825641,0.0957321,0.9280864
-0.14750975,-0.68676233,-0.42550766,-0.26758626,-0.2722518,-0.26258913,-0.21905956,-0.22831109,0.17058769
0.27701417,-0.26226535,-0.14670122,-0.20148079,-0.15314075,-0.17151876,-0.121372245,-0.19990961,-0.69324964
0.12718706,-0.44118512,0.10792111,0.07155269,0.07885538,0.06637024,0.08933495,0.07186319,0.33334053
0.43840683,-0.081893116,0.02731521,0.13025874,0.1261944,0.034000356,0.12598702,0.1297697,0.7638252
0.3806112,-0.14346938,-0.12047055,-0.10062948,-0.11200696,-0.11160145,-0.16294473,-0.113508776,-0.7770268
0.42584914,-0.12550008,0.061638463,0.17251796,0.17267908,0.055848777,0.18539456,0.17098457,0.87594557
-0.36738932,-0.8010662,-0.44900104,-0.51307416,-0.5105163,-0.53285646,-0.5029938,-0.5096395,-0.7195951
0.06874831,-0.48936167,-0.18819001,-0.16181068,-0.15996985,-0.18916015,-0.1342477,-0.14304855,-0.055107657
0.18845665,-0.37989318,0.19183461,0.14738953,0.14229216,0.16527545,0.10886034,0.12729742,-0.2103817
-0.15841883,-0.6740641,0.12470311,0.076028444,0.062180355,0.08694474,0.049975928,0.062056877,0.17510498
0.6633067,0.31180498,0.4334276,0.33889306,0.35867444,0.4096808,0.3928531,0.3388497,-0.17402752
0.09699329,-0.47005904,-0.0010781754,0.04304485,0.019936474,0.017536826,0.03639594,0.049692202,0.8349482
0.334331,-0.20310609,0.14878803,0.15487045,0.16779378,0.16974215,0.16840477,0.15047766,0.51187706
0.4076293,-0.11311533,-0.14360614,-0.09950935,-0.114061296,-0.0853067,-0.13400294,-0.08950636,-0.7702055
0.15042363,-0.41926944,0.15915175,0.040570464,0.05193934,0.19322942,0.051572014,0.03661731,-0.29254493
-0.19000082,-0.70598596,0.044053614,-0.037634812,-0.06058921,-0.017147543,-0.05678023,-0.037769265,0.3004134
0.272023,-0.29542243,0.11432166,0.11746271,0.10565827,0.07763583,0.095589876,0.11309325,0.6200471
0.32615685,-0.21081269,-0.19834808,-0.19762608,-0.19699843,-0.19015001,-0.23940504,-0.20815694,-0.85675347
-0.35521266,-0.79360324,-0.37360972,-0.4744642,-0.49163345,-0.48189157,-0.4828612,-0.46715814,-0.7074739
0.18746796,-0.38128796,-0.21676,-0.23025335,-0.2170487,-0.20548429,-0.22481295,-0.22684607,-0.48271662
0.3652854,-0.17947216,-0.008210454,0.07477228,0.069882065,0.047156047,0.071189605,0.08200596,0.36888382
0.52951914,0.075638644,0.12103246,0.22695555,0.22079132,0.10586906,0.20294341,0.22228755,0.534635
0.291504,-0.26524854,-0.10479139,-0.022510886,-0.022394208,0.004502082,-0.029180933,-0.019205866,0.22235106
-0.11291763,-0.6368742,0.15136184,-0.001136227,-0.007269588,0.07208362,0.0046769427,-0.006158352,-0.36507446
-0.11113484,-0.60629153,-0.38675058,-0.41845176,-0.39909816,-0.3946449,-0.40703806,-0.42186463,-0.6158929
0.38716766,-0.12594423,-0.09563802,-0.060341366,-0.07488411,-0.04530736,-0.10876142,-0.057192955,-0.83514553
0.05961272,-0.5183231,-0.11789863,-0.11505022,-0.10540632,-0.09626688,-0.08427487,-0.10057247,0.00045734874
0.43651554,-0.041098244,-0.10762932,-0.08693664,-0.094924025,-0.07102242,-0.14815488,-0.0981075,-0.91664237
0.37071955,-0.1478229,-0.19773084,-0.16375943,-0.16067888,-0.1563426,-0.20211978,-0.1742385,-0.8301439
0.1788575,-0.3864631,0.14783491,0.09669702,0.08873588,0.15694456,0.070236355,0.08523996,-0.36614782
0.9867948,0.9804402,0.78595704,0.803492,0.81520945,0.7978314,0.8128979,0.7962415,-0.21261506
0.23635562,-0.32529527,0.29783544,0.27859098,0.26865518,0.27872777,0.2755047,0.27485672,0.4446552
-0.25076768,-0.72837806,-0.09192523,-0.04249789,-0.052381676,-0.12718102,-0.019267617,-0.03633915,0.7930416
-0.23681715,-0.7261528,-0.012739209,0.00068712316,-0.023540502,-0.047688406,-0.020522315,-0.003217436,0.6915427
0.4530443,-0.039940424,0.054667532,0.15143068,0.13755882,0.019293018,0.14886928,0.15996505,0.52450866
0.3620058,-0.16468538,0.19650175,0.1546127,0.15299907,0.23617882,0.11329525,0.13302189,-0.3620139
0.43844908,-0.059014257,0.18534681,0.22484784,0.21763122,0.14290534,0.21900785,0.22432655,0.57469
0.2245804,-0.33615345,-0.12830804,-0.07751174,-0.06625601,-0.081191465,-0.06775786,-0.073550776,-0.053943817
0.45508692,-0.053263947,0.11940633,0.19179952,0.19940704,0.10151165,0.1828201,0.18524446,0.37009808
-0.13305008,-0.65206254,0.03113648,-0.061966896,-0.060840223,-0.09155268,-0.023644524,-0.050062556,0.08582209
0.13531657,-0.43281698,-0.028768782,0.080865756,0.08431512,0.013409409,0.123751834,0.07703335,0.9758676
-0.20995027,-0.7062673,0.13944317,0.068563804,0.07002845,0.13040023,0.05787974,0.050229795,0.2286174
0.4203282,-0.08808271,0.15505305,0.1950697,0.18506013,0.14578304,0.17888755,0.19295096,0.5481509
-0.0038504112,-0.57600915,-0.16712756,-0.109916724,-0.108612664,-0.091941975,-0.09824744,-0.09969653,0.24214599
0.33118188,-0.19809085,-0.26954177,-0.24418573,-0.23944056,-0.22920951,-0.29629782,-0.25677562,-0.8800925
0.43666908,-0.08646026,0.28893012,0.31557077,0.29805866,0.29872763,0.29256913,0.3117555,-0.0008034979
-0.3854702,-0.7988195,0.035553105,-0.16322118,-0.16346748,-0.15145306,-0.14585744,-0.17295153,-0.32628348
-0.60743034,-0.90714294,-0.22023767,-0.23215933,-0.2237749,-0.20578337,-0.20633504,-0.24505746,0.25182253
0.10895382,-0.4505625,0.20776547,0.07926147,0.0875249,0.21561532,0.046482474,0.051519357,-0.26306573
-0.33484152,-0.78765905,-0.06329939,-0.010417113,-0.012632094,0.0025897583,0.0051620384,-0.0195017,0.49159014
0.24064237,-0.31806245,0.3346982,0.27137738,0.26634818,0.2927628,0.26906288,0.2642827,0.4466982
0.34057152,-0.20623907,0.024348063,0.09363677,0.09620112,0.059687674,0.1208718,0.107202776,0.76392895
0.08956826,-0.4727678,-0.24730894,-0.25837973,-0.24958703,-0.25673053,-0.24565686,-0.25121522,-0.47960278
0.47615555,-0.0035215619,0.0023118937,0.12927987,0.12352925,0.056628942,0.13171521,0.13587992,0.54586375
-0.20421045,-0.7070509,-0.006870162,-0.16606557,-0.16858542,-0.13940464,-0.120356195,-0.14867048,-0.3316574
-0.18144125,-0.6915555,0.11902088,-0.02591776,-0.028208453,0.05105169,-0.010771758,-0.027435277,-0.30740842
-0.7005254,-0.9319396,-0.21468925,-0.18290552,-0.19311194,-0.1960199,-0.17381334,-0.18632625,0.5705832
0.33852425,-0.1881518,-0.12028797,-0.12446446,-0.13839568,-0.12917568,-0.18231598,-0.12970375,-0.859256
-0.18009415,-0.68966657,-0.08191989,-0.14259805,-0.15802407,-0.20071964,-0.13487655,-0.13276973,-0.017419392
0.067323335,-0.48575723,-0.05729891,-0.13248496,-0.12725626,-0.10733233,-0.102882534,-0.12278447,-0.18901801
0.21903811,-0.37040606,-0.07558382,0.006066085,7.3624775e-05,-0.09435695,-0.0038888245,0.009464028,0.26062787
0.06013318,-0.49846306,0.22107081,0.083808705,0.08685161,0.199619,0.0814318,0.07291267,-0.29884806
-0.32621917,-0.79300135,0.02571418,-0.109975815,-0.11259799,-0.11615757,-0.12296941,-0.13075897,-0.36625734
0.36293185,-0.17429985,0.051810075,0.090048,0.08257378,-0.0033585452,0.08440993,0.0947314,0.42375922
0.51093084,0.04801826,0.06385016,0.15490465,0.16038105,0.06351381,0.15437326,0.15308508,0.55271494
0.5283429,0.06880263,0.061195638,0.20438987,0.19083217,0.06950784,0.20179588,0.20977473,0.6242473
-0.3349744,-0.79331005,-0.031120114,-0.21020943,-0.21328633,-0.1931134,-0.21654542,-0.23388812,-0.47879082
0.06624803,-0.49503896,-0.07132277,-0.15385956,-0.1508201,-0.14263915,-0.11695914,-0.13778454,-0.37511036
0.27830422,-0.282099,0.014494758,0.055167858,0.05466071,-0.028249076,0.05311878,0.05597563,0.23619519
0.21876095,-0.33431283,0.22430451,0.18779819,0.19177395,0.22494186,0.17381191,0.17092094,0.0641292
0.19427839,-0.3568533,-0.04588829,-0.059885047,-0.036962092,0.0047251247,0.028228078,-0.031281408,-0.056814957
0.5816456,0.1202859,0.24953471,0.272493,0.2668103,0.2516235,0.26051077,0.26155514,-0.037429508
0.34094197,-0.18538994,0.20644541,0.21892299,0.19505629,0.16121258,0.2016865,0.22421011,0.37507153
0.113089636,-0.44947642,-0.16128992,-0.093973055,-0.09626216,-0.12382766,-0.07326206,-0.076735124,0.1495884
0.42239144,-0.07325196,-0.15296051,-0.10568292,-0.10558776,-0.06767948,-0.14102577,-0.10717453,-0.87566644
0.31494024,-0.24983615,-0.0055385134,0.095382735,0.09876368,0.009025822,0.12150329,0.09505311,0.7522704
-0.28932214,-0.76050407,0.030656584,-0.14332308,-0.14286985,-0.14700752,-0.14083737,-0.15974768,-0.43599427
-0.40368244,-0.8249459,-0.06374338,-0.22272265,-0.20657715,-0.21078911,-0.1716893,-0.23070557,-0.3120644
0.37536922,-0.16737793,-0.028967852,0.046138514,0.04172189,-0.016390054,0.043234464,0.052394174,0.30682167
0.12841688,-0.43684688,-0.048635673,-0.036164872,-0.03524645,-0.06107538,-0.026669769,-0.03136297,0.057046086
0.30585864,-0.23661116,0.20992647,0.14106652,0.1454539,0.22855444,0.12527047,0.1309444,-0.28749532
0.4074836,-0.13787945,0.026823528,0.118233815,0.12948035,0.030694855,0.13347791,0.11579463,0.7329376
