226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.17967223,-0.38674763,0.014585065,-0.008536749,-0.029222902,0.013015637,-0.07099955,-0.03140203,-0.42788532
0.22837155,-0.30350327,-0.23752409,-0.25514686,-0.2567029,-0.23529664,-0.29664224,-0.27042153,-0.8178549
0.2755124,-0.27936912,0.16470684,0.17477371,0.18253374,0.21357247,0.1895917,0.1712854,0.03831475
0.24608508,-0.29123563,0.3302303,0.3408667,0.32606953,0.3177318,0.36309174,0.35743627,0.5499966
0.32011926,-0.21392749,-0.10983548,-0.117065504,-0.13242684,-0.13441205,-0.1534222,-0.12715502,-0.83198816
0.3961417,-0.12491826,0.18547012,0.2254154,0.22212346,0.19203942,0.2172837,0.22687577,0.60254765
-0.2087343,-0.7128149,-0.2960186,-0.36722356,-0.37351012,-0.40170556,-0.37825832,-0.3731675,-0.68326885
-0.11842256,-0.64056027,-0.31720614,-0.25599718,-0.26078874,-0.20468964,-0.23726253,-0.23515183,-0.092916094
-0.31167287,-0.7649193,0.081247434,-0.084903784,-0.079343975,-0.049423628,-0.08704237,-0.09727971,-0.17871113
0.15148133,-0.3980794,0.24184652,0.16144027,0.17399675,0.23628323,0.16081776,0.14674078,0.023892717
0.3173715,-0.20329258,-0.24126548,-0.252301,-0.24229413,-0.22426988,-0.2781914,-0.2649728,-0.84241414
-0.46019936,-0.8496021,0.03583092,-0.2458957,-0.22837277,-0.22519416,-0.21414767,-0.25531554,-0.4959628
0.13574892,-0.4278382,-0.10777994,-0.05417363,-0.04953738,-0.101733424,-0.044188287,-0.04742039,0.16051657
0.039414704,-0.5084302,-0.21978596,-0.15687196,-0.15720433,-0.16504078,-0.10873449,-0.12173736,0.07208039
0.65445936,0.31576198,0.23352186,0.30076295,0.3040322,0.3243229,0.31286904,0.30735797,0.16755
0.31986448,-0.21639198,-0.12471531,-0.11856045,-0.13496168,-0.122054055,-0.15142524,-0.121866815,-0.73100644
0.45536008,-0.024901725,0.0069728415,0.12658721,0.11982657,0.09651491,0.10696538,0.12912016,0.48423138
0.8671491,0.76225793,0.28274745,0.39022404,0.42080563,0.3130809,0.43897933,0.4084339,0.13705724
-0.4064338,-0.81715846,-0.022123598,-0.25493413,-0.25320175,-0.2735336,-0.26431134,-0.27653208,-0.45403013
-0.14636774,-0.65951264,-0.34993514,-0.23341827,-0.2226074,-0.26313904,-0.1906783,-0.21077037,0.28199401
-0.25612155,-0.7188127,0.027693141,-0.00052105536,0.0016712717,-0.0045909197,0.0053768535,0.00470348,0.82216334
0.20188542,-0.36014116,-0.06521639,-0.0031006748,-0.0046008313,0.020603593,-0.008454047,0.0031702654,0.30901045
-0.3351119,-0.7820334,0.09610254,-0.122859105,-0.10217582,-0.07611358,-0.08601385,-0.1257717,-0.15586019
0.40315324,-0.098507345,0.033224575,0.11163046,0.112372786,0.039878696,0.11955875,0.1236206,0.48951593
0.25667673,-0.2889658,0.15400985,0.16329314,0.15899807,0.13043389,0.15189838,0.15341723,-0.047223754
0.3887493,-0.12287216,0.27252647,0.2461472,0.25190803,0.25704417,0.25717175,0.25348386,0.60259867
0.12025453,-0.4158466,0.042098697,0.07297399,0.074336864,0.03875254,0.0896834,0.09174486,0.92640585
-0.061641272,-0.5779033,-0.41209584,-0.23488335,-0.2248306,-0.17337298,-0.16920218,-0.1861412,0.17079212
0.15627122,-0.38283336,-0.24000666,-0.2906977,-0.26228654,-0.24518366,-0.2064013,-0.2623883,-0.7518322
0.10510813,-0.45994237,0.13381322,0.081054874,0.09542742,0.09175697,0.09659024,0.07956126,0.28888413
0.38970116,-0.12437359,0.053269558,0.12164709,0.12576236,0.047626704,0.124500446,0.13171591,0.7527382
0.32579392,-0.2101564,-0.086066455,-0.06506812,-0.08218432,-0.07493057,-0.11930751,-0.08148942,-0.65130955
