226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.4454606,-0.799382,0.3538692,-0.64608693,-0.64083827,-0.70852375,-0.62320757,-0.44978297,-0.5945469
-0.86983716,-0.95682955,-0.6193358,-0.91994375,-0.91658795,-0.91604125,-0.91201437,-0.8717135,-0.90498865
-0.6018275,-0.5996802,0.13447537,-0.5483867,-0.5358714,-0.5183525,-0.52137,-0.6059874,-0.5033962
-0.5255819,-0.8629207,0.8449127,-0.6690695,-0.65263474,-0.7484032,-0.6402912,-0.50898707,-0.62944305
-0.9777194,-0.99480253,-0.8950569,-0.9861687,-0.98579824,-0.9861188,-0.98538905,-0.9777949,-0.9838998
-0.9277461,-0.8897631,0.77463764,-0.798206,-0.79257107,-0.80754584,-0.7722192,-0.92495745,-0.7662422
-0.49810845,-0.9508795,-0.5862745,-0.83169734,-0.82987,-0.829601,-0.8308292,-0.49191,-0.8143114
-0.3569356,-0.7072788,0.42151368,-0.5235013,-0.52381223,-0.6076399,-0.5105271,-0.34769958,-0.4840618
-0.5813236,-0.8909284,0.20692372,-0.7669635,-0.760649,-0.7538324,-0.74158084,-0.58880675,-0.7077477
-0.98039454,-0.9734555,-0.814198,-0.96326065,-0.9644634,-0.96680886,-0.96291286,-0.9784175,-0.96132106
-0.30366609,-0.8082676,0.6414579,-0.6008532,-0.59127724,-0.70649344,-0.5762009,-0.29891884,-0.5473396
-0.8587142,-0.8359749,-0.29453462,-0.7981174,-0.7973259,-0.7907522,-0.79224354,-0.85069275,-0.78805757
-0.24883653,-0.8545176,0.81698424,-0.6235856,-0.6111375,-0.6978724,-0.587146,-0.2492662,-0.54733336
-0.11479952,-0.76910526,0.65099514,-0.5390626,-0.53769076,-0.67166597,-0.51791996,-0.1038846,-0.4758397
-0.3448129,-0.92185915,-0.82635605,-0.801757,-0.7983932,-0.79226255,-0.8083756,-0.33295262,-0.7882947
-0.34927595,-0.9225217,-0.8398529,-0.8030062,-0.79515433,-0.7949337,-0.8061758,-0.34555742,-0.7846477
-0.5253098,-0.91080195,-0.62246406,-0.8205243,-0.8207101,-0.8107663,-0.8172112,-0.5282225,-0.7964277
-0.64666927,-0.94592375,-0.0066542537,-0.8310085,-0.82905287,-0.83212435,-0.81579584,-0.65031546,-0.7997051
-0.78808033,-0.81412005,-0.2905889,-0.76669985,-0.75362587,-0.7736298,-0.7522035,-0.7810985,-0.750426
-0.3116766,-0.6669377,-0.17816696,-0.5581205,-0.54784894,-0.53840756,-0.53852093,-0.32570353,-0.49940807
-0.6963674,-0.9572173,-0.023712331,-0.84972346,-0.84928465,-0.84801733,-0.8383723,-0.69421566,-0.82304466
-0.401966,-0.8773952,0.3993939,-0.6900393,-0.6822774,-0.73042756,-0.6675342,-0.3976334,-0.6410308
-0.7835336,-0.8382521,0.48829708,-0.73685193,-0.7242844,-0.77361566,-0.70735514,-0.7807082,-0.69833314
-0.5938096,-0.94870234,-0.114148565,-0.82661706,-0.82333994,-0.82473433,-0.81382895,-0.5946338,-0.797331
-0.32400885,-0.9133185,-0.8504995,-0.79093605,-0.7878752,-0.78390396,-0.79745966,-0.31664643,-0.7735746
-0.48766223,-0.7729052,-0.44276568,-0.68161523,-0.680676,-0.6776774,-0.6733346,-0.49098969,-0.6460098
-0.60888946,-0.95593977,-0.46083364,-0.84900457,-0.8469236,-0.84240395,-0.84561974,-0.6035687,-0.83214784
-0.6124906,-0.9196321,-0.6372346,-0.8364836,-0.8310059,-0.82367957,-0.83117545,-0.6105274,-0.81816363
-0.21074761,-0.8681911,0.34730372,-0.6508616,-0.6473421,-0.75555986,-0.6298173,-0.21110694,-0.5949707
-0.53361666,-0.8155478,0.11503929,-0.7000296,-0.6969514,-0.74989533,-0.67558974,-0.5477375,-0.6444721
-0.31596106,-0.830874,0.6450361,-0.619491,-0.62030435,-0.744164,-0.6017012,-0.3119008,-0.5704409
-0.36578664,-0.9256278,-0.77697384,-0.79837424,-0.7970462,-0.78422713,-0.8065643,-0.3564923,-0.78421795
-0.67910117,-0.91127455,0.12766986,-0.8041369,-0.8050414,-0.80790114,-0.78564703,-0.6849542,-0.7588719
-0.8419208,-0.9019291,0.9174695,-0.76099426,-0.7568671,-0.8050606,-0.73555017,-0.8327496,-0.7298211
-0.43034127,-0.9349581,-0.79518086,-0.8238791,-0.822088,-0.8188601,-0.8276541,-0.42443314,-0.80805176
-0.71407795,-0.77033305,0.19375683,-0.69065624,-0.67399395,-0.69992626,-0.66021013,-0.7161077,-0.64704514
-0.07298274,-0.8188031,0.575825,-0.56481767,-0.5623236,-0.7154687,-0.54569685,-0.069139354,-0.50292605
-0.48014012,-0.59492606,0.3882844,-0.50203496,-0.4910632,-0.47358304,-0.46864265,-0.49126288,-0.44025815
-0.4537189,-0.62577915,0.42561513,-0.50374985,-0.494096,-0.52926,-0.4800465,-0.45184097,-0.46234703
-0.61767703,-0.91514313,0.18482088,-0.7704023,-0.7753098,-0.7415068,-0.76287574,-0.6045742,-0.74354565
-0.4818144,-0.81582844,0.39356497,-0.6545985,-0.6331295,-0.6807178,-0.62305355,-0.47264302,-0.6095491
-0.4035047,-0.66457194,0.3870429,-0.50188035,-0.5040112,-0.5407293,-0.49127567,-0.39470425,-0.46940804
-0.439061,-0.77883637,0.33163223,-0.6241964,-0.61539197,-0.68783474,-0.6011134,-0.4410767,-0.57693744
0.8618347,0.30219954,0.19516805,0.37760383,0.35947865,0.40528062,0.35283545,0.86746025,0.4207731
-0.88668454,-0.8875121,0.40993425,-0.8051629,-0.79995763,-0.8233471,-0.78339565,-0.88302135,-0.777714
-0.9038359,-0.8763387,0.5311275,-0.7921671,-0.7879781,-0.7997697,-0.76997006,-0.90037954,-0.7618548
-0.369745,-0.8825387,0.44293442,-0.6795795,-0.66780573,-0.70576894,-0.6582662,-0.35823706,-0.63687164
-0.87339294,-0.8110064,0.15766837,-0.74320596,-0.75649273,-0.73871064,-0.7432817,-0.86633795,-0.7217039
-0.6420076,-0.8826695,0.88102126,-0.7098558,-0.7021102,-0.7705594,-0.684821,-0.6307492,-0.6689165
-0.97507423,-0.89984274,0.6519139,-0.84313035,-0.85624576,-0.83871126,-0.83644056,-0.9725827,-0.8229564
-0.67731297,-0.8209651,0.6663797,-0.6783036,-0.6624068,-0.7434647,-0.6454741,-0.6692749,-0.63890004
0.024283504,-0.8701558,-0.6578201,-0.6912277,-0.68872833,-0.6658467,-0.6861895,0.0089807445,-0.6326405
0.8446122,0.24205263,0.025902765,0.30903965,0.28744888,0.32823673,0.28832608,0.84463453,0.3804963
-0.8056085,-0.8043261,-0.3180251,-0.772082,-0.76374376,-0.774457,-0.7550328,-0.8067572,-0.74422973
0.02843278,-0.8421093,0.59121525,-0.5689954,-0.5581138,-0.7469419,-0.54275286,0.03068664,-0.5066722
0.09103062,-0.75344115,-0.35672063,-0.5636709,-0.5767169,-0.5632341,-0.57463133,0.10050678,-0.51961243
-0.5990081,-0.5979781,0.18344037,-0.5429803,-0.5288713,-0.5130467,-0.5108079,-0.60622877,-0.48845762
-0.8107603,-0.78883886,-0.27788502,-0.7498758,-0.7629766,-0.75541586,-0.7504762,-0.8075526,-0.723138
0.37270534,-0.44020492,0.11390507,-0.22968096,-0.25416523,-0.22704989,-0.23635246,0.3742271,-0.15216854
-0.71591294,-0.95260584,0.08974725,-0.8513822,-0.84956634,-0.84743273,-0.83446974,-0.7211039,-0.8177588
-0.2136728,-0.8371903,0.77949595,-0.58725464,-0.5830898,-0.7218233,-0.5628046,-0.20491312,-0.5308708
-0.8966671,-0.8324676,0.082027785,-0.77154714,-0.7766667,-0.7651789,-0.76655793,-0.8881909,-0.7622769
-0.13544306,-0.81735206,0.63168925,-0.5661801,-0.5581785,-0.7037879,-0.54680395,-0.12085782,-0.51493245
-0.46997446,-0.9129627,0.44479203,-0.7220099,-0.70979214,-0.7222394,-0.7028534,-0.4496593,-0.69102645
-0.31640974,-0.8596597,0.26314434,-0.6588919,-0.65525424,-0.74032944,-0.6431873,-0.3096104,-0.61534286
-0.25525007,-0.812921,0.7263392,-0.5819218,-0.58023834,-0.701324,-0.5613766,-0.24846497,-0.5261708
-0.36314112,-0.9185416,-0.76041245,-0.7916253,-0.7929599,-0.7756341,-0.7969762,-0.36323324,-0.76853704
-0.6042764,-0.6923037,0.47975126,-0.5995822,-0.5888444,-0.5371734,-0.56601137,-0.59910655,-0.52517694
0.37451175,-0.5775026,0.01276832,-0.34008858,-0.32666475,-0.291574,-0.32522896,0.38196427,-0.26536807
-0.79611033,-0.90147626,-0.4288106,-0.8448709,-0.8413187,-0.8258145,-0.8342377,-0.79483974,-0.82673466
0.1397318,-0.6071042,0.16150284,-0.38038146,-0.3750481,-0.36596692,-0.37564716,0.1592207,-0.32732332
-0.54694724,-0.907838,0.13881108,-0.7550257,-0.75152874,-0.78362226,-0.7390599,-0.5428059,-0.7208789
-0.21329111,-0.89773065,-0.69064844,-0.74849516,-0.75880235,-0.7354431,-0.76031005,-0.21626277,-0.7142947
-0.27988887,-0.7750933,-0.33619097,-0.6415251,-0.64034754,-0.63409084,-0.63047874,-0.29206252,-0.5869335
-0.93243134,-0.8825128,-0.54921055,-0.8628714,-0.86592656,-0.87213755,-0.8638173,-0.9249315,-0.8600208
-0.66375005,-0.6101817,0.3450557,-0.5473103,-0.5330299,-0.54857785,-0.51783943,-0.66339684,-0.50520927
-0.2725388,-0.82486105,0.6511402,-0.6023445,-0.59109,-0.7094306,-0.57842755,-0.26332474,-0.55249786
-0.42630407,-0.92694974,0.60018444,-0.7290007,-0.7218143,-0.6837872,-0.70854574,-0.41209933,-0.683735
-0.33804724,-0.83532184,0.9182608,-0.6045655,-0.59540975,-0.6953381,-0.5673935,-0.3349638,-0.5336693
0.99194723,0.89935523,0.25478312,0.8747034,0.8628327,0.8846079,0.85121906,0.9924691,0.8829781
-0.41536388,-0.78140676,0.26024956,-0.6317408,-0.6247594,-0.69586194,-0.6099754,-0.41828662,-0.5834769
-0.817597,-0.8750864,0.8240162,-0.73956156,-0.72829425,-0.78133225,-0.7090377,-0.809772,-0.70516044
-0.90264803,-0.9656054,-0.6712051,-0.933413,-0.93136156,-0.9278667,-0.92782146,-0.9029892,-0.92300683
-0.49603316,-0.56801486,0.49727324,-0.45445877,-0.45133093,-0.4367724,-0.43143034,-0.49792266,-0.40665308
-0.5817405,-0.94426244,-0.24051736,-0.8248811,-0.8208355,-0.8293208,-0.8135737,-0.58057487,-0.7983
-0.38432,-0.9225831,-0.80869997,-0.80181783,-0.7978598,-0.7758745,-0.8057446,-0.3835269,-0.7803884
-0.33612227,-0.6601127,0.3773725,-0.48535547,-0.49197763,-0.5657557,-0.48072994,-0.32447252,-0.45226246
-0.8232238,-0.9568269,-0.57895255,-0.9024982,-0.89820796,-0.89099777,-0.8964038,-0.8202523,-0.8887394
-0.91046864,-0.911074,-0.4928677,-0.8867816,-0.88392866,-0.8789806,-0.876395,-0.91067046,-0.8724085
-0.8173486,-0.9285577,-0.3533377,-0.8649007,-0.86579466,-0.85135543,-0.85857564,-0.81358266,-0.84756166
-0.37410015,-0.89988995,-0.7745005,-0.7853736,-0.788846,-0.7776202,-0.7902334,-0.3743685,-0.7610392
-0.6100341,-0.62665766,0.35114986,-0.5558652,-0.54022205,-0.5390598,-0.5231735,-0.613122,-0.5053088
-0.36617035,-0.92556256,-0.81790656,-0.80354166,-0.7989802,-0.7884469,-0.8076557,-0.3620084,-0.7850688
-0.88768786,-0.8735071,0.0016818924,-0.81675756,-0.8165984,-0.8094029,-0.80671495,-0.8836061,-0.791226
-0.7962224,-0.94425935,0.27145934,-0.84139335,-0.8356267,-0.82573026,-0.82369685,-0.79009444,-0.8156113
-0.86425513,-0.84944063,-0.04316522,-0.79978,-0.7955293,-0.8205813,-0.780751,-0.8630982,-0.76957357
-0.8099216,-0.9307866,0.21083766,-0.84130055,-0.8367981,-0.83377075,-0.82682955,-0.80689025,-0.8130349
-0.5501187,-0.92946506,0.21909793,-0.7832531,-0.7817677,-0.8018027,-0.7647636,-0.5536745,-0.73991954
-0.5205276,-0.5785346,0.46997076,-0.4869596,-0.47125673,-0.4545767,-0.44709766,-0.5339072,-0.42040208
-0.19014814,-0.8215948,0.4684173,-0.5902879,-0.5870532,-0.7351115,-0.5754998,-0.18044566,-0.5457503
-0.35589704,-0.9295847,-0.80741876,-0.81532323,-0.8109754,-0.8011471,-0.81909114,-0.3528113,-0.79455274
-0.922078,-0.86516386,0.6716069,-0.77862966,-0.7696928,-0.76416475,-0.7503912,-0.91788775,-0.74768066
-0.31172952,-0.760162,0.4529711,-0.5843428,-0.5739714,-0.68563485,-0.5565569,-0.31706294,-0.5238269
-0.59659886,-0.70058537,-0.24869607,-0.6530317,-0.6335398,-0.644333,-0.63248324,-0.59871906,-0.6208155
-0.37790287,-0.93058836,-0.7887241,-0.8068411,-0.7992607,-0.78971136,-0.8073885,-0.37618232,-0.7823496
-0.8598752,-0.80026245,-0.10227784,-0.7499821,-0.7524928,-0.7600356,-0.7467289,-0.85109496,-0.7394192
-0.7469286,-0.9561868,-0.61092365,-0.8948475,-0.8932797,-0.88129586,-0.89146006,-0.7452617,-0.8796442
-0.38676593,-0.929365,-0.83049405,-0.81927305,-0.8143419,-0.80861545,-0.8192179,-0.38765585,-0.7957201
-0.85789514,-0.9622493,-0.66053635,-0.92180747,-0.91944945,-0.91430587,-0.91664517,-0.8582863,-0.9106164
