226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.2794851,0.017597275,-0.32492316,0.33905056,0.29979503,0.49288347,-0.5648868,-0.65562975,-0.62493885
0.375929,-0.021862792,-0.62573,0.29738995,0.29983944,0.52065146,-0.48966306,-0.6685238,-0.6423495
0.62597597,0.19684575,0.36532766,0.5300882,0.491607,0.6247002,-0.06788896,-0.31102717,-0.24870208
0.29644847,0.3295196,-0.06514285,0.46932593,0.44149867,0.60735106,-0.58680737,-0.40748423,-0.34271556
0.6919179,0.49934578,0.41932154,0.6064004,0.618189,0.70540166,0.018511744,-0.057943795,-0.059241384
-0.2069324,0.32283643,-0.1052534,0.37934366,0.36883077,0.51212686,-0.88264656,-0.5233743,-0.5344417
0.47320396,0.3228264,0.5857959,0.5294778,0.48449594,0.6100824,-0.45542964,-0.31053784,-0.24897215
0.38512242,0.20197263,0.4572507,0.4492589,0.38750654,0.5690519,-0.4441711,-0.31008852,-0.3283983
0.18720573,0.22205028,-0.33861077,0.32843846,0.36786455,0.50149333,-0.7469531,-0.56810653,-0.5645604
-0.2673388,-0.511997,-0.65248406,-0.16487624,-0.21131916,0.012005997,-0.93567795,-0.89324814,-0.8960648
0.43418676,0.12008083,0.36755806,0.41593328,0.40282196,0.5962034,-0.4735077,-0.46321145,-0.4374158
0.319546,-0.08614344,-0.6082015,0.20385578,0.19206817,0.41691244,-0.59403914,-0.7134841,-0.7247549
0.65684396,0.6991074,0.28851354,0.7574127,0.747315,0.8319591,-0.012678324,0.31244448,0.31357315
0.40972722,0.09231454,-0.43339917,0.39658943,0.35464138,0.56023777,-0.42817795,-0.5692115,-0.5846653
0.5557314,0.068032056,-0.7365309,0.37205824,0.30790052,0.5334331,-0.28145865,-0.5350184,-0.52840644
0.5381166,0.22395143,0.6968956,0.500519,0.49216297,0.60827184,-0.20534651,-0.22236277,-0.24619731
0.4050474,0.23933797,0.25061065,0.43177676,0.44322047,0.5762075,-0.5007155,-0.38858166,-0.41174006
0.6757369,0.34667265,0.85326743,0.616023,0.60498023,0.642537,0.035006966,-0.13157304,-0.102940105
0.26374203,0.29445094,-0.39848047,0.4573398,0.4155373,0.67581713,-0.7185665,-0.49778867,-0.51220584
-0.13307205,-0.21530765,-0.69024235,0.04433351,0.019424796,0.2458657,-0.9027797,-0.8381958,-0.81296796
0.19989748,0.19430065,0.70397604,0.42004344,0.4061255,0.52956903,-0.5592589,-0.38421735,-0.34860513
0.8000472,0.5207199,0.45159742,0.722401,0.6580864,0.7631428,0.36739355,0.10769267,0.06530805
0.104844116,0.10287298,0.17513634,0.3499665,0.33692923,0.5500963,-0.8095757,-0.6525297,-0.58573127
-0.13066211,-0.07261418,-0.7818583,0.053159636,0.07654684,0.32749557,-0.8756988,-0.7743489,-0.7662641
0.41111547,0.24527676,0.21744809,0.48385066,0.42366305,0.5833164,-0.44487467,-0.37826666,-0.345857
-0.006816237,0.34201375,0.0035357045,0.3875752,0.43979284,0.5590248,-0.84696287,-0.46704945,-0.45887345
0.19652422,0.23817198,0.3422931,0.4142014,0.39683226,0.5415804,-0.68965155,-0.4504758,-0.47545058
0.62608206,0.3128756,0.20790325,0.5622088,0.5192124,0.60682297,-0.13289303,-0.24437523,-0.22935419
0.53525084,0.0032677087,-0.7088232,0.33948195,0.31412715,0.50580114,-0.25248203,-0.54524815,-0.50123423
0.1572245,0.18467823,-0.14101124,0.37487066,0.36933047,0.5805435,-0.73106134,-0.5591895,-0.5565827
0.4778094,0.23294045,0.4378818,0.47557786,0.45892978,0.5647085,-0.3303102,-0.33923775,-0.3363226
0.7651142,0.39870963,0.700363,0.60806006,0.5973296,0.62732875,0.21555026,-0.05013477,-0.08096038
0.4109313,0.22983618,0.44497198,0.46537298,0.41222546,0.582789,-0.40501255,-0.2712294,-0.2723045
0.2765631,-0.022308553,-0.43511015,0.36145893,0.2735937,0.50300807,-0.61230934,-0.58238685,-0.5679976
0.6878495,0.27246627,0.7950856,0.5637937,0.55175996,0.60296124,0.067735024,-0.13447149,-0.15459612
0.326901,-0.24333833,-0.5759821,0.17283577,0.124427125,0.35623154,-0.515837,-0.7165272,-0.71067953
