226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.8440359,-0.9327162,-0.10370028,-0.86679596,-0.85617757,-0.8504874,-0.8464484,-0.8411452,-0.8291264
-0.5398176,-0.9527323,-0.85629857,-0.8823237,-0.8864061,-0.87419283,-0.88234186,-0.5460397,-0.8720411
-0.6662149,-0.8897176,-0.7353973,-0.83181477,-0.8178204,-0.86288303,-0.83211476,-0.6548094,-0.80798006
-0.89650434,-0.8479996,0.85692006,-0.74285954,-0.74555635,-0.7644675,-0.7381446,-0.89730924,-0.7077604
-0.40008143,-0.78671473,-0.63409823,-0.7035521,-0.69339716,-0.71078455,-0.70659655,-0.38620374,-0.6735661
-0.77752143,-0.6595647,0.8008472,-0.59306246,-0.59129155,-0.5536731,-0.59288394,-0.77652913,-0.55154794
-0.6699625,-0.62334764,-0.110714905,-0.6066146,-0.60144895,-0.5722899,-0.58514565,-0.668516,-0.5831774
-0.38387987,-0.31454477,0.2756225,-0.27384773,-0.28639182,-0.2862632,-0.28777674,-0.4248038,-0.21408159
0.7596691,0.7590393,-0.30340332,0.59844106,0.59447855,0.672283,0.553059,0.75946665,0.6109324
-0.6792186,-0.90285444,0.17019121,-0.79924273,-0.80795544,-0.78857034,-0.78643626,-0.6867766,-0.779611
-0.3113381,-0.87935483,0.79963607,-0.6296087,-0.631466,-0.73660785,-0.6280732,-0.30810225,-0.58695066
-0.82162774,-0.9236608,-0.10252974,-0.8452693,-0.8532263,-0.8548681,-0.8377325,-0.8273885,-0.82490605
-0.7438788,-0.8841451,0.0041751354,-0.7882682,-0.7906825,-0.79975975,-0.7867827,-0.75106955,-0.7715897
-0.4305211,-0.7397403,0.3888505,-0.5626909,-0.58556145,-0.59199494,-0.56110114,-0.43917364,-0.53708124
-0.59470016,-0.9189829,0.42043152,-0.76395965,-0.7737817,-0.8250186,-0.7482063,-0.5904558,-0.7329886
-0.95209557,-0.8439377,0.29259893,-0.79131734,-0.7907971,-0.7858718,-0.77823776,-0.95261896,-0.76700443
-0.94018465,-0.9700205,0.3348187,-0.91305137,-0.9118092,-0.91527444,-0.90380704,-0.94208884,-0.8978653
-0.5824185,-0.9521825,-0.7099792,-0.8586816,-0.8554127,-0.88498515,-0.8580197,-0.5906016,-0.8515999
-0.21729612,-0.7497288,0.6240426,-0.52759415,-0.55089474,-0.7003477,-0.5241483,-0.22149593,-0.48880705
0.16655624,-0.517144,-0.16380708,-0.32457182,-0.33200073,-0.31734258,-0.3585549,0.16474834,-0.29851502
-0.44864503,-0.8651255,-0.5794417,-0.75867724,-0.75846416,-0.761791,-0.74368626,-0.4493739,-0.7265147
-0.5233748,-0.90854794,-0.37399557,-0.7870669,-0.79010504,-0.8011503,-0.79356635,-0.53597903,-0.7688001
-0.28549367,-0.8605729,0.8244224,-0.62078166,-0.6262388,-0.7663807,-0.5908231,-0.28711572,-0.5666641
-0.46325862,-0.6618011,0.3077801,-0.545081,-0.5349811,-0.5891752,-0.52691025,-0.45985126,-0.4890763
0.06946537,-0.739041,-0.45807815,-0.5410824,-0.5783563,-0.49737212,-0.53210956,0.06440416,-0.518958
-0.90753037,-0.95609146,-0.70162284,-0.9171118,-0.92189884,-0.9080109,-0.911991,-0.90820736,-0.9057475
-0.8227085,-0.9359655,-0.48296008,-0.8705129,-0.8753497,-0.896712,-0.8723573,-0.82898754,-0.8512556
-0.20245966,-0.78273624,-0.1385172,-0.57990146,-0.5937278,-0.589849,-0.57782817,-0.19292611,-0.56468046
-0.22992681,-0.74359953,0.7380323,-0.53101856,-0.5099971,-0.66941553,-0.48542207,-0.21864921,-0.45500898
-0.62243766,-0.8683677,0.12072447,-0.7095333,-0.71337104,-0.7032943,-0.7044826,-0.6110219,-0.6608609
-0.81395876,-0.9338371,-0.6975557,-0.8688603,-0.8718114,-0.8829637,-0.8710338,-0.8126078,-0.8619809
-0.38389054,-0.7238994,0.30254784,-0.5551026,-0.5672918,-0.614634,-0.527168,-0.38876325,-0.5305177
-0.11853686,-0.72458947,0.79581386,-0.49098626,-0.5016529,-0.6272874,-0.4650876,-0.1269743,-0.42815214
-0.6114294,-0.69377655,-0.14387587,-0.6006501,-0.62011456,-0.5569257,-0.61844546,-0.6161383,-0.59037733
-0.5868003,-0.8640406,0.37795362,-0.7166623,-0.73011166,-0.80099535,-0.70777524,-0.60449106,-0.6977064
0.19967264,-0.32109874,0.19275425,-0.11655957,-0.16585772,-0.14113659,-0.14380287,0.19890358,-0.07772714
-0.80573636,-0.8283943,0.15646039,-0.73483646,-0.75639075,-0.7268388,-0.7442468,-0.8135856,-0.71933717
-0.5976389,-0.8861685,0.00672742,-0.75832397,-0.74626434,-0.7835572,-0.74826366,-0.59444517,-0.71636534
-0.3567774,-0.8391965,-0.4555603,-0.7242806,-0.7234607,-0.7033932,-0.71388406,-0.3652501,-0.70282805
-0.26605004,-0.8420164,0.6238224,-0.6375759,-0.59794086,-0.75202423,-0.6002588,-0.25688323,-0.5612862
-0.8555159,-0.80783284,0.42422423,-0.7534096,-0.7405181,-0.7564719,-0.7261512,-0.8568673,-0.71539915
-0.42657432,-0.82023853,0.44709557,-0.6616634,-0.65156156,-0.726383,-0.6382508,-0.42435873,-0.63439614
-0.4281872,-0.8109785,0.19771698,-0.6438596,-0.64215577,-0.71236706,-0.6561293,-0.4332085,-0.5943912
-0.30392644,-0.8388037,0.6319015,-0.65723354,-0.6513592,-0.76097643,-0.6295667,-0.29213887,-0.6016383
0.043166563,-0.77794915,-0.02691222,-0.5445125,-0.54766965,-0.5234785,-0.54163015,0.05570848,-0.4890044
-0.36772773,-0.82657355,0.8568102,-0.62513256,-0.624161,-0.7105706,-0.60582674,-0.36981142,-0.57492334
-0.81700796,-0.91002345,-0.1615514,-0.8181444,-0.8304216,-0.8189236,-0.8148726,-0.82438034,-0.80459416
-0.7591081,-0.85129225,0.069473915,-0.7783766,-0.7576672,-0.78053164,-0.7589289,-0.7604047,-0.74128413
-0.3637493,-0.8694194,0.45844728,-0.6784093,-0.6744201,-0.7615184,-0.65397364,-0.38553253,-0.642029
-0.6493611,-0.9677669,-0.7890359,-0.8976338,-0.9042271,-0.8876558,-0.89675087,-0.64612216,-0.87776375
-0.3448743,-0.7079234,0.44942015,-0.5553677,-0.5513207,-0.6347667,-0.5299895,-0.34693876,-0.5089565
-0.47973067,-0.9357526,-0.8736642,-0.8737809,-0.8644439,-0.89280313,-0.8720053,-0.4838006,-0.8481652
-0.660897,-0.9095731,-0.006878896,-0.7956671,-0.7946159,-0.8138169,-0.79054147,-0.6633208,-0.77461046
-0.16200784,-0.76830745,0.6232925,-0.55458385,-0.5532825,-0.66128546,-0.52132773,-0.17381038,-0.48861265
-0.34441096,-0.8920243,-0.769406,-0.78822637,-0.78865933,-0.7832033,-0.7747958,-0.33982512,-0.7516104
-0.8391033,-0.8005629,-0.34723035,-0.7676204,-0.76817685,-0.78922266,-0.7713326,-0.8459204,-0.7674621
-0.48939517,-0.64798087,0.5275246,-0.51002884,-0.5165679,-0.56184936,-0.48160627,-0.5052783,-0.45921573
0.40745792,-0.40087676,0.024545934,-0.1727238,-0.17428727,-0.08784935,-0.15779102,0.42214876,-0.104002506
0.011721268,-0.8978423,-0.687706,-0.6847162,-0.7053084,-0.6194333,-0.71766704,-0.000844566,-0.6417534
-0.8668838,-0.90536654,-0.14705247,-0.84708166,-0.8359376,-0.85311115,-0.8245097,-0.86679447,-0.8186687
-0.6725947,-0.9001201,-0.5137878,-0.81344754,-0.81226045,-0.8188893,-0.8071658,-0.67805576,-0.8012286
-0.85012925,-0.7540902,0.28343332,-0.69339174,-0.687552,-0.69040877,-0.6867167,-0.8508236,-0.6585715
-0.66394,-0.7532375,0.6696456,-0.6244458,-0.6192311,-0.64738125,-0.6099397,-0.65675414,-0.5754463
-0.78101444,-0.9686291,-0.49774465,-0.9041406,-0.9009429,-0.8916168,-0.89407986,-0.78392386,-0.8856373
-0.5635698,-0.9631419,-0.92447263,-0.8901782,-0.8950417,-0.89026207,-0.89870846,-0.57685703,-0.8782118
