226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.43600407,-0.052537736,0.005349065,0.13177612,0.13128029,0.11573839,0.1325773,0.1412603,0.7540894
-0.43278205,-0.831437,-0.291505,-0.49390954,-0.49784046,-0.5334227,-0.504827,-0.5008894,-0.73587906
-0.32424325,-0.77777576,-0.008432032,-0.04509305,-0.020542756,-0.0040497147,-0.004321486,-0.03344027,0.6940089
0.6816317,0.36935294,0.20759328,0.24738787,0.26087865,0.1713652,0.24595992,0.24236429,0.34060737
-0.3376511,-0.7887981,0.018661687,-0.09189253,-0.095160566,-0.036656164,-0.07584117,-0.09357305,-0.2893169
0.5960371,0.16780421,0.3728346,0.3600467,0.36851814,0.33207417,0.36452705,0.35448283,0.14198133
0.5354848,0.05246238,0.06732318,0.11947213,0.13082212,0.058955275,0.12327128,0.12848109,0.41280025
-0.15250148,-0.6639342,0.1595835,0.029378723,0.030666258,0.042450164,0.02538308,0.019127764,-0.064421624
-0.77130425,-0.9478154,-0.2567221,-0.26338434,-0.2413423,-0.25823906,-0.21446407,-0.24509943,0.82945526
0.44056502,-0.04047505,-0.0077772583,0.1316039,0.123812616,0.10024253,0.12911797,0.15250663,0.8360142
-0.062708184,-0.59800243,0.23173954,0.09973074,0.11919017,0.124467306,0.118085034,0.09531111,-0.14034948
0.32714057,-0.19450572,-0.18785766,-0.20451955,-0.21852148,-0.18694119,-0.24850038,-0.22026272,-0.8254622
-0.24285766,-0.7060946,-0.055698276,-0.05734847,-0.058263335,0.016811613,-0.05859207,-0.06508923,0.3563124
0.30298153,-0.2296071,-0.1540439,-0.21148652,-0.22409144,-0.18413693,-0.2524619,-0.22729571,-0.91204876
0.3472808,-0.1859571,-0.14506592,-0.12766623,-0.16054791,-0.07017717,-0.18211909,-0.14878806,-0.78059953
0.4129883,-0.14054158,0.009060008,0.100148976,0.112669714,-0.040402003,0.11012872,0.116284266,0.7132199
-0.52709186,-0.8676752,-0.10437824,-0.14313684,-0.13001291,-0.21519692,-0.079238676,-0.11098055,0.7930008
0.1752062,-0.37217113,-0.18749695,-0.15325034,-0.1557715,-0.09319244,-0.15415686,-0.14431046,-0.34102127
0.47520888,-0.020581111,0.18194307,0.20167854,0.22575627,0.14751631,0.22641858,0.21909843,0.6285628
0.24377736,-0.31346834,0.016011404,0.030814057,0.026223414,0.05222068,0.019185986,0.027280208,0.15875924
0.49906093,0.01764737,0.2315175,0.25185946,0.2624523,0.22034512,0.2683105,0.26532826,0.61986804
-0.48821637,-0.8504214,0.010953682,-0.10480055,-0.108174816,-0.046744354,-0.08820909,-0.10568244,0.21153115
0.3153532,-0.23674607,-0.025944497,0.05247038,0.048621364,0.019932384,0.04201942,0.055869997,0.51110613
0.64574504,0.26731196,0.120100826,0.18559797,0.20155926,0.12660982,0.18431392,0.20037885,0.18380883
0.35243192,-0.19488847,-0.07781907,-0.121453345,-0.13073666,-0.12301273,-0.15461674,-0.14722504,-0.862304
0.33337092,-0.18066756,-0.06574115,0.018112902,0.02286872,0.01495756,0.037828837,0.033774048,0.20281217
0.0965242,-0.4582083,-0.19560166,-0.09233203,-0.08843688,-0.056946117,-0.06799497,-0.0775657,0.2748816
-0.075703464,-0.6205773,0.060956012,0.016138304,0.021472443,-0.0049750507,0.018162208,0.028063416,0.62609255
-0.24598648,-0.7604132,-0.24495558,-0.37441492,-0.35656476,-0.36774725,-0.3755455,-0.3736535,-0.58320975
