226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.44966912,-0.03873421,-0.010489715,0.11960277,0.1164133,0.10432483,0.12671877,0.12571506,0.71584165
-0.3578941,-0.80136925,-0.350999,-0.5032599,-0.51525235,-0.523383,-0.5212406,-0.507988,-0.75523067
-0.25996023,-0.7401917,0.05137782,0.0063631944,-0.0025127803,0.018351633,0.016357293,-0.0053973123,0.6647931
0.6224339,0.26111233,0.15288763,0.21251899,0.21197158,0.13058388,0.21354617,0.203372,0.4078044
-0.34356615,-0.7895476,-0.0073830737,-0.09670193,-0.1295456,-0.05478351,-0.10389116,-0.114098795,-0.039187983
0.53063315,0.062406085,0.38877195,0.36391214,0.36618957,0.33663037,0.36989334,0.3473002,0.11671837
0.48504266,-0.018251546,0.036210995,0.10598758,0.10338751,0.04955856,0.112236254,0.10634203,0.3748088
-0.15811642,-0.66941243,0.1753965,0.04651308,0.035581622,0.06317895,0.031118546,0.03104308,-0.023676518
-0.74808323,-0.94544137,-0.20702998,-0.20744486,-0.2120486,-0.26077786,-0.17011444,-0.21582727,0.87995666
0.46770933,-0.010100841,0.011815413,0.12806837,0.11085525,0.08936678,0.12325054,0.13336025,0.78019947
-0.0073667476,-0.55401266,0.26137078,0.13773675,0.14593759,0.15812585,0.15268303,0.12382985,-0.1771773
0.41650566,-0.08473043,-0.1706154,-0.145016,-0.15214898,-0.1184104,-0.18030879,-0.14604895,-0.8107345
-0.10204536,-0.62298125,-0.035104465,-0.00361178,-0.0233117,0.024598496,-0.022374308,-0.018822538,0.6096595
0.33109772,-0.2066037,-0.17422616,-0.19351728,-0.20832632,-0.16050069,-0.2280008,-0.19764966,-0.9028979
0.35943305,-0.16289149,-0.19777453,-0.13687679,-0.16702044,-0.07112563,-0.18257831,-0.1474223,-0.80619305
0.45896092,-0.07691667,0.06627461,0.15534817,0.15449649,0.030656079,0.15840441,0.15102012,0.54150057
-0.43009788,-0.8247416,-0.068150766,-0.11841438,-0.1248514,-0.16865323,-0.078796126,-0.09887235,0.63781404
0.21098281,-0.33477712,-0.21132936,-0.14331739,-0.13917705,-0.081924856,-0.1400293,-0.1263695,-0.38581443
0.4294414,-0.07802349,0.15476418,0.17241603,0.17201607,0.11829787,0.18901101,0.16346335,0.55210364
0.27342516,-0.27520296,0.027228553,0.051895555,0.04232336,0.08242988,0.03855739,0.05007815,0.13659638
0.4358438,-0.08018724,0.18141623,0.20743746,0.21204138,0.17711607,0.22350515,0.21265405,0.6276484
-0.40943816,-0.8196966,0.046759274,-0.062310696,-0.07510154,-0.015407252,-0.057215113,-0.064665355,0.18681943
0.249736,-0.31989262,-0.07613164,0.035475887,0.027318545,0.009575874,0.03641207,0.040504158,0.64948297
0.5859102,0.14322756,0.0748464,0.15648888,0.1577507,0.085506834,0.16623214,0.16031562,0.37470022
0.32933292,-0.21239297,-0.1549061,-0.14359094,-0.15127511,-0.104683414,-0.17150791,-0.13928065,-0.8354132
0.31108308,-0.20922518,-0.052522935,0.032670856,0.034858763,0.03514243,0.052818827,0.048390593,0.2149415
0.0019556705,-0.53819525,-0.24476208,-0.12771659,-0.115951434,-0.071712434,-0.086078145,-0.10044281,0.27249303
-0.05865254,-0.6147758,0.05866272,0.022308106,0.0067744455,0.0027305416,0.022282818,0.015395118,0.70089364
-0.23156554,-0.74606895,-0.30250564,-0.3866986,-0.3778308,-0.36005285,-0.38574255,-0.38197204,-0.50493413
-0.406747,-0.8268094,-0.4022304,-0.51115674,-0.5099927,-0.5358343,-0.5262637,-0.5202081,-0.6843709
-0.1753504,-0.68460345,0.19085635,0.032317832,0.02789085,0.07119936,0.03276862,0.0118546,-0.13161597
-0.02073393,-0.55549085,0.2741575,0.13198888,0.12651947,0.18006407,0.13187948,0.11310321,-0.2685519
0.05255607,-0.49696127,-0.29735953,-0.2331756,-0.23257565,-0.16711429,-0.23393425,-0.2199894,-0.32081792
0.40721285,-0.17679206,0.023952354,0.10393098,0.09982238,0.035148866,0.10323875,0.09081571,0.76586425
0.11998622,-0.4733786,-0.2000139,-0.10460184,-0.08292469,-0.09183861,-0.07223587,-0.08675949,0.37906766
0.2846121,-0.2437895,-0.23023878,-0.17803729,-0.18202594,-0.1566989,-0.19013384,-0.16900381,-0.5089305
0.16562927,-0.3381436,-0.12427123,-0.032037627,-0.033261534,0.022788757,-0.037480395,-0.020432273,0.06811975
0.19082035,-0.34432393,-0.1377165,-0.11283464,-0.11429143,-0.09574731,-0.11640717,-0.109249674,-0.282928
-0.20096357,-0.68829453,0.09476408,-0.038227525,-0.042947475,-0.04024617,-0.022197232,-0.046084017,-0.107993186
0.31671658,-0.20942082,-0.09534731,-0.07863757,-0.095153905,-0.052486118,-0.103695005,-0.08038823,-0.6189455
0.6214165,0.2493893,0.19451988,0.25767815,0.24685276,0.13917948,0.24533877,0.2490869,0.45796555
-0.10841034,-0.6472268,0.21504852,0.07812626,0.06898495,0.0988921,0.07174263,0.06012678,0.032273583
0.31185815,-0.21044764,-0.15852733,-0.108685866,-0.13282695,-0.13080226,-0.1622062,-0.13626915,-0.8539766
0.069263786,-0.499589,-0.21980481,-0.13223429,-0.121085264,-0.1317871,-0.101267666,-0.10452348,0.30490506
-0.23762128,-0.72450745,0.12655054,0.038116284,0.024433663,0.06712741,0.027733257,0.015147179,0.26255387
0.0072562317,-0.5697317,0.04948882,0.018109793,0.014779323,-0.06401662,0.04285041,0.01982754,0.7405355
0.4627928,-0.049261242,-0.1464788,-0.10714855,-0.12990783,-0.082471766,-0.1558244,-0.12368353,-0.912446
-0.37072906,-0.8205227,-0.4638485,-0.5669122,-0.56977606,-0.5525286,-0.575936,-0.55005574,-0.73819613
0.36578116,-0.13682824,-0.008167267,3.3773482e-05,-0.0012649617,0.08430149,-0.0030712509,0.016780037,-0.16245306
0.4245486,-0.11433728,0.035044353,0.15474945,0.13508789,0.03177277,0.16145486,0.15757261,0.72260785
-0.21832371,-0.72666967,-0.12179496,-0.23860073,-0.2340762,-0.22004198,-0.224167,-0.2315591,-0.5172116
-0.29560283,-0.7773855,-0.39807898,-0.44447386,-0.4308882,-0.41364306,-0.42223647,-0.41848007,-0.4327183
0.056523528,-0.47863626,-0.1188283,-0.16133146,-0.15270881,-0.10838601,-0.15729842,-0.14678185,-0.33627152
0.4187515,-0.061140742,-0.084247425,-0.059986286,-0.072147295,-0.0007544829,-0.0988117,-0.06440118,-0.9098934
-0.15443993,-0.6768826,-0.19682717,-0.30680645,-0.30830538,-0.28859067,-0.30409107,-0.2836002,-0.46750423
0.45122287,-0.022826908,-0.076632164,0.0020172494,-0.02081173,0.08349292,-0.037140515,0.0037939511,-0.38076258
0.17917891,-0.37247562,0.15488529,0.119879715,0.114056915,0.16032568,0.116569795,0.10928061,0.2293445
-0.24938835,-0.7049731,-0.045397114,-0.04008499,-0.06280926,-0.007968041,-0.04513842,-0.054794807,0.4381292
0.42785215,-0.10186125,-0.10580761,-0.08192801,-0.096661866,-0.07122477,-0.13010694,-0.09904845,-0.82105243
0.10689924,-0.47582507,0.30952907,0.22562675,0.22210108,0.26098824,0.22211166,0.21237992,-0.004489153
0.41712967,-0.077025816,-0.03565403,0.08032334,0.07054409,0.17609285,0.079860255,0.09908208,0.21749473
-0.015154975,-0.54790497,0.109182335,0.05482855,0.05698614,0.0949059,0.062382206,0.056383815,0.28009668
0.38378105,-0.15049505,0.2109069,0.22190903,0.22887915,0.16016571,0.24092694,0.2206344,0.35833317
0.044514053,-0.48071995,0.260282,0.17331138,0.17341533,0.2223917,0.17785497,0.16940421,-0.2687507
0.5505203,0.08025481,0.010346309,0.15957382,0.16556644,0.06463986,0.17918937,0.17712413,0.693658
0.7772608,0.5409013,0.16026749,0.32759663,0.29894075,0.22513837,0.32347894,0.3194614,0.30064973
0.4134478,-0.10201578,-0.11057348,-0.07926072,-0.08662879,-0.09172113,-0.09819326,-0.07950979,-0.71293724
0.043108895,-0.5053358,-0.0943189,-0.064602554,-0.08100726,0.03946433,-0.07901116,-0.06402321,0.017148057
0.3829208,-0.15041359,0.19795406,0.1921486,0.1905848,0.15928397,0.19625922,0.17159244,0.342551
0.42017296,-0.09288215,-0.050947227,0.066058815,0.07639626,-0.005141908,0.08587697,0.07764316,0.5893152
-0.292474,-0.76870006,-0.048758037,-0.27471638,-0.2799081,-0.286652,-0.27743012,-0.28341642,-0.57203835
0.3806829,-0.16993786,0.3110536,0.2725081,0.2563828,0.23034202,0.2577508,0.24834183,0.21005645
-0.7063783,-0.93556935,-0.20774591,-0.19546565,-0.22819196,-0.227937,-0.2041325,-0.2142196,0.58352196
-0.248638,-0.7202485,0.081694074,0.03159265,0.028089289,0.042807918,0.043607306,0.020402387,0.7828202
-0.2989724,-0.7626523,-0.0153624425,-0.081221305,-0.10949141,-0.13580641,-0.07189304,-0.07962423,0.17228459
-0.09914622,-0.6350459,0.019512545,-0.08363707,-0.08263073,-0.049970265,-0.06411438,-0.08114698,-0.11405312
-0.10008946,-0.6177374,0.020483337,-0.15183678,-0.15919252,-0.19824243,-0.1722434,-0.15729646,-0.5651535
0.17587166,-0.4163003,0.0796224,0.07926285,0.0729392,-0.004385857,0.08506841,0.07428689,0.61028314
-0.39156365,-0.8050182,0.0040497826,-0.040213075,-0.037275072,-0.051017083,-0.020291757,-0.05601219,0.46356657
0.48322728,-0.010515332,0.094205834,0.14692765,0.15423423,0.08514655,0.16110957,0.14572318,0.5427501
0.09251288,-0.4656046,-0.019591838,-0.04422321,-0.04056297,0.0034052224,-0.036605116,-0.048902888,-0.1788201
0.7157409,0.4499586,0.089216955,0.2245705,0.20946726,0.25559235,0.20875956,0.21902554,-0.4298922
0.2823319,-0.28050572,-0.16611016,-0.20614557,-0.23110041,-0.2443654,-0.2538971,-0.20823948,-0.85461676
0.30848628,-0.2561177,-0.095467694,-0.008521254,-0.0054582944,0.04547748,-0.0008257372,0.010133658,0.22011249
0.92589724,0.87136155,0.47909158,0.54389143,0.51952046,0.5412251,0.53524923,0.540654,0.13898814
0.40813947,-0.12621799,-0.08583054,-0.033378933,-0.054171827,-0.011076989,-0.06876587,-0.050202496,-0.85968643
0.5077967,0.02552095,0.024671141,0.13436872,0.12883726,0.056217454,0.15192702,0.13660899,0.23248412
-0.12215509,-0.65192175,0.09637537,0.08663184,0.071522675,0.07507169,0.09624057,0.072442845,0.8324443
0.0078036096,-0.555786,0.004864905,0.028743893,0.018653937,0.029844843,0.030560886,0.028313681,0.8030294
0.36788583,-0.15877739,-0.1506775,-0.08179468,-0.102253705,-0.07937015,-0.119958416,-0.088527516,-0.8917684
0.15439522,-0.38408807,-0.1232027,-0.1245632,-0.13840911,-0.14468181,-0.14196791,-0.1343533,-0.50199527
0.34917682,-0.14878115,0.07358936,0.065176435,0.039095398,0.1786794,0.012956522,0.045196805,-0.25189686
0.3929116,-0.11967377,-0.17943484,-0.12722994,-0.14911717,-0.10549033,-0.17493035,-0.1367783,-0.91488194
0.24948217,-0.29714423,0.082510866,0.08740099,0.083579704,0.053988557,0.08966462,0.08574402,0.101662174
0.29092637,-0.23058996,-0.20086604,-0.13198413,-0.15195994,-0.11707844,-0.157815,-0.13250877,-0.5693665
0.43006194,-0.094026715,0.22064932,0.22823946,0.2235846,0.17331886,0.22970483,0.21755573,0.42784804
0.29905188,-0.25741604,-0.06325735,-0.019384723,-0.037160292,0.0053767045,-0.04147474,-0.017667318,-0.29420322
-0.1765221,-0.69854915,0.025356708,-0.117399015,-0.11836749,-0.08651276,-0.11630554,-0.113755785,-0.41606018
-0.03195223,-0.5706033,0.07630577,0.059984654,0.042443383,0.014697418,0.054212917,0.03955272,0.7075004
0.32550067,-0.16773716,-0.08819958,-0.075908564,-0.085846074,0.028469147,-0.091608845,-0.061094463,-0.42284143
-0.59017396,-0.8951997,-0.1000272,-0.13838859,-0.16443782,-0.13482744,-0.12978831,-0.14718032,0.5977714
-0.031863883,-0.6005943,0.21835166,0.070886835,0.061891202,0.11135317,0.064859405,0.05236717,-0.09722885
0.40192136,-0.13052851,0.42196524,0.40443322,0.39570564,0.44456863,0.39322022,0.38369784,0.22957559
0.35557508,-0.2125875,-0.16173509,-0.14335343,-0.18270713,-0.14259112,-0.22086215,-0.17688969,-0.93909127
0.16089183,-0.38763294,0.30681074,0.21795382,0.21133569,0.32612386,0.20605329,0.20549777,-0.1090638
