226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.4306766,-0.069857046,-0.013333186,0.12205638,0.11752143,0.09600089,0.123260446,0.12606688,0.74738073
-0.449432,-0.85017383,-0.32731065,-0.51363015,-0.5056428,-0.546466,-0.5244276,-0.51022214,-0.7433742
-0.22420676,-0.7383944,-0.013092594,0.002183566,0.019924287,0.025991281,0.029317023,-0.002699092,0.7811976
0.6744902,0.3468321,0.1726562,0.22007038,0.2319528,0.13811849,0.2232248,0.19698724,0.3159112
-0.38652128,-0.8305948,-0.04771135,-0.094005734,-0.102262706,-0.054261457,-0.096821584,-0.10504612,0.08242397
0.6062381,0.17493936,0.31279236,0.31675878,0.31740245,0.25575092,0.31769046,0.29506028,0.15291797
0.51002896,0.005185334,-0.015523011,0.08031006,0.08059716,0.021609671,0.092374094,0.078764796,0.31277362
-0.11174475,-0.64558345,0.14723761,0.026874684,0.02751043,0.045116603,0.017960198,0.014496594,-0.02259855
-0.73632544,-0.9437153,-0.30263183,-0.25974923,-0.24418178,-0.29362404,-0.23788391,-0.26461938,0.9051232
0.43791437,-0.053447884,0.023205863,0.14713527,0.13210152,0.10204484,0.13548635,0.15004607,0.75174403
0.020381005,-0.5324864,0.19757278,0.09901742,0.111218005,0.10270349,0.10565712,0.08941458,-0.055331573
0.34667364,-0.18136206,-0.19619319,-0.17267418,-0.17479305,-0.15032889,-0.19960837,-0.16824572,-0.81915104
-0.20611963,-0.70847946,0.007460332,0.015986167,0.021147069,0.05602647,0.0015111055,0.0019886105,0.6086611
0.2901658,-0.24603276,-0.21168041,-0.20357117,-0.21443692,-0.17893901,-0.22129829,-0.2002638,-0.85844845
0.33429104,-0.22741064,-0.1772557,-0.117636524,-0.12676126,-0.07014947,-0.13550846,-0.1117903,-0.76816225
0.4321717,-0.12622182,0.021342356,0.1193546,0.11926538,-0.016688492,0.1271091,0.11489885,0.6378332
-0.49992234,-0.8618924,-0.06879966,-0.12863824,-0.123663545,-0.18575847,-0.077579625,-0.09326301,0.70157266
0.2080469,-0.35119456,-0.16854154,-0.12723069,-0.11444886,-0.075896524,-0.11472319,-0.09981296,-0.46457195
0.3813026,-0.1505611,0.056424018,0.10370111,0.1159037,0.042024042,0.12574379,0.097347684,0.67627394
0.2664064,-0.29377243,0.012002172,0.045642465,0.03980302,0.07232588,0.031614617,0.044207986,0.1667366
0.41309762,-0.10724165,0.18944395,0.18934019,0.19180556,0.16760181,0.19831257,0.18172903,0.43754414
-0.46471065,-0.8451811,0.035983946,-0.080632776,-0.08031891,-0.04422802,-0.07643848,-0.07955436,0.2949274
0.23841615,-0.34439445,-0.038738664,0.05076648,0.0418307,0.028461218,0.043329164,0.053054396,0.68368965
0.59220237,0.15800732,0.05210595,0.15085506,0.15306143,0.0655383,0.14308709,0.1547246,0.1830659
0.34467936,-0.22875942,-0.15653826,-0.15433767,-0.15880823,-0.13660255,-0.1744738,-0.15473168,-0.8806083
0.27231067,-0.2600983,-0.08714038,-0.0026199627,0.007758466,-0.009189575,0.024109922,0.015755445,0.27027535
0.09372887,-0.47087663,-0.23645763,-0.10662451,-0.10327465,-0.06930142,-0.075025335,-0.084064096,0.1442807
-0.16635782,-0.69519126,0.003638411,-0.0354108,-0.044983655,-0.059473116,-0.04793541,-0.044221155,0.63508
-0.26435456,-0.77789307,-0.20574987,-0.33143997,-0.2988363,-0.3293374,-0.32071698,-0.3180219,-0.42203903
-0.44264376,-0.8473791,-0.4072852,-0.5222657,-0.5022097,-0.5827936,-0.5233323,-0.5189734,-0.6140665
