226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.47232735,0.0064261714,0.0039790366,0.13574763,0.13986522,0.11532209,0.1457594,0.1518447,0.672335
-0.39516628,-0.82150686,-0.3712522,-0.51915926,-0.53210646,-0.539885,-0.53574264,-0.533682,-0.8065691
-0.42126456,-0.8197274,-3.5844278e-05,-0.021752484,-0.02285595,-0.0020667508,-0.005301979,-0.02748789,0.73651516
0.61603296,0.23569946,0.14374562,0.21952982,0.22964899,0.1282045,0.22755708,0.22518352,0.5735769
-0.4800639,-0.8566979,-0.10549091,-0.16004278,-0.18264824,-0.15661003,-0.15806255,-0.1785026,-0.1469244
0.53003263,0.05692324,0.35637575,0.36034814,0.36281118,0.32502556,0.3643355,0.35054263,0.3077244
0.50107485,0.0044713914,0.06833854,0.12721561,0.14612123,0.08685312,0.15415484,0.14772305,0.4525293
-0.24094285,-0.72083354,0.097615376,-0.013229109,-0.019132923,-0.0010913084,-0.01728143,-0.02371221,0.0027524135
-0.7455547,-0.9430747,-0.33909824,-0.25855967,-0.26799947,-0.3042619,-0.21993758,-0.24881369,0.86868376
0.51027304,0.062161155,0.026874812,0.18098949,0.17773566,0.13670793,0.1910866,0.20278195,0.79937494
-0.048660487,-0.5893661,0.21558654,0.09552541,0.104863144,0.1032548,0.10580089,0.077774785,-0.18333907
0.38293383,-0.13217725,-0.16424009,-0.16008382,-0.16762607,-0.13550934,-0.19227351,-0.1708334,-0.82945794
-0.19546677,-0.69131136,-0.06912214,-0.017769348,-0.045069136,-0.0109992735,-0.036878586,-0.033303533,0.5737845
0.38378206,-0.13495912,-0.15893671,-0.19336012,-0.20085329,-0.15218943,-0.2324818,-0.20174614,-0.91670895
0.3604856,-0.15917557,-0.1847912,-0.16845924,-0.18175897,-0.1034018,-0.20186026,-0.17289081,-0.8402089
0.5365501,0.047650613,0.028383207,0.16186984,0.17036065,0.04042358,0.17468013,0.17079206,0.5321489
-0.44261232,-0.83020693,-0.028748464,-0.1003402,-0.09257853,-0.108448915,-0.052051492,-0.078359395,0.6616838
0.18425149,-0.38002652,-0.2634484,-0.17078976,-0.17117466,-0.12432049,-0.16696712,-0.1617175,-0.35985866
0.42009628,-0.089841746,0.12015563,0.16488813,0.17116824,0.124237835,0.17891894,0.17506745,0.65116525
0.22610135,-0.3285791,0.065422915,0.085561715,0.080417134,0.10366152,0.08642321,0.09040934,0.29448584
0.5335897,0.068452194,0.16109261,0.23955402,0.24631168,0.18674953,0.25750497,0.2520618,0.6581713
-0.44672236,-0.8325871,0.0045403903,-0.072014,-0.08306417,-0.021931194,-0.059935994,-0.07599082,0.38495603
0.25112447,-0.30727148,-0.032862872,0.042698797,0.0441671,0.009815287,0.048818298,0.051094644,0.6112876
0.7088375,0.37698692,0.093369715,0.21616244,0.2079552,0.111916155,0.21407495,0.21881521,0.14666438
0.4125078,-0.12060573,-0.089919165,-0.11092189,-0.11504814,-0.08691458,-0.1356512,-0.1253624,-0.86688113
0.30651304,-0.21510005,-0.019230971,0.06271574,0.06993393,0.06622534,0.084253885,0.077633955,0.28471762
0.04478466,-0.51572394,-0.2322016,-0.12535611,-0.105819024,-0.094124116,-0.07275126,-0.101490274,0.12259579
-0.007948246,-0.56675243,-0.041151613,0.013267922,-0.0042428523,-0.038812615,0.010305857,0.014344723,0.71597993
-0.288969,-0.7762085,-0.2206293,-0.35647395,-0.3514753,-0.3694944,-0.35353717,-0.36483988,-0.4796039
-0.46598166,-0.85015905,-0.34623533,-0.49272934,-0.50412285,-0.5286662,-0.5150272,-0.51578337,-0.72307205
