226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.43901843,-0.05520861,-0.0013392946,0.12080824,0.12431781,0.118467905,0.12959348,0.13755184,0.716753
-0.38994753,-0.81683636,-0.2880982,-0.44803,-0.46365446,-0.46910736,-0.46575713,-0.4637727,-0.7206518
-0.36540642,-0.7926579,0.015079732,-0.020640686,-0.028890768,-0.02052851,-0.011010422,-0.029786926,0.61912906
0.545544,0.1207215,0.07804942,0.15655725,0.15790305,0.08683456,0.14873706,0.1542134,0.48552325
-0.5110522,-0.87094486,-0.0839114,-0.13657816,-0.15004513,-0.1670854,-0.121722765,-0.1546921,0.07780727
0.49820295,0.026039122,0.27974927,0.29833883,0.2977321,0.25355422,0.28941047,0.28407943,0.13715118
0.4519374,-0.07896301,0.024975475,0.07883451,0.10153372,0.036406983,0.11156668,0.10388394,0.521306
-0.20655392,-0.70541084,0.100839384,-0.0058770147,-0.009247883,-0.001121202,-0.013900909,-0.02548336,-0.1074968
-0.71764386,-0.9375729,-0.28170055,-0.23398063,-0.24091905,-0.2996079,-0.2001516,-0.23514348,0.81774783
0.49308714,0.027807724,0.040520635,0.1752364,0.17551224,0.13158189,0.18836054,0.19467428,0.82882756
0.0232175,-0.530737,0.22430386,0.108490326,0.12159781,0.10642007,0.11888608,0.08994109,-0.12863469
0.38732344,-0.14422807,-0.15310803,-0.17295153,-0.18153563,-0.14709711,-0.22070931,-0.19000286,-0.83555377
-0.14643282,-0.67547107,-0.058684397,-0.0009017929,-0.022462253,-0.01964692,-0.012783923,-0.010913256,0.76309013
0.34007424,-0.20244023,-0.16394235,-0.20301746,-0.20576349,-0.172043,-0.23652904,-0.21020259,-0.867517
0.33527407,-0.22029504,-0.21063405,-0.19176953,-0.19795792,-0.12032622,-0.2291626,-0.19577092,-0.7846148
0.48564112,-0.0266021,0.04124374,0.15845802,0.17477867,0.07059326,0.18318042,0.17260654,0.5634814
-0.3320753,-0.7847178,0.010163425,-0.034057744,-0.023710521,0.016548157,0.0064009847,-0.018610325,0.6897234
0.13028048,-0.4294043,-0.17614962,-0.13972652,-0.12932752,-0.08632636,-0.12105859,-0.12322775,-0.07604573
0.38527,-0.1293251,0.107516326,0.14816467,0.15373278,0.08935323,0.16376702,0.1535543,0.6399066
0.23323832,-0.32097948,0.10985105,0.11456089,0.11490938,0.14135474,0.123030275,0.11689057,0.2337174
0.5004594,0.0196395,0.14929307,0.20866539,0.21228239,0.15276833,0.22880507,0.22429043,0.6950641
-0.41556874,-0.82393014,0.011103075,-0.05413624,-0.06275974,-0.0013026234,-0.047560643,-0.062094305,0.40771124
0.2976188,-0.25945577,0.008487578,0.07315188,0.07065873,0.04288283,0.06641937,0.07678414,0.5436398
0.6717427,0.2937877,0.068939336,0.20537792,0.19429,0.095539935,0.19190767,0.20399266,0.3705948
0.41576666,-0.1247204,-0.086228035,-0.08340222,-0.08922925,-0.062358085,-0.120768756,-0.101326324,-0.86003846
0.2842579,-0.25449598,-0.05371103,0.024101973,0.027858716,0.041367773,0.042102635,0.039749645,0.26856026
-0.016342944,-0.5804461,-0.23508918,-0.13570344,-0.1055859,-0.08688505,-0.0764826,-0.10230808,0.23414
0.017484447,-0.56055593,0.005462747,0.04383757,0.033003468,-0.009555312,0.045987822,0.04659971,0.8226522
-0.25655112,-0.7614447,-0.24056473,-0.35696495,-0.35700715,-0.37046248,-0.37210253,-0.3732093,-0.61243635
-0.48663306,-0.86058426,-0.35885006,-0.49111146,-0.5099491,-0.53774154,-0.5339826,-0.5235075,-0.78312033
-0.2407057,-0.7329414,0.0755044,-0.025751034,-0.027638895,-0.021212265,-0.028410593,-0.0503823,-0.13188356
0.11912344,-0.43360204,0.25932205,0.18469909,0.17669925,0.18652608,0.18966907,0.16860904,0.08665377
0.16201141,-0.42078635,-0.17307003,-0.16696794,-0.15238342,-0.13707772,-0.14907697,-0.15635982,-0.31908146
0.50110704,0.014170905,0.04154718,0.13454911,0.13129692,0.08378,0.1267057,0.13654281,0.73857856
0.00925224,-0.584603,-0.25958055,-0.164773,-0.14456493,-0.16984092,-0.13199422,-0.14202207,0.24821542
0.26896793,-0.28133592,-0.16889699,-0.17201683,-0.16853811,-0.15859264,-0.18204309,-0.17305383,-0.5610671
0.18502791,-0.35035005,-0.13298218,-0.094406046,-0.08314902,-0.052011125,-0.09281212,-0.08632317,-0.20008226
0.1048677,-0.45128834,-0.15764867,-0.12959145,-0.11718185,-0.123718165,-0.10480366,-0.11656935,-0.008187786
-0.16110556,-0.6698365,0.14273725,-9.6482225e-05,0.008455412,-0.01842519,0.022496363,-0.01589874,-0.22570857
0.3474784,-0.19178452,-0.11482652,-0.09520234,-0.10301738,-0.08356344,-0.116094016,-0.10031086,-0.63552845
0.64500535,0.29702315,0.20308177,0.282759,0.28079337,0.16465636,0.26701638,0.2760995,0.33577728
-0.12462627,-0.66147256,0.19138663,0.0603966,0.055616062,0.06952006,0.059939917,0.041969746,0.0976326
0.35917643,-0.14199656,-0.117854156,-0.06379803,-0.06673601,-0.045707878,-0.0968149,-0.08428941,-0.7846892
0.06967601,-0.5069537,-0.21450552,-0.16181618,-0.14762133,-0.16359304,-0.11630167,-0.13260551,0.19129142
-0.2154364,-0.7160322,0.1054129,0.05259198,0.045076434,0.063155204,0.053827673,0.036937386,0.5601652
0.045880184,-0.5539918,0.012471333,0.05373572,0.057732888,-0.035614524,0.0700525,0.059058934,0.80426306
0.45491242,-0.06871196,-0.10219652,-0.09936867,-0.105717465,-0.067637466,-0.1490344,-0.121800154,-0.90707195
-0.44458592,-0.86667544,-0.48878482,-0.60462594,-0.61558735,-0.6307615,-0.6259465,-0.6080035,-0.83489126
0.30721787,-0.2259114,-0.0032794299,0.02480091,0.024230327,0.07056325,0.029544406,0.031593643,-0.0529661
0.5265844,0.058953125,0.008254332,0.19868533,0.2072277,0.062166877,0.22333895,0.21723314,0.75667036
-0.22098368,-0.73324394,-0.09714691,-0.21346074,-0.20748253,-0.22756764,-0.20164815,-0.21943626,-0.49071625
-0.37888727,-0.82039714,-0.39641362,-0.45558745,-0.45957887,-0.47008258,-0.46437126,-0.4617374,-0.6360975
0.16425218,-0.3979703,-0.06470836,-0.108463876,-0.10284496,-0.07964605,-0.11277786,-0.10951623,-0.527292
0.37647292,-0.15717815,-0.085854925,-0.123358205,-0.12805267,-0.08069217,-0.17347278,-0.1484241,-0.936193
-0.13174091,-0.6821722,-0.15194152,-0.26546422,-0.27968127,-0.28671035,-0.2905812,-0.26873478,-0.59424806
0.55246663,0.10617225,-0.069496885,-0.00629111,-0.021952862,0.056415696,-0.045549825,-0.0076270225,-0.66947746
0.2201344,-0.33007565,0.14569944,0.1319198,0.13125564,0.1502358,0.13684237,0.12966602,0.29533082
-0.22439417,-0.7009772,0.030561797,0.024471005,0.010427345,0.079328835,0.024987742,0.01287286,0.4377513
0.40644,-0.1451683,-0.13077097,-0.141986,-0.14419943,-0.124169014,-0.18596835,-0.15897608,-0.8180651
-0.025559133,-0.591123,0.18732238,0.08629037,0.09079797,0.11279394,0.09149828,0.06533237,-0.11894235
0.42813256,-0.08319576,0.04832727,0.14313565,0.13910893,0.19224763,0.1443483,0.15488388,0.21547619
0.04969983,-0.5116339,0.08989319,0.047536474,0.046752118,0.04155142,0.048164565,0.04184652,0.27266887
0.37594432,-0.15754,0.19338173,0.208477,0.21329415,0.14185445,0.22308207,0.20864029,0.49413216
0.07229211,-0.46588212,0.21270747,0.14785627,0.15138274,0.19965705,0.1482468,0.12901554,-0.25805345
0.61054534,0.21374778,0.02364599,0.1947394,0.20808496,0.120162,0.21647426,0.21762857,0.77427083
0.67642987,0.34918615,0.0818057,0.25141174,0.25593463,0.123601496,0.27548164,0.2731666,0.6001141
0.38194102,-0.15412517,-0.17039958,-0.14595279,-0.15565354,-0.1496904,-0.18273294,-0.15538017,-0.78730905
0.06984111,-0.5005546,-0.032511447,-0.0412758,-0.0507286,0.016568387,-0.053254925,-0.051883087,-0.25900313
0.43639123,-0.08466918,0.07005694,0.12965073,0.12962142,0.05070681,0.11787246,0.117886655,0.29105663
0.3265469,-0.2319424,-0.090508625,0.0038109228,0.015540336,-0.056193035,0.01777077,0.021380896,0.4911291
-0.41866893,-0.8385333,-0.027798122,-0.28948084,-0.29594287,-0.29933494,-0.2944055,-0.31223106,-0.5425854
