226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.43784365,-0.059780106,0.041313432,0.1523042,0.15171564,0.11041415,0.15617895,0.15552829,0.76282495
-0.38428506,-0.8041251,-0.23022644,-0.45995533,-0.45716774,-0.49741885,-0.48570135,-0.4708739,-0.7735479
-0.13641006,-0.67650354,0.046569932,0.04585035,0.06546935,0.10616153,0.08825401,0.039008822,0.774316
0.6692257,0.36186227,0.17919396,0.23419099,0.24479888,0.18508406,0.23838037,0.2107369,0.3889905
-0.21995954,-0.75422686,0.083757825,0.04378825,0.03737421,0.09590737,0.05551916,0.02606488,0.070933975
0.56708145,0.12216879,0.33022535,0.3409332,0.33272162,0.31686908,0.3393227,0.3096439,0.14512768
0.58770704,0.13543704,0.08342697,0.18254313,0.18062969,0.1113775,0.20105737,0.18208411,0.4782536
-0.15941368,-0.67371917,0.12329492,0.025063114,0.016354427,0.028882494,0.020476315,0.024328511,0.23041137
-0.68657243,-0.9243074,-0.31497738,-0.22831622,-0.22368482,-0.23385292,-0.19331282,-0.22796574,0.91656834
0.49543318,0.04372241,0.045132913,0.18205135,0.17641635,0.11859005,0.18059297,0.19189686,0.8104022
-0.107664265,-0.6208335,0.17425154,0.04156768,0.056228556,0.07664349,0.055546783,0.028354371,-0.043457426
0.29492927,-0.24476841,-0.14926122,-0.1500497,-0.14560513,-0.12423056,-0.1733573,-0.14794981,-0.72056246
-0.15644263,-0.6643546,0.034219183,0.029159877,0.020551043,0.063400656,0.024411554,0.0070728264,0.41505206
0.3020168,-0.2232565,-0.12664324,-0.13962632,-0.13301806,-0.11664683,-0.14525889,-0.12794794,-0.7773433
0.32302067,-0.25553265,-0.107225016,-0.037931688,-0.031986214,-0.011585013,-0.032303244,-0.027247123,-0.45407835
0.48754692,-0.03147623,0.11449038,0.1882802,0.19102526,0.074577026,0.19047625,0.17798017,0.5542761
-0.45110974,-0.832045,-0.16786489,-0.20680888,-0.18211906,-0.23331693,-0.14777793,-0.158224,0.7223868
0.31025535,-0.20879276,0.022581365,0.0128059555,0.03633829,0.05568086,0.033178903,0.040644605,-0.31433564
0.43085492,-0.076818325,0.05467692,0.115974694,0.13198127,0.073729016,0.139672,0.11654924,0.70319116
0.24962613,-0.30837077,-0.007193719,0.041008238,0.035882514,0.042240743,0.031136665,0.03513174,0.3117965
0.4414857,-0.072723,0.23132972,0.2308615,0.23204601,0.2007679,0.24785994,0.22207725,0.49769923
-0.47045758,-0.8386281,-0.008986628,-0.103333086,-0.09765078,-0.07361292,-0.089302115,-0.08937221,0.48478425
0.28739554,-0.27916077,0.029922556,0.10001307,0.09538143,0.091278516,0.101236925,0.096372254,0.6613344
0.6737443,0.3248345,0.144788,0.22324233,0.22776377,0.17217104,0.21726096,0.2275829,0.0720704
0.2918772,-0.3072248,-0.14673473,-0.17932457,-0.17644368,-0.17538464,-0.21016398,-0.18401867,-0.8737228
0.28515515,-0.23515372,-0.056405187,-0.0031024695,0.010258347,-0.01903598,0.025537433,0.0043992377,0.19533268
0.036618758,-0.52081144,-0.23810679,-0.10501266,-0.10166784,-0.091354094,-0.08094303,-0.09289947,0.40951028
0.030623887,-0.5542834,0.0628816,0.07014675,0.05746275,0.052308768,0.050971083,0.05445921,0.52577597
-0.34397304,-0.8156537,-0.30339324,-0.42966774,-0.40430716,-0.4325353,-0.44128704,-0.4241104,-0.5942318
