226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.41632494,-0.1637886,-0.08097396,0.00035764274,-0.008767708,-0.0012264283,-0.27970752,-0.7519215,-0.7824511
-0.18090396,0.20730437,0.8792532,0.2007176,0.2060989,0.20508799,-0.78373075,-0.6196177,-0.61898386
-0.37744468,-0.0702063,0.4973391,-0.13990776,-0.14128388,-0.12458132,-0.86499876,-0.82645774,-0.8230278
0.44532454,-0.21324259,-0.1253768,0.017171364,-0.014438669,-0.0032241866,-0.25673798,-0.734198,-0.7923845
-0.1427502,0.169085,0.9418141,0.19972712,0.20965302,0.1625714,-0.76209205,-0.60718894,-0.60763824
0.29921192,-0.25182623,0.21080703,-0.07254774,-0.06395004,-0.061326195,-0.4296074,-0.79315865,-0.8039382
0.015841827,0.2421773,0.6168065,0.17582326,0.18016537,0.15446664,-0.67475915,-0.6409463,-0.6467481
-0.30093253,0.15528253,0.5667946,0.04227302,0.021149835,0.021512166,-0.8420814,-0.73332906,-0.7440784
0.3300908,0.28517056,0.86987853,0.3512174,0.34843588,0.32585737,-0.39364746,-0.45735237,-0.49092352
0.3216689,0.20743217,0.6416989,0.22667423,0.23596413,0.2236144,-0.40603602,-0.5870184,-0.59942627
0.15942343,-0.058560044,0.9176599,0.118345015,0.12992103,0.008808426,-0.5647309,-0.66314363,-0.66978765
-0.3575058,-0.050155476,0.23390312,-0.17353305,-0.1846643,-0.14993797,-0.8689803,-0.8495681,-0.8543613
-0.08649335,-0.32053283,0.7905522,-0.08603506,-0.09256504,-0.099585496,-0.7358377,-0.78554153,-0.8004577
-0.54620564,-0.102036506,0.85176146,-0.058405284,-0.062535875,-0.08961849,-0.9149883,-0.7827146,-0.79053855
-0.101571225,-0.025444357,0.959766,0.107688375,0.1237649,0.045225084,-0.7382003,-0.67189956,-0.6652738
0.28112674,-0.010930379,0.8937321,0.16218476,0.17117408,0.02121944,-0.45689544,-0.6304792,-0.64707494
0.22920671,-0.28328925,0.302804,-0.040784597,-0.067334846,0.003453118,-0.4951612,-0.7624016,-0.80990195
0.5350645,0.017406084,0.724005,0.22378846,0.22097106,0.21428227,-0.08288862,-0.56699103,-0.60591197
-0.15819657,0.15365772,0.49674365,0.05859786,0.06301524,0.05218841,-0.7787521,-0.7243339,-0.72355145
0.13790633,-0.30603415,0.82891107,0.0027901905,0.008596745,0.0127282385,-0.5928937,-0.73855674,-0.7554415
-0.1044325,-0.4390101,0.33856025,-0.30143574,-0.28205127,-0.29027128,-0.7378261,-0.88254964,-0.87585485
0.40458,-0.22226046,-0.018778903,-0.03668829,-0.03474626,-0.022600887,-0.3046127,-0.7725349,-0.79674596
-0.18107757,0.21480636,0.57454824,0.11683249,0.11385117,0.11578614,-0.784637,-0.6867537,-0.6919725
0.36609355,-0.15894511,0.7412227,0.0959761,0.09507486,0.100471206,-0.3606979,-0.68191457,-0.71222556
0.50117254,0.08314212,0.89068264,0.27952495,0.27632922,0.08760143,-0.1829095,-0.5342218,-0.57552683
