226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
0.96009123,0.5210902,0.04665366,0.6079504,0.60739255,0.62601924,0.5951792,0.95931554,0.6419117
-0.15125082,-0.7835574,0.63542855,-0.5557362,-0.55243844,-0.69452226,-0.5305055,-0.14982785,-0.5027521
-0.30111378,-0.8902731,0.6423337,-0.6619579,-0.6594019,-0.75491697,-0.6356804,-0.29869822,-0.6130914
-0.50148624,-0.8973652,0.9350848,-0.6904725,-0.69860387,-0.7691241,-0.6596288,-0.49066195,-0.6480687
-0.1962273,-0.72271705,0.5969524,-0.50846434,-0.5061124,-0.6441774,-0.4828182,-0.19220498,-0.4577153
-0.6868906,-0.9422554,-0.71353585,-0.8757691,-0.8689635,-0.8704005,-0.8720494,-0.69638884,-0.8584146
-0.78959876,-0.8818627,0.68562806,-0.74648756,-0.7530511,-0.77889323,-0.7148911,-0.7824283,-0.7153961
-0.46973902,-0.7031717,-0.2280194,-0.605629,-0.620439,-0.61741483,-0.594243,-0.45826212,-0.58245075
-0.46251762,-0.94387794,-0.79464376,-0.84338695,-0.8411647,-0.84114325,-0.84281886,-0.4695402,-0.8232143
-0.8442911,-0.85813993,0.53708196,-0.74921954,-0.7537505,-0.77314615,-0.72152585,-0.8410463,-0.7218588
-0.7582758,-0.9153633,0.46780652,-0.7864838,-0.796818,-0.80012286,-0.76350784,-0.74797124,-0.76163024
-0.36456046,-0.9137853,-0.7975861,-0.801883,-0.79741585,-0.7901483,-0.8031623,-0.3758262,-0.77752095
-0.21046302,-0.9044109,-0.6937898,-0.7687486,-0.76465106,-0.7683167,-0.76797557,-0.22047108,-0.74061567
-0.62229747,-0.9274174,0.20272592,-0.79458475,-0.7979958,-0.7986297,-0.7754875,-0.61717224,-0.76491535
-0.5424047,-0.87486315,-0.50057286,-0.7741977,-0.771336,-0.7605751,-0.7693982,-0.5460241,-0.7499716
-0.9364545,-0.94830316,-0.4564643,-0.9138292,-0.91550845,-0.8995283,-0.90491146,-0.93565375,-0.90496814
-0.90716916,-0.86399615,0.32428217,-0.7979982,-0.7911968,-0.82934165,-0.77689505,-0.90836996,-0.77315044
-0.9708087,-0.91692334,-0.107498944,-0.9008525,-0.8934576,-0.8859346,-0.8902579,-0.97254115,-0.8879289
-0.31869826,-0.84438944,0.80327857,-0.61554366,-0.62372565,-0.7506122,-0.5889564,-0.30765554,-0.57063913
-0.47213358,-0.8535471,0.73359483,-0.67291063,-0.6737851,-0.79658103,-0.6490472,-0.46878722,-0.6269362
-0.35724145,-0.6911879,0.31100708,-0.5421243,-0.5447171,-0.5780871,-0.52307653,-0.35290176,-0.5029921
-0.38324982,-0.9242166,-0.82940936,-0.81544596,-0.8165111,-0.81681293,-0.8166278,-0.38482836,-0.79591906
-0.9373806,-0.92036855,0.78407276,-0.8242483,-0.833652,-0.80835897,-0.7955166,-0.93352914,-0.80279624
-0.5043019,-0.8295152,-0.38890094,-0.7267096,-0.72646475,-0.74266416,-0.7179979,-0.5046462,-0.70241916
-0.69378203,-0.83178526,0.81620723,-0.6722616,-0.6768701,-0.74220806,-0.64109725,-0.6877036,-0.6360882
-0.71189517,-0.6605738,-0.1332401,-0.62984306,-0.62566686,-0.5903449,-0.61376625,-0.71200114,-0.6069699
-0.42985088,-0.7338721,0.19371876,-0.59013784,-0.5993119,-0.61155474,-0.57484895,-0.4223981,-0.55855995
-0.914493,-0.9538647,-0.6046805,-0.9211383,-0.92125505,-0.920432,-0.91482204,-0.9154537,-0.91318506
-0.6605827,-0.6540112,-0.13943094,-0.60484105,-0.61219686,-0.612361,-0.5878167,-0.6541187,-0.58180773
