226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
0.95844823,0.29938272,-0.045525845,0.49992335,0.5286485,0.50102174,0.47405976,0.95642793,0.5508206
-0.10872765,-0.78263795,0.6269226,-0.54299366,-0.54928017,-0.685903,-0.5240324,-0.103661835,-0.49495614
-0.29247153,-0.8968342,0.7105882,-0.6565061,-0.65656793,-0.7380458,-0.6357817,-0.29510352,-0.6067176
-0.503578,-0.8808886,0.93217695,-0.6692452,-0.6760025,-0.73158544,-0.6430285,-0.4947906,-0.6263576
-0.18160348,-0.7309862,0.59890974,-0.5095426,-0.515213,-0.6658835,-0.4870414,-0.1739938,-0.46237284
-0.6262222,-0.94262123,-0.7667995,-0.8643779,-0.86308753,-0.86469895,-0.8630501,-0.6250346,-0.8499173
-0.7753463,-0.8549934,0.59150475,-0.7203435,-0.7346677,-0.7712087,-0.6932002,-0.76639503,-0.6964963
-0.41796833,-0.69926137,-0.16218008,-0.5899098,-0.6048244,-0.6058074,-0.5806218,-0.40627685,-0.5650057
-0.34060594,-0.9283523,-0.7860545,-0.80312246,-0.800778,-0.8108368,-0.8091619,-0.34153253,-0.78212434
-0.80442864,-0.82472694,0.52917135,-0.7151993,-0.7164296,-0.7327335,-0.68843764,-0.8010608,-0.68371457
-0.7496886,-0.9143296,0.4907447,-0.7779255,-0.79066885,-0.8138798,-0.75738317,-0.74257946,-0.7534985
-0.36423054,-0.9283513,-0.8466683,-0.8167513,-0.82104,-0.8086286,-0.8211499,-0.35821554,-0.7996478
-0.32965985,-0.9196095,-0.7373608,-0.7947439,-0.8023482,-0.805133,-0.79403836,-0.31393895,-0.776889
-0.7024461,-0.9367346,0.15497683,-0.8205541,-0.8221295,-0.8262966,-0.8044924,-0.6981471,-0.794905
-0.47657934,-0.8569092,-0.58630854,-0.7506081,-0.75370574,-0.745529,-0.748997,-0.46981728,-0.7301929
-0.8817309,-0.93305004,-0.40083197,-0.88098544,-0.88115233,-0.8668249,-0.871768,-0.8793577,-0.868311
-0.90812707,-0.86298585,0.40889373,-0.78802675,-0.7864549,-0.8206435,-0.76571536,-0.9070849,-0.76506233
-0.9539678,-0.91984236,-0.05341693,-0.8816213,-0.8793531,-0.8783608,-0.8705569,-0.95335186,-0.8693194
-0.33925962,-0.84321195,0.80411124,-0.6217552,-0.6265976,-0.7359539,-0.6009448,-0.33409894,-0.57656467
-0.5720964,-0.8515831,0.62855965,-0.6987714,-0.70465636,-0.81842023,-0.6811045,-0.5654521,-0.66284895
-0.3269217,-0.7007143,0.37738678,-0.5344073,-0.54326516,-0.60254276,-0.517459,-0.31834656,-0.49548766
-0.36602724,-0.92450327,-0.85387456,-0.8150656,-0.8203455,-0.81566185,-0.8201609,-0.3602206,-0.79888546
-0.9266343,-0.8978046,0.7329164,-0.7991017,-0.8121649,-0.7973007,-0.7728304,-0.9224004,-0.78125274
-0.49241364,-0.8541513,-0.46168405,-0.7447338,-0.7479205,-0.76582086,-0.7393627,-0.4887571,-0.72310233
-0.73856294,-0.8523113,0.8140289,-0.6992887,-0.71138763,-0.76203,-0.6727555,-0.73035824,-0.66856873
-0.72879523,-0.7143991,-0.3612905,-0.66428065,-0.6759732,-0.6383747,-0.65495867,-0.72032183,-0.65288925
-0.50038517,-0.7649274,0.33912322,-0.6161279,-0.6325685,-0.6326003,-0.5986175,-0.4864922,-0.5871264
-0.91323197,-0.9599148,-0.522331,-0.9148303,-0.91380364,-0.91877466,-0.9075408,-0.91183126,-0.90526307
-0.4870799,-0.64590657,-0.19770612,-0.5552722,-0.5732676,-0.5737667,-0.5424844,-0.47138315,-0.5349897
-0.912221,-0.8909924,-0.33412933,-0.84877306,-0.8476705,-0.8148764,-0.83525866,-0.9100486,-0.8350936
-0.54334277,-0.92923874,0.02155151,-0.79181,-0.78437436,-0.80810934,-0.7810873,-0.5466778,-0.7586585
-0.30633754,-0.93077004,-0.8608349,-0.7951876,-0.7936757,-0.797434,-0.8052613,-0.304139,-0.77433735
-0.64638865,-0.9193801,0.2672845,-0.78372073,-0.787756,-0.8066924,-0.7655742,-0.6434466,-0.75399756
-0.5286961,-0.7615205,0.48794657,-0.6169826,-0.62748384,-0.7014113,-0.59663224,-0.5158411,-0.5875822
-0.49636024,-0.93524855,-0.73345965,-0.8295343,-0.8219476,-0.8590121,-0.83047956,-0.4986015,-0.8103848
-0.3637489,-0.712887,0.71325356,-0.53989804,-0.53213376,-0.59306073,-0.51766855,-0.36498275,-0.48914158
-0.8117582,-0.8631127,0.18743846,-0.7726415,-0.7768211,-0.79704946,-0.75349,-0.8077963,-0.751951
-0.49118206,-0.8816361,0.5245705,-0.69599795,-0.69655734,-0.7456383,-0.6772434,-0.48877347,-0.6567
-0.3601097,-0.9198527,-0.8386314,-0.8042878,-0.8098984,-0.8021414,-0.8090483,-0.35379127,-0.7876766
-0.56987983,-0.91000444,-0.6554588,-0.8214071,-0.818654,-0.8208601,-0.8183355,-0.5684626,-0.80221254
-0.92779714,-0.8276888,-0.24471577,-0.798727,-0.7806192,-0.77661407,-0.7861908,-0.929601,-0.77663386
0.3745119,-0.82692707,-0.0018054711,-0.5174799,-0.48526132,-0.45691815,-0.5145047,0.3547262,-0.44782865
0.9998526,0.98118025,-0.1863196,0.9789094,0.97948897,0.9792848,0.9738513,0.99984294,0.98052466
-0.48215136,-0.8982728,0.25640616,-0.74347514,-0.7396295,-0.79058063,-0.7282023,-0.48161703,-0.7067414
-0.3631595,-0.91702676,-0.82142055,-0.8011527,-0.8034749,-0.809145,-0.8059774,-0.35863498,-0.7825485
-0.50069803,-0.8071341,-0.3653252,-0.6928711,-0.7131427,-0.6857467,-0.68958217,-0.48419186,-0.6768668
-0.1959843,-0.8650965,0.7858142,-0.6116004,-0.61376965,-0.7284785,-0.59083986,-0.19346742,-0.55852437
-0.33149198,-0.8508348,0.0883629,-0.6771018,-0.6803437,-0.7170804,-0.6659543,-0.32519162,-0.64202535
-0.45673758,-0.86342967,0.9170544,-0.6555197,-0.65336925,-0.72924435,-0.62815833,-0.45596611,-0.6067119
-0.94232494,-0.8979962,0.8924604,-0.79556876,-0.80786884,-0.8184468,-0.769204,-0.93892235,-0.77587944
-0.9337973,-0.96249074,-0.53856546,-0.92602766,-0.92440957,-0.9248481,-0.9185404,-0.9324027,-0.9174499
-0.26846346,-0.77737904,0.6549551,-0.5626138,-0.5621791,-0.6823972,-0.54039377,-0.26799658,-0.51314867
-0.6468142,-0.8560272,-0.06757895,-0.73894805,-0.7361733,-0.6917762,-0.7211591,-0.6432845,-0.7087917
-0.8877721,-0.91521883,0.31049135,-0.8284357,-0.8261651,-0.84576946,-0.80802184,-0.8862872,-0.8044199
-0.4069284,-0.84312445,0.820146,-0.63750404,-0.6431493,-0.7249458,-0.6136372,-0.40146676,-0.591965
-0.3234464,-0.93220246,-0.8163383,-0.81270754,-0.8078875,-0.8187288,-0.8190872,-0.32694837,-0.78994256
-0.5315421,-0.9305377,0.34107125,-0.7764143,-0.7685852,-0.8062252,-0.76119536,-0.5356241,-0.7392951
-0.43304253,-0.7628959,0.79500777,-0.5739242,-0.57024074,-0.5984704,-0.5506141,-0.4325223,-0.52566874
-0.80336463,-0.9011772,0.054515887,-0.81637025,-0.81421113,-0.80653226,-0.80019593,-0.8004545,-0.7946978
-0.35061726,-0.90522265,-0.75090724,-0.7831117,-0.79910153,-0.79769534,-0.7837272,-0.32928115,-0.76759565
-0.47523966,-0.951421,-0.9019828,-0.84271693,-0.8532192,-0.8384896,-0.84889615,-0.46190247,-0.8310035
-0.8948871,-0.87879765,-0.38370952,-0.8409756,-0.83997804,-0.819586,-0.82969,-0.8939063,-0.8270877
-0.1740484,-0.80419546,0.56158006,-0.582171,-0.57938725,-0.7211489,-0.5604156,-0.175019,-0.52945787
-0.6018778,-0.9406187,0.035623886,-0.8101015,-0.799772,-0.818272,-0.8001285,-0.6118696,-0.7784479
-0.5955322,-0.7599225,-0.41751778,-0.67477524,-0.6832962,-0.67150927,-0.66812694,-0.5844282,-0.6581858
-0.85784966,-0.90265214,0.53366673,-0.7944717,-0.8057985,-0.8387988,-0.7685748,-0.8512434,-0.77387553
-0.51508677,-0.91977507,0.38307384,-0.7613544,-0.75785905,-0.8225951,-0.74380636,-0.5187621,-0.7237106
-0.28325495,-0.9304394,-0.8735361,-0.8041334,-0.8087169,-0.80277324,-0.81174725,-0.27743724,-0.7859683
