226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.83250266,-0.88160163,0.12162916,-0.80093807,-0.7969454,-0.8186197,-0.7803275,-0.835734,-0.7753544
-0.46201825,-0.6126316,0.028376626,-0.54043543,-0.54584897,-0.5508044,-0.5310142,-0.45352533,-0.5163444
-0.46095732,-0.8894058,-0.81718516,-0.7925009,-0.78839445,-0.7807128,-0.7877437,-0.466366,-0.77075744
-0.870832,-0.9270769,0.532534,-0.83865,-0.8296382,-0.8453456,-0.81572306,-0.8745174,-0.80243313
-0.36222652,-0.88050485,-0.7502637,-0.76590437,-0.76162136,-0.7640861,-0.76334995,-0.366688,-0.7385475
-0.439527,-0.8284903,0.8377337,-0.61086255,-0.6008684,-0.7393191,-0.5752272,-0.43743864,-0.567838
-0.25298643,-0.6954509,0.3365297,-0.5069368,-0.4942556,-0.50060385,-0.48218697,-0.25373554,-0.45505142
-0.17754275,-0.8324864,0.76672125,-0.59558284,-0.5736197,-0.751101,-0.5582674,-0.1875018,-0.53280663
-0.3671433,-0.9557259,-0.9071417,-0.85940003,-0.8613167,-0.852265,-0.8600883,-0.36913693,-0.8427206
-0.18924832,-0.8074601,0.5220856,-0.5692539,-0.5799214,-0.7094493,-0.5635494,-0.17264628,-0.5362661
-0.37218708,-0.8949546,-0.78130704,-0.78288484,-0.7818181,-0.78343993,-0.7807039,-0.36909595,-0.75518274
-0.8891127,-0.9013439,-0.07678283,-0.83327013,-0.8268028,-0.8274033,-0.8078525,-0.8880869,-0.8194621
-0.3395817,-0.94713384,-0.93184584,-0.83775526,-0.84385085,-0.82002497,-0.8448806,-0.32734635,-0.82095206
-0.9081185,-0.92908764,-0.4735735,-0.8949721,-0.8960107,-0.8872869,-0.8878379,-0.90877086,-0.8876185
-0.9387417,-0.8832115,0.34866858,-0.82500017,-0.8168865,-0.81687945,-0.7949246,-0.93862295,-0.8074844
-0.68533474,-0.7975946,0.4127295,-0.6726643,-0.67064154,-0.6710564,-0.6545826,-0.68656397,-0.64453596
-0.70590115,-0.7521001,-0.20538808,-0.6956771,-0.69636977,-0.69795275,-0.68585896,-0.70651627,-0.6628647
-0.38826498,-0.61557174,0.42198604,-0.48267356,-0.47182715,-0.4962156,-0.44589466,-0.39059108,-0.44922692
-0.46095333,-0.9253677,-0.3524556,-0.80341613,-0.7961132,-0.8242221,-0.7866725,-0.46064454,-0.77670974
-0.7547666,-0.8835076,-0.049041066,-0.7986702,-0.79714555,-0.79966676,-0.7875974,-0.75342923,-0.7757268
-0.054729566,-0.883021,0.6924447,-0.62148315,-0.6094506,-0.7659799,-0.59447885,-0.0655626,-0.5697031
-0.3691596,-0.8712799,-0.7583797,-0.767507,-0.7685164,-0.7627967,-0.769112,-0.3713531,-0.7443663
-0.5915689,-0.8433131,0.40033168,-0.70062107,-0.7048195,-0.72720873,-0.6879353,-0.5881483,-0.6757518
-0.81118816,-0.8780749,0.7109915,-0.755336,-0.7602347,-0.7711519,-0.7338834,-0.80516124,-0.7234304
-0.5699116,-0.8269594,-0.42745176,-0.7332388,-0.72930866,-0.71320575,-0.72279406,-0.56831455,-0.71274704
-0.6146954,-0.86150247,0.29447183,-0.7185863,-0.72962415,-0.7796855,-0.70968753,-0.60681844,-0.69702935
-0.5081721,-0.87333685,0.8386516,-0.68813694,-0.6887354,-0.8045255,-0.66959524,-0.50917834,-0.6432694
-0.19997758,-0.8810957,0.34442052,-0.6854074,-0.67013365,-0.7872375,-0.6572499,-0.20502293,-0.6317934
-0.44524756,-0.8957877,0.29742274,-0.73935646,-0.7429683,-0.7786184,-0.72711706,-0.44216916,-0.6987381
-0.6031875,-0.8554327,-0.2004952,-0.758674,-0.7601917,-0.7712349,-0.75735533,-0.60387677,-0.7173989
-0.5345705,-0.9260303,-0.7104343,-0.8309888,-0.83314425,-0.82872427,-0.8293243,-0.5260851,-0.81204635
-0.4524708,-0.9382638,-0.41353747,-0.8088769,-0.8115535,-0.83649623,-0.81043684,-0.4413702,-0.7793299
-0.7407539,-0.90191483,0.35765922,-0.7891397,-0.7886012,-0.8261479,-0.77376544,-0.74011433,-0.7607493
-0.23147969,-0.79694563,0.75495666,-0.5888245,-0.5693271,-0.7280306,-0.54902923,-0.26111862,-0.5198928
-0.26214176,-0.82059705,0.70581794,-0.598728,-0.5834501,-0.7403612,-0.5650239,-0.26855564,-0.5419279
-0.7340674,-0.6657924,-0.06083318,-0.63542527,-0.6203499,-0.6174861,-0.6061019,-0.7373122,-0.60754895
-0.9123964,-0.8822893,0.4266504,-0.80462515,-0.80251086,-0.8133239,-0.7840371,-0.9103315,-0.78908396
-0.7030479,-0.85890436,0.46771,-0.73947,-0.729682,-0.75995344,-0.7120944,-0.7014415,-0.7092695
0.6436604,-0.17777675,0.19005714,0.023511412,0.0063778004,-0.039037332,0.009772839,0.6424968,0.081863835
-0.24105772,-0.8082334,0.6993176,-0.55166626,-0.5544404,-0.6754789,-0.53759825,-0.22610658,-0.5149042
-0.81108296,-0.8499445,0.71335864,-0.7299281,-0.72807443,-0.7498805,-0.70474166,-0.8079252,-0.69283825
-0.49596113,-0.9386008,-0.5847968,-0.8321891,-0.8263392,-0.8375784,-0.8275654,-0.49744946,-0.8028159
-0.7664919,-0.86018574,-0.14794414,-0.7861876,-0.78426504,-0.7830118,-0.778341,-0.7653562,-0.76449156
-0.91635936,-0.91881543,0.6128696,-0.8330306,-0.83434635,-0.84499323,-0.8106558,-0.9141169,-0.8119107
-0.3911659,-0.9375483,-0.7942642,-0.83252907,-0.8342894,-0.8287943,-0.83465326,-0.39795986,-0.80920756
-0.30833206,-0.830963,0.042520583,-0.66946805,-0.6572006,-0.7138305,-0.64332217,-0.3191922,-0.62693405
-0.80205953,-0.88166356,0.5542103,-0.76447153,-0.7624838,-0.7931812,-0.7436099,-0.80138206,-0.73667353
-0.23975784,-0.82439256,0.609824,-0.61013156,-0.6128098,-0.7043139,-0.5945319,-0.2367331,-0.5606173
-0.22227913,-0.7159336,0.03798884,-0.55382895,-0.55487895,-0.5355728,-0.5348965,-0.2247481,-0.52698207
-0.8421876,-0.87898916,0.53453404,-0.76879287,-0.7600552,-0.791559,-0.74108124,-0.8414464,-0.7438824
-0.36294192,-0.6872208,0.49093062,-0.5333161,-0.53783584,-0.60580623,-0.51936626,-0.36132964,-0.48570266
-0.7034528,-0.88566494,0.36934918,-0.7695113,-0.76109946,-0.7948218,-0.7502434,-0.7048538,-0.7196841
-0.6471728,-0.48812467,-0.111677915,-0.51989865,-0.50456756,-0.4959693,-0.49975455,-0.65073,-0.49411508
-0.90756845,-0.9544986,-0.52711993,-0.9137284,-0.9098525,-0.9042159,-0.9069314,-0.90844107,-0.8991613
0.786635,-0.08015957,0.11758265,0.13049258,0.17905954,0.12329855,0.15568055,0.7742745,0.21579221
0.43403834,-0.5255178,0.23802888,-0.24604227,-0.2313342,-0.30669323,-0.23624487,0.43177432,-0.1663241
-0.4650743,-0.8246148,0.6294283,-0.6480706,-0.65583616,-0.7307917,-0.62559533,-0.46584255,-0.5964856
-0.44197765,-0.94186276,-0.889686,-0.84059227,-0.8414035,-0.84969354,-0.8391567,-0.4387261,-0.8291202
-0.6606704,-0.7565463,0.22644128,-0.64534044,-0.6408565,-0.67371976,-0.6272688,-0.65356547,-0.6252191
-0.30543345,-0.90424025,-0.82741684,-0.8046274,-0.80202234,-0.8046244,-0.8023139,-0.3137362,-0.781212
-0.1519884,-0.7792922,0.323073,-0.5601629,-0.5608119,-0.6376501,-0.54508364,-0.14767258,-0.525782
0.8111747,-0.23459159,-0.013026642,0.0693111,0.065856814,0.11686317,0.030776419,0.8117252,0.14189008
-0.5843241,-0.94943917,-0.66039014,-0.8625399,-0.86280257,-0.8432239,-0.85988617,-0.5844101,-0.8433229
-0.46189252,-0.9543978,-0.84816194,-0.8723444,-0.86978257,-0.8778019,-0.8687418,-0.46574533,-0.84725267
-0.20584297,-0.81140834,0.39020562,-0.60297835,-0.58392847,-0.6502155,-0.56766033,-0.20966446,-0.55290186
-0.8682189,-0.87166846,0.28779295,-0.7939284,-0.793155,-0.792672,-0.7768664,-0.86930573,-0.77277637
-0.89260983,-0.9459026,-0.5250685,-0.90714574,-0.90492564,-0.91023463,-0.8983621,-0.8949634,-0.8972926
-0.54652804,-0.79921854,0.23227584,-0.65381473,-0.66483766,-0.719034,-0.651753,-0.54654384,-0.6211107
0.52909166,-0.61287713,0.48937517,-0.23898783,-0.22751518,-0.28448477,-0.20261364,0.5325237,-0.16224994
-0.48849937,-0.8355581,0.6900557,-0.64776146,-0.63406,-0.7360269,-0.6101953,-0.49201143,-0.6081035
-0.33422038,-0.8616063,-0.91325295,-0.7681318,-0.7714069,-0.7560738,-0.7749766,-0.33347788,-0.7378055
-0.33237296,-0.8994733,-0.55675924,-0.76690793,-0.76383895,-0.7777877,-0.76304483,-0.3301749,-0.73827225
-0.36494073,-0.9326978,-0.8998046,-0.8174634,-0.81057274,-0.8018756,-0.812227,-0.3630842,-0.8013447
-0.35853958,-0.91740716,-0.5545447,-0.7822187,-0.78237265,-0.7915013,-0.77491736,-0.35378328,-0.7565203
-0.6741258,-0.9801226,-0.87681377,-0.9320686,-0.9331042,-0.938962,-0.93125695,-0.66939175,-0.92316526
-0.5730908,-0.8165127,-0.103125684,-0.7074859,-0.71058655,-0.7082256,-0.69588673,-0.57635176,-0.6819489
