226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.78165555,-0.85427535,0.29625455,-0.76043653,-0.75183016,-0.773772,-0.7341615,-0.78369206,-0.72938097
-0.51584893,-0.6671677,0.19725887,-0.5783198,-0.571545,-0.5917721,-0.5539202,-0.5159672,-0.5444721
-0.46705627,-0.898566,-0.7719147,-0.79598016,-0.7911619,-0.7933594,-0.7897019,-0.47511244,-0.7721251
-0.81930274,-0.8635411,0.5123583,-0.756544,-0.7447213,-0.75266486,-0.7328847,-0.8211169,-0.7170698
-0.47878852,-0.9046878,-0.5992915,-0.7893591,-0.78538793,-0.7873708,-0.77928555,-0.4864549,-0.76412845
-0.44965026,-0.8309608,0.79373693,-0.61284745,-0.6099597,-0.7178874,-0.5868202,-0.44946554,-0.5684542
-0.20511769,-0.65737844,0.20951335,-0.4680714,-0.45955417,-0.48668578,-0.4599796,-0.19714294,-0.42353994
-0.1487427,-0.8388676,0.6435671,-0.60170496,-0.58659434,-0.7638098,-0.5761044,-0.15452023,-0.54227644
-0.4314629,-0.9592009,-0.8887049,-0.863374,-0.85969067,-0.8615757,-0.86024815,-0.42707962,-0.8474444
-0.16795492,-0.8188572,0.48396674,-0.59215474,-0.5985506,-0.71894693,-0.5861052,-0.16293477,-0.5500215
-0.31439656,-0.9087218,-0.79759437,-0.78079134,-0.7806339,-0.79067457,-0.78177166,-0.30444345,-0.76076484
-0.89276683,-0.8723204,-0.100588575,-0.8172877,-0.8122478,-0.8024599,-0.7980335,-0.89028525,-0.8035668
-0.45975485,-0.9550019,-0.81085384,-0.8452505,-0.8487007,-0.8514644,-0.84674066,-0.44446373,-0.83083147
-0.9470422,-0.94724244,-0.65568936,-0.923879,-0.924942,-0.91502565,-0.9196211,-0.9464399,-0.91972345
-0.88732785,-0.8117767,0.18918347,-0.7625387,-0.75408566,-0.7523783,-0.7365135,-0.885961,-0.7392519
-0.6404934,-0.81977284,0.44735512,-0.6714542,-0.6687561,-0.68186677,-0.6547992,-0.63732684,-0.6456617
-0.659971,-0.7899798,-0.17148662,-0.71872455,-0.71882665,-0.72680223,-0.7075261,-0.65496314,-0.6935502
-0.50086623,-0.6656599,0.37711453,-0.5459331,-0.53569186,-0.53388053,-0.50924337,-0.50993365,-0.50331116
-0.45376125,-0.92871076,-0.38979715,-0.79976714,-0.79511106,-0.80359054,-0.7857515,-0.4481393,-0.7751712
-0.76076764,-0.9205652,-0.19354497,-0.8393935,-0.83850646,-0.8322811,-0.8281036,-0.76195526,-0.82145953
-0.16757119,-0.8639625,0.70271266,-0.6078459,-0.59986174,-0.7421041,-0.58612657,-0.16817622,-0.55751806
-0.41422045,-0.88841337,-0.7312632,-0.7848693,-0.78511614,-0.7832573,-0.7852609,-0.41431338,-0.763126
-0.5593753,-0.83111084,0.4884676,-0.6801003,-0.680212,-0.6927365,-0.6618435,-0.5572541,-0.6453428
-0.9318929,-0.8838815,0.80476373,-0.7930841,-0.7848159,-0.797403,-0.7581373,-0.9293212,-0.764311
-0.48415837,-0.8296754,-0.4393267,-0.72612983,-0.7245856,-0.70404184,-0.72231185,-0.47597614,-0.7082403
-0.7354659,-0.8720541,0.41715288,-0.74434465,-0.749288,-0.78669345,-0.72858167,-0.7307,-0.7213516
-0.4458964,-0.8765564,0.87201595,-0.6639676,-0.6652364,-0.77674675,-0.6441077,-0.44979265,-0.6082452
-0.30136177,-0.87363607,0.44543013,-0.6651182,-0.65218943,-0.77696645,-0.63553756,-0.30377036,-0.6152448
-0.3980353,-0.9005311,-0.06501815,-0.7489319,-0.74978465,-0.7726432,-0.7375488,-0.39219496,-0.714278
-0.47659156,-0.8366418,-0.41750968,-0.729481,-0.7246618,-0.7243581,-0.7199372,-0.4803342,-0.69211257
-0.4676343,-0.9288553,-0.7476438,-0.8138051,-0.81308484,-0.8089,-0.8148444,-0.45504558,-0.7976544
-0.5801228,-0.9443359,-0.40356365,-0.81947327,-0.8201209,-0.83309793,-0.816252,-0.56603265,-0.79742354
-0.8338215,-0.91622686,0.3253768,-0.815473,-0.81197625,-0.844723,-0.7981838,-0.83126456,-0.7921816
-0.25799307,-0.82141167,0.762547,-0.6104955,-0.6019242,-0.75319624,-0.5800419,-0.27662027,-0.54606664
-0.409148,-0.8266064,0.7228167,-0.6152444,-0.6083712,-0.73812956,-0.58753175,-0.41063064,-0.5677983
-0.83217096,-0.6975439,-0.15859039,-0.69492084,-0.6862663,-0.66742826,-0.67343307,-0.8320707,-0.66886926
-0.911448,-0.822638,0.47979483,-0.74560297,-0.7408065,-0.74982405,-0.72259295,-0.9075902,-0.7274102
-0.77947605,-0.86191285,0.34442937,-0.75872254,-0.7510794,-0.76713026,-0.7352247,-0.77750355,-0.7297921
0.44112045,-0.37824994,0.25977895,-0.09730347,-0.11087992,-0.14070758,-0.10190701,0.4475481,-0.04483924
-0.23264788,-0.79089653,0.6729412,-0.55015266,-0.5487612,-0.66601115,-0.52980816,-0.23334804,-0.49876788
-0.82320076,-0.8113185,0.6890286,-0.7017948,-0.6932974,-0.7050625,-0.6733426,-0.81987965,-0.66113603
-0.44607878,-0.94054484,-0.5643791,-0.8284728,-0.826847,-0.8361472,-0.8241925,-0.44297898,-0.8037926
-0.8048112,-0.8768569,-0.24133493,-0.8208116,-0.82102126,-0.80080736,-0.81255937,-0.80583835,-0.8038184
-0.8963139,-0.85380995,0.38921276,-0.7758406,-0.7671546,-0.78461945,-0.74907494,-0.892949,-0.752881
-0.34904557,-0.92281985,-0.78208244,-0.80456793,-0.80383635,-0.79834116,-0.8046083,-0.35465324,-0.78135914
-0.30750793,-0.8448469,0.39379057,-0.6474841,-0.6403644,-0.7093363,-0.6191356,-0.31136695,-0.6042248
-0.73411345,-0.85981417,0.52274764,-0.7342983,-0.7293377,-0.76047903,-0.71499944,-0.73493886,-0.69996667
-0.28351605,-0.84425896,0.47641358,-0.6457895,-0.6497854,-0.7348769,-0.6328391,-0.28636116,-0.6015022
-0.27700573,-0.68653244,0.060194127,-0.5279053,-0.5207051,-0.5073837,-0.51386684,-0.27509195,-0.50215787
-0.8602514,-0.80965364,0.5894591,-0.7101354,-0.70467126,-0.7358413,-0.68463236,-0.8555236,-0.687732
-0.37133652,-0.7453821,0.45183873,-0.5659872,-0.564331,-0.6357452,-0.5435772,-0.37028697,-0.5209169
-0.7279985,-0.89258134,0.19842026,-0.7868167,-0.7771661,-0.801702,-0.7673119,-0.726782,-0.74697244
-0.6316678,-0.51318026,0.0010515653,-0.51914364,-0.5074536,-0.47959623,-0.49744692,-0.63232327,-0.49374077
-0.9063027,-0.93297535,-0.541373,-0.8983329,-0.8948277,-0.8765554,-0.8915373,-0.90604585,-0.88607204
0.5254141,-0.33290794,0.362388,-0.056866214,-0.025826931,-0.08039807,-0.034215216,0.5144501,0.018892536
0.8120956,-0.22378737,0.052647103,0.099041015,0.10676065,-0.0005232952,0.07828824,0.8132068,0.16415632
-0.36307913,-0.80303365,0.5482266,-0.61017036,-0.61095554,-0.68735576,-0.5900848,-0.36696807,-0.555598
-0.3430216,-0.94355947,-0.88711107,-0.83126354,-0.83217144,-0.8386587,-0.83658004,-0.3297352,-0.82337695
-0.6709511,-0.72898483,0.040394027,-0.6534871,-0.65050244,-0.6529138,-0.6399495,-0.6686442,-0.6299572
-0.4218035,-0.9154908,-0.8240185,-0.8194822,-0.8187448,-0.8215636,-0.8175,-0.42340064,-0.8001652
-0.31816518,-0.73083246,0.30195156,-0.52993,-0.51638407,-0.601629,-0.50535583,-0.31082374,-0.48992738
0.8223573,-0.08648182,0.21868719,0.17295256,0.18495114,0.19508068,0.15642871,0.81937355,0.24732941
-0.5310479,-0.94293135,-0.5617109,-0.8382011,-0.8358593,-0.82428694,-0.8315133,-0.5283894,-0.81584054
-0.5635299,-0.96596074,-0.8607441,-0.8886257,-0.8897762,-0.8957602,-0.8908198,-0.55141586,-0.87841463
-0.12278752,-0.6697848,0.23093158,-0.47297916,-0.44793665,-0.5166905,-0.4478133,-0.12267701,-0.42430282
-0.7442566,-0.7855712,0.30044726,-0.6916803,-0.68516326,-0.6832682,-0.67468816,-0.74569875,-0.6586134
-0.91216767,-0.95993644,-0.6312219,-0.9255491,-0.9255497,-0.9241931,-0.9224739,-0.91169924,-0.91918874
-0.59725225,-0.8315287,0.15534495,-0.69616246,-0.6947383,-0.74510264,-0.68348235,-0.59693563,-0.66310203
0.65833974,-0.37850124,0.3091548,-0.041875023,-0.045907907,-0.08483109,-0.044231713,0.6655811,0.020635454
-0.4343311,-0.8263556,0.77014107,-0.620459,-0.607195,-0.717184,-0.5860281,-0.43945795,-0.5660059
-0.37689412,-0.8863474,-0.87598157,-0.78509355,-0.78690654,-0.7941227,-0.7892659,-0.37584752,-0.76143044
-0.34905505,-0.90624154,-0.63195074,-0.77435106,-0.7701955,-0.78294027,-0.7694555,-0.34448662,-0.75043386
-0.36168158,-0.9497258,-0.9123352,-0.8338541,-0.8285451,-0.83489585,-0.83146024,-0.3531892,-0.8216073
-0.41109174,-0.9184763,-0.5527557,-0.78479075,-0.7806027,-0.79193187,-0.77605975,-0.40581065,-0.7608048
-0.28407833,-0.95844597,-0.83242923,-0.8570155,-0.86171997,-0.8863844,-0.86433816,-0.2657051,-0.8512741
-0.5207201,-0.8372806,0.12874039,-0.711602,-0.7107315,-0.7323538,-0.698179,-0.5293143,-0.6723025
-0.36482352,-0.9114111,-0.84229875,-0.81947327,-0.81920964,-0.8202051,-0.8186377,-0.3629646,-0.80726755
0.9897831,0.6991507,0.069078594,0.76657015,0.7705816,0.7889884,0.7442041,0.9897816,0.79233384
-0.3795016,-0.76606995,-0.7061906,-0.6779585,-0.6795447,-0.67360944,-0.67690647,-0.38613525,-0.6537503
-0.6046171,-0.78080946,0.88123095,-0.6022245,-0.5989084,-0.6547431,-0.56730163,-0.6046121,-0.54871
-0.76581883,-0.9349475,-0.277017,-0.8622864,-0.8622325,-0.8641523,-0.85522056,-0.76273656,-0.84529364
