226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.7932871,-0.8661429,0.21648194,-0.77054507,-0.7658314,-0.77914864,-0.7476407,-0.7964032,-0.7441705
-0.52488774,-0.6216962,0.23189794,-0.5498179,-0.5448666,-0.5516741,-0.52731794,-0.52047896,-0.51851773
-0.5199124,-0.8907057,-0.68856037,-0.79406965,-0.79167557,-0.7844634,-0.78992796,-0.5318557,-0.7725107
-0.78129244,-0.8886673,0.3562102,-0.77528495,-0.76593685,-0.772882,-0.75041634,-0.7888944,-0.7405189
-0.52607614,-0.8882881,-0.48833817,-0.78156644,-0.7793094,-0.7830768,-0.77247715,-0.5393648,-0.75673
-0.3602301,-0.83293337,0.80741054,-0.5925236,-0.5911119,-0.7144906,-0.5640826,-0.3646277,-0.5517309
-0.28305516,-0.66550976,0.089431986,-0.5017598,-0.49506137,-0.4913952,-0.47769177,-0.28900766,-0.45157745
-0.164176,-0.8409306,0.71680427,-0.6023959,-0.58724517,-0.76131827,-0.57175624,-0.17465772,-0.54301274
-0.41027874,-0.94797677,-0.8247238,-0.8499983,-0.8510039,-0.8417294,-0.8501149,-0.4223824,-0.8312136
-0.15376738,-0.81577104,0.49276626,-0.5741708,-0.5853249,-0.7103153,-0.5675777,-0.1466917,-0.5363867
-0.2818714,-0.8997451,-0.818485,-0.7791636,-0.78188,-0.7850665,-0.7860511,-0.281828,-0.7571298
-0.8949939,-0.8791108,-0.03124286,-0.8168016,-0.81210434,-0.80087984,-0.7944401,-0.89645284,-0.8010591
-0.46164006,-0.94141793,-0.74004984,-0.82468843,-0.8327694,-0.82338595,-0.8298535,-0.46343789,-0.80732334
-0.93347996,-0.93458885,-0.45902374,-0.90425676,-0.90684557,-0.89662135,-0.89854395,-0.9342371,-0.89704424
-0.88246906,-0.8044932,0.3328024,-0.7335317,-0.7283684,-0.7279112,-0.70436144,-0.8862822,-0.70878124
-0.6480621,-0.7959391,0.24373448,-0.6760269,-0.671076,-0.65841377,-0.6523238,-0.65512925,-0.6456021
-0.70536745,-0.83392745,-0.24688144,-0.76310694,-0.76651144,-0.7697329,-0.7550175,-0.7047701,-0.73496866
-0.4033581,-0.6131573,0.6104593,-0.46247712,-0.44955376,-0.45140702,-0.41888466,-0.4194981,-0.41434792
-0.49451545,-0.9385444,-0.3744339,-0.8186393,-0.8160481,-0.8275308,-0.8059015,-0.4948697,-0.79801345
-0.7609129,-0.8808714,0.014121583,-0.7916074,-0.7921532,-0.7851755,-0.77793944,-0.7637924,-0.7672781
-0.1791898,-0.86586976,0.69449335,-0.6057141,-0.5991702,-0.74188966,-0.57821935,-0.18586288,-0.559668
-0.39016038,-0.8560439,-0.6179572,-0.7518742,-0.7542877,-0.74520504,-0.7545849,-0.38999704,-0.7248625
-0.6009114,-0.85521775,0.48619148,-0.7059419,-0.7109702,-0.72850734,-0.6900477,-0.6003063,-0.6788448
-0.9175593,-0.88007045,0.72805387,-0.79582554,-0.79298395,-0.7885775,-0.76260865,-0.91838443,-0.76726097
-0.5356823,-0.7465723,-0.48242083,-0.6714402,-0.6661415,-0.6301427,-0.6584238,-0.5371776,-0.6439503
