226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.03153863,0.28573212,0.5299172,0.22497262,0.2216217,0.2215436,-0.66214633,-0.61089236,-0.6200138
0.34866497,-0.07652248,0.83081853,0.15561117,0.14904967,0.08090485,-0.36271337,-0.634076,-0.66024953
-0.15497325,0.14301884,0.8807669,0.1577038,0.15856737,0.14609799,-0.7785646,-0.64628434,-0.65984
0.42448974,0.059213325,0.91643506,0.24902467,0.24163586,0.09411956,-0.28651842,-0.55451155,-0.58836716
0.3733487,0.0028376055,0.84556407,0.1988071,0.19305022,0.06718685,-0.3279042,-0.5996361,-0.62756836
-0.14739867,0.15845697,0.69718814,0.10861238,0.123111084,0.100759275,-0.76576686,-0.68780434,-0.68808204
0.18087135,-0.004067421,0.9327232,0.15030344,0.14782801,0.043358985,-0.5488436,-0.64006066,-0.6599087
-0.27733976,-0.44479346,0.22420129,-0.3657432,-0.35578132,-0.36796877,-0.826092,-0.9028721,-0.90158206
0.36938944,0.34454873,0.766515,0.34721416,0.35436752,0.36027995,-0.34241793,-0.4697023,-0.48987496
0.37168625,-0.10063772,0.8819455,0.17190576,0.16979976,0.0664881,-0.3289463,-0.61656934,-0.6425877
-0.03963134,-0.30214003,0.7320729,-0.058992,-0.06535531,-0.056497376,-0.6887788,-0.77597404,-0.78716826
0.35571173,-0.17742912,0.74863493,0.10048903,0.0825678,0.09267796,-0.37529275,-0.67685896,-0.70948577
-0.44879627,-0.043443043,0.9586281,0.030286837,0.0294679,0.00552934,-0.884469,-0.7196567,-0.7307707
0.3562217,0.09082107,0.84218574,0.23303503,0.22596607,0.10967356,-0.34955725,-0.57808536,-0.60890716
-0.17120399,0.19833143,0.6371248,0.12442293,0.14362507,0.113779716,-0.78138304,-0.6867034,-0.68514574
-0.16206396,-0.43798828,0.7904669,-0.10820114,-0.12735488,-0.11872602,-0.7804284,-0.793175,-0.8196644
-0.58429694,-0.07684282,0.91348356,0.01860593,0.031717148,0.026091963,-0.9003105,-0.7391081,-0.73643297
-0.0071968683,-0.31179246,0.7223153,-0.070056304,-0.07717625,-0.06085405,-0.6927489,-0.7863064,-0.80392444
-0.22299522,0.063211694,0.61419606,0.026603187,0.027353853,0.025929889,-0.7946708,-0.7420094,-0.75080407
-0.5048703,-0.049299497,0.5285364,-0.123948134,-0.093800075,-0.1075372,-0.8924974,-0.8225862,-0.81418043
0.31646416,-0.29629317,-0.029756386,-0.09398851,-0.09267195,-0.09295151,-0.40900123,-0.79943705,-0.8152941
0.35675094,-0.08616778,0.89583397,0.17955904,0.17892788,0.00087969727,-0.34341794,-0.6061102,-0.6315126
0.41442034,0.19946274,0.8643588,0.30568066,0.3085059,0.2165426,-0.28899044,-0.5000819,-0.526464
0.17497137,-0.22373839,0.44589832,-0.0636625,-0.06167592,-0.065591685,-0.55543244,-0.7861499,-0.79848146
0.40733436,-0.205968,-0.003070181,-0.015074318,-0.00819252,-0.021291502,-0.29081306,-0.76648223,-0.77611935
-0.05531438,-0.09139041,0.76306856,0.03445381,0.0022787189,-0.022222912,-0.71091485,-0.72248745,-0.75552887
0.97903436,0.81700087,0.6299664,0.8405278,0.8372542,0.8402077,0.9619626,0.5914871,0.5440496
0.52611625,0.1169423,0.88584864,0.302259,0.29798457,0.13570245,-0.13434692,-0.5019927,-0.53696436
-0.77618855,-0.30606276,0.9846895,-0.13139442,-0.10609449,-0.1365679,-0.95807576,-0.80276495,-0.79853463
-0.45856184,-0.10232289,0.24309708,-0.20737787,-0.21599384,-0.20480691,-0.8907318,-0.8551931,-0.862949
0.4716185,0.14919154,0.92470676,0.3122901,0.3049385,0.17206156,-0.21998331,-0.4968859,-0.5253333
-0.30141228,0.0014411573,0.46331766,-0.040375296,-0.08065245,-0.037320685,-0.849376,-0.78034204,-0.8173518
-0.5352412,-0.7041037,-0.6517677,-0.66083074,-0.6815716,-0.6817895,-0.9200162,-0.961723,-0.9695394
0.35826075,-0.16868643,0.8047193,0.1157028,0.12211232,0.11150782,-0.3570307,-0.6643829,-0.6811093
-0.3055872,0.045540024,0.61543334,0.00023519993,0.0018566826,-0.013801868,-0.84046024,-0.75734866,-0.7651219
0.2570622,0.3268015,0.8094077,0.32656762,0.33233708,0.3195465,-0.47126502,-0.49200264,-0.5070932
0.48326764,0.111923374,0.9071293,0.28047082,0.28457218,0.112384655,-0.20667888,-0.51792353,-0.55500513
0.48814535,0.21974932,0.87903225,0.3284797,0.33392814,0.21841349,-0.1972525,-0.4727441,-0.5028933
0.24669021,0.10484152,0.8601541,0.20979841,0.20806544,0.089379326,-0.46902323,-0.593992,-0.61994827
0.43376955,0.10877631,0.94581544,0.27600673,0.2807341,0.1278825,-0.27712762,-0.5144866,-0.54850924
0.2730163,0.38092393,0.8466702,0.37636015,0.38409775,0.3767835,-0.45813942,-0.43353865,-0.453207
