226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.2923421,-0.70560586,-0.35631284,-0.59378994,-0.5920421,-0.59940505,-0.57755446,-0.30418125,-0.5466536
-0.52333146,-0.71165967,-0.21481337,-0.63745236,-0.6254403,-0.6304324,-0.6228443,-0.519184,-0.6077299
-0.90479225,-0.97168535,-0.79133415,-0.94634414,-0.9465234,-0.9474367,-0.9419639,-0.90711397,-0.9383204
-0.86233234,-0.8197734,0.10436366,-0.75943506,-0.7566319,-0.763981,-0.7411586,-0.8607876,-0.73031247
-0.88926107,-0.9616188,-0.7698087,-0.93595713,-0.9358051,-0.9359302,-0.9294182,-0.89413095,-0.92532456
-0.28755698,-0.8472357,-0.62774456,-0.7097388,-0.71808696,-0.7112917,-0.718168,-0.27725825,-0.6881852
-0.18808085,-0.798328,0.54322475,-0.56628084,-0.5709504,-0.7029139,-0.5494114,-0.18927865,-0.5171279
-0.45372075,-0.91710913,-0.8552296,-0.81264985,-0.8156389,-0.8174181,-0.8144827,-0.4368365,-0.8011587
-0.65180576,-0.9363777,-0.6474998,-0.8529225,-0.8512898,-0.8416743,-0.85050046,-0.6467749,-0.8400722
-0.7030698,-0.5974534,0.083252326,-0.57191515,-0.564533,-0.54952985,-0.5477179,-0.7045158,-0.53900266
-0.5984841,-0.8806713,0.6408154,-0.7343521,-0.7199091,-0.7575385,-0.69494617,-0.61143947,-0.67430687
-0.6280828,-0.78469867,-0.40475097,-0.72944295,-0.7108321,-0.71024084,-0.7142916,-0.6158712,-0.70849454
-0.6461147,-0.73318374,-0.32900715,-0.6884624,-0.6704714,-0.6656106,-0.6774224,-0.63035786,-0.6730714
-0.6166223,-0.9375652,-0.042493884,-0.80827713,-0.8170261,-0.81907916,-0.80036813,-0.6166549,-0.7822379
-0.40349463,-0.911231,-0.8226523,-0.8051796,-0.8043897,-0.8009856,-0.8087026,-0.3993723,-0.78883994
-0.5743481,-0.88658726,0.5227377,-0.730236,-0.71660805,-0.7652514,-0.6993,-0.5764922,-0.68585026
-0.2917225,-0.8223804,0.4372719,-0.63526845,-0.6321486,-0.7209269,-0.61072886,-0.30482668,-0.5664654
-0.18443833,-0.8330276,0.53905356,-0.60544986,-0.6010049,-0.70931023,-0.58209205,-0.19014162,-0.5487876
-0.7200482,-0.87739813,0.14328392,-0.78155303,-0.78991926,-0.8230362,-0.76338404,-0.729869,-0.7452904
-0.35832453,-0.9031769,-0.72863984,-0.76724654,-0.77409565,-0.76799417,-0.77512264,-0.34065464,-0.7594452
-0.43520224,-0.5670965,0.52145314,-0.44166344,-0.443872,-0.43001795,-0.4202869,-0.4353591,-0.4013722
-0.82276493,-0.86054164,0.9423271,-0.7199978,-0.7251175,-0.7636098,-0.68637586,-0.8283984,-0.6725364
-0.75481486,-0.7807142,-0.13569729,-0.7239606,-0.7210504,-0.7266673,-0.71088135,-0.75309885,-0.69825363
-0.7970102,-0.8919577,0.805167,-0.7664985,-0.7575669,-0.7983716,-0.7263794,-0.8045642,-0.718119
-0.77534103,-0.9020169,0.83468795,-0.76962805,-0.75606817,-0.7890824,-0.72515035,-0.78493714,-0.7126676
-0.47247362,-0.86702746,0.6211303,-0.69250476,-0.6813942,-0.76671225,-0.6631352,-0.477413,-0.6410327
0.45811373,-0.63325465,0.07873923,-0.3963872,-0.34925258,-0.3789596,-0.33901128,0.43288162,-0.27822533
-0.5931234,-0.8361448,0.70654213,-0.68520045,-0.675943,-0.7570302,-0.64793587,-0.6042831,-0.62900233
-0.5772772,-0.68799436,-0.36065635,-0.6479683,-0.64569926,-0.62136954,-0.62874734,-0.58573484,-0.6048697
-0.5792978,-0.9434309,0.0139077185,-0.8042855,-0.81279534,-0.8096596,-0.79340196,-0.5832402,-0.7780667
-0.89055055,-0.84512717,0.49720827,-0.7624774,-0.76075864,-0.7724961,-0.7314561,-0.89338994,-0.72121966
-0.033588912,-0.7962764,0.5657505,-0.5393106,-0.54052293,-0.6990406,-0.5162838,-0.04310015,-0.48203677
-0.45540658,-0.9370342,-0.7706317,-0.81950986,-0.82367927,-0.82299024,-0.82485306,-0.44198835,-0.8114753
-0.6639467,-0.69402647,0.11819512,-0.629081,-0.61860716,-0.62564695,-0.60285604,-0.66720176,-0.59087527
-0.41472435,-0.92306226,-0.78352356,-0.8096491,-0.8119224,-0.7968681,-0.81261176,-0.4112046,-0.7916887
-0.1925646,-0.835502,0.40679595,-0.61590123,-0.6164409,-0.72985446,-0.5971109,-0.19713561,-0.568009
-0.49426875,-0.6513688,-0.2685573,-0.59611034,-0.58669186,-0.59235394,-0.57661384,-0.50116825,-0.5591195
-0.42959863,-0.60062885,0.39869523,-0.47789264,-0.4785434,-0.47332415,-0.45695332,-0.4326025,-0.43463972
-0.7744032,-0.75922287,-0.23283416,-0.7288673,-0.72340953,-0.7146957,-0.7149074,-0.7733648,-0.70159066
-0.46882954,-0.59160244,0.44612396,-0.4898133,-0.47713932,-0.45641232,-0.44779408,-0.47715124,-0.4265112
-0.061182443,-0.80896795,0.5224448,-0.553171,-0.55631447,-0.7122133,-0.5333176,-0.0692415,-0.49803805
-0.312564,-0.8882163,-0.7878616,-0.75860965,-0.75948226,-0.7480216,-0.762341,-0.30372435,-0.74103844
-0.6921551,-0.82503974,0.45315915,-0.7100774,-0.7015985,-0.7625959,-0.6752343,-0.70001113,-0.6647177
-0.6407393,-0.6162013,-0.2138908,-0.58559644,-0.58439696,-0.57453966,-0.57345676,-0.6410692,-0.56034446
-0.3051701,-0.9081174,-0.7717973,-0.7762495,-0.7806601,-0.7806016,-0.7780169,-0.29485062,-0.7531887
-0.5565268,-0.8591318,0.815796,-0.6849399,-0.6810075,-0.76272994,-0.6487189,-0.5691416,-0.6270488
-0.08444436,-0.8290589,0.5889076,-0.57825756,-0.5761274,-0.70706797,-0.5561274,-0.09173541,-0.51912254
-0.3574712,-0.811666,0.6576586,-0.6044995,-0.6092837,-0.7095501,-0.5835366,-0.36236978,-0.5549514
-0.26905158,-0.8446958,0.7720892,-0.6171293,-0.6168388,-0.73265296,-0.59173363,-0.27655688,-0.5606171
-0.53524446,-0.715216,-0.28768834,-0.6545582,-0.6436654,-0.6303423,-0.63858485,-0.53159857,-0.6207982
0.3043597,-0.8473774,-0.7463356,-0.5978737,-0.60875,-0.5948139,-0.61064565,0.3142946,-0.5682563
-0.44964233,-0.941891,-0.75146013,-0.82724833,-0.8308001,-0.821257,-0.8308574,-0.43841347,-0.8157833
-0.15665437,-0.8386542,0.5462376,-0.6043463,-0.600127,-0.7186038,-0.5792581,-0.16381484,-0.54779637
-0.119404204,-0.81209433,0.5947987,-0.5673575,-0.56835985,-0.7124595,-0.55026555,-0.12030108,-0.5152173
-0.35924187,-0.83834225,0.35119736,-0.6496725,-0.65682125,-0.7445153,-0.636245,-0.36064416,-0.61191297
0.17244186,-0.69680643,-0.29125774,-0.4788928,-0.49210635,-0.49690297,-0.48329657,0.17537002,-0.42755613
-0.38307226,-0.6931608,0.41721234,-0.5294339,-0.5338753,-0.5880903,-0.51266897,-0.3838511,-0.48743486
-0.923686,-0.98487616,-0.9539923,-0.97308886,-0.9731271,-0.97626996,-0.9686767,-0.93186873,-0.96592045
-0.81161845,-0.8380239,0.7318065,-0.72166914,-0.7151624,-0.74753886,-0.6851518,-0.81647706,-0.67324936
-0.36994174,-0.8104101,0.3591537,-0.6275838,-0.63680613,-0.7327993,-0.6152459,-0.37155616,-0.5877877
-0.27481997,-0.8730098,0.4439084,-0.6580224,-0.65335894,-0.7348331,-0.6351475,-0.27830184,-0.6135279
-0.8787352,-0.83867127,-0.20032127,-0.8041476,-0.79751605,-0.8020704,-0.7866944,-0.87830347,-0.77397305
-0.6610035,-0.8441155,0.31454352,-0.72951895,-0.7235858,-0.7685567,-0.6991744,-0.6689036,-0.68480897
-0.39614737,-0.82180023,0.63192785,-0.6320355,-0.6297432,-0.73495126,-0.60507727,-0.40335736,-0.58276695
-0.45584664,-0.86695397,0.8688067,-0.67444986,-0.6706147,-0.7409359,-0.633363,-0.4761373,-0.5956087
-0.553161,-0.9414684,-0.6091393,-0.8271384,-0.82776076,-0.82325494,-0.82665706,-0.5424086,-0.8127866
-0.06029041,-0.8151779,0.5477334,-0.56476223,-0.5675142,-0.71544456,-0.5454485,-0.06778209,-0.50796795
-0.6147362,-0.9418047,0.0044386,-0.80813676,-0.8120857,-0.8088024,-0.79370743,-0.610848,-0.78235984
-0.5041836,-0.9316044,-0.4032377,-0.80019605,-0.80995095,-0.8086222,-0.80239624,-0.49763143,-0.78428465
-0.7967484,-0.83177096,0.46962667,-0.73339504,-0.72735965,-0.74049366,-0.6988256,-0.80221,-0.6884333
