226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.29463044,-0.77621806,-0.5129027,-0.66883206,-0.65915,-0.67286813,-0.6483043,-0.31589136,-0.6139003
-0.69511306,-0.7628808,-0.27478045,-0.7116411,-0.7020494,-0.70876765,-0.7007655,-0.69127274,-0.68990356
-0.946464,-0.9798614,-0.7621859,-0.9592224,-0.96043193,-0.9603235,-0.95767367,-0.94662344,-0.9531321
-0.9122454,-0.84802663,0.11309257,-0.7889975,-0.79792416,-0.798771,-0.78367245,-0.9105703,-0.76975346
-0.93841,-0.973915,-0.8498108,-0.95697963,-0.9585852,-0.95890707,-0.9547074,-0.94068366,-0.9490395
-0.17655203,-0.78256476,-0.4782438,-0.6269592,-0.6335099,-0.62417424,-0.6376887,-0.16540034,-0.59744084
-0.21616247,-0.79729325,0.5304703,-0.57052606,-0.57765526,-0.70766675,-0.56104434,-0.21492131,-0.5267734
-0.33228126,-0.9046938,-0.83304304,-0.78403896,-0.77593863,-0.76366556,-0.77606624,-0.32331437,-0.75399923
-0.6312251,-0.9452728,-0.6794492,-0.86238766,-0.8617478,-0.8528197,-0.86203927,-0.6273005,-0.8471394
-0.75151867,-0.6343487,0.05722526,-0.6011008,-0.60389173,-0.59009516,-0.58976877,-0.751481,-0.57935333
-0.58576393,-0.86104846,0.6828538,-0.6911798,-0.6808791,-0.69621354,-0.65978813,-0.59293425,-0.6428954
-0.8602979,-0.8691131,-0.40361038,-0.8354279,-0.8295789,-0.82930595,-0.82951045,-0.8538249,-0.82333183
-0.76073766,-0.7817038,-0.31332204,-0.7428074,-0.73008883,-0.72823805,-0.7348591,-0.7486348,-0.7274842
-0.6006486,-0.9355337,0.0017412064,-0.8031143,-0.80840266,-0.8167752,-0.79454523,-0.60058,-0.77499974
-0.35637072,-0.9101313,-0.82036054,-0.8023546,-0.7960439,-0.7966459,-0.8021163,-0.35623854,-0.78006697
