226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
0.034438316,-0.648597,-0.37135315,-0.507596,-0.5005143,-0.50735766,-0.4866659,0.015146147,-0.4348739
-0.43067685,-0.6836208,-0.19408278,-0.6019968,-0.5861752,-0.5945157,-0.5843387,-0.43176606,-0.5643693
-0.9498635,-0.98168385,-0.7946156,-0.9623582,-0.9640283,-0.9634117,-0.9610129,-0.9517883,-0.95664513
-0.91431636,-0.8491204,0.098829776,-0.79236394,-0.8036926,-0.8016825,-0.78771627,-0.91606855,-0.7706367
-0.91041255,-0.96679705,-0.82147324,-0.944926,-0.94666296,-0.94723415,-0.9419736,-0.9159308,-0.9350332
-0.12538335,-0.7990533,-0.51146585,-0.6351156,-0.64255416,-0.6307833,-0.64495474,-0.116562404,-0.6063919
-0.24827848,-0.80989087,0.5147249,-0.5902817,-0.5980456,-0.72426414,-0.57806206,-0.25368094,-0.54454887
-0.38714442,-0.91377294,-0.8318249,-0.7902491,-0.786676,-0.777164,-0.791538,-0.367859,-0.77388835
-0.5772311,-0.93869317,-0.6477488,-0.8464212,-0.8446869,-0.83303297,-0.84573317,-0.57529736,-0.83060527
-0.7462914,-0.64500904,0.0350091,-0.60975397,-0.61484,-0.5989777,-0.5969677,-0.7509085,-0.58324695
-0.5721212,-0.86912686,0.62077653,-0.7078284,-0.6988286,-0.7165049,-0.67655194,-0.5827899,-0.6592297
-0.73564684,-0.822332,-0.42244717,-0.7753079,-0.7692019,-0.76544785,-0.76970416,-0.73194706,-0.7598701
-0.5175693,-0.69991195,-0.32573602,-0.6392516,-0.62074465,-0.61672556,-0.62741745,-0.50791943,-0.6156748
-0.56646484,-0.9281982,0.011749745,-0.79054034,-0.79564565,-0.81059754,-0.78088033,-0.56961185,-0.75940347
-0.364571,-0.9148233,-0.8061792,-0.80231094,-0.79869103,-0.7960323,-0.8037741,-0.3613536,-0.7812251
-0.51947564,-0.8728892,0.51152724,-0.6991731,-0.6879649,-0.73829806,-0.6757482,-0.52054805,-0.6631613
-0.20353541,-0.7985207,0.34536308,-0.5974574,-0.5988257,-0.68325216,-0.5778918,-0.22421362,-0.5367857
-0.128474,-0.81263447,0.5025808,-0.576959,-0.5752274,-0.68853176,-0.5602294,-0.13558994,-0.52493757
-0.7344075,-0.9014494,0.039420627,-0.81190443,-0.8196876,-0.84654117,-0.7988221,-0.74812293,-0.7775714
