226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.084661506,-0.83099616,0.53425235,-0.5882741,-0.5834298,-0.7491388,-0.566205,-0.08885694,-0.529172
-0.826535,-0.9241106,0.09758858,-0.823969,-0.83053577,-0.85561645,-0.82526577,-0.8274628,-0.8071311
0.9674726,0.2317994,-0.035744686,0.47683737,0.42735222,0.50574565,0.41719854,0.9673632,0.5341384
0.71120256,-0.1373131,0.074605584,0.055066317,0.037245113,0.041072726,0.023340717,0.72376156,0.07650432
-0.68053555,-0.9179237,0.12472971,-0.79519224,-0.7965716,-0.8026453,-0.78276914,-0.67674196,-0.76989603
-0.69049954,-0.9267611,0.292105,-0.79648614,-0.7985891,-0.776797,-0.7847285,-0.68664825,-0.77181286
-0.2856812,-0.9372705,-0.83163947,-0.804244,-0.8149927,-0.80968904,-0.8197389,-0.28381667,-0.78050315
-0.41793674,-0.7247511,-0.16502286,-0.6216495,-0.62038004,-0.66408277,-0.6119573,-0.4190034,-0.58082616
-0.2866757,-0.8180729,0.7498517,-0.5956988,-0.59094906,-0.71629566,-0.56961584,-0.2921536,-0.54400384
-0.79444957,-0.9491719,-0.42640725,-0.8867429,-0.8909886,-0.88042194,-0.8851261,-0.7961738,-0.87508553
-0.43145886,-0.83374083,0.7706912,-0.62590075,-0.62646025,-0.69447243,-0.60323715,-0.42717922,-0.5864689
-0.59979546,-0.94131374,-0.037892707,-0.81327295,-0.80672145,-0.8334012,-0.79842025,-0.5943129,-0.7918006
-0.8357424,-0.8662005,0.51348454,-0.7531815,-0.7507594,-0.7591416,-0.73340946,-0.83532256,-0.72655714
-0.10961589,-0.8470868,0.8569702,-0.5802949,-0.58712196,-0.7503572,-0.562758,-0.10836649,-0.5246281
-0.2292559,-0.7856878,0.4881539,-0.57362604,-0.58128023,-0.7368342,-0.5614659,-0.22645941,-0.5352358
-0.1172568,-0.72570497,0.4735642,-0.517317,-0.51679075,-0.63610053,-0.50085783,-0.12718795,-0.46597496
-0.5093521,-0.9131784,0.64152414,-0.7230091,-0.71967924,-0.74896115,-0.7016268,-0.50569224,-0.6901704
-0.47058222,-0.9336526,-0.7385638,-0.8252388,-0.82808906,-0.8251871,-0.82721305,-0.46503553,-0.80931175
-0.47264236,-0.8740673,0.66533625,-0.70310235,-0.69141775,-0.787808,-0.6721612,-0.47832227,-0.6616044
-0.5195553,-0.880208,0.23186289,-0.7339086,-0.7207019,-0.7810712,-0.707124,-0.51911294,-0.70077825
-0.77541304,-0.898428,0.65049887,-0.77490115,-0.7634071,-0.7823659,-0.7436464,-0.7762315,-0.74324906
-0.86422956,-0.95070064,-0.63944376,-0.90658563,-0.9108645,-0.9089672,-0.907946,-0.86561304,-0.8983842
-0.1133308,-0.81931174,0.77512854,-0.55795515,-0.55106306,-0.69995916,-0.53067774,-0.11164479,-0.5054614
-0.7867105,-0.88616896,0.5839778,-0.7601785,-0.75609314,-0.8033836,-0.73728776,-0.786111,-0.7334225
-0.49712,-0.6795647,-0.03845426,-0.5909418,-0.5955268,-0.58502924,-0.57401764,-0.5020026,-0.5433364
-0.17814422,-0.78864145,0.5743667,-0.5687035,-0.57043016,-0.7116501,-0.55124795,-0.18554685,-0.51507455
-0.29424596,-0.93247676,-0.7576292,-0.811528,-0.82122856,-0.81695664,-0.8219348,-0.28822067,-0.7887076
-0.2502729,-0.82815474,0.5833733,-0.60455304,-0.60100806,-0.7081897,-0.5835432,-0.24839354,-0.5594386
-0.43003938,-0.8619915,0.31059802,-0.6911981,-0.6893394,-0.7477753,-0.6717627,-0.43646058,-0.6481261
-0.37850964,-0.8091891,0.46460897,-0.6200376,-0.61125386,-0.7092916,-0.59216344,-0.37684956,-0.5766293
-0.44250986,-0.9473316,-0.8680648,-0.8474803,-0.85007674,-0.8381967,-0.8508943,-0.43865097,-0.8266654
-0.86095214,-0.9598571,-0.74671465,-0.9154106,-0.9148765,-0.92510116,-0.9136946,-0.86170995,-0.90632105
0.56867254,-0.5360887,0.019733017,-0.26522478,-0.26048714,-0.21529607,-0.25972417,0.55973196,-0.18176468
-0.8391774,-0.9005377,-0.51494914,-0.8542286,-0.8570334,-0.87443185,-0.853519,-0.8394143,-0.8412922
-0.8715877,-0.90251434,-0.18614924,-0.83633125,-0.84332204,-0.8709957,-0.83858246,-0.86920726,-0.8242736
-0.63179356,-0.87318385,0.20591936,-0.7387231,-0.7318996,-0.75256836,-0.7199943,-0.6353046,-0.7044639
-0.5205017,-0.90147454,0.36429796,-0.7430502,-0.7333571,-0.7984669,-0.7191429,-0.5117694,-0.7154821
-0.44051617,-0.94264007,-0.70744634,-0.81302494,-0.8158466,-0.7786903,-0.81709135,-0.42380974,-0.7996993
-0.4457685,-0.90391266,-0.40621883,-0.7669169,-0.76944745,-0.77704686,-0.76479995,-0.44389144,-0.7392162
-0.8012594,-0.93084,-0.48884833,-0.87384456,-0.8765147,-0.89559263,-0.87339276,-0.80026495,-0.8633187
-0.46060067,-0.6780273,0.15213819,-0.56512105,-0.5585057,-0.57526,-0.54461706,-0.4585797,-0.5274678
-0.58957815,-0.56645477,0.14153484,-0.49554172,-0.49311027,-0.47629118,-0.47932127,-0.59237087,-0.46557158
-0.826855,-0.89094293,0.8529612,-0.7612408,-0.75277483,-0.76706934,-0.7294967,-0.82578313,-0.7306915
-0.9630723,-0.95787704,-0.6449995,-0.93209195,-0.9401735,-0.9606676,-0.93956625,-0.9603987,-0.9375985
-0.83513206,-0.8862142,0.46121135,-0.7861252,-0.7742331,-0.81358284,-0.7597386,-0.83667517,-0.7574606
-0.853651,-0.89092594,-0.25080058,-0.8290481,-0.8307475,-0.8207706,-0.8227229,-0.8537148,-0.81319356
-0.53335184,-0.89497757,0.159762,-0.7420541,-0.73615015,-0.77113426,-0.72419655,-0.52757096,-0.71253186
-0.45001927,-0.77999413,0.7110063,-0.6048963,-0.6079892,-0.6497472,-0.5797883,-0.45582283,-0.5585364
-0.6496639,-0.64308757,0.11626282,-0.5922461,-0.59235775,-0.5827232,-0.5788694,-0.6586972,-0.5525194
-0.37907717,-0.93130344,-0.83383214,-0.82400006,-0.82496643,-0.8085951,-0.8246243,-0.38612446,-0.79555285
-0.8514844,-0.9124927,0.9311063,-0.7807713,-0.77104294,-0.8220054,-0.74851066,-0.85243475,-0.7438515
-0.85882366,-0.8971979,-0.57063174,-0.8432655,-0.8578279,-0.8602202,-0.8565141,-0.85771215,-0.8388699
-0.54135704,-0.89801484,0.1906562,-0.74892616,-0.7450985,-0.76876205,-0.7297572,-0.5344565,-0.7192572
0.21575488,-0.73371565,0.14182568,-0.47743636,-0.46381426,-0.42048225,-0.4545366,0.21354795,-0.41556844
-0.45032153,-0.8360451,0.5745443,-0.65819776,-0.6430067,-0.72120667,-0.6278465,-0.44548193,-0.61508566
-0.3941285,-0.881911,0.16384569,-0.7138409,-0.7080719,-0.75989556,-0.69650096,-0.39611626,-0.675763
-0.42291284,-0.9281126,-0.7027842,-0.8160448,-0.81345624,-0.7944559,-0.81390524,-0.425325,-0.79232985
-0.5130018,-0.90840447,-0.11566339,-0.77527654,-0.7761417,-0.80295753,-0.7650802,-0.50710714,-0.74757063
-0.31522456,-0.8974998,-0.80535495,-0.7786456,-0.7828437,-0.7797696,-0.7823283,-0.3205687,-0.7456881
-0.29064453,-0.7491398,0.53246534,-0.55806875,-0.5579603,-0.6905632,-0.53848946,-0.29599068,-0.5109132
