226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
0.025580784,-0.8188903,0.50561404,-0.55129963,-0.55611044,-0.73946285,-0.5400641,0.01602023,-0.4887545
-0.91625124,-0.92310274,0.016983774,-0.85346586,-0.8562376,-0.8683014,-0.83682734,-0.9140483,-0.8440503
0.96934974,0.3497286,-0.08609186,0.4980631,0.49963528,0.58068836,0.4910818,0.96787757,0.5625119
0.77239597,-0.11074621,0.051744334,0.07656405,0.080891155,0.066265695,0.07298366,0.7681089,0.1279872
-0.67137104,-0.93201494,0.07150746,-0.818292,-0.81276226,-0.8369565,-0.7999637,-0.67699397,-0.7904029
-0.6793071,-0.9307818,0.24634734,-0.80315924,-0.8003808,-0.7918679,-0.786512,-0.68372154,-0.7749172
-0.42831054,-0.9478986,-0.8342246,-0.8393558,-0.8356938,-0.83199537,-0.84057903,-0.4213719,-0.81927466
-0.44112426,-0.76567817,-0.29401988,-0.6566503,-0.65286475,-0.6987133,-0.6486199,-0.44057694,-0.6181396
-0.18313184,-0.8089526,0.7472075,-0.5635692,-0.56420183,-0.70175576,-0.5407712,-0.19116342,-0.50398344
-0.7857845,-0.92589664,-0.27045405,-0.8526154,-0.8502872,-0.8378046,-0.839991,-0.7877323,-0.83684015
-0.42034623,-0.8388715,0.6596115,-0.6383158,-0.64061916,-0.6944671,-0.6166527,-0.41875988,-0.59739256
-0.50586385,-0.92852104,-0.36047077,-0.79756385,-0.7903032,-0.8203367,-0.78574467,-0.50320596,-0.7770864
-0.8319382,-0.83367574,0.4245813,-0.7295214,-0.72409725,-0.7243752,-0.6995207,-0.8290681,-0.7054101
0.017490696,-0.8567155,0.8176463,-0.58117855,-0.59513706,-0.7545477,-0.57079697,0.013867523,-0.51695645
-0.101431474,-0.7893928,0.48563844,-0.55779946,-0.5695889,-0.73337066,-0.54863095,-0.103279695,-0.5095858
-0.1366534,-0.75244194,0.37189323,-0.5474217,-0.54540896,-0.6737673,-0.5286226,-0.14877754,-0.4908832
-0.5252343,-0.90911496,0.53850806,-0.7300465,-0.7250155,-0.75844073,-0.706995,-0.52548647,-0.6992049
-0.50466615,-0.94231147,-0.74793637,-0.84609914,-0.84134233,-0.8491288,-0.8425195,-0.5020908,-0.82920104
-0.3076522,-0.8788412,0.75563216,-0.6733732,-0.6585624,-0.7661437,-0.63166887,-0.32877302,-0.6181281
-0.37266997,-0.87454116,0.21918909,-0.7085327,-0.6904805,-0.75751346,-0.6737385,-0.38689288,-0.663991
-0.8197806,-0.8967303,0.71800625,-0.7818711,-0.76847684,-0.7869843,-0.7438363,-0.8237923,-0.74650073
-0.87576956,-0.9442762,-0.65817016,-0.90189636,-0.9072588,-0.9045238,-0.9015153,-0.87391835,-0.89441675
-0.10648513,-0.798331,0.7064235,-0.54311407,-0.53588,-0.6839621,-0.5156375,-0.10927866,-0.48816296
-0.7881361,-0.8748532,0.5974941,-0.74929285,-0.74334276,-0.7940015,-0.7174984,-0.78835964,-0.72072446
-0.49021575,-0.7666766,-0.35914823,-0.67061126,-0.67002505,-0.66107047,-0.6587899,-0.49276504,-0.6280753
-0.045062967,-0.785024,0.56368184,-0.5476042,-0.54889965,-0.69957995,-0.5271722,-0.061248254,-0.48177153
-0.24252562,-0.9279047,-0.6596725,-0.80404484,-0.799832,-0.8022524,-0.7980962,-0.23784201,-0.7757106
-0.2555331,-0.83743113,0.40169364,-0.62869406,-0.62255967,-0.7242545,-0.6070839,-0.25799817,-0.5843978
-0.3495097,-0.85931385,0.36010212,-0.6713238,-0.66980356,-0.7443321,-0.65085566,-0.36122432,-0.62323403
-0.41170534,-0.8221347,0.32349855,-0.64256,-0.63647443,-0.71775347,-0.6191937,-0.41374967,-0.60068613
-0.4327148,-0.94359237,-0.86713576,-0.84090436,-0.8392293,-0.827273,-0.8433491,-0.42449084,-0.8213675
-0.90874183,-0.9545112,-0.66650033,-0.91527027,-0.9141701,-0.9232482,-0.9094532,-0.906941,-0.90751976
0.39106035,-0.5225038,0.10787088,-0.3187783,-0.27649003,-0.23836346,-0.26622486,0.361331,-0.2246658
-0.8859263,-0.8962924,-0.4621335,-0.8562649,-0.8602907,-0.8708824,-0.852411,-0.8821068,-0.84714705
-0.9080615,-0.88182175,-0.12975855,-0.82651126,-0.8366833,-0.8507957,-0.8204078,-0.9036523,-0.8190557
-0.53013515,-0.85190064,0.21908139,-0.7098583,-0.6875689,-0.7200086,-0.67074656,-0.5468456,-0.6634331
-0.4630655,-0.9016618,0.4046751,-0.72905624,-0.72108114,-0.795239,-0.7039401,-0.46233228,-0.6979154
-0.37279826,-0.9440154,-0.78859746,-0.8132561,-0.8124892,-0.7754146,-0.81646657,-0.36148164,-0.7991968
-0.40629897,-0.8933729,-0.34916094,-0.74705607,-0.7466494,-0.7623768,-0.7434703,-0.40091196,-0.7193973
-0.79913133,-0.8999575,-0.42365688,-0.83846897,-0.8458516,-0.8581424,-0.8385946,-0.78824604,-0.8312819
-0.45712626,-0.68957305,0.23293436,-0.56344247,-0.5553708,-0.5620791,-0.539158,-0.45713043,-0.52351356
-0.6586756,-0.62038267,0.062663384,-0.5436312,-0.54621005,-0.5278116,-0.52812886,-0.64835113,-0.519421
-0.76361865,-0.8881259,0.8288925,-0.7416136,-0.73276937,-0.7444302,-0.7042873,-0.7693292,-0.70008415
-0.9779543,-0.9576118,-0.58341634,-0.9337867,-0.9426542,-0.95952064,-0.93737996,-0.9743801,-0.9409496
-0.85596246,-0.8898801,0.6061512,-0.7849071,-0.76791847,-0.8003849,-0.74313104,-0.8583812,-0.750432
-0.8745903,-0.88358307,-0.1878119,-0.82078326,-0.82285357,-0.81224906,-0.8099736,-0.870908,-0.8061595
-0.44959852,-0.8855586,0.12421844,-0.7238226,-0.70955837,-0.76246077,-0.69726944,-0.45817,-0.68580294
-0.44204053,-0.8122066,0.5310805,-0.6432848,-0.64708996,-0.66414225,-0.6244643,-0.44594294,-0.59812796
-0.7192799,-0.649185,0.08688936,-0.60335296,-0.61118066,-0.5984539,-0.58923995,-0.717815,-0.5722804
-0.36058012,-0.93671024,-0.88276,-0.83527726,-0.83371514,-0.81720084,-0.83709985,-0.3620918,-0.8101877
-0.812973,-0.8995262,0.9321378,-0.75342155,-0.7456706,-0.7974486,-0.71227455,-0.8150172,-0.70888275
-0.90979975,-0.91113526,-0.5092255,-0.8645059,-0.87462175,-0.8673974,-0.86313856,-0.9068738,-0.86078334
-0.3188312,-0.85653555,0.20031384,-0.6663015,-0.6525012,-0.69829994,-0.6349778,-0.32745177,-0.6221628
0.40896657,-0.63626945,0.092691846,-0.37450966,-0.34871513,-0.28415185,-0.33863944,0.39353567,-0.3000394
-0.20728196,-0.8063353,0.5511872,-0.5982126,-0.57111824,-0.65842175,-0.5498854,-0.22626615,-0.532216
-0.27662638,-0.8336803,0.14546351,-0.6533302,-0.63259995,-0.70306087,-0.61854446,-0.29400843,-0.6043052
-0.3967714,-0.9318384,-0.76261383,-0.8252062,-0.8197801,-0.8040672,-0.8226572,-0.4015173,-0.80227745
-0.5055317,-0.9118824,-0.3661791,-0.7969891,-0.79298323,-0.82329977,-0.78642434,-0.50347245,-0.7689748
-0.33934405,-0.9093648,-0.8634424,-0.80168813,-0.79665256,-0.7916801,-0.80135715,-0.33401346,-0.7729503
-0.19261955,-0.755635,0.5993707,-0.5335996,-0.53736526,-0.6843486,-0.51404315,-0.1980965,-0.48056734
-0.88240314,-0.77222216,0.68878794,-0.6857972,-0.67487,-0.6876997,-0.6421617,-0.88179404,-0.6461426
