226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.5568664,-0.046002105,-0.7681851,0.32720497,0.28826803,0.49860966,-0.24180454,-0.5955168,-0.6055572
0.20541903,0.05022073,0.25485685,0.36116567,0.30352458,0.5341445,-0.6966022,-0.52858746,-0.52761036
0.6350666,0.10908942,-0.81982034,0.38920826,0.37057793,0.5602538,-0.09364761,-0.47210148,-0.5203175
0.63130647,0.23895913,0.80080837,0.5418834,0.5316136,0.5858488,-0.07298908,-0.22537088,-0.22636925
0.54488254,-0.027899884,-0.83307743,0.3247233,0.2936236,0.5061812,-0.25724357,-0.598161,-0.61384964
0.5402318,-0.010127652,-0.8122089,0.3167692,0.2830844,0.49333164,-0.2610294,-0.60785806,-0.6278564
0.55047524,-0.04936801,-0.8065837,0.3191591,0.28597713,0.4979883,-0.23030567,-0.6091453,-0.6256668
0.42943436,0.50192124,0.20386024,0.59575856,0.58904886,0.7049538,-0.42379186,-0.14870445,-0.1283517
0.2953745,0.50385535,-0.10695124,0.57192755,0.56208944,0.67448264,-0.60600877,-0.2181659,-0.18536073
0.5216027,0.124534205,0.20998505,0.45312428,0.4343689,0.548831,-0.27400574,-0.39981595,-0.41109896
0.29725525,0.17325778,0.7618942,0.44862643,0.42415154,0.5465275,-0.615636,-0.39606228,-0.38462824
0.2986264,-0.08285117,0.052499656,0.32041386,0.26509976,0.5147431,-0.61291635,-0.57716465,-0.58906007
0.92692566,0.7863411,-0.008019329,0.83189726,0.8245702,0.87333894,0.81583,0.55480003,0.52207285
0.48950157,0.13068329,0.82802284,0.4626053,0.45826676,0.55539715,-0.34473756,-0.35865185,-0.34030995
0.3843293,0.4172577,-0.2641746,0.5233335,0.5020263,0.6463626,-0.49384594,-0.32246315,-0.3035901
0.41966945,0.21340075,0.49632126,0.4855354,0.44317812,0.53997785,-0.44349754,-0.3756805,-0.35827768
0.8104693,0.6598829,0.034098938,0.74803007,0.73667204,0.8300335,0.43074328,0.25945148,0.25035644
0.5842848,0.013718497,-0.8421939,0.35844827,0.31989813,0.5253432,-0.18893571,-0.5506704,-0.5762347
0.6651362,0.2201743,0.55743635,0.5247183,0.5186135,0.5955277,-0.021413792,-0.24845584,-0.24675393
0.5290638,0.033094127,-0.87128234,0.3193093,0.28169817,0.49503544,-0.28999463,-0.6046107,-0.62827307
-0.048522826,0.13966978,-0.52627546,0.29053348,0.24437778,0.4774685,-0.83517045,-0.65582585,-0.6477048
0.54105914,0.03901919,0.23929378,0.42336655,0.40671766,0.56044877,-0.26025277,-0.4406145,-0.4529069
0.54454136,0.5361612,0.5272635,0.6468631,0.6276543,0.73871505,-0.24391848,-0.03362831,-0.018248186
0.27711952,0.29628754,-0.3231439,0.46140546,0.39990056,0.59280926,-0.6298233,-0.46762204,-0.42927694
0.2192936,0.08919972,0.8342446,0.40158445,0.40583825,0.52140087,-0.6534055,-0.45130673,-0.43138108
0.12429507,0.17363535,0.12355455,0.38997757,0.3683358,0.56280386,-0.7473377,-0.49799317,-0.46689785
0.08650433,0.24935034,-0.09365278,0.3977109,0.36770225,0.56402504,-0.7845935,-0.5016741,-0.48845366
0.61146307,0.42274866,0.5016608,0.61124396,0.5871012,0.67677104,-0.13316782,-0.12177567,-0.1030227
-0.10505615,0.018376002,0.79816276,0.35047328,0.33552366,0.48698226,-0.8358933,-0.52934366,-0.5071803
-0.035157982,0.2129277,-0.35303587,0.35285643,0.30863163,0.5130129,-0.8315361,-0.58421254,-0.5787049
0.25842068,-0.21844555,0.122536555,0.27595973,0.23933463,0.46989068,-0.648929,-0.6393272,-0.63107985
-0.15148705,-0.5095501,-0.81862164,-0.25399294,-0.2878433,-0.10417943,-0.8767154,-0.9088287,-0.90490633
0.717278,0.23611128,0.5312459,0.55204546,0.5413539,0.5752511,0.10935281,-0.20534004,-0.21270187
0.6483512,0.16889319,0.7012065,0.5054009,0.49318984,0.5742424,-0.07021319,-0.28197026,-0.27323383
0.055817775,-0.23142646,-0.6177133,0.0531198,-0.011177432,0.25403675,-0.78367984,-0.8012005,-0.79091305
-0.097449206,0.1685741,-0.59990454,0.29179913,0.25685334,0.4730933,-0.83769304,-0.64922965,-0.65141594
0.019760182,0.18296732,-0.34484485,0.34212875,0.2907717,0.5041793,-0.7981535,-0.5990894,-0.58837366
0.5179748,-0.00208119,-0.66974103,0.33228174,0.2940763,0.5072078,-0.28677326,-0.58629453,-0.6047758
0.34671682,0.44708073,-0.18818228,0.5497943,0.52908516,0.67357385,-0.5586227,-0.26600912,-0.24059336
0.5037097,0.2330618,-0.5258442,0.43550006,0.40161106,0.5746174,-0.34552908,-0.45928872,-0.4524312
0.46234623,-0.023461513,-0.6344574,0.3096292,0.27484024,0.48435307,-0.3851907,-0.6133276,-0.62053597
0.23170187,-0.15899621,0.124404475,0.28731304,0.24288225,0.48748603,-0.6729425,-0.626457,-0.60308933
0.57052535,-0.05863566,-0.8435001,0.31294572,0.27654544,0.49286193,-0.22459647,-0.61555624,-0.6270598
0.06495681,0.06312131,0.8484423,0.3782099,0.37767953,0.5093989,-0.759325,-0.4795839,-0.45918617
0.39399013,0.19390304,0.18962738,0.45502985,0.42528337,0.52252936,-0.44186017,-0.4150526,-0.408657
0.4706584,0.13064553,0.91267645,0.45949975,0.46435788,0.56422305,-0.35851264,-0.3344825,-0.32618755
-0.23631245,-0.6107056,-0.74820393,-0.31460544,-0.3504466,-0.19080128,-0.8845783,-0.916753,-0.90780884
0.5002885,0.25696632,-0.5249303,0.44858077,0.41293573,0.5789815,-0.3423168,-0.4429367,-0.4443051
0.7927944,0.4046323,0.0997644,0.6320087,0.6103436,0.68182033,0.36652088,-0.0464815,-0.055860765
0.0033062128,0.25981277,-0.08963544,0.3956529,0.3505741,0.5536574,-0.8083458,-0.52016634,-0.5020265
0.913072,0.6196768,-0.00937261,0.75749487,0.7466448,0.8330035,0.74323213,0.32200396,0.29655114
0.41453773,0.51880467,0.4866753,0.6167037,0.60785687,0.72491777,-0.45231965,-0.09878882,-0.07934591
0.50653654,-0.007941191,-0.71837366,0.32175532,0.2831555,0.49082357,-0.32680133,-0.6047153,-0.6151309
-0.45340005,-0.834291,-0.82333267,-0.63915753,-0.6557479,-0.60231626,-0.9468362,-0.97163457,-0.9671101
-0.45270056,-0.8727021,-0.86289465,-0.7020825,-0.7144063,-0.68328375,-0.9527107,-0.9790038,-0.97614205
0.6439141,0.162789,0.51793057,0.49912873,0.4993932,0.5924972,-0.07737279,-0.2942508,-0.29977283
0.30948344,0.30323365,-0.16753283,0.47080737,0.43570542,0.57972854,-0.5698754,-0.4093077,-0.39245123
0.20958553,-0.18395032,-0.10152019,0.2488738,0.20563549,0.456364,-0.67770565,-0.672764,-0.6566899
0.63024354,0.09941635,0.65789115,0.4832194,0.4674822,0.59302825,-0.09934806,-0.32562506,-0.31953454
0.5147978,0.050909515,-0.17479184,0.39349568,0.3742622,0.53111297,-0.31359792,-0.49557942,-0.51362854
0.2844441,0.09595184,0.12613183,0.37877455,0.36413288,0.50229627,-0.59363484,-0.526169,-0.51499194
0.66024303,0.21356493,0.78461796,0.54363084,0.5348882,0.5810615,0.0020271512,-0.21656244,-0.22600402
0.54553765,0.021695912,-0.86973953,0.32768968,0.29450473,0.5057493,-0.24712823,-0.59274805,-0.61108017
0.49429154,0.49842167,0.30328956,0.62145925,0.605062,0.71255827,-0.32139292,-0.10159672,-0.08591062
0.18793757,0.1862073,0.8030657,0.44151792,0.42253467,0.56813335,-0.67740786,-0.42325652,-0.3881996
0.580402,-0.034983426,-0.71749455,0.33208606,0.30594036,0.51940274,-0.21716332,-0.5875327,-0.60380214
0.09080346,0.25374544,-0.019378792,0.40205935,0.3725471,0.53614616,-0.74198294,-0.48861825,-0.47174832
0.3236633,0.15087928,0.5987153,0.42980283,0.40580493,0.56550324,-0.5724921,-0.43096477,-0.40984407
0.45535707,0.395559,-0.25643793,0.5375273,0.49287012,0.6592568,-0.42609936,-0.3254146,-0.301299
0.48548153,-0.047605794,0.23801772,0.38154447,0.3565732,0.555401,-0.35973555,-0.49828038,-0.5027406
-0.42200485,-0.018905258,0.53094846,0.29570088,0.25002807,0.48323473,-0.92000693,-0.62794423,-0.58816046
0.27158856,0.26232806,0.6228272,0.47798112,0.45026276,0.59597003,-0.64299536,-0.3509109,-0.32962957
0.1721371,0.11966993,0.7500402,0.41239774,0.39096007,0.5214723,-0.70459,-0.44974732,-0.42827022
0.48449045,0.026601661,0.36740792,0.40607345,0.37990808,0.55789894,-0.3733212,-0.466598,-0.4562442
0.6470857,0.319292,0.52921504,0.5710513,0.5463443,0.610195,-0.04750005,-0.19240566,-0.19102208
0.26795185,0.2042056,0.6005839,0.44952965,0.3953994,0.54512155,-0.62753177,-0.41394436,-0.40281394
0.4169288,0.16963817,0.49273333,0.45115656,0.42325783,0.55937195,-0.4602608,-0.4042266,-0.38445523
0.5819423,0.25314832,0.62021977,0.52035964,0.5093491,0.5841336,-0.18126774,-0.27032954,-0.26409876
0.5217885,-0.0032029564,-0.59983146,0.34971666,0.3134518,0.5260907,-0.3087578,-0.5691345,-0.5909804
0.5636171,-0.02719345,-0.8853871,0.3147783,0.2813581,0.49419126,-0.2281576,-0.60517347,-0.6219189
0.32077286,0.14768729,0.84916514,0.4415209,0.4324437,0.55692923,-0.5755155,-0.40271538,-0.3747549
0.7740669,0.5701226,-0.11026751,0.6984101,0.67022336,0.784153,0.35593283,0.12434711,0.08972976
0.99794906,0.93900716,-0.100130945,0.9593092,0.95524144,0.96949637,0.99858016,0.94329536,0.92791104
0.5626724,0.42967263,0.45885274,0.59766334,0.5760902,0.6703869,-0.19674885,-0.13921551,-0.11999994
0.3600132,-0.10914113,0.18438058,0.33677596,0.30246642,0.52056843,-0.53982824,-0.5692171,-0.55716264
0.56687856,0.27131134,0.20734744,0.52061164,0.49608657,0.5798435,-0.2310137,-0.30269477,-0.27936447
0.52656895,0.2398779,-0.39120162,0.4405385,0.43019965,0.58378565,-0.26824003,-0.43011278,-0.42632458
0.9408189,0.6308714,0.0253489,0.78009045,0.76791656,0.81573635,0.85772055,0.38562062,0.35243475
0.99954534,0.9774082,-0.10640228,0.9837203,0.9813544,0.9880332,0.9998248,0.9847467,0.97901654
0.51941955,0.30310425,0.16771834,0.503247,0.49302256,0.6037034,-0.28335893,-0.30540055,-0.29082885
0.1442981,0.26332712,0.45881426,0.45484892,0.40635473,0.559247,-0.7116412,-0.41816866,-0.40289044
0.04994095,0.24479611,-0.1244163,0.38293076,0.3425963,0.5361818,-0.7682937,-0.5213113,-0.498601
0.009696851,0.079538934,-0.38954943,0.26670033,0.21494533,0.45915923,-0.80179745,-0.6741136,-0.65919137
0.09931054,0.31061652,0.5387672,0.4726308,0.42953974,0.61650276,-0.772459,-0.36869574,-0.3540105
0.54675555,-0.033969373,-0.8335713,0.3150663,0.28257796,0.49378863,-0.25771025,-0.60395473,-0.624742
0.5649853,-0.0776343,-0.862391,0.30620378,0.2731911,0.48656926,-0.20632482,-0.6114926,-0.6299894
0.7054106,0.25468972,0.5193505,0.55642354,0.54657245,0.5866465,0.089417934,-0.20616913,-0.20830446
-0.07806178,0.015156845,-0.80280685,0.16319172,0.12847483,0.3801991,-0.8685445,-0.7579415,-0.7687563
0.51802564,0.12191983,-0.6212335,0.39120147,0.35462925,0.5476425,-0.3025127,-0.51690274,-0.52180785
0.57172793,0.18676832,0.79264355,0.5006986,0.499697,0.5599405,-0.18169558,-0.2825914,-0.28804752
0.4863079,-0.043494325,-0.49637067,0.34193638,0.30462697,0.49948227,-0.32546857,-0.56437784,-0.5783776
0.55641556,-0.015479498,-0.80378336,0.32518294,0.2915333,0.5038239,-0.24637604,-0.5994618,-0.612882
0.5454338,0.20422526,0.91641504,0.508357,0.5029741,0.5849857,-0.25758395,-0.27923545,-0.26897666
0.59230876,0.39980504,0.5088281,0.596483,0.5709958,0.66661966,-0.14551312,-0.14690526,-0.12681077
0.5442761,0.5413164,0.511805,0.6584728,0.6348226,0.74877465,-0.24266687,-0.019217435,-0.0042606634
0.5780183,0.48911068,0.55753434,0.6370919,0.6093905,0.71483666,-0.18196745,-0.05729022,-0.045527823
0.55360264,0.20330998,0.3255315,0.47225416,0.47465247,0.55408937,-0.22874378,-0.341221,-0.35052478
0.037487186,0.26422402,0.32051745,0.4316628,0.3839196,0.5654266,-0.7847165,-0.45627686,-0.43206337
0.31617662,0.46387738,-0.11329391,0.55130595,0.53526974,0.6651715,-0.5504277,-0.24769616,-0.22328092
