226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.02800719,-0.8392915,0.6604359,-0.5575,-0.5624673,-0.73805636,-0.548519,-0.029232243,-0.4996699
-0.8871225,-0.9308243,-0.2574439,-0.8608092,-0.87673825,-0.88197625,-0.8602444,-0.88247424,-0.8540815
0.9686626,0.0063082087,-0.15093453,0.36835524,0.3208909,0.43318367,0.33227018,0.9665594,0.4584023
0.8154682,0.04038524,0.10560533,0.19802707,0.19585527,0.16638264,0.17971008,0.8155437,0.25068974
-0.56891656,-0.89898676,0.23369381,-0.746742,-0.7554015,-0.7946703,-0.7385286,-0.571303,-0.71427685
-0.7093545,-0.9288619,0.40670764,-0.79697573,-0.7997985,-0.8052141,-0.7815555,-0.7103623,-0.7669314
-0.48976108,-0.9552642,-0.8961343,-0.8595759,-0.8689037,-0.8625343,-0.8673636,-0.48319292,-0.8497049
-0.34379002,-0.73881936,0.08259345,-0.5931157,-0.5820781,-0.66903543,-0.5757097,-0.3489646,-0.54413736
-0.31997386,-0.8283756,0.77637625,-0.5991638,-0.5914986,-0.7201374,-0.57274085,-0.31637695,-0.54183584
-0.8199698,-0.947209,-0.38838023,-0.8868382,-0.89249396,-0.8755022,-0.88233274,-0.8196142,-0.8789066
-0.48841476,-0.88032234,0.74735975,-0.6858913,-0.677927,-0.7282586,-0.65431964,-0.48967725,-0.6429496
-0.4480079,-0.91868854,-0.4762674,-0.7802936,-0.78184634,-0.80762684,-0.77512944,-0.44432938,-0.7625307
-0.8422116,-0.87144965,0.35635737,-0.7634588,-0.7703582,-0.7702966,-0.7471769,-0.8379494,-0.742997
-0.07825361,-0.8723576,0.8588432,-0.6069274,-0.6019437,-0.7791057,-0.5872498,-0.07452182,-0.5497532
-0.07922979,-0.77644795,0.5094847,-0.53579974,-0.5390867,-0.70898116,-0.525501,-0.07695865,-0.48777518
-0.18069258,-0.755299,0.4366746,-0.5516478,-0.54668915,-0.6806359,-0.53148925,-0.18955022,-0.49848506
-0.55491215,-0.92802644,0.67009807,-0.7453882,-0.74756694,-0.7861873,-0.72490597,-0.5518098,-0.71677476
-0.51470935,-0.92457837,-0.6439402,-0.8163364,-0.8227251,-0.82780015,-0.8178301,-0.5132245,-0.80005926
-0.3503326,-0.88356394,0.71094465,-0.6847273,-0.67769766,-0.7660311,-0.65399814,-0.35520357,-0.633587
-0.29717943,-0.83785,0.21444355,-0.65062606,-0.63428414,-0.71121824,-0.6229673,-0.30693042,-0.6006855
-0.83282214,-0.9150853,0.8189179,-0.78540754,-0.7771771,-0.79751515,-0.7533479,-0.8345323,-0.7479068
-0.85747313,-0.9370416,-0.6958853,-0.8970552,-0.90796447,-0.8986821,-0.901227,-0.855026,-0.89222366
-0.119200684,-0.81111073,0.7586136,-0.54661644,-0.54020905,-0.6794669,-0.51877606,-0.11667081,-0.49089393
-0.729327,-0.85542923,0.59613013,-0.7135144,-0.7155616,-0.77307034,-0.69099665,-0.72954667,-0.6800681
-0.48711324,-0.74271965,-0.20064133,-0.64787763,-0.63931745,-0.63942134,-0.62893367,-0.49743485,-0.60486805
-0.099031135,-0.77809834,0.5726757,-0.54704344,-0.54687935,-0.69230497,-0.52904785,-0.106879905,-0.4858004
-0.13897875,-0.92637086,-0.80667186,-0.8030199,-0.8182157,-0.8011058,-0.81089973,-0.13994242,-0.780825
-0.2788254,-0.85528344,0.57930374,-0.62776095,-0.62296224,-0.733569,-0.6049867,-0.2782695,-0.58177054
-0.3902738,-0.836653,0.5648061,-0.6364364,-0.64007384,-0.71117675,-0.6161181,-0.400157,-0.58328855
-0.3799021,-0.8123552,0.30973837,-0.6223694,-0.6146908,-0.68773675,-0.599549,-0.3811324,-0.5801916
-0.37273455,-0.9400345,-0.85944575,-0.82723856,-0.8296762,-0.8198321,-0.8330182,-0.37380168,-0.8100153
