226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.010086949,-0.8297736,0.587355,-0.56807756,-0.56504464,-0.73416495,-0.5474026,-0.017550187,-0.49762544
-0.88710463,-0.9315592,-0.1656001,-0.8563496,-0.86953324,-0.8836996,-0.85691345,-0.88230366,-0.8504895
0.96218437,0.12315405,0.05855579,0.39418453,0.3598545,0.42897347,0.35679466,0.9608388,0.4685166
0.70013344,-0.25835973,0.047128264,-0.02538902,-0.0432583,-0.030821467,-0.047853097,0.69816697,0.03166533
-0.601784,-0.9159141,0.12163472,-0.7782797,-0.7801346,-0.8018583,-0.7663848,-0.60367393,-0.7473309
-0.7057487,-0.92753506,0.3372607,-0.7967522,-0.80146366,-0.78665304,-0.78423166,-0.7075995,-0.7673064
-0.48900366,-0.9656998,-0.88344,-0.87827396,-0.88388985,-0.87954146,-0.8869071,-0.48162958,-0.8646743
-0.4034861,-0.7513804,-0.3074578,-0.6464399,-0.6435503,-0.6811247,-0.6377149,-0.4018795,-0.607893
-0.23004943,-0.8143764,0.7891897,-0.56997454,-0.5719048,-0.69945514,-0.5468507,-0.23218423,-0.51134896
-0.7468058,-0.9401536,-0.4133856,-0.86534536,-0.8714429,-0.8595033,-0.86400294,-0.74930835,-0.8518761
-0.4550954,-0.85087293,0.73570365,-0.6521018,-0.6550381,-0.71588284,-0.6287928,-0.44904456,-0.613024
-0.56605184,-0.93277407,-0.19514926,-0.80208045,-0.79881656,-0.8197843,-0.79011035,-0.56057096,-0.78208137
-0.84790426,-0.8467029,0.25367138,-0.7504015,-0.75831723,-0.7584958,-0.7375349,-0.842288,-0.7365216
0.044093966,-0.83890647,0.8281125,-0.56248164,-0.5734317,-0.73590624,-0.5494876,0.046346936,-0.49835864
-0.10850097,-0.78971106,0.5811883,-0.55162954,-0.5577528,-0.7234217,-0.5386555,-0.10700903,-0.49961033
-0.10523403,-0.7455009,0.46090704,-0.5263624,-0.52652675,-0.6541542,-0.51048094,-0.11244096,-0.47089347
-0.48973393,-0.9174293,0.6249237,-0.72553265,-0.7259573,-0.7584039,-0.70538557,-0.4862814,-0.69297886
-0.49693078,-0.94003886,-0.72480667,-0.8361642,-0.8371653,-0.8356314,-0.83610106,-0.4932318,-0.81971204
-0.31805763,-0.8572169,0.7378771,-0.6514886,-0.645664,-0.75535744,-0.61813116,-0.3337105,-0.59516287
-0.38242012,-0.8789803,0.32156017,-0.70191264,-0.6890749,-0.7508025,-0.6732515,-0.38833037,-0.65848327
-0.7982887,-0.89607936,0.7490606,-0.7669865,-0.7590949,-0.7798029,-0.7333907,-0.79996586,-0.7313605
-0.8943655,-0.95211124,-0.6850821,-0.9121264,-0.9190087,-0.91503865,-0.91446,-0.89172673,-0.90770125
