226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.4128522,-0.086128786,-0.2212761,0.32496077,0.3014827,0.505709,-0.45662767,-0.59629476,-0.59397566
0.15119442,0.35945898,-0.23738347,0.44599625,0.42889574,0.6106274,-0.72816765,-0.44013354,-0.39797664
0.4879105,0.46060988,0.17753153,0.58333206,0.5690781,0.68838465,-0.34408104,-0.17729566,-0.16640793
0.15341981,0.26522622,0.5171261,0.43788853,0.4123173,0.5513772,-0.7200361,-0.43038973,-0.4048636
0.7059461,0.29189077,0.54870045,0.56847024,0.5586144,0.60318303,0.096471034,-0.17271933,-0.18593907
0.48670834,0.23436594,0.8146505,0.5099752,0.49002343,0.5944417,-0.34693274,-0.29181156,-0.27956384
0.43598992,-0.005394444,-0.5745425,0.32306612,0.26493412,0.50904655,-0.42260024,-0.6235205,-0.61015713
0.4987961,0.09798961,-0.67085665,0.36834285,0.33545262,0.53317976,-0.35546267,-0.5515062,-0.5468562
0.84888333,0.53764415,-0.038162816,0.6894102,0.6767034,0.76860815,0.53565127,0.111371554,0.08420977
0.6203854,0.21843934,0.8775279,0.54651785,0.5201574,0.5996412,-0.12588452,-0.23071006,-0.23531504
-0.1577571,0.14686987,0.6189519,0.40023842,0.35338974,0.5421895,-0.8578621,-0.50265825,-0.47591853
0.50770265,0.18238248,0.7090609,0.488317,0.46534446,0.5470828,-0.3169233,-0.3383862,-0.3218713
-0.47536147,0.06271981,0.5604569,0.31290135,0.30588475,0.5468328,-0.9414946,-0.5771314,-0.54013443
0.9693716,0.78347486,-0.14790891,0.8522178,0.8391582,0.87185526,0.93773246,0.6219355,0.57867146
0.032095686,-0.4384593,-0.56758016,-0.09962471,-0.123092696,0.104555696,-0.80433923,-0.860726,-0.84084034
0.30302972,-0.122851245,-0.5510284,0.20671679,0.18685342,0.43238002,-0.6005169,-0.7021748,-0.6927984
0.5016748,0.3739939,0.010165747,0.52300227,0.5106195,0.6277945,-0.32384172,-0.2874417,-0.28539255
0.25632983,-0.172172,0.13915433,0.2807083,0.2650091,0.47522283,-0.6283612,-0.63057095,-0.61902654
0.5572763,0.017207928,-0.8180239,0.35371497,0.310211,0.52237934,-0.21689895,-0.5765283,-0.59427774
0.5387316,0.0226877,-0.64525247,0.34828413,0.3115532,0.52375835,-0.29927325,-0.581463,-0.57368374
0.28035775,0.2583239,0.056594282,0.44709754,0.41709387,0.5623765,-0.59143853,-0.45036146,-0.41524482
0.30211517,0.25706315,0.45388275,0.4583759,0.42803726,0.5575731,-0.5937314,-0.4125337,-0.38610134
0.64867234,0.19395517,0.5982608,0.5224946,0.5054963,0.5654813,-0.04092586,-0.26721054,-0.26726392
0.5638343,0.060042012,-0.51003844,0.38305768,0.36521998,0.546963,-0.21885823,-0.52064776,-0.5377773
