226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.8546541,-0.95228064,-0.45673168,-0.917811,-0.9024784,-0.872864,-0.881367,-0.8447082,-0.89230776
-0.22181843,-0.7536234,0.73910797,-0.5538439,-0.54429436,-0.660653,-0.5300666,-0.27378318,-0.4987657
-0.808345,-0.84253085,-0.018652597,-0.7846882,-0.7330371,-0.7790473,-0.714759,-0.7908217,-0.725478
-0.13741334,-0.8370227,0.49970704,-0.64691985,-0.66308117,-0.7624836,-0.5731018,-0.19430947,-0.56783164
-0.45656532,-0.94777864,-0.814315,-0.84100384,-0.8273274,-0.84253764,-0.85887957,-0.43305656,-0.8208534
-0.40907133,-0.7389272,0.55792344,-0.5344724,-0.59813404,-0.55468357,-0.48306292,-0.42814595,-0.4873095
0.30729377,-0.76535684,-0.4738894,-0.4763908,-0.5223188,-0.5716671,-0.51079583,0.3615099,-0.44233096
-0.69047123,-0.94737864,-0.45954132,-0.8662297,-0.8505196,-0.8474984,-0.8440972,-0.66939104,-0.828512
-0.465652,-0.80564606,0.50924975,-0.5945007,-0.607221,-0.71390617,-0.62523395,-0.41976547,-0.56590307
-0.41990855,-0.89496285,-0.3964833,-0.74121356,-0.691391,-0.7281937,-0.7431761,-0.44134155,-0.7185289
-0.6566164,-0.9172691,-0.707928,-0.8252692,-0.8491035,-0.8310863,-0.8373073,-0.67765695,-0.84076965
0.6353631,-0.3360423,-0.11550815,-0.09243087,-0.074380934,-0.16710708,-0.06181648,0.63500226,0.017913284
-0.97196245,-0.9846595,-0.8986681,-0.9624726,-0.9611081,-0.9668662,-0.9623786,-0.9609117,-0.9585003
-0.78831786,-0.8936847,0.5825738,-0.75498056,-0.7427165,-0.7921317,-0.7277972,-0.7673446,-0.7524652
-0.6184874,-0.9513345,-0.89829046,-0.90202224,-0.89966047,-0.8642791,-0.8682106,-0.6457465,-0.8505413
-0.60584533,-0.8773035,0.4559844,-0.6978809,-0.7495691,-0.72531503,-0.67823774,-0.62632596,-0.7210353
-0.47844997,-0.86802757,-0.57718414,-0.753385,-0.809277,-0.7672446,-0.77992254,-0.55276954,-0.76964617
-0.8815735,-0.92869294,0.38033244,-0.8192744,-0.82322025,-0.83480877,-0.8165061,-0.8782588,-0.77446127
