226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.6171628,-0.8758589,-0.17657354,-0.7608419,-0.7099481,-0.56072116,-0.5630836,-0.50086796,-0.28864828
0.26664883,-0.7701863,0.87393355,-0.38907206,-0.46608523,-0.4563452,-0.5638137,-0.14511822,-0.7300464
-0.5937343,-0.93310064,-0.14668575,-0.71896005,-0.8400342,-0.8950465,-0.65879107,-0.63830847,-0.6570314
-0.66198856,-0.57436204,-0.22758622,-0.8126286,-0.7537653,-0.8675623,-0.54147017,-0.7418062,-0.69248897
-0.3350468,-0.9646687,-0.8719986,-0.8527351,-0.74293584,-0.8467647,-0.8736261,-0.09690343,-0.8225717
-0.41381982,-0.7251577,-0.046372894,-0.600381,-0.75869,-0.6097355,-0.5900167,-0.35602787,-0.4799359
-0.2009594,-0.9641911,-0.6619686,-0.6834161,-0.83555037,-0.76797867,-0.7459342,-0.051425327,-0.6340507
-0.7278842,-0.9685566,0.059662323,-0.8571239,-0.7287325,-0.7850323,-0.7522397,-0.729636,-0.8313741
-0.8174834,-0.9197851,0.80276024,-0.71154624,-0.7098397,-0.7909019,-0.7990813,-0.80410755,-0.77578837
-0.48058397,-0.9909052,-0.39930388,-0.851033,-0.83548105,-0.8736267,-0.8648177,-0.61417234,-0.94637764
-0.8197627,-0.9378339,-0.1544957,-0.89695215,-0.9045775,-0.79303193,-0.83900976,-0.7031879,-0.90842986
0.5500192,-0.5600689,0.31731573,-0.0007367524,0.026231855,-0.53317404,0.026013155,0.36628026,0.0056848526
-0.8563403,-0.98738366,-0.45740813,-0.86402553,-0.9026773,-0.9262195,-0.9717173,-0.93597996,-0.94829226
-0.40498662,-0.83778197,0.9315916,-0.5132884,-0.7215816,-0.72411364,-0.6411703,-0.65661937,-0.77679724
-0.952077,-0.9697663,-0.98122877,-0.97412306,-0.97681737,-0.9363543,-0.9219748,-0.9219435,-0.9768211
-0.63093996,-0.91773784,0.006025908,-0.8449789,-0.92681485,-0.76815104,-0.6554716,-0.75397563,-0.8586158
-0.61956626,-0.9243841,0.123053186,-0.8151842,-0.95097995,-0.87475604,-0.8530116,-0.6597659,-0.77969885
-0.8775448,-0.989484,0.12151373,-0.9084736,-0.8183589,-0.90834635,-0.8680482,-0.8706327,-0.84498703
-0.84613734,-0.8852838,0.4475296,-0.76158446,-0.8425191,-0.8775746,-0.90036434,-0.85608923,-0.67267364
-0.0038693056,-0.82353914,0.84373635,-0.5995947,-0.32873634,-0.58902484,-0.33345723,0.10878442,-0.53846616
-0.8893853,-0.9280161,-0.41019353,-0.7853131,-0.8982529,-0.82867414,-0.88765824,-0.87976545,-0.89759177
0.33333397,-0.79889154,-0.045537394,-0.65362346,-0.07454597,-0.3522187,-0.25964046,0.22442156,-0.08348154
-0.64377445,-0.856524,0.041024264,-0.4483134,-0.6353255,-0.8127399,-0.83533424,-0.4003197,-0.7915864
-0.90770924,-0.9908744,-0.9747809,-0.920824,-0.91220206,-0.943858,-0.8753786,-0.8888306,-0.8128933
-0.5953308,-0.86292607,0.70260775,-0.8923172,-0.64825225,-0.81286657,-0.7388696,-0.349168,-0.5302261
0.12395517,-0.787569,0.6676726,-0.44794166,-0.43599606,-0.5405721,-0.71424454,0.08793403,-0.5002953
-0.6550898,-0.91364187,-0.7162922,-0.91608053,-0.8668652,-0.9669109,-0.80807966,-0.8353354,-0.8837751
-0.71485114,-0.74767196,-0.01834938,-0.6619801,-0.73734987,-0.57791746,-0.73098075,-0.75831914,-0.6615842
-0.8762678,-0.94255704,-0.6991162,-0.922576,-0.92411464,-0.69756263,-0.80933255,-0.7998529,-0.8074256
-0.38260257,-0.8848032,0.13910489,-0.58228344,-0.6342356,-0.6134476,-0.6981993,-0.42719364,-0.7939679
-0.4904186,-0.97089976,0.122199275,-0.8740193,-0.7977345,-0.8657096,-0.92215025,-0.71737474,-0.7355575
-0.025579207,-0.8438257,-0.5485515,-0.29376072,-0.7877577,-0.7242883,-0.7509405,-0.35843977,-0.75971526
-0.55569124,-0.472757,0.28675747,-0.5617469,-0.12594402,-0.35047206,-0.21610019,-0.37504426,-0.6551107
-0.8334059,-0.77180904,0.37386793,-0.80522776,-0.57517296,-0.556492,-0.4859974,-0.8294651,-0.60397667
-0.43076596,-0.81143296,0.47264522,-0.8072323,-0.8181881,-0.75338554,-0.74862146,-0.63144237,-0.60808617
-0.8426306,-0.9575317,-0.65362275,-0.91942036,-0.8392676,-0.9070875,-0.86842334,-0.8770021,-0.9292873
-0.6750754,-0.8994141,0.3389066,-0.802038,-0.58598334,-0.66954017,-0.81683105,-0.759791,-0.7692721
-0.97367454,-0.87134963,-0.28586715,-0.8881554,-0.92415684,-0.74477625,-0.92375225,-0.95999885,-0.94711703
-0.14052556,-0.93706876,-0.19279224,-0.8038514,-0.75407,-0.7237841,-0.7651728,-0.26582763,-0.51310945
-0.74442905,-0.94480723,0.91617376,-0.841128,-0.5357463,-0.81838405,-0.7118804,-0.47106946,-0.703734
-0.6673402,-0.7758524,0.6401352,-0.6820694,-0.785843,-0.82184213,-0.7997775,-0.64516556,-0.71040285
-0.041067626,-0.7773918,0.28091156,-0.521039,-0.62269217,-0.32164237,-0.42746556,-0.022498982,-0.5169002
-0.2273711,-0.5714693,0.23019941,-0.35979465,-0.25322393,-0.36545855,-0.5989818,-0.308111,-0.54246306
-0.78701925,-0.93805623,0.38233286,-0.77792877,-0.82943153,-0.90576136,-0.8508909,-0.69551736,-0.88597786
-0.8435556,-0.8555213,0.26775062,-0.7435949,-0.7707198,-0.62413603,-0.71174324,-0.5537949,-0.8200566
-0.2819236,-0.6008952,0.5542652,-0.7550954,-0.6911717,-0.68568474,-0.5308822,-0.64376485,-0.8663619
-0.49403033,-0.93503165,-0.50300515,-0.87160325,-0.89603066,-0.90041494,-0.8705149,-0.7349684,-0.8425172
-0.47535548,-0.94185346,0.050538342,-0.86315405,-0.8346949,-0.6878988,-0.64856124,-0.414746,-0.31107876
-0.12783848,-0.40273976,0.6727587,-0.4977173,-0.1597548,-0.27388954,-0.01811848,-0.24836326,-0.26118195
-0.9233319,-0.85469294,-0.40437648,-0.89031315,-0.9177811,-0.95089686,-0.8312355,-0.9364687,-0.8533461
-0.84804565,-0.98385394,-0.6156095,-0.8626895,-0.7588361,-0.7506022,-0.75448453,-0.93296474,-0.845
-0.56391746,-0.44556704,0.4571462,-0.63176835,-0.37716192,-0.62302935,-0.5770471,-0.614627,-0.5496136
-0.5017816,-0.89533955,-0.16369003,-0.6956555,-0.6963287,-0.867904,-0.79879624,-0.7035373,-0.7045804
-0.63364506,-0.6731342,0.62222767,-0.7148994,-0.73522747,-0.5724915,-0.68563044,-0.5577106,-0.41344804
-0.09102447,-0.93879765,-0.8543874,-0.6780891,-0.6885934,-0.86370474,-0.90960413,-0.0041917306,-0.80161345
-0.4538013,-0.9640041,-0.3467004,-0.7009813,-0.571304,-0.7705569,-0.7553765,-0.62868077,-0.7652818
-0.60510087,-0.62544984,0.17126139,-0.48415864,-0.72806686,-0.7597176,-0.6607523,-0.7301382,-0.71293116
-0.28148416,-0.3969746,0.20174254,-0.1985186,-0.122615,-0.5460098,-0.4768734,-0.11445498,-0.6175657
-0.64389527,-0.9735888,0.6918332,-0.90108055,-0.916965,-0.7867339,-0.82140625,-0.67426014,-0.8528025
-0.23889536,-0.8696765,0.6228403,-0.8799838,-0.56464183,-0.74639004,-0.72979295,-0.47057748,-0.61952734
-0.6674925,-0.8027889,-0.07720217,-0.46970528,-0.685465,-0.45032656,-0.7469563,-0.6668921,-0.5734974
-0.24168581,-0.84683746,0.82295483,-0.5404495,-0.57060677,-0.7681697,-0.46258992,-0.23071636,-0.44714636
-0.9462238,-0.9282412,-0.47617832,-0.93999505,-0.8727707,-0.9138434,-0.90348005,-0.8750952,-0.876954
-0.6214735,-0.9551462,0.97754997,-0.84134054,-0.61932474,-0.8888008,-0.7687746,-0.35258296,-0.7394868
-0.86910623,-0.92060775,-0.17150262,-0.907553,-0.86406624,-0.7980702,-0.67478496,-0.68151075,-0.8526723
-0.73503333,-0.9568514,0.20093219,-0.5947637,-0.78708786,-0.89868766,-0.6671873,-0.6847625,-0.63094085
-0.4579952,-0.7015789,-0.62507284,-0.825931,-0.74125135,-0.7888943,-0.83348286,0.030220821,-0.7870176
-0.64530176,-0.9818793,-0.11132456,-0.9017577,-0.8756826,-0.8865305,-0.7489802,-0.47603062,-0.83690894
-0.17539287,-0.7312855,0.534594,-0.26205403,-0.56767774,-0.5682896,-0.59040606,-0.20182356,-0.5888961
-0.6494487,-0.8256583,0.20214164,-0.8624452,-0.67135733,-0.68337613,-0.48071164,-0.64750504,-0.53803253
-0.25123966,-0.9160931,-0.32308713,-0.76950765,-0.7751787,-0.87259257,-0.73708624,-0.44553334,-0.7824276
-0.2561102,-0.87911093,-0.5339321,-0.71989834,-0.73991936,-0.76058125,-0.6539817,-0.42368907,-0.6841738
-0.3887216,-0.8625568,-0.37357515,-0.6690875,-0.60903,-0.56646436,-0.1876265,0.011325716,-0.5129127
-0.56405044,-0.84357005,0.6326485,-0.8207784,-0.3623956,-0.72828025,-0.83333915,-0.651869,-0.7407911
-0.34948102,-0.8261775,-0.6224239,-0.6340341,-0.79593676,-0.5810417,-0.7987422,-0.20636465,-0.77030534
-0.64581597,-0.85098237,0.4596715,-0.5613546,-0.836562,-0.85047877,-0.9440223,-0.7392864,-0.755406
-0.41037413,-0.8509804,0.21508649,-0.29512206,-0.5022908,-0.84747094,-0.6292211,-0.46595174,-0.66075253
-0.8963116,-0.8424588,-0.53011423,-0.8451888,-0.7482485,-0.7516548,-0.83266354,-0.8408782,-0.74139166
-0.5050925,-0.9131747,-0.65476876,-0.8417539,-0.829057,-0.86447066,-0.8128797,-0.11753325,-0.83179784
0.4576239,-0.9445517,0.3083245,-0.81494236,-0.50743717,-0.6242042,-0.67343295,0.56674236,-0.5258869
-0.75778097,-0.9519829,-0.8222067,-0.92971945,-0.8781609,-0.8629711,-0.899917,-0.61970216,-0.91507256
-0.82291245,-0.75733715,-0.075228445,-0.71718234,-0.67204154,-0.6468364,-0.65948236,-0.65170646,-0.88892156
-0.7925379,-0.9829524,-0.8970882,-0.864491,-0.84418947,-0.93068546,-0.9367064,-0.7882032,-0.8912099
0.052608646,-0.5111224,0.94010586,-0.40056482,-0.1320121,0.2646619,-0.058143497,0.09526769,0.026825491
-0.83319956,-0.8912571,0.2261112,-0.8736883,-0.71715343,-0.8964594,-0.77713853,-0.5199175,-0.644188
-0.6363002,-0.84898245,0.6562771,-0.6956444,-0.5547052,-0.81377524,-0.32939693,-0.44589838,-0.45268363
-0.4025898,-0.83440244,-0.42884952,-0.67723525,-0.8543547,-0.7643736,-0.75108236,-0.4113143,-0.79213274
-0.74396515,-0.92038417,-0.87850213,-0.93375295,-0.8158482,-0.8135985,-0.83529234,-0.3787003,-0.71111
-0.4560695,-0.84870225,-0.19862978,-0.76042694,-0.62537843,-0.8000812,-0.6142272,-0.5151009,-0.72400033
-0.8111862,-0.84337556,-0.029417783,-0.88273937,-0.8178388,-0.7543308,-0.74464476,-0.6871806,-0.8273863
0.0006224382,-0.846545,0.76587546,-0.70958626,-0.23221262,-0.8120166,-0.5396999,-0.046953656,-0.7178868
-0.7663847,-0.95152634,-0.37977865,-0.89452565,-0.88994867,-0.889976,-0.83612615,-0.87183803,-0.9225671
0.43964174,-0.694812,0.63022304,-0.49935415,-0.30543843,-0.55953896,-0.4455927,0.3927187,-0.4190714
-0.17874435,-0.94232553,0.802282,-0.8337298,-0.86058396,-0.8552304,-0.82468057,-0.5372946,-0.2842105
-0.7484901,-0.7249135,0.5273084,-0.51297855,-0.05560015,-0.72040486,-0.3133733,-0.6600706,-0.44501638
-0.5247452,-0.8390413,0.7442589,-0.73473215,-0.70587796,-0.7223898,-0.621387,-0.024567276,-0.44131777
-0.71598536,-0.9004419,0.17851041,-0.8215639,-0.7387943,-0.7099224,-0.7229675,-0.74471086,-0.73168045
-0.47403204,-0.70013994,0.5623907,-0.69096076,-0.7449633,-0.72389233,-0.6773767,-0.4516557,-0.68096536
-0.8705908,-0.93327916,0.5677236,-0.8098224,-0.87585706,-0.8621057,-0.8171199,-0.68520594,-0.8761967
-0.54721177,-0.4905751,-0.5492935,-0.6944316,-0.6481927,-0.39562044,-0.46851018,-0.58376604,-0.66323286
-0.60020113,-0.82484215,-0.89263177,-0.7729879,-0.78841555,-0.73898965,-0.7495439,-0.4739828,-0.77209955
-0.81420934,-0.982345,-0.96550846,-0.96030986,-0.98418444,-0.9130341,-0.9526056,-0.79949737,-0.94521695
-0.8363807,-0.85992306,-0.6824077,-0.68206495,-0.9017554,-0.8128586,-0.8939245,-0.83271617,-0.62238353
-0.5881207,-0.9632523,0.4596711,-0.7817114,-0.7661494,-0.68699676,-0.76006424,-0.5044615,-0.7733134
-0.08409696,-0.9015099,0.45853627,-0.70109755,-0.77625394,-0.88138247,-0.701038,-0.51900816,-0.4779979
-0.77119994,-0.8691952,0.28151897,-0.7069205,-0.52478707,-0.71642923,-0.63434666,-0.7487207,-0.26711524
-0.5807403,-0.9726671,0.73001987,-0.8527631,-0.7270747,-0.841946,-0.83863294,-0.6474433,-0.88713247
0.31505898,-0.37126324,0.18239076,-0.61158645,-0.5129422,-0.649806,-0.45647722,0.023675364,-0.0456021
-0.43324384,-0.8810206,0.9674351,-0.56037897,-0.76423633,-0.82654715,-0.36511818,-0.34645906,-0.41021124
