226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.8444588,-0.93710005,-0.534639,-0.89495295,-0.8864818,-0.87023365,-0.8776266,-0.8463598,-0.883726
-0.49687824,-0.81986946,0.73787796,-0.65246105,-0.6572758,-0.7251703,-0.6106533,-0.5059523,-0.6118968
-0.8002345,-0.8839434,-0.3708835,-0.8371553,-0.83005375,-0.83971894,-0.8118014,-0.80641204,-0.8186496
-0.20987105,-0.86052406,0.46650106,-0.6657836,-0.68399924,-0.7714321,-0.6166357,-0.23240803,-0.6009551
-0.69291425,-0.9817218,-0.64009833,-0.91577977,-0.9136547,-0.9131252,-0.9181256,-0.684847,-0.8999489
-0.6303828,-0.83347136,0.32930154,-0.69896257,-0.72726464,-0.7057727,-0.6696544,-0.6502373,-0.6881847
-0.07787857,-0.9025158,-0.010994481,-0.6992448,-0.7356581,-0.7629638,-0.7382731,-0.058353834,-0.66929674
-0.5679565,-0.90888435,-0.6465869,-0.81777763,-0.80393577,-0.8053665,-0.79308933,-0.54196763,-0.7803397
-0.44947264,-0.79308164,0.45400575,-0.61088353,-0.59935975,-0.68146425,-0.6083053,-0.43629897,-0.5874849
-0.43848383,-0.8508279,-0.56140965,-0.7131175,-0.7080666,-0.6734267,-0.7125074,-0.4514618,-0.69319177
-0.64553446,-0.90498656,-0.14012787,-0.7881658,-0.8048316,-0.80015314,-0.7817573,-0.66535145,-0.77650934
0.56072056,-0.50841457,0.108565785,-0.2361948,-0.23087163,-0.29293278,-0.22543447,0.5692358,-0.14984639
-0.86412776,-0.9564922,-0.85480064,-0.90922886,-0.9103249,-0.9345138,-0.91402775,-0.8481693,-0.9137137
-0.8223973,-0.83920693,0.3159165,-0.74092555,-0.7349136,-0.74622375,-0.72161156,-0.81747895,-0.71662444
-0.55029786,-0.9211597,-0.55556417,-0.8234899,-0.8253169,-0.79991215,-0.8119686,-0.5795768,-0.79888886
-0.47975987,-0.83310294,0.32798743,-0.64771205,-0.6666907,-0.69213134,-0.6424671,-0.48147026,-0.64007515
-0.50124216,-0.85629815,-0.6079051,-0.7464173,-0.76748604,-0.7305294,-0.7582331,-0.53942883,-0.72679055
-0.8430128,-0.78399736,0.7266132,-0.63376236,-0.65930384,-0.67594886,-0.62511915,-0.84207267,-0.6141697
-0.95511913,-0.8436069,-0.6255922,-0.84885085,-0.872108,-0.87227744,-0.8679192,-0.958989,-0.8616759
0.09222039,-0.72861534,0.36900744,-0.5100034,-0.49455273,-0.5774822,-0.5073114,0.05033748,-0.47747713
-0.93603885,-0.9608976,-0.8078352,-0.92121685,-0.93187237,-0.9290266,-0.9251769,-0.94089043,-0.9237364
0.06504048,-0.82869744,0.00014964212,-0.58247036,-0.54731566,-0.5791883,-0.5764729,0.07503536,-0.495364
-0.9507063,-0.8652164,-0.6841358,-0.85720307,-0.8574091,-0.87852895,-0.8621298,-0.94920933,-0.86234665
-0.6445119,-0.9697949,-0.50655586,-0.8877171,-0.87464243,-0.874764,-0.8696548,-0.6373503,-0.84749186
-0.42335013,-0.92828333,0.27709666,-0.7797639,-0.7856554,-0.80443764,-0.76974434,-0.4114016,-0.7287078
-0.42950654,-0.8003393,0.18444254,-0.6322971,-0.64428854,-0.6701943,-0.6372339,-0.43797138,-0.6064557
-0.7316507,-0.86652535,-0.42585832,-0.8051716,-0.7858779,-0.8333391,-0.7824275,-0.7303194,-0.7745507
-0.47854197,-0.8379989,-0.30749282,-0.6819554,-0.6952867,-0.6861639,-0.6845888,-0.49106705,-0.64208335
-0.8693801,-0.9037563,-0.5224673,-0.847384,-0.8551223,-0.8176931,-0.8589942,-0.86222494,-0.8309821
-0.73322576,-0.9153398,0.18438773,-0.8008059,-0.794162,-0.8066941,-0.7701461,-0.7356212,-0.77870333
-0.51453,-0.8575638,0.2147927,-0.73024654,-0.7064859,-0.7422681,-0.7106621,-0.514549,-0.69886947
0.519759,-0.41123858,0.04046471,-0.2004421,-0.19777998,-0.09448134,-0.15328838,0.51614684,-0.09603439
-0.78104055,-0.6298478,0.35603878,-0.58751523,-0.56631494,-0.60519135,-0.5435628,-0.7692629,-0.5357682
-0.834558,-0.83356994,-0.08607193,-0.75312483,-0.7345419,-0.70186913,-0.7167462,-0.8197068,-0.7445727
-0.61563826,-0.88674587,0.34940326,-0.73111665,-0.75182974,-0.78861064,-0.73015344,-0.638038,-0.7385669
-0.39148864,-0.78286463,0.52731854,-0.6230873,-0.6278168,-0.7187983,-0.5999842,-0.42161036,-0.5595829
-0.8696164,-0.8161941,-0.009172112,-0.779992,-0.74759805,-0.75319576,-0.7734745,-0.86929953,-0.76024354
-0.9689284,-0.92923236,0.72971666,-0.8599494,-0.85668766,-0.84537756,-0.85360897,-0.96741474,-0.85659283
-0.4382473,-0.91016203,-0.054119974,-0.75954044,-0.76951516,-0.7664106,-0.7490027,-0.44245788,-0.73964226
-0.14220646,-0.91505176,0.83628714,-0.6724375,-0.65761626,-0.7703504,-0.6672146,-0.16581015,-0.6249519
-0.6204622,-0.8390911,0.5343822,-0.66379017,-0.6967535,-0.7527124,-0.6740664,-0.61824155,-0.67484975
-0.47177136,-0.8937028,-0.02536047,-0.765347,-0.76533854,-0.80480826,-0.7664182,-0.4996971,-0.7410622
-0.80040944,-0.8682958,-0.27890217,-0.79618067,-0.77463293,-0.78489107,-0.7783048,-0.8055991,-0.77059716
-0.84987,-0.83023053,0.3871647,-0.7314967,-0.7414878,-0.7336661,-0.7081014,-0.84418094,-0.72610563
-0.21974985,-0.67422116,0.61130863,-0.47699142,-0.51638645,-0.570185,-0.49536726,-0.24177033,-0.44438222
-0.2977743,-0.81830436,0.35859317,-0.61997706,-0.5990084,-0.69108737,-0.6039239,-0.3146995,-0.59188765
-0.9351184,-0.9204954,-0.34242752,-0.8844448,-0.8744694,-0.8826975,-0.8708481,-0.93486786,-0.8699869
-0.53671736,-0.8986014,0.5041518,-0.7252678,-0.71555334,-0.73149836,-0.6940937,-0.5375459,-0.67149335
-0.22899902,-0.6724665,0.35795122,-0.5273823,-0.5412226,-0.57636297,-0.47098482,-0.25992832,-0.49960044
-0.5703879,-0.8228937,0.37151086,-0.7082333,-0.69650084,-0.74798805,-0.65643436,-0.5860749,-0.6544241
-0.4783822,-0.913975,-0.84984416,-0.8194039,-0.80061704,-0.7774988,-0.80420583,-0.461567,-0.7868327
-0.47523934,-0.7132918,-0.25294742,-0.61773425,-0.59861934,-0.6217338,-0.61466527,-0.4698508,-0.60201335
-0.4178432,-0.82563883,-0.8931789,-0.7467142,-0.7407899,-0.71485806,-0.7449751,-0.45052007,-0.70750993
-0.6904335,-0.81278485,0.35983887,-0.7164645,-0.71943,-0.7395485,-0.6854651,-0.6885673,-0.6858857
-0.41043538,-0.9651584,-0.9640791,-0.9098003,-0.90229666,-0.9318153,-0.9289256,-0.46388835,-0.9031298
-0.44590884,-0.868872,-0.91337883,-0.76465,-0.76177514,-0.7590516,-0.7796861,-0.45013064,-0.7618158
-0.39812043,-0.80509,0.6626958,-0.6109857,-0.59129924,-0.67722374,-0.59196967,-0.39995793,-0.56545603
-0.103060484,-0.71892846,0.16629921,-0.51918906,-0.53485435,-0.57213813,-0.4963436,-0.076166056,-0.4735353
-0.59780425,-0.6048254,-0.1493375,-0.60292625,-0.59620845,-0.503866,-0.5693465,-0.5896382,-0.5457016
-0.40576416,-0.8374922,0.6844231,-0.65862,-0.615435,-0.72192293,-0.61950904,-0.43131965,-0.60351574
-0.2928185,-0.5559981,-0.0034207052,-0.4484677,-0.45309955,-0.4765636,-0.41952854,-0.31454244,-0.39152005
-0.15563786,-0.81430924,0.5736215,-0.59490895,-0.6001302,-0.69454736,-0.59432906,-0.17969877,-0.54834414
-0.5596495,-0.75705004,0.1811315,-0.6480133,-0.6320136,-0.6431125,-0.6034878,-0.5350545,-0.5778329
-0.19140634,-0.7641779,0.890369,-0.5344643,-0.54583764,-0.6728192,-0.5287883,-0.15779969,-0.45367265
-0.5315215,-0.81819254,-0.33841842,-0.6870127,-0.6816551,-0.6661061,-0.65247726,-0.49464145,-0.67748106
-0.39831343,-0.87898654,0.31398422,-0.70013225,-0.7055001,-0.7554464,-0.6768907,-0.3837049,-0.6212365
-0.34312305,-0.69553214,-0.6968506,-0.6743469,-0.67458224,-0.6447764,-0.6815537,-0.3576503,-0.6456157
-0.59265536,-0.8900044,-0.6950964,-0.8095566,-0.7947725,-0.7861488,-0.7860695,-0.59222656,-0.7875279
-0.41713777,-0.75653297,0.23725443,-0.59901184,-0.6335137,-0.63728094,-0.57104015,-0.40690568,-0.58768034
-0.66099125,-0.88586867,0.37373966,-0.7639184,-0.7585065,-0.7765347,-0.7436828,-0.6481024,-0.71119857
-0.9393152,-0.92737776,-0.4362329,-0.8803728,-0.8902345,-0.8850713,-0.8802756,-0.94166493,-0.87832755
-0.60083646,-0.9167491,0.2194674,-0.7910502,-0.7860165,-0.7968696,-0.7592013,-0.6072614,-0.75421697
-0.22393417,-0.8540556,-0.44588476,-0.67956644,-0.67902297,-0.634895,-0.67145836,-0.19245152,-0.64982545
-0.47073787,-0.8356834,0.74056864,-0.65620553,-0.6351496,-0.69048923,-0.6246164,-0.4900178,-0.6066321
-0.7877088,-0.78387433,-0.35782197,-0.75324047,-0.73267454,-0.7374283,-0.7350763,-0.77008075,-0.72591126
-0.26072827,-0.7915534,0.33770823,-0.61157775,-0.6375699,-0.668534,-0.63352996,-0.29403013,-0.58791494
-0.33105376,-0.81495816,0.48135984,-0.551017,-0.57686377,-0.701785,-0.58433557,-0.33558884,-0.56458163
-0.58409154,-0.8911337,-0.44270116,-0.77060324,-0.7789084,-0.7465535,-0.7848649,-0.55665565,-0.7624888
-0.46894693,-0.8690601,-0.092287846,-0.7362052,-0.71119756,-0.7473687,-0.7207994,-0.46041122,-0.6914107
-0.12755097,-0.5010065,0.07300499,-0.395732,-0.39720684,-0.42353958,-0.3815685,-0.14025474,-0.31315342
-0.43916637,-0.7916246,-0.77422726,-0.717963,-0.6982547,-0.6718869,-0.7026281,-0.4333522,-0.68377423
-0.7467933,-0.8551916,-0.1538225,-0.7826173,-0.7972221,-0.8154021,-0.7891758,-0.75906754,-0.77420235
-0.7773429,-0.9775152,-0.8246925,-0.9050984,-0.9100038,-0.9249437,-0.9100777,-0.78073084,-0.90330607
0.07366835,-0.6119847,0.3751998,-0.448974,-0.39797267,-0.44411057,-0.38005,0.09636139,-0.40966442
-0.54033643,-0.8458331,0.78755665,-0.649395,-0.64167935,-0.7217769,-0.6165351,-0.5182535,-0.62475824
-0.3890913,-0.5317864,0.60212505,-0.4217991,-0.4333304,-0.5084131,-0.4171938,-0.37098962,-0.39482525
-0.4864358,-0.9241343,-0.56755847,-0.800845,-0.8298078,-0.7982219,-0.8039713,-0.4849606,-0.7818845
-0.3889217,-0.96063936,-0.92038876,-0.8582542,-0.86941785,-0.86317974,-0.8685031,-0.37620664,-0.8485417
-0.560529,-0.9232392,-0.21312484,-0.80573976,-0.8042988,-0.7857545,-0.7577821,-0.5583219,-0.7492468
-0.67775494,-0.80351037,0.54154086,-0.7095794,-0.6858455,-0.7144523,-0.6504504,-0.64379096,-0.6832137
