226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.7515285,-0.93581223,-0.5781018,-0.87403864,-0.87767506,-0.78696877,-0.8136758,-0.68951094,-0.7971405
-0.2608689,-0.81486154,0.77984315,-0.5857091,-0.57403886,-0.6699745,-0.5095142,-0.29611436,-0.5930409
-0.8110478,-0.8729967,0.26034603,-0.7710545,-0.7775465,-0.82917786,-0.69802666,-0.7863836,-0.6744244
-0.36252248,-0.765849,0.6253388,-0.7172813,-0.715618,-0.7841657,-0.53556424,-0.42033863,-0.6162982
-0.46137694,-0.9744189,-0.85039735,-0.8790799,-0.84517014,-0.90618175,-0.9026005,-0.4357928,-0.8532491
-0.36228836,-0.76762986,-0.040059123,-0.6422379,-0.69693565,-0.6459493,-0.5440942,-0.33159128,-0.5759549
0.5802567,-0.70255405,-0.3674899,-0.32269546,-0.3433356,-0.4122863,-0.27286813,0.58124614,-0.3013392
-0.68796164,-0.96236503,-0.44612795,-0.87224185,-0.86199665,-0.86894536,-0.87286705,-0.6930156,-0.8303863
-0.6782899,-0.80934304,0.50985444,-0.6094348,-0.63994956,-0.7236298,-0.63682353,-0.6444071,-0.6010929
0.05107131,-0.9366701,-0.710514,-0.732677,-0.63372725,-0.7208605,-0.751147,0.1184606,-0.75891185
-0.8472371,-0.91808546,-0.28076965,-0.87551755,-0.8984802,-0.8564659,-0.8419043,-0.821297,-0.85297555
0.60574263,-0.44281548,0.15961051,-0.13091615,-0.0023976369,-0.2597715,0.014511399,0.6636106,0.06500756
-0.924502,-0.9778966,-0.8779399,-0.9249824,-0.9293352,-0.9233657,-0.9462135,-0.93196625,-0.92817223
-0.7977167,-0.9213305,0.8338132,-0.7655568,-0.7723825,-0.851133,-0.76638514,-0.78082836,-0.79582286
-0.70344913,-0.9774528,-0.96980345,-0.9428359,-0.95073426,-0.9044926,-0.90578216,-0.7242095,-0.92557156
-0.6309224,-0.9075003,-0.0145349605,-0.77284926,-0.8364508,-0.7266114,-0.7215536,-0.6812842,-0.7946867
-0.5887134,-0.8630104,-0.16282634,-0.7527012,-0.8519059,-0.7775604,-0.76164997,-0.5933099,-0.7317814
-0.8719723,-0.91897357,-0.42694774,-0.8165858,-0.83148366,-0.7875072,-0.8609294,-0.84783345,-0.80630827
-0.9148852,-0.81566906,0.13333653,-0.8106305,-0.8374829,-0.84609145,-0.8349582,-0.929589,-0.767136
-0.18083303,-0.83831203,0.4233057,-0.58094215,-0.56204945,-0.6774143,-0.5634533,-0.30297193,-0.63335675
-0.97426355,-0.94495595,-0.52280945,-0.8909404,-0.93394536,-0.9125673,-0.9254855,-0.9845054,-0.9456083
0.32816324,-0.65870327,-0.17678535,-0.40700474,-0.17629749,-0.3072585,-0.30859852,0.3793367,-0.20831889
-0.9398612,-0.7389284,-0.3262062,-0.7028037,-0.7321754,-0.74223703,-0.7388101,-0.9138191,-0.6178946
-0.54639935,-0.963809,-0.9095399,-0.8465381,-0.8044624,-0.8251251,-0.8368919,-0.48430622,-0.7808386
-0.2049641,-0.8410605,0.41242355,-0.74947435,-0.60487604,-0.6940081,-0.6280336,-0.039584804,-0.6153008
-0.25781763,-0.85372436,0.4334086,-0.5681182,-0.6203122,-0.58798724,-0.6232637,-0.37511393,-0.6438744
-0.694761,-0.93043864,-0.8429854,-0.8743929,-0.873678,-0.89130163,-0.85770327,-0.67660075,-0.89691526
-0.5424198,-0.80635387,-0.016671235,-0.63021445,-0.6374476,-0.64539057,-0.6762443,-0.5719474,-0.5838949
-0.8621584,-0.90619594,-0.6553388,-0.85481334,-0.86020243,-0.753704,-0.8671998,-0.80425376,-0.80618525
-0.63056815,-0.8780113,-0.012516468,-0.69799954,-0.6774999,-0.7663534,-0.7292892,-0.625129,-0.7388157
-0.66519386,-0.90034693,0.2629103,-0.8116683,-0.74434626,-0.80112976,-0.8221291,-0.71679807,-0.7835019
-0.35134017,-0.85910785,-0.4229781,-0.60411614,-0.7452925,-0.64208376,-0.6365175,-0.50026226,-0.7089758
-0.68063736,-0.54255044,0.07327108,-0.49438003,-0.26045018,-0.42776603,-0.35614347,-0.64530104,-0.42212647
-0.919758,-0.81787586,-0.33601037,-0.7904428,-0.80357087,-0.6930203,-0.71391195,-0.9096754,-0.8161122
-0.14689724,-0.7204896,0.4043868,-0.492091,-0.5116853,-0.4289945,-0.47581366,-0.29758024,-0.48501033
