226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.7124021,-0.9025055,-0.8878583,-0.8718741,-0.8453776,-0.81892776,-0.84554404,-0.7819496,-0.84906626
-0.45592174,-0.76824284,-0.19702792,-0.6235084,-0.60051054,-0.5960109,-0.61114997,-0.48515773,-0.5106555
-0.3998128,-0.94757247,-0.26299715,-0.7965383,-0.83369476,-0.8332029,-0.7954572,-0.4236963,-0.7188623
-0.2216259,-0.6636147,0.4060432,-0.48553282,-0.48316824,-0.50728565,-0.4331236,-0.3385492,-0.43402374
-0.10697493,-0.66187155,0.48869,-0.50672513,-0.47233066,-0.5326704,-0.5400413,-0.09453634,-0.3868157
-0.58128107,-0.7840698,0.6138291,-0.60481775,-0.53701186,-0.61587536,-0.64153796,-0.515451,-0.5685694
-0.45725557,-0.8475877,0.607359,-0.6810441,-0.6927387,-0.77244544,-0.698996,-0.49332255,-0.63919497
-0.60510373,-0.82726514,0.53497654,-0.69574755,-0.68760437,-0.6957087,-0.66366255,-0.5915135,-0.67219085
-0.67342436,-0.81534296,0.23868072,-0.755183,-0.67772126,-0.73257494,-0.71564245,-0.6900543,-0.69426465
-0.5653343,-0.91766465,-0.7019808,-0.8249329,-0.8135356,-0.82727647,-0.82380533,-0.5494257,-0.7710594
-0.599,-0.83641523,0.16826689,-0.744068,-0.70795184,-0.7481731,-0.6922387,-0.69183135,-0.70634055
-0.54508686,-0.9240128,-0.5607064,-0.8042595,-0.7841941,-0.774297,-0.78744805,-0.58481264,-0.79242915
-0.5105167,-0.8269363,0.3186076,-0.60108894,-0.61402965,-0.6846006,-0.6525035,-0.49585518,-0.5848541
-0.47780687,-0.7866619,0.08082906,-0.59795946,-0.57858765,-0.5460504,-0.6104493,-0.5185398,-0.676945
-0.86443126,-0.9757243,-0.9262929,-0.9451301,-0.95174426,-0.9541309,-0.95429975,-0.8532687,-0.95541894
-0.37070566,-0.7946023,0.71876633,-0.5449096,-0.5837525,-0.6986493,-0.56680906,-0.40254897,-0.58223283
-0.17611594,-0.8589556,0.47026595,-0.6335689,-0.6409737,-0.7225944,-0.7016159,-0.18013726,-0.5782426
-0.9356886,-0.8626432,0.14140736,-0.8151125,-0.8256191,-0.80055404,-0.8118662,-0.929882,-0.79827404
-0.06789973,-0.7054486,0.10384058,-0.5507144,-0.5055471,-0.4636758,-0.47917172,-0.032038495,-0.5270116
-0.51490575,-0.9647069,-0.9363099,-0.9100742,-0.8704845,-0.8669344,-0.8990053,-0.522828,-0.8824019
-0.90062284,-0.77983963,0.62619513,-0.7269255,-0.6838771,-0.70663583,-0.6690459,-0.8936718,-0.7164851
-0.45799923,-0.66744125,0.6001948,-0.442073,-0.5752428,-0.5650996,-0.5253615,-0.48065108,-0.49687913
-0.8961576,-0.8417709,-0.3795069,-0.8423935,-0.79754996,-0.7388598,-0.7494158,-0.89959687,-0.79597986
-0.62375164,-0.8038242,-0.53699225,-0.72092247,-0.6623912,-0.64404297,-0.79049855,-0.61176145,-0.6939666
-0.52955467,-0.7597096,0.29725733,-0.66088223,-0.6220069,-0.64981484,-0.60196996,-0.55305684,-0.6095537
-0.19404426,-0.7752614,0.7156751,-0.48817343,-0.5589825,-0.6808505,-0.62170196,-0.11028721,-0.43676913
-0.8747581,-0.90237796,0.21822535,-0.84585994,-0.83172333,-0.8581678,-0.80376726,-0.896874,-0.79544646
-0.9328809,-0.9396068,-0.5570236,-0.9003268,-0.91357297,-0.92183083,-0.9143173,-0.93137884,-0.9066547
-0.5160666,-0.91625226,-0.91483414,-0.8449251,-0.83437914,-0.79343367,-0.8651976,-0.48426747,-0.80715483
-0.43288523,-0.8317027,0.2357531,-0.67102385,-0.6716121,-0.6905099,-0.6515681,-0.4589917,-0.6202259
-0.4386952,-0.86185783,0.8042793,-0.5720887,-0.52305055,-0.6660441,-0.54743004,-0.51426214,-0.56076
-0.67330563,-0.8396357,0.36887786,-0.7384266,-0.7809827,-0.76676255,-0.6965866,-0.6618552,-0.73829114
-0.41688022,-0.8394903,0.77854145,-0.6799887,-0.6448996,-0.7383871,-0.66835904,-0.391672,-0.50798666
-0.3547669,-0.9422304,-0.9359983,-0.7974042,-0.81400645,-0.7974218,-0.8154879,-0.28195173,-0.80187964
-0.20529091,-0.79732543,0.8376527,-0.5421697,-0.52573985,-0.65021527,-0.56616265,-0.1671086,-0.47118014
-0.49246716,-0.90920836,-0.20223132,-0.77387065,-0.7535319,-0.8091085,-0.72409034,-0.5078108,-0.744119
0.23860605,-0.541734,-0.19336389,-0.25988838,-0.2964794,-0.3556459,-0.39284664,0.33253098,-0.28445795
-0.9750884,-0.9734843,-0.81029487,-0.9531934,-0.9480787,-0.9493439,-0.9431355,-0.9805895,-0.95578283
-0.57673335,-0.8055624,-0.25981256,-0.7164055,-0.74090546,-0.6683137,-0.71057975,-0.6352699,-0.70364213
-0.728047,-0.73183775,0.29988286,-0.6527621,-0.5884339,-0.6567911,-0.5887817,-0.75368047,-0.6881757
-0.27588156,-0.8460102,0.79397684,-0.5306696,-0.47987697,-0.6723155,-0.5729119,-0.19145694,-0.51240075
-0.54124683,-0.6600405,0.78332466,-0.553144,-0.52444005,-0.57456636,-0.54677075,-0.46601653,-0.5526249
-0.601962,-0.8798641,0.092213005,-0.767517,-0.7212763,-0.7357701,-0.6847995,-0.5854826,-0.67642516
-0.26610294,-0.83145183,0.9102914,-0.64049876,-0.5949552,-0.7823639,-0.54882115,-0.20634514,-0.5243939
-0.56190133,-0.8810482,-0.22592093,-0.74128485,-0.75785315,-0.7736485,-0.7852481,-0.5577328,-0.7311951
-0.41525543,-0.78792596,0.3674302,-0.62791723,-0.60459805,-0.6060684,-0.5677289,-0.47087118,-0.5856706
-0.461425,-0.6018272,0.34166506,-0.46125472,-0.46963182,-0.47179577,-0.471765,-0.47608894,-0.49635485
-0.41552776,-0.7951276,0.06679881,-0.57335854,-0.6673156,-0.6967717,-0.5591152,-0.4187575,-0.5507324
-0.96503603,-0.90932184,-0.18853061,-0.89387935,-0.90477514,-0.8807275,-0.87391233,-0.9676569,-0.8907159
-0.24727637,-0.83780795,0.6470375,-0.6525895,-0.640488,-0.7360915,-0.56653035,-0.26150304,-0.6204717
-0.60709965,-0.91179127,-0.5549067,-0.80998874,-0.81903285,-0.8296535,-0.8252404,-0.57048494,-0.7399689
-0.46287623,-0.8609569,-0.5847913,-0.72073257,-0.6777574,-0.6577477,-0.6475961,-0.51345295,-0.68361557
