226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.77241087,-0.8385781,0.7187184,-0.70581067,-0.7017981,-0.7471746,-0.6778333,-0.7679509,-0.6709329
-0.96007144,-0.9722143,-0.4339592,-0.9480274,-0.94821936,-0.9534137,-0.943954,-0.9601465,-0.941675
-0.32494783,-0.92643464,-0.82060075,-0.7911161,-0.79711735,-0.79485583,-0.80140966,-0.33375525,-0.7716228
-0.6501019,-0.9270004,0.1102219,-0.7832068,-0.7878467,-0.76224333,-0.7707263,-0.6431049,-0.75882137
-0.6663809,-0.7213359,-0.30985612,-0.66431427,-0.6763625,-0.6623393,-0.6634528,-0.66646355,-0.64163184
-0.520665,-0.8464584,0.6938461,-0.66336524,-0.6616885,-0.7340689,-0.6385621,-0.5177236,-0.62020254
-0.6967539,-0.8896381,-0.50868535,-0.8075604,-0.805129,-0.78989977,-0.80350137,-0.6915112,-0.79654455
-0.35043654,-0.7102298,0.67142284,-0.51431555,-0.51533115,-0.61061406,-0.49478853,-0.34871307,-0.47047
-0.4270074,-0.65766037,0.4131995,-0.55993533,-0.5437566,-0.57176876,-0.5097705,-0.46106407,-0.4721579
-0.43396038,-0.6422718,0.21039875,-0.5400542,-0.5385999,-0.52292573,-0.51279783,-0.4560861,-0.4719899
-0.85247755,-0.77510977,-0.106210776,-0.7273072,-0.7341952,-0.7097937,-0.7260252,-0.8412071,-0.7145287
-0.38005027,-0.92543244,-0.8460302,-0.80912423,-0.8085702,-0.7977831,-0.81179637,-0.39469978,-0.78486913
-0.71991825,-0.919647,0.2587215,-0.7992136,-0.79094577,-0.80705756,-0.77479327,-0.718121,-0.7692677
-0.1958629,-0.8414818,0.4895009,-0.6119807,-0.61009264,-0.71989495,-0.5931366,-0.18536866,-0.56260586
-0.7367636,-0.85819876,0.77320874,-0.71566087,-0.69923675,-0.76396275,-0.67857176,-0.7292058,-0.67841744
-0.12967056,-0.8416088,0.57578886,-0.6121227,-0.60489666,-0.7292359,-0.58267236,-0.13450933,-0.5477984
-0.44610354,-0.5997301,0.68654317,-0.47114554,-0.45903537,-0.47757447,-0.43517816,-0.45156673,-0.4140538
0.5006513,-0.5752982,0.025470518,-0.30589965,-0.29382342,-0.28562853,-0.27944946,0.49913627,-0.23315272
-0.6744585,-0.95473915,-0.0987205,-0.8511009,-0.8463231,-0.84943175,-0.8375586,-0.67782605,-0.8284867
-0.90267986,-0.8398827,0.40616834,-0.7768016,-0.7659788,-0.75404286,-0.7476578,-0.8998717,-0.74530697
-0.39072186,-0.9292741,-0.76287544,-0.799872,-0.80517554,-0.8060192,-0.8078083,-0.3852525,-0.7882873
-0.86052287,-0.8047875,-0.11537959,-0.76844645,-0.7627748,-0.77791095,-0.75372565,-0.85439223,-0.75382316
-0.46316352,-0.8883059,-0.0044619553,-0.7427542,-0.7386123,-0.78054816,-0.72868145,-0.46940178,-0.70784163
0.3673493,-0.54304767,0.11899431,-0.31267455,-0.28495833,-0.30849394,-0.2774753,0.37463194,-0.24759479
0.0001283437,-0.84663075,0.57633305,-0.5789238,-0.5710343,-0.73867905,-0.5525849,0.0013693358,-0.52138716
-0.533331,-0.91839296,-0.5539018,-0.80830896,-0.80601215,-0.8135116,-0.80445796,-0.5284918,-0.7912495
-0.37390703,-0.8507644,0.8855659,-0.6309441,-0.6275366,-0.7506831,-0.6000478,-0.37871903,-0.5748371
-0.3586395,-0.68727934,0.76310897,-0.49638167,-0.4958907,-0.5560675,-0.47734267,-0.351217,-0.45334065
-0.78747153,-0.92690414,-0.09831499,-0.85070175,-0.84701437,-0.83520067,-0.8348922,-0.78769684,-0.8262291
-0.8123951,-0.89381886,-0.41138905,-0.83407104,-0.8348637,-0.8319943,-0.82901347,-0.8109541,-0.8230205
-0.44757327,-0.92181796,0.27524877,-0.74107194,-0.74162817,-0.75321096,-0.725654,-0.43911797,-0.7077898
-0.8023495,-0.7420082,-0.29933643,-0.7033392,-0.7197653,-0.7091352,-0.71147287,-0.7928859,-0.69849384
-0.5680062,-0.92477965,0.50749934,-0.7603962,-0.7524252,-0.75326633,-0.73665655,-0.56672746,-0.7250677
-0.38805804,-0.71462286,0.5609856,-0.5408324,-0.5433205,-0.63604665,-0.5193857,-0.39231488,-0.48925608
-0.52619267,-0.8310033,0.6529354,-0.6686208,-0.65001535,-0.73450166,-0.6286926,-0.53188723,-0.613621
-0.21037318,-0.8719904,-0.6298053,-0.72103775,-0.7308069,-0.74644995,-0.728485,-0.21845625,-0.69234574
-0.45406875,-0.8892012,0.081092075,-0.7198205,-0.71995056,-0.7047462,-0.70257413,-0.44821972,-0.68890023
0.86486983,0.041634694,0.05118226,0.23908561,0.2542683,0.2816173,0.25829434,0.8674661,0.30158898
-0.48053327,-0.930901,-0.52365667,-0.81143564,-0.814536,-0.8297391,-0.81047845,-0.48428047,-0.79051435
-0.7940621,-0.9641304,-0.6709728,-0.9071942,-0.9049485,-0.900071,-0.90298265,-0.79466695,-0.8986385
-0.8741919,-0.9663882,-0.6906624,-0.9308961,-0.92959774,-0.9319162,-0.9262701,-0.87816125,-0.9190379
-0.543203,-0.608354,0.2170193,-0.5344841,-0.5319601,-0.5130716,-0.51009834,-0.55585325,-0.4826175
-0.4719634,-0.8908936,0.07207678,-0.7165917,-0.72455895,-0.6797882,-0.7010682,-0.46410924,-0.68181634
-0.52785397,-0.8447207,0.13894817,-0.7063635,-0.7083947,-0.7560853,-0.693394,-0.52906746,-0.6710384
-0.6425942,-0.6928984,-0.26863715,-0.63848186,-0.64060485,-0.61595416,-0.632094,-0.63636255,-0.61154413
-0.5826054,-0.92502874,0.11160145,-0.7841393,-0.78079927,-0.7983687,-0.76843035,-0.58307964,-0.75427186
-0.22030726,-0.71092093,0.59297854,-0.5128152,-0.50784713,-0.612357,-0.48925546,-0.22055866,-0.4580292
-0.78731394,-0.6429452,-0.06650185,-0.6184982,-0.61821246,-0.59681195,-0.60988474,-0.7793402,-0.60652953
