226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.37415496,-0.09921583,-0.09482706,0.32263488,0.2873735,0.50231934,-0.5163159,-0.60274446,-0.5975032
0.06552506,0.2812509,-0.48521638,0.37500492,0.35407373,0.53847146,-0.788662,-0.5407329,-0.50288427
0.44429404,0.45923448,0.2596337,0.58366853,0.57219845,0.6854617,-0.40668458,-0.1735547,-0.16311453
0.20840912,0.30646238,0.49561065,0.48076105,0.44982827,0.58143973,-0.6825602,-0.37963828,-0.35536963
0.6316905,0.28113803,0.4725999,0.53986907,0.533134,0.5893967,-0.09457709,-0.22917533,-0.23313344
0.53961325,0.25118345,0.8041289,0.5129783,0.51357216,0.5893564,-0.26637855,-0.25500944,-0.25271985
0.3525338,-0.06683315,-0.58980584,0.26934248,0.21893972,0.47138196,-0.5417044,-0.6709715,-0.65896
0.5291573,0.086208105,-0.672186,0.37711492,0.3430279,0.5337106,-0.2901331,-0.5444578,-0.54438543
0.91079545,0.6401738,-0.102548234,0.7587111,0.75461936,0.8292988,0.75021976,0.32941616,0.30508462
0.6186124,0.19680643,0.8762043,0.53139925,0.49920437,0.585956,-0.14491844,-0.24450098,-0.24895807
0.009017015,0.18549955,0.6028094,0.43866146,0.3933559,0.56734496,-0.7906583,-0.4406366,-0.41517833
0.575384,0.18991476,0.68256915,0.5047387,0.4877076,0.55913436,-0.19252037,-0.29072398,-0.27952456
-0.5462513,0.10114395,0.6542306,0.3572262,0.33025017,0.55439836,-0.95580685,-0.57300735,-0.5201947
0.93532807,0.7105956,-0.04841456,0.8042866,0.78959453,0.8332821,0.82508177,0.44815388,0.41708595
-0.023972657,-0.41645315,-0.6010914,-0.09827194,-0.1357956,0.086434186,-0.8213366,-0.8590397,-0.84224975
0.2882804,-0.096898295,-0.51207006,0.22432615,0.19037725,0.43215957,-0.614362,-0.6881802,-0.6791458
0.47127023,0.34722495,-0.03885547,0.50547487,0.493336,0.6103946,-0.3594799,-0.32124195,-0.31852782
0.26165348,-0.15825218,0.20178814,0.29516292,0.25856838,0.48143712,-0.6364798,-0.6199951,-0.60745394
0.5837809,0.027234353,-0.84038115,0.36589247,0.32315975,0.5309972,-0.1804936,-0.5644574,-0.5814535
0.5667913,0.0074077756,-0.6552577,0.35147098,0.31413195,0.5133418,-0.23279145,-0.5694864,-0.56546986
0.18522009,0.2508805,0.09982574,0.4305733,0.40504786,0.5525285,-0.68678546,-0.4724082,-0.4441536
0.48393998,0.25593537,0.47492534,0.50012577,0.4678668,0.5724831,-0.37440637,-0.3330424,-0.31687045
0.6168673,0.16762584,0.66547817,0.50272757,0.4925872,0.5636544,-0.12631562,-0.28275576,-0.27916768
0.55537,0.06942468,-0.3565225,0.39887667,0.37835312,0.5453658,-0.25693518,-0.49764383,-0.5187594
0.59667844,0.06180203,-0.6574071,0.390864,0.36539337,0.55671436,-0.17573394,-0.51540154,-0.5236842
0.08287008,0.29395178,0.21466936,0.42919448,0.39141616,0.5756858,-0.77130103,-0.44920292,-0.42579877
0.6046233,0.03424415,-0.7460191,0.36764288,0.33324146,0.5366723,-0.13557409,-0.54698205,-0.561435
0.38309222,0.12902316,0.36072332,0.43150198,0.389442,0.5300011,-0.52519906,-0.45241287,-0.44084343
0.27052537,-0.15080321,0.14802247,0.30362308,0.27196422,0.49159423,-0.6255555,-0.61266243,-0.6027491
0.36101577,0.1489727,0.7405082,0.4362634,0.4187893,0.53885376,-0.52526695,-0.40763116,-0.38371822
0.5944731,0.04228211,-0.82601905,0.37119982,0.3347597,0.54223603,-0.1732502,-0.5523039,-0.56625664
0.073492035,0.21431872,-0.22935466,0.3378832,0.31975555,0.53359455,-0.79243195,-0.58843887,-0.5639585
0.609459,0.21476346,0.4777288,0.50805473,0.5049936,0.6104057,-0.15705642,-0.28188002,-0.26231435
0.05735239,0.2137202,-0.46058047,0.32578078,0.29076818,0.5040005,-0.78630686,-0.60646725,-0.591079
0.37390643,-0.050963745,0.0823842,0.35320768,0.31869307,0.52341753,-0.50682425,-0.55092764,-0.55985045
0.6004559,0.264029,0.864821,0.5469822,0.51701957,0.5831306,-0.160816,-0.2131369,-0.22925407
0.7024174,0.2683671,0.5162477,0.56376255,0.54146487,0.5805102,0.085025296,-0.17994545,-0.19927596
0.50192755,0.34745008,-0.008252441,0.51670474,0.51027054,0.6154616,-0.34658444,-0.29611567,-0.30712014
0.33022106,-0.12988213,0.09567955,0.3046977,0.27145442,0.49075493,-0.5719019,-0.6010821,-0.6052103
0.22865914,0.3192282,-0.2879102,0.45345232,0.41890767,0.6089993,-0.6487017,-0.45062548,-0.423542
0.7106305,0.3776306,0.12261209,0.58427083,0.5778172,0.68275344,0.0836473,-0.13622557,-0.13350463
