226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
-0.03291382,-0.57767177,-0.2293449,-0.13335644,-0.097343154,-0.13132802,-0.10843866,-0.13472994,0.6519444
0.18726051,-0.41013372,0.2617795,0.13423899,0.15839212,0.23842758,0.13031489,0.12482649,-0.20128185
-0.22682105,-0.77623034,0.015546473,0.022773447,-0.13047479,-0.0029916433,0.07273428,-0.0077333325,0.583866
0.26331663,-0.35939336,0.03610946,0.11458164,0.058002297,-0.008613558,0.12743534,0.012662706,0.53074276
-0.1435175,-0.6040379,-0.10867153,-0.1403899,-0.1371137,-0.084626675,-0.17537577,-0.12608568,0.24760315
0.00024104118,-0.48162624,0.24919577,0.20321186,0.18751374,0.15611222,0.0432414,0.21720992,0.36043873
0.22434051,-0.3009694,-0.49019277,-0.41979244,-0.38492444,-0.3254858,-0.4098106,-0.30567923,-0.8549946
-0.20724742,-0.6479033,-0.20099293,-0.29815018,-0.3346075,-0.28319085,-0.2769397,-0.2606515,-0.5365539
0.27058077,-0.28706408,0.0532412,-0.030096538,0.06906224,0.031223154,-0.0050239894,0.057148445,0.32376626
0.016904293,-0.5916815,-0.08240936,0.0036063094,0.048235506,-0.16018005,0.056994382,0.04233016,0.9846334
0.63627464,0.14952022,0.14393473,0.24397223,0.2671093,0.14404397,0.31895292,0.20280503,0.72014457
-0.11066953,-0.65793526,0.36334446,0.15397833,0.16364267,0.18144614,0.15455751,0.09077428,-0.34602728
0.16489145,-0.41331697,-0.06854978,0.11467367,0.09543508,0.00076176395,0.07287342,0.025926992,0.7065245
0.16920374,-0.46891418,0.40227258,0.33396238,0.31977466,0.39476427,0.315805,0.1896091,0.31392545
0.22849855,-0.25146076,-0.26166347,-0.3429978,-0.35134372,-0.30693385,-0.35988596,-0.28715163,-0.9657194
-0.38018605,-0.77064544,-0.19390267,-0.31427297,-0.32486746,-0.30012026,-0.15611269,-0.2776562,0.13838202
0.22713827,-0.41460532,0.24700192,0.2278196,0.25049296,0.25837967,0.1323521,0.22525476,0.768006
0.25995234,-0.29066232,-0.0460987,-0.10188422,-0.13715121,-0.0885521,-0.14149095,-0.13943833,-0.7609501
0.66351086,0.17105652,0.37819263,0.34375185,0.35387394,0.4705956,0.38567868,0.34779716,0.24297224
-0.297696,-0.76247597,-0.0039563095,-0.06622262,-0.093292736,-0.064025804,-0.17977272,-0.09166886,-0.2737669
0.10051001,-0.38392887,-0.03155904,-0.028779866,-0.0060950564,-0.022542039,0.0064025754,0.09423003,0.46229976
0.42671248,-0.00057555357,0.16559681,0.24661036,0.07917353,0.065334074,0.14761782,0.1716307,0.38234937
0.1464428,-0.45133874,0.011363715,-0.12750867,-0.14407536,-0.098071255,-0.06284773,-0.10463558,-0.12891755
0.20092085,-0.06937417,0.23478091,0.1783838,0.29253352,0.28131709,0.27796218,0.1851751,0.45339316
0.34631988,-0.13039063,-0.038324498,0.04582792,0.041830294,0.06620399,0.13565893,0.1271847,0.36769202
0.7325618,0.4371982,0.55342954,0.5686027,0.57565475,0.54211754,0.45007035,0.6327268,0.30016163
0.46955135,-0.14283729,0.024003651,0.024154842,0.086798675,-0.06360089,0.028119003,-0.0044346685,-0.5584501
0.5277815,0.0641941,-0.10489886,0.0030918675,-0.13689663,-0.00074433524,-0.072819866,-0.060071822,-0.9201847
-0.6335569,-0.9107334,0.22136219,0.0024659492,-0.0054332656,0.03856158,0.014301069,-0.056619693,-0.29138604
0.42806,0.031733394,0.1960735,0.2730484,0.3089144,0.23718292,0.19316441,0.22186142,0.57223785
0.25794455,-0.36586013,-0.07583659,-0.053064458,0.05387251,-0.08455999,-0.018045895,-0.03382217,-0.29574314
0.40906948,-0.11914394,-0.09447308,-0.020226948,-0.06550364,-0.0064664604,-0.0067187943,-0.017536385,-0.114898734
-0.09968433,-0.64504063,-0.29006892,-0.38745233,-0.3481037,-0.34767473,-0.35159516,-0.2225894,0.33357835
-0.4459611,-0.82022417,-0.12035024,0.058619697,-0.09986606,-0.0631546,0.13424702,-0.0077427346,0.88091433
-0.026440194,-0.624954,0.04411247,-0.028203221,-0.034874476,0.013093611,-0.12036991,0.0126665095,0.11511364
0.13638037,-0.39833874,-0.018643197,0.065639265,0.12865019,0.082410805,0.16943276,0.078548126,0.7131808
0.09003929,-0.48269606,-0.32748973,-0.20491476,-0.14633189,-0.24211821,-0.20348865,-0.11282909,0.37509468
0.46535423,-0.29178536,-0.2994919,-0.3712216,-0.31480312,-0.25248787,-0.35631087,-0.34908506,-0.9752622
0.2795104,-0.22152855,0.22684747,0.20739788,0.0942497,0.28785607,0.21812876,0.10490148,0.056758944
0.43597832,-0.12123491,-0.24698009,-0.047130637,0.029289167,-0.07102281,-0.018581606,-0.047007293,0.095351994
0.082627974,-0.55227417,-0.18385404,-0.05757745,-0.10322548,-0.14000782,-0.20793681,-0.03379279,-0.25524494
0.49595946,0.13292255,0.11082367,0.13481392,0.1923089,0.15734991,0.1663703,0.12635083,0.42305037
-0.06815062,-0.6364476,-0.03874568,-0.13922057,-0.036747634,0.011672274,0.011508991,-0.015779214,0.43993098
0.5322206,0.067385204,-0.07179325,-0.0079112435,0.19017906,-0.047898047,0.13906147,0.07201012,0.80075634
-0.2719246,-0.6659067,0.2451084,0.109912656,0.016034154,0.009386482,0.00091594364,0.011379638,0.02050234
-0.46315533,-0.85071194,-0.037208557,-0.15996702,-0.2094665,-0.15541354,-0.11966402,-0.2629098,-0.025003145
0.604246,0.24804462,0.13218214,0.1989874,0.14751182,0.16605538,0.19861096,0.22269669,-0.23075914
-0.5384166,-0.86333346,-0.03593315,-0.07411581,-0.30616936,-0.24561203,-0.10305909,-0.22396207,-0.13930601
0.42304146,-0.09048889,-0.20591508,-0.09361668,-0.17669062,-0.06557314,-0.15911974,-0.19676682,-0.62705994
0.637676,0.3007633,0.1679951,0.23148939,0.19509713,0.22366796,0.2737828,0.27566597,0.24937022
-0.10997794,-0.5864918,0.15440357,0.059049837,0.029556159,0.14491509,0.019438254,0.12748234,0.67989695
0.4697571,-0.022223847,0.20382322,0.13772865,0.053100068,0.19320464,0.13407172,-0.012676924,-0.7397669
-0.30547503,-0.7113974,-0.06477025,-0.058828842,-0.038328562,0.029080331,-0.06884099,-0.06465927,0.16061
-0.22637591,-0.677603,0.0914784,-0.09936559,-0.07644544,-0.087190144,-0.101023175,-0.06606252,-0.43003654
0.18681827,-0.25452808,-0.3096261,-0.35990593,-0.43903005,-0.42673138,-0.436569,-0.39254802,-0.9866828
-0.5018391,-0.8231271,-0.010288826,-0.07575565,-0.11005064,-0.15487309,-0.14410535,-0.16120741,-0.29314244
-0.37625632,-0.8003955,-0.20926031,-0.3331245,-0.4689316,-0.33930078,-0.35107204,-0.31420568,-0.53876555
