226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.09886789,-0.4306725,-0.034895718,0.036240954,0.021359876,0.012315506,0.043030456,0.041237492,0.6763674
0.2250484,-0.35226512,0.30832648,0.17252605,0.16850232,0.2620829,0.14193435,0.17204587,-0.2419304
0.013159711,-0.656529,0.10775992,0.08222118,0.04480563,0.1083329,0.1573325,0.08960566,0.3553837
0.31958282,-0.2451057,0.035126783,0.106492445,0.085972145,0.026209408,0.14759949,0.059149627,0.72821176
-0.04761443,-0.56086373,-0.14967924,-0.17235975,-0.19481453,-0.17418724,-0.16479476,-0.13468446,0.20914026
0.06763789,-0.44365865,0.2101462,0.19111092,0.18081822,0.15242957,0.13072072,0.16603427,0.5125711
0.12205186,-0.45148957,-0.35171598,-0.31166527,-0.28108016,-0.24483103,-0.28445286,-0.27087167,-0.6745783
-0.23265243,-0.6700862,-0.22145107,-0.31873512,-0.3384537,-0.31965157,-0.29628363,-0.30524364,-0.5663775
0.39929095,-0.10222801,0.16885132,0.15591672,0.15594363,0.13165691,0.1386705,0.19122805,0.5611266
-0.24054517,-0.71274805,-0.11826403,-0.04813301,0.0073516313,-0.13434531,-0.0031461657,0.011673178,0.9913613
0.54257536,0.045603905,0.15211163,0.20604575,0.24871126,0.12996277,0.24330828,0.20939761,0.63068783
0.17930694,-0.41642794,0.3494177,0.2112075,0.18678448,0.2032717,0.18540376,0.16422011,-0.16489924
0.25854802,-0.29732224,0.03315384,0.112089135,0.10285712,0.08191991,0.1276753,0.078695305,0.67744386
0.1691091,-0.47202376,0.40278053,0.34382185,0.3340456,0.347851,0.31976417,0.25495437,0.35284367
0.107908085,-0.3839886,-0.21414468,-0.31071356,-0.27963337,-0.24454026,-0.31020224,-0.26237804,-0.9141069
-0.34680387,-0.7926554,-0.2926103,-0.39661238,-0.3714997,-0.39387864,-0.2860852,-0.3756671,-0.17095813
0.4089559,-0.17898373,0.39895433,0.36425528,0.38041648,0.37438607,0.31869286,0.35702044,0.60497785
0.2606752,-0.29659078,-0.11907521,-0.15115096,-0.17830287,-0.11828813,-0.20574057,-0.20101659,-0.8689976
0.67745256,0.302317,0.24324764,0.29516006,0.2832863,0.3087505,0.3403523,0.29237863,0.5497799
-0.2853046,-0.73632544,0.09763508,-0.0005307402,0.0035639608,0.04374459,-0.058513124,0.030995447,0.10420633
0.055743746,-0.47639248,-0.09727893,-0.08238486,-0.04322684,-0.05933291,-0.028537834,-0.028832046,0.34738338
0.40014938,-0.09172543,-0.014148545,0.10400938,-0.021749485,-0.041800007,0.049657322,0.070822045,0.51679224
0.3779458,-0.1483401,0.13164201,0.047249775,0.022408184,0.06331744,0.080367446,0.052720573,-0.21898931
0.36030605,-0.027898856,0.3000836,0.20386696,0.33357257,0.28251752,0.28253686,0.23343524,0.3273911
0.35264397,-0.16864263,0.004186126,0.06264943,0.06590838,0.08547291,0.10922781,0.15469675,0.54997045
0.7744603,0.56095695,0.48071936,0.49504673,0.5046412,0.47382846,0.4480432,0.5440505,0.10963474
0.46936134,-0.09254878,-0.13817528,-0.046754558,-0.10540034,-0.15607685,-0.107090645,-0.10199987,-0.8529939
0.4478358,-0.055164002,-0.14991082,-0.114561625,-0.1860543,-0.09292656,-0.1560045,-0.14658655,-0.92727906
-0.5922607,-0.9026722,0.26904258,-0.04556688,-0.047559407,0.029889775,0.008810518,-0.035166655,-0.61022794
0.50253195,0.0747471,0.33619812,0.3117075,0.3539556,0.28843126,0.25731274,0.28704542,0.49198252
0.33777362,-0.2263733,-0.2072209,-0.11548323,-0.107407175,-0.17608911,-0.12742153,-0.134588,-0.4693795
0.37329844,-0.19836539,-0.2048916,-0.13263306,-0.17553094,-0.16027717,-0.15633214,-0.1427873,-0.38386923
-0.22879787,-0.7138765,-0.37342656,-0.40761074,-0.4221323,-0.42245832,-0.389903,-0.3518148,0.20914288
-0.61399984,-0.9070066,-0.21743184,-0.16661985,-0.18053918,-0.15042502,-0.059515357,-0.17524941,0.7924406
0.007238809,-0.55587596,-0.13911287,-0.12984385,-0.13532384,-0.1567764,-0.17539084,-0.0945937,0.12906602
0.3674127,-0.16190033,0.072976075,0.15018755,0.17348166,0.13545088,0.21497911,0.14652057,0.6151762
0.2782099,-0.2919399,-0.15721072,-0.022703893,-0.008880478,-0.089783974,-0.022057036,0.019770304,0.5487615
0.43605176,-0.21596205,-0.16958144,-0.22329709,-0.22751923,-0.11768054,-0.2929575,-0.23987405,-0.9760304
0.40332577,-0.054063477,0.22446859,0.25126716,0.16620217,0.25849152,0.23556507,0.19473317,0.49281162
0.4868491,-0.04371538,-0.12168618,-0.00037008335,0.06872958,0.010822409,0.026449831,-0.01608001,-0.17808492
0.27201653,-0.32938564,-0.24119996,-0.15175927,-0.16415063,-0.1756731,-0.2205854,-0.18801749,-0.63111556
0.44014204,-0.030156221,0.16072002,0.18027423,0.22162542,0.16377045,0.18107165,0.16885817,0.548109
-0.01176357,-0.61528885,-0.034168866,-0.10254517,-0.042386867,-0.021868914,0.0045035207,-0.022432717,0.23996192
0.47062278,-0.037224736,-0.03871577,0.03329865,0.11210795,-0.085874684,0.10271016,0.03997927,0.81996226
-0.38148606,-0.7613523,0.099712126,-0.017276987,-0.059713762,-0.039156605,-0.060510594,-0.037526425,0.30632454
-0.3316972,-0.78711796,0.08748953,0.005111931,-0.0627886,0.003949956,0.031915013,-0.062980026,0.26857656
0.62171197,0.25739738,0.087360315,0.1981856,0.17068024,0.19156209,0.20458528,0.1701072,-0.1917374
-0.38101277,-0.807343,-0.040222783,-0.14284354,-0.2578072,-0.20187436,-0.16083677,-0.22185029,-0.45011774
0.36302635,-0.1157474,-0.13963546,-0.09041786,-0.126262,-0.048970785,-0.13762064,-0.18497597,-0.8201203
0.6075188,0.21396095,0.14086165,0.25218403,0.2607337,0.16849154,0.2676567,0.2613538,0.48224103
0.083009884,-0.4396369,0.16359851,0.12331904,0.072966345,0.17917022,0.095010534,0.17455068,0.5640662
0.353156,-0.14659211,0.11483171,0.090744235,0.001663661,0.10590319,0.057108324,0.0037354834,-0.43579662
-0.28880954,-0.76353306,-0.060343627,-0.10308066,-0.050023187,-0.004558808,-0.08986377,-0.09520817,-0.19434144
-0.4541584,-0.8552774,-0.17720598,-0.31550023,-0.33105183,-0.3839382,-0.33349174,-0.27826747,-0.3838282
0.13408089,-0.3551489,-0.22529665,-0.27466613,-0.33482027,-0.33273187,-0.33954468,-0.33480367,-0.93618953
-0.6098299,-0.9007035,0.06759679,-0.036331564,-0.079841934,-0.050856244,-0.08719707,-0.111165285,-0.31861094
-0.36208284,-0.7795702,-0.26824394,-0.36309993,-0.43910182,-0.35333037,-0.3741945,-0.37033823,-0.5223703
-0.05078267,-0.58078825,-0.13514073,-0.21969427,-0.14351352,-0.22838904,-0.17422654,-0.17161886,-0.37119257
0.1564967,-0.40116656,0.0011629724,-0.0252906,-0.05493072,-0.027544273,0.07300659,-0.0056731356,0.61913234
0.434033,-0.22128421,-0.27051145,-0.21047996,-0.2507702,-0.2268871,-0.26263323,-0.14214285,-0.7975273
0.75310147,0.48845345,0.48070675,0.5035936,0.4967793,0.48583898,0.5352455,0.5550184,0.48823813
-0.24437535,-0.7146292,-0.23071784,-0.22332528,-0.23413089,-0.24174815,-0.2125036,-0.2575505,0.026438655
-0.43293965,-0.8455913,-0.27497515,-0.2702572,-0.2778337,-0.24805298,-0.20441478,-0.21880892,0.5149001
0.13279934,-0.43428394,0.022532921,0.060241364,0.038101688,-0.06945687,0.06458228,0.06382342,0.8912174
0.33667746,-0.227736,-0.26971096,-0.15409136,-0.20717172,-0.1794039,-0.21059845,-0.15989235,-0.85225445
0.34588018,-0.20808129,0.3253195,0.30179623,0.3228244,0.32284856,0.3462712,0.34426877,0.21540101
0.39558163,-0.17758971,0.07628724,0.032094114,0.079233564,0.06602679,0.03826899,0.05109898,-0.22182524
-0.15101244,-0.58448803,-0.1937748,-0.30792928,-0.34523106,-0.30109203,-0.36043924,-0.29976952,-0.7708631
0.4019582,-0.15978529,0.31394342,0.22559345,0.24947202,0.24109708,0.2771016,0.26418573,0.3078128
0.3660783,-0.12104431,-0.018864617,0.14676303,0.11043185,-0.03854649,0.11502877,0.14890823,0.6604136
0.50660205,0.028425343,-0.052285463,0.01304569,0.0022696217,0.07129057,-0.022883976,-0.00050519075,-0.47225553
0.23627399,-0.32458135,-0.13826257,-0.19981816,-0.17673746,-0.10458991,-0.15812458,-0.13389914,-0.67607415
0.12901582,-0.44066238,0.015541938,-0.028965238,-0.03930313,-0.050491247,-0.061163247,-0.038084704,-0.059567943
0.42423442,-0.038396012,0.10246599,0.15763554,0.12764728,0.1127019,0.16684721,0.15371718,0.8181304
0.080935,-0.4503978,-0.21802382,-0.1735058,-0.24490753,-0.19652733,-0.2198955,-0.1574983,-0.26937214
0.2122042,-0.3435669,0.28361318,0.1965843,0.21929382,0.27526754,0.24611075,0.22446899,0.52772564
0.33487356,-0.17919183,-0.08931464,-0.13253182,-0.15038644,-0.1235502,-0.14967997,-0.16750285,-0.9009515
-0.7349027,-0.9503517,-0.12514368,-0.11083687,-0.10177127,-0.04360785,-0.07348994,-0.11773539,0.857874
0.09293847,-0.40644288,0.092357874,-0.01154958,-0.02515469,0.009917619,0.009542053,-0.08830024,0.16161646
