226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.088079415,-0.44954777,-0.049237445,0.03513239,0.0213119,0.009202859,0.034014445,0.03514865,0.7495558
0.2664677,-0.31357962,0.38258865,0.24154973,0.24230771,0.35391212,0.21444635,0.21563354,-0.2654446
0.081707455,-0.61549556,-0.02512538,0.03903208,0.003644223,0.029860836,0.06404821,0.018981034,0.46133855
0.38847902,-0.1686653,-0.002612358,0.08490448,0.069144204,0.024182664,0.10757549,0.067685485,0.65368354
0.00026219338,-0.5286748,-0.17472248,-0.18106061,-0.19727366,-0.20410849,-0.17853194,-0.16820246,0.113850914
0.21080096,-0.2926775,0.1810379,0.1808922,0.16873871,0.14608945,0.15704757,0.15574291,0.35851383
0.14418098,-0.4035081,-0.23658723,-0.21572897,-0.19679421,-0.16728084,-0.1704698,-0.1782124,-0.48581192
-0.2190014,-0.675822,-0.22955897,-0.322979,-0.32830024,-0.31291303,-0.29115587,-0.32740638,-0.39801842
0.48465952,0.016079798,0.10999912,0.17515467,0.15959159,0.104391225,0.16405995,0.19179538,0.7380365
-0.31770614,-0.7558303,-0.13538885,-0.097881995,-0.07060175,-0.14985082,-0.057375375,-0.050231993,0.99093074
0.42709273,-0.119124964,0.21894577,0.20289516,0.23757094,0.17889704,0.21687697,0.217507,0.516965
0.15905751,-0.41062284,0.22527725,0.17867595,0.13705198,0.14951143,0.1470439,0.14527385,0.12527408
0.28121555,-0.27777135,0.055081632,0.12732422,0.09737585,0.09304565,0.14133431,0.1079219,0.6441057
0.21161531,-0.3693179,0.3140701,0.25630963,0.23632978,0.22942041,0.2476808,0.19209534,0.4214962
0.26009956,-0.23848277,-0.0768564,-0.16092277,-0.12621447,-0.09635119,-0.1345442,-0.11630023,-0.80295455
-0.35164583,-0.79800624,-0.45046034,-0.47316492,-0.4617054,-0.49218714,-0.41517967,-0.47417456,-0.25730518
0.6024637,0.14385642,0.31326133,0.32919914,0.31546375,0.28752884,0.27869663,0.30466154,0.4173019
0.27773464,-0.25444996,-0.107178405,-0.12211288,-0.12976895,-0.0829645,-0.14018391,-0.15868366,-0.8405383
0.6781409,0.32568967,0.049243305,0.19568782,0.16560578,0.102403566,0.20721236,0.1868641,0.6454731
-0.12471996,-0.64024055,0.13496257,0.03318584,0.016441908,0.08536699,0.013166894,0.04788869,0.28409526
0.11284194,-0.44312632,-0.14789982,-0.09182756,-0.073232785,-0.10099097,-0.039539617,-0.06791381,0.4235806
0.46403804,-0.021169242,0.030436816,0.13265206,0.06845816,0.062459167,0.12347109,0.1081436,0.42758194
0.36824685,-0.18728462,0.0730759,0.0066469545,0.00978632,0.035929296,0.040619552,0.028109904,-0.09097302
0.4613634,0.09372891,0.272355,0.24598196,0.2961784,0.24923438,0.2626403,0.26187685,0.4665545
0.21723486,-0.36526746,-0.047199123,3.9780512e-05,0.020574374,0.054306425,0.048688103,0.053372514,0.48575282
0.71918285,0.44206002,0.49167743,0.5047864,0.48599893,0.49278688,0.47293353,0.51010424,-0.045843273
0.39457366,-0.21930562,-0.11736756,-0.08324202,-0.11752333,-0.09681586,-0.13179651,-0.09483034,-0.84949464
0.47255406,-0.021100495,-0.07738761,-0.02734463,-0.08121485,-0.0023034231,-0.059174642,-0.08104058,-0.9222302
-0.3235096,-0.7884176,0.23738337,0.04245605,0.009834968,0.103493,0.06528123,0.050186865,-0.39265767
0.532289,0.14809883,0.1543517,0.18960255,0.2025607,0.12787583,0.14147004,0.18331555,0.5005177
0.30073732,-0.25783837,-0.19811545,-0.13776681,-0.11750093,-0.13605963,-0.13071719,-0.14069024,-0.46368337
0.37141764,-0.178205,-0.15316197,-0.09021899,-0.10451705,-0.0997424,-0.09863338,-0.10661461,-0.3631284
-0.2671123,-0.74292517,-0.4792709,-0.48470244,-0.49757972,-0.5197126,-0.45684874,-0.45247623,0.045682054
-0.63871706,-0.9194385,-0.16249505,-0.12394907,-0.15646541,-0.13344142,-0.097975746,-0.116603136,0.79501355
-0.06031508,-0.58332133,-0.20505895,-0.20400432,-0.19486193,-0.20728882,-0.20320424,-0.18818608,0.039224874
0.3209815,-0.22192164,0.16232415,0.2107916,0.20148724,0.19929925,0.21870917,0.1931202,0.6298467
0.23530917,-0.33849177,-0.19704302,-0.070829146,-0.06291645,-0.14091073,-0.043975737,-0.040435422,0.38442925
0.4473282,-0.12742603,-0.08709163,-0.12791732,-0.12851983,-0.018441394,-0.17161274,-0.122886345,-0.96636873
0.42888895,-0.06422568,0.25034934,0.266817,0.23248784,0.29272655,0.27004334,0.24478188,0.63928807
0.44706333,-0.08596244,-0.16532402,-0.060390763,-0.018741906,-0.06327211,-0.03871772,-0.06853079,-0.19582917
0.19704795,-0.3776056,-0.22088937,-0.20400165,-0.18663959,-0.20185468,-0.21872307,-0.22348325,-0.7786964
0.4784966,0.023173496,0.14431943,0.168605,0.22243564,0.15877552,0.20756994,0.18138033,0.7109816
0.0025488604,-0.59554267,0.12569112,0.023344947,0.048029933,0.07903227,0.08782226,0.045076508,0.06467615
0.44823775,-0.048807293,-0.02569929,0.03944141,0.07728189,-0.061445374,0.06912646,0.029108277,0.71587276
-0.295278,-0.7427796,0.09974316,0.0064507145,-0.022418352,0.018683143,-0.011544059,-0.0015738651,0.44328165
-0.3071309,-0.77423704,0.08249453,-0.007988583,-0.04905658,-0.0020864184,-0.002767111,-0.046150815,0.22064948
0.6755246,0.34992895,0.0876692,0.18118112,0.16911037,0.20113748,0.1836712,0.16222353,-0.6073307
-0.27073738,-0.76919436,-0.090606295,-0.16497257,-0.21461481,-0.19708277,-0.19632557,-0.21222924,-0.41178456
0.4517333,-0.044410314,-0.12257016,-0.07897859,-0.079825684,-0.04143421,-0.084158875,-0.11482669,-0.8215802
0.5870464,0.17913443,-0.04145553,0.118348956,0.11207147,0.038034108,0.13215227,0.116374455,0.42124334
0.2964829,-0.25459242,0.15379052,0.16449511,0.13068543,0.20144036,0.14203073,0.18629226,0.2757097
0.1588328,-0.42829606,0.16825521,0.044043712,0.010495229,0.095086396,0.0094622215,-0.012895158,-0.44292668
-0.34345275,-0.80404365,-0.026089927,-0.09956834,-0.09944094,-0.054840095,-0.10943775,-0.12253132,-0.2886845
-0.4865501,-0.8766997,-0.18827282,-0.33351165,-0.3418889,-0.3781188,-0.34050685,-0.3344337,-0.278675
0.11374731,-0.40210718,-0.22831285,-0.23500551,-0.27384663,-0.28795084,-0.2991047,-0.29371268,-0.8006509
-0.44983888,-0.85256326,0.018939752,-0.04703461,-0.06159002,-0.050745968,-0.06367497,-0.09603343,-0.040922903
-0.36982596,-0.7958173,-0.29887944,-0.4004443,-0.43183237,-0.42621505,-0.40839732,-0.41886914,-0.53942573
-0.1392188,-0.65825176,-0.21494003,-0.28600985,-0.24258547,-0.3068761,-0.2534959,-0.2685534,-0.4720673
0.09809392,-0.46649754,-0.006370142,-0.011844466,-0.029979322,0.013263023,0.06485264,0.022273308,0.596997
0.42700323,-0.20321366,-0.23993146,-0.17341487,-0.1852609,-0.17178161,-0.207057,-0.14647195,-0.7982833
0.7166026,0.44716278,0.39160472,0.4487499,0.40829375,0.3885505,0.44869858,0.46759588,0.5133135
-0.22152226,-0.7026591,-0.22826368,-0.22599714,-0.2332878,-0.2441566,-0.22810782,-0.25429302,-0.09881481
-0.32005256,-0.8024922,-0.34756303,-0.2888388,-0.2734861,-0.28324598,-0.24622388,-0.2559602,0.56552327
