226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.46996728,-0.21075241,-0.4973046,-0.65855795,-0.46421543,-0.15897176,-0.39709967,-0.52814627,-0.923952
-0.4408698,-0.9221246,0.15900314,-0.0079151355,-0.14096585,0.123876914,-0.10025592,-0.35101545,-0.55928385
0.4157227,-0.54793864,0.5010506,0.5004404,-0.2607605,-0.16312672,0.36502418,0.2357734,0.88331866
0.5061261,-0.15000449,-0.11137063,0.029498305,0.13655168,-0.18196394,0.058228433,0.09656363,0.6997453
0.15159626,0.009554931,-0.15614079,0.0071940026,-0.047723062,0.00011441577,-0.2683995,-0.14444883,0.6931019
0.4009428,0.15444943,0.2677559,0.1459846,0.44157565,0.2827845,-0.24479222,0.18924488,0.14306122
0.38089952,-0.27199635,-0.60345554,-0.5021005,-0.34363827,-0.53658044,-0.30652273,-0.58331203,-0.9586104
-0.06824275,-0.46233737,-0.21082683,0.023579506,-0.4373761,0.21737823,0.037979405,0.24385338,-0.09916008
0.18085052,-0.30555546,-0.19300501,-0.08744037,0.080108404,0.0039678575,-0.13992745,-0.24980617,-0.14122969
-0.032719843,-0.84459746,-0.57750225,-0.22449712,-0.38612995,-0.64781785,-0.29333627,-0.5260777,0.92773837
0.4411438,-0.27309272,-0.19473441,0.026737086,-0.121582374,0.20879477,0.39231113,-0.32677066,0.8232136
-0.14362608,-0.7457955,0.23320529,-0.09075942,0.25110173,0.3173672,0.057692606,-0.061543293,0.2804841
-0.41161835,-0.7168603,-0.4340644,0.053088374,0.32918078,-0.12829338,0.057103142,-0.11268832,0.7615709
-0.062948965,-0.59049094,0.16387929,-0.05621373,0.22752647,0.36412802,0.09306639,-0.4241153,-0.35115257
-0.21026582,-0.78126615,-0.27446374,-0.40970248,-0.7236886,-0.7650757,-0.60642576,-0.66254044,-0.7982042
-0.30975553,-0.74991614,0.24828917,-0.049241185,-0.22697537,0.0014098994,0.05524551,-0.16233723,-0.31621197
0.7923139,0.24671327,0.350193,0.31611437,0.512204,0.35221907,0.31810626,0.28656214,0.7286232
-0.17115395,-0.62259024,-0.14122558,-0.07780872,-0.102667615,-0.11974785,-0.22088845,-0.19823782,0.36623773
0.7559905,-0.17659894,-0.17871156,0.15898177,0.4882393,0.5241376,0.29323184,0.05301949,0.50486535
-0.40658543,-0.87578464,0.0176459,0.06767263,-0.18862556,-0.14379717,-0.347979,-0.04401218,-0.1549733
-0.10053026,-0.44859648,0.06522607,0.20875995,0.093564354,-0.12692674,0.19563513,0.34662482,0.77107525
0.51877964,0.13036852,0.5914253,0.46480626,0.2837578,0.28505898,0.30386397,0.37065345,0.26104826
-0.6243443,-0.91453344,-0.07456604,-0.456627,-0.3792989,0.25597605,-0.11965908,-0.52940565,-0.3018327
-0.7308203,-0.79956424,0.06611433,-0.03671034,-0.07206387,0.23398148,-0.47428522,0.4045185,-0.41655377
-0.0027385207,-0.29542002,-0.0025837827,0.116114244,0.20870294,0.2096623,0.23431094,-0.2721119,0.050402444
0.5792792,0.3724228,0.61418426,0.52349925,0.36891916,0.4605127,-0.12593658,0.6191467,0.6696819
0.5019367,-0.499843,0.15905471,0.13056552,0.29480386,-0.19828399,-0.2569347,0.07246946,0.19299263
0.033334475,-0.5233035,-0.010972374,-0.10348463,-0.3071552,-0.2062789,-0.26808402,-0.044823375,0.0035815735
-0.012143738,-0.4389385,-0.06491925,0.39705458,-0.09877151,-0.11015905,-0.08980341,0.17549811,-0.44971785
0.28268293,0.06493415,0.4622154,0.10904867,0.2518945,0.32072467,0.31672427,-0.046270788,0.8366974
0.31943443,-0.5085161,-0.25224364,-0.20859423,-0.10692159,-0.005695672,-0.2493016,-0.27242526,-0.19961181
0.15772426,-0.41533232,0.23601244,0.23513302,-0.014654496,0.15913898,0.121079735,0.25871032,0.1559215
0.42953047,-0.14816645,0.15718228,-0.07149795,0.38517213,0.27284995,0.30429438,0.5433434,0.86110103
-0.17324024,-0.6822407,-0.4156169,0.3570957,-0.003027169,0.37488353,0.0071027465,0.40629774,0.91843426
0.15987322,-0.74568033,0.32987842,0.2840826,0.2597776,0.37186104,0.13527612,0.3172124,0.6261812
0.34453264,-0.29909977,0.07446518,-0.078697674,-0.042104147,-0.023518356,0.31044993,-0.08910952,0.39000866
-0.08802044,-0.82238966,-0.31835634,-0.03425561,-0.17201078,-0.165873,-0.32804534,-0.009306724,0.75856227
0.35465422,-0.43650916,-0.5483552,-0.66510236,-0.59676915,-0.25865287,-0.12346607,-0.5952009,0.118875444
-0.19956048,-0.6280272,0.17090173,0.16762789,-0.18401249,0.41247436,0.044060227,-0.23876485,-0.5013682
0.50629467,0.13403876,-0.13238865,-0.08818209,0.4096247,0.1769747,0.19691007,-0.08412834,0.44585478
0.058944844,-0.65867937,0.16980049,0.17547919,0.16548158,-0.009314539,0.0031268536,0.46170023,0.045306005
0.29241392,-0.010355027,0.1699032,-0.023180291,0.2395287,0.31276593,0.27351403,0.1511371,0.64238274
-0.20437695,-0.6395507,0.08045021,-0.4007444,-0.042778816,0.06253532,-0.16202064,0.07919411,-0.2575628
0.8304636,0.62933874,0.59093004,0.3765501,0.600527,0.3922687,0.30966714,0.36451295,0.49787167
0.085621454,-0.51114243,-0.13475886,0.12809509,-0.2555085,-0.08765366,-0.3339895,-0.06595008,0.35985023
-0.24344186,-0.7963323,0.23667525,-0.06739529,-0.44346145,0.039165314,-0.08330411,-0.32526734,-0.76011884
0.4679365,-0.050469145,0.40626585,0.30206573,0.16347264,0.20147523,0.5118322,0.33488777,0.0028266439
-0.57416356,-0.90249217,0.23607594,0.020944143,-0.37569627,-0.3492672,-0.28367952,-0.09340323,-0.6775081
0.12343729,-0.5786706,-0.38316387,0.17784795,-0.5793873,-0.18906972,-0.3484491,-0.36642483,-0.41926852
0.28006035,-0.34199408,0.23109755,-0.06569941,0.21498676,0.31120357,0.17027418,0.45045525,-0.40586677
0.037940253,-0.2721235,0.07330603,-0.17961334,-0.060582165,0.14975318,-0.19030598,0.021060515,-0.54186845
-0.42436573,-0.8186101,-0.034825735,-0.18038324,-0.10094494,-0.107514575,-0.0029344135,-0.5650995,-0.121853076
-0.47615832,-0.7692099,-0.34293258,0.043707807,0.25424886,0.21681891,0.14009593,0.32864803,-0.021998828
-0.033646893,-0.16769442,0.038999274,0.050252397,0.21014927,-0.23256469,-0.013826275,0.27835608,0.29218373
-0.17129648,-0.7052785,-0.34648323,-0.35066807,-0.77666986,-0.55361676,-0.60226893,-0.30147496,-0.9724818
0.08009969,-0.38843346,-0.07132387,0.15074572,0.29473647,0.12110165,-0.055614468,0.35158938,0.31958702
-0.6440172,-0.9322895,-0.23552242,-0.4545342,-0.46983147,-0.282317,-0.2630739,-0.053906895,0.29767573
0.07680196,-0.28142813,0.26589587,0.07221498,0.04776866,0.019669585,-0.13032705,0.37500724,0.09336067
0.59121925,-0.36926946,-0.05396324,-0.20929818,0.048027597,-0.17822935,0.23787636,-0.35655254,0.058073062
0.6777165,-0.2602888,-0.24773706,0.066609964,0.03405471,0.086783886,0.16640346,-0.08457076,-0.06580932
0.44354013,-0.12875392,0.52511954,0.60146445,0.6488757,0.25879544,0.5728516,0.6626285,0.88108957
0.013562719,-0.61123765,-0.49802122,-0.3229952,-0.23990512,-0.49220428,-0.33536088,-0.54711115,-0.29623175
0.111139335,-0.5468986,-0.14313607,0.062731,-0.2646051,-0.1296127,-0.034810044,0.30021793,0.20306991
