226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
-0.21579972,-0.74204123,-0.2042965,-0.28121552,-0.13020918,-0.136136,-0.1820996,-0.30592242,0.09077408
-0.060003474,-0.6305714,0.35971382,0.19206175,0.11138689,0.2812324,0.12489128,0.07916647,-0.23971453
-0.0975607,-0.70728016,0.045604926,0.17037834,-0.09519117,0.09021921,0.16511552,0.13724291,0.6050086
0.40356028,-0.21425906,0.003080551,0.13267629,0.086851545,-0.011303007,0.17964849,-0.03264502,0.6699691
-0.09203471,-0.52213645,-0.1165674,-0.08530281,-0.10114001,-0.025059404,-0.2234821,-0.06653986,0.5513921
0.2834158,-0.1000229,0.28707388,0.25461155,0.2092737,0.20679526,0.11389954,0.19640838,-0.33998486
0.2396033,-0.33817467,-0.56833833,-0.42596218,-0.52869046,-0.38145337,-0.5324356,-0.40613124,-0.90395916
-0.28087112,-0.62470335,-0.21087621,-0.1688343,-0.28625223,-0.13763486,-0.20317993,-0.14403912,-0.5567981
0.3334481,-0.23499799,-0.0976216,-0.09526082,0.08462426,-0.044544052,-0.07287945,-0.037340954,0.43158215
0.1761115,-0.5387556,-0.24216178,-0.08418634,-0.032990348,-0.2018578,-0.018418042,-0.1431312,0.969412
0.5505266,-0.05778409,0.117524534,0.1946222,0.16911267,0.16635828,0.34376955,0.030259656,0.7630286
0.057896398,-0.5290481,0.372629,0.108941734,0.22195652,0.14255965,0.18349786,0.17558584,0.04423883
0.078266144,-0.370335,-0.10147264,0.1590989,0.20210323,0.010123157,0.099632606,0.09571758,0.7115264
0.19580618,-0.44912568,0.39768144,0.3202913,0.37201503,0.38777918,0.33834282,0.16396266,0.17898731
0.22502731,-0.36764634,-0.2730369,-0.3951631,-0.40669358,-0.42471766,-0.49503013,-0.36639178,-0.96483314
-0.29604462,-0.7578827,-0.022450205,-0.15850396,-0.18531735,-0.07175209,-0.075214535,-0.12661046,0.07514629
0.32413396,-0.3425575,0.39198384,0.2539069,0.376009,0.34983897,0.15060027,0.35141084,0.66017646
0.0917004,-0.4831721,-0.23528168,-0.12956208,-0.24983972,-0.19040684,-0.27349904,-0.24165891,-0.56098574
0.6680224,-0.051212646,0.20534502,0.20764312,0.32474738,0.348657,0.33628663,0.16579764,0.4718258
-0.20597965,-0.7505059,-0.031242006,-0.03244939,-0.022626419,-0.047631614,-0.18005107,-0.10510984,-0.3527146
0.019198086,-0.44852665,-0.045698605,-0.020271914,-0.0012143998,-0.043797985,0.03527294,0.1557315,0.38129708
0.5489593,0.21229102,0.2744607,0.36928314,0.16224284,0.1034092,0.29554018,0.24418516,0.5100054
-0.039569076,-0.6162209,0.03308946,-0.19603905,-0.16452885,-0.08289059,-0.14701864,-0.20480226,0.05224384
0.047450162,-0.20202905,0.203528,0.11970777,0.34089512,0.29383117,0.29790482,0.25545996,0.3140603
0.1981811,-0.19862568,0.06546819,0.06864959,0.08447789,0.15724555,0.15104198,0.14030467,0.26142624
0.75680614,0.5453911,0.59213686,0.55564225,0.56793845,0.5645622,0.4161716,0.6465316,0.19906121
0.33733496,-0.3412882,-0.02995694,-0.035404414,0.07286057,-0.16742879,0.023451105,-0.08642479,0.16300403
0.47421983,-0.033764187,-0.03164967,0.03164469,-0.12475265,-0.013862396,-0.08171712,-0.057438068,-0.8311579
-0.5263926,-0.87526906,0.09623375,-0.016488139,-0.10080547,-0.038796615,-0.12509345,-0.037363358,-0.5451517
0.35019282,-0.166087,0.26932892,0.25087816,0.28507215,0.20346348,0.28259474,0.20460825,0.59874105
0.41373602,-0.2128243,-0.09517723,-0.00564923,0.0862811,-0.013435274,0.010679638,-0.08262253,-0.31635728
0.27271315,-0.2679007,0.017701728,0.058943138,-0.07135862,0.07193526,0.007439031,0.057366993,0.2797393
-0.053740133,-0.59996617,-0.17417568,-0.25728118,-0.25574747,-0.17432944,-0.2470604,0.0616381,0.6548681
-0.5516441,-0.8404776,-0.09378833,0.2195985,0.089471996,0.23119217,0.17267863,0.2593416,0.86826193
-0.098206334,-0.707088,0.10203622,0.10891689,0.037342433,0.17581987,-0.064218365,0.1578341,0.24474524
0.29536274,-0.18860666,0.0065900167,0.029704085,0.11540153,0.054277763,0.17077994,0.11837113,0.68304145
0.1920539,-0.37651795,-0.07555852,0.032997046,0.080858774,-0.110698245,-0.0464281,0.13457942,0.60907066
0.24545668,-0.5390501,-0.3722488,-0.5083848,-0.44508907,-0.23831263,-0.44306746,-0.52428174,-0.9497769
0.34815207,-0.15072009,0.16011913,0.19696598,0.067430645,0.32964578,0.18744041,0.06393356,-0.04340525
0.53420866,0.027151443,-0.223915,0.0059577352,0.17951988,-0.036910005,0.032876328,0.056565385,0.088834465
0.039699204,-0.6254137,-0.043983705,0.13306457,-0.014487772,0.020012705,-0.121674694,0.12155751,-0.1643506
0.3126265,-0.06096951,-0.039188016,-0.03933291,0.0324232,0.017873585,0.03021671,0.019035643,0.63323754
-0.21669005,-0.6998085,-0.023507347,-0.15776065,-0.054528575,0.0438707,-0.10634089,0.120288506,0.5971508
