226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
-0.18012358,-0.7320273,-0.2648458,-0.39231703,-0.24219969,-0.21566689,-0.25038508,-0.38026613,-0.26488918
-0.37358025,-0.83676606,0.335771,0.10530951,0.1309733,0.21433647,0.078054875,0.007060489,-0.2640371
0.18753687,-0.50614136,0.18938796,0.2301088,-0.18387327,-0.020906974,0.24741371,0.18349044,0.70177865
0.45129657,-0.18954052,-0.08755122,0.0915211,0.07155048,-0.030076858,0.091893494,-0.10732931,0.59037864
-0.15799518,-0.53768754,-0.18393622,-0.18830293,-0.1625986,-0.0914229,-0.24768943,-0.12404503,0.6273089
0.17574435,-0.049118895,0.22057532,0.18566604,0.20605695,0.15672001,-0.13488281,0.09314773,-0.10117151
0.116543286,-0.45961097,-0.72781616,-0.60619515,-0.583886,-0.49848342,-0.652623,-0.5774224,-0.9236255
-0.14491333,-0.51552624,-0.13470453,-0.1310776,-0.19139987,0.04362547,-0.07847242,-0.030417731,-0.43983734
0.3879999,-0.22329868,-0.07002489,-0.03979667,0.15830143,0.017884392,0.010518966,0.046468038,0.6197613
0.21021594,-0.6418375,-0.33794716,-0.13522778,-0.16118787,-0.35628712,-0.095130675,-0.29040915,0.9536515
0.38269565,-0.26713705,0.18020615,0.16622329,0.15253875,0.14605221,0.3300521,-0.047876656,0.7447659
-0.028034123,-0.60094476,0.2778016,0.024262471,0.23933405,0.08480242,0.19670667,0.12685627,0.45767993
-0.08981485,-0.5469142,-0.23306258,0.15855557,0.17771721,-0.06754477,0.062622525,-0.04640053,0.72770476
0.100502536,-0.47544596,0.3934485,0.28525168,0.3669577,0.3879476,0.3547319,-0.047596186,0.25713897
-0.0039223568,-0.48169193,-0.22617204,-0.47965562,-0.49853775,-0.51157445,-0.5846696,-0.47607324,-0.9723056
-0.29219693,-0.72073615,0.040590152,-0.1119634,-0.15543072,0.045265965,-0.023090053,-0.14384808,0.069293715
0.33151984,-0.35710084,0.3584847,0.19359961,0.3843276,0.3211664,0.14840877,0.32585454,0.79448026
0.038855854,-0.58631897,-0.18093504,0.018573271,-0.114196,-0.051276937,-0.14093396,-0.20862794,-0.30830538
0.6944873,-0.19411989,0.10123952,0.17281635,0.30636698,0.44465342,0.3104065,0.12151265,0.40522188
-0.3709406,-0.81485426,-0.0036028258,0.01684385,-0.07272097,-0.046669066,-0.23042859,-0.0326927,-0.1356518
-0.004107843,-0.42882627,-0.011118857,0.008307288,0.033160686,-0.048935145,0.077236496,0.19815329,0.36684087
0.530712,0.17892484,0.4014982,0.46145868,0.27093086,0.24107103,0.35230792,0.36097044,0.44170737
-0.19432041,-0.7432744,0.09510395,-0.27746242,-0.3034795,-0.03494225,-0.2037332,-0.23877311,-0.17536584
-0.21302158,-0.2705437,0.20527002,0.16996168,0.24269982,0.33554205,0.20503558,0.3348984,0.6423569
0.17731112,-0.26166388,0.13302153,-0.006423095,0.05423644,0.13157038,0.16088133,0.07828826,-0.07329454
0.6436591,0.39467117,0.54550457,0.58450377,0.5597199,0.48544025,0.3043937,0.60132563,0.65220815
0.35279703,-0.42117912,0.09585585,0.05212253,0.17758447,-0.10962846,-0.05909807,0.09719142,0.09797623
0.4012302,-0.24170351,0.006440676,0.010824533,-0.11370633,-0.06160168,-0.20374736,-0.09103278,-0.71513975
-0.5975549,-0.8652522,-0.021522515,-0.036194526,-0.14728792,-0.17483005,-0.2603366,-0.13681044,-0.46155232
0.40912038,-0.06498317,0.22333358,0.22670966,0.18371223,0.21756,0.2840119,0.20594217,0.64875984
0.48250937,-0.16753769,-0.12449581,-0.0059063425,0.082606815,0.0068586324,-0.043438647,-0.13710141,-0.60249454
0.33844104,-0.20442049,0.11265778,0.17596236,0.033986248,0.19701794,0.088760875,0.16549061,0.26389053
0.29379287,-0.31054282,-0.10537383,-0.14166497,-0.12675156,-0.058480587,-0.1077622,0.20061877,0.80832267
-0.47377115,-0.79812753,-0.0437965,0.29590434,0.10321424,0.25779468,0.171343,0.37947625,0.8291676
-0.03128317,-0.70540303,0.16536708,0.21440722,0.15266356,0.25134936,0.0170864,0.20638706,0.20620333
