226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.20049308,-0.3175556,0.013131472,0.09040959,0.08114608,0.067593224,0.0914668,0.08750679,0.6857616
0.26444733,-0.31715494,0.37150115,0.23116846,0.23762925,0.34660488,0.20925052,0.20482655,-0.3514028
0.0018694155,-0.6578429,-0.006766877,-0.053651337,-0.05016462,-0.02246445,-0.03283077,-0.074832596,0.11699065
0.35267746,-0.18036085,0.03296466,0.09184169,0.08804289,0.027778266,0.10919528,0.08301976,0.62096256
0.03278718,-0.5127193,-0.062838614,-0.09374733,-0.08931281,-0.0982373,-0.08715384,-0.061825067,0.09856227
0.18651529,-0.32513782,0.23720047,0.2097122,0.2182575,0.1932877,0.18136728,0.18185897,0.34291902
0.20513076,-0.34986094,-0.14831738,-0.1497918,-0.15858413,-0.1073098,-0.13910137,-0.14995572,-0.49814317
-0.35621372,-0.7717131,-0.25211495,-0.396294,-0.38619217,-0.3879528,-0.37725383,-0.38624588,-0.5078692
0.49732614,0.05314133,0.09616781,0.16231129,0.1552062,0.090346694,0.16380142,0.17965873,0.6733866
-0.26953298,-0.7132734,-0.11324207,-0.09389966,-0.04165381,-0.15236785,-0.04871773,-0.04215522,0.9843276
0.46684852,-0.03666195,0.12705675,0.16303822,0.17977518,0.11914894,0.15486026,0.18419197,0.54350567
0.09206922,-0.4606883,0.28978577,0.19749278,0.1972371,0.20066582,0.18621728,0.18449728,0.00881174
0.32188734,-0.22944623,0.019580761,0.07968068,0.065600716,0.05361313,0.08887873,0.077914536,0.5800882
0.37215403,-0.18421069,0.3807615,0.33374345,0.34209958,0.33276635,0.33373672,0.29248276,0.363075
0.2636323,-0.25956932,-0.16633426,-0.24167578,-0.21891378,-0.18395096,-0.22866237,-0.21027409,-0.8171968
-0.43979567,-0.84025824,-0.39637956,-0.4948707,-0.4744677,-0.48381892,-0.4471382,-0.4850729,-0.42625988
0.5876533,0.14016855,0.37370858,0.36926192,0.36844155,0.3235546,0.33726805,0.3572732,0.5582284
0.3469512,-0.18955791,-0.1432349,-0.14873149,-0.17247184,-0.11544984,-0.17847483,-0.19099373,-0.8784473
0.59157014,0.20093244,0.07315904,0.17867377,0.17363039,0.0854894,0.18716142,0.18168445,0.63415444
-0.0063809706,-0.51909274,0.15287475,0.057595313,0.050409924,0.09982012,0.052138224,0.07631993,0.34719616
0.13592319,-0.4400704,-0.12866788,-0.10394429,-0.07346631,-0.08074798,-0.053850546,-0.0700626,0.27873978
0.47129366,-0.017684858,-0.0436595,0.070262745,0.031364534,0.0007261279,0.06298737,0.05669804,0.41813704
0.3001971,-0.258076,-0.039458778,-0.05157502,-0.046996035,-0.03664654,-0.015525922,-0.050593875,0.0023072944
0.5662493,0.24319823,0.3029192,0.30257642,0.3536926,0.30209538,0.31532264,0.3164419,0.4743234
0.071530536,-0.494887,-0.071563765,-0.045211904,-0.020208217,-0.007247364,0.018910883,-0.0047143954,0.5264301
0.71001995,0.43300825,0.46182024,0.4890292,0.48821855,0.46029964,0.46059984,0.49514458,0.108074255
0.44372272,-0.10454389,-0.13736966,-0.06829487,-0.114764415,-0.11440891,-0.12357995,-0.09359622,-0.8859976
0.49241865,-0.013459048,-0.1265776,-0.09393198,-0.14906946,-0.09673281,-0.13823627,-0.14665961,-0.94495714
-0.26292866,-0.7660825,0.2750094,0.07314948,0.082336344,0.15274711,0.08784795,0.085827656,-0.47471598
0.5065992,0.109805375,0.17703167,0.22596914,0.24058989,0.17788912,0.1898227,0.22560675,0.6156903
0.32447246,-0.23485269,-0.1597788,-0.09307326,-0.087461084,-0.109948896,-0.0912211,-0.10459159,-0.42115134
0.39446288,-0.14031045,-0.16908413,-0.113160275,-0.122119136,-0.119690515,-0.11934847,-0.1254463,-0.51070166
-0.29463395,-0.7656402,-0.35917202,-0.4244998,-0.4139097,-0.4166055,-0.40532234,-0.39571506,-0.3028818
-0.59035695,-0.8984131,-0.12039589,-0.15123619,-0.15287672,-0.15310957,-0.12704362,-0.13346723,0.64211726
-0.09460323,-0.61036605,-0.19824356,-0.19680685,-0.20055157,-0.20784485,-0.20284778,-0.18342578,0.09289845
0.45592833,-0.021001603,0.2115507,0.23153464,0.2513228,0.22300178,0.24143463,0.24610464,0.58477354
0.2780565,-0.29131156,-0.078357175,0.029350316,0.039238673,-0.024712207,0.04793999,0.05090633,0.5307144
0.43246236,-0.15153444,-0.13896762,-0.14815862,-0.18172424,-0.084646165,-0.19659813,-0.17787544,-0.94434375
0.4358704,-0.02955964,0.17528787,0.21732798,0.2067802,0.22721948,0.22006406,0.19806924,0.6557927
0.47303477,-0.040628362,-0.14554343,-0.015739232,0.017165732,-0.015509038,-0.0044341506,-0.009825012,-0.028925942
0.19283724,-0.38622907,-0.21984664,-0.2050869,-0.1946645,-0.20721383,-0.21572675,-0.21243532,-0.7099924
0.57752454,0.17604987,0.19766647,0.23727669,0.2869525,0.21003126,0.28614876,0.2580034,0.6954427
0.068759605,-0.5255124,0.21648517,0.12153951,0.14433159,0.17801276,0.16980143,0.13512062,0.20683616
0.38126117,-0.13801423,-0.02612902,0.038381167,0.06633842,-0.07079849,0.072585315,0.038171843,0.76616424
-0.25611815,-0.7141069,0.10448897,0.0146912765,0.017049912,0.044020563,0.0036686382,0.012280203,0.3364818
-0.32555884,-0.78177184,0.13222721,0.021262253,0.010216206,0.03506864,0.04538539,0.008699666,0.25371134
