226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.42959815,-0.8875144,-0.7438842,-0.78804094,-0.7905173,-0.7971895,-0.7910826,-0.42893496,-0.76660234
-0.5516698,-0.903263,0.16924763,-0.7550288,-0.7541689,-0.7930555,-0.74560326,-0.55228174,-0.72261673
-0.9306994,-0.93324655,-0.6043541,-0.9085442,-0.9046527,-0.90872127,-0.9006466,-0.93174917,-0.90269953
-0.61022866,-0.9393818,-0.6753537,-0.8605212,-0.8539342,-0.86105126,-0.85395813,-0.6190266,-0.84306276
-0.8940849,-0.8481748,0.48338127,-0.76289666,-0.7672294,-0.7694146,-0.7388612,-0.89151967,-0.74372447
-0.76988846,-0.89224523,0.8192928,-0.75129247,-0.7523637,-0.8049979,-0.720192,-0.7694084,-0.71804255
-0.20481405,-0.8379538,0.63261086,-0.60965633,-0.6098765,-0.7358466,-0.5899545,-0.20750679,-0.56004936
-0.0015678598,-0.831038,0.6492461,-0.56082386,-0.5619652,-0.7090674,-0.5404946,-0.0057215486,-0.50365835
-0.6977559,-0.72534853,-0.23837326,-0.68142617,-0.6877978,-0.68448746,-0.66194576,-0.69827884,-0.6663548
-0.36514214,-0.856891,0.72891325,-0.646163,-0.64910734,-0.7593912,-0.62200594,-0.365996,-0.603398
-0.5071443,-0.5929905,0.4807382,-0.47886446,-0.48528382,-0.45692945,-0.4517183,-0.5064005,-0.438387
-0.40334746,-0.93054837,-0.7687416,-0.810368,-0.80806327,-0.81985474,-0.822739,-0.39745557,-0.790739
-0.5878745,-0.6545523,0.04605087,-0.5863759,-0.5931786,-0.5815428,-0.56758153,-0.58675086,-0.5565497
-0.52135587,-0.8695091,0.849396,-0.675958,-0.67697513,-0.764006,-0.64886284,-0.52151895,-0.6365387
-0.86172885,-0.86413974,-0.30788505,-0.8300136,-0.8262998,-0.8199792,-0.8158891,-0.86365724,-0.81580085
-0.42115742,-0.63870174,0.48337877,-0.50226575,-0.50300294,-0.50287676,-0.47881663,-0.42296937,-0.45871603
-0.4357918,-0.9369286,-0.7305596,-0.8200876,-0.8140592,-0.8194488,-0.82241076,-0.43987793,-0.7999216
-0.9015181,-0.86963105,-0.39953718,-0.8445126,-0.8392679,-0.85580534,-0.8254251,-0.90533555,-0.8490374
-0.1355026,-0.85071224,0.7298383,-0.60170585,-0.6038538,-0.73738,-0.5771999,-0.13797243,-0.5519186
-0.27547112,-0.8540561,0.5116609,-0.6438211,-0.6364925,-0.71054894,-0.63035977,-0.28358307,-0.5942966
-0.40604177,-0.7505518,-0.21727578,-0.63823646,-0.6378139,-0.63351434,-0.63384235,-0.4035745,-0.6017791
-0.83265775,-0.8071658,0.3911101,-0.7219301,-0.7260799,-0.7280563,-0.6935688,-0.8315988,-0.70428705
-0.61694,-0.9485571,-0.19034335,-0.8321007,-0.82734317,-0.8507647,-0.825988,-0.6200707,-0.8041622
0.52219754,-0.4360811,-0.056474686,-0.18369043,-0.17865139,-0.18363883,-0.19960679,0.52020687,-0.12996551
-0.32211307,-0.9180488,-0.73871833,-0.7655191,-0.7611024,-0.7625171,-0.7832731,-0.31362116,-0.74412364
-0.843205,-0.8393161,0.32436746,-0.75178236,-0.7427724,-0.73508954,-0.7304941,-0.84539133,-0.73474294
-0.18317945,-0.7962571,-0.43392488,-0.635892,-0.65226555,-0.6209376,-0.639919,-0.16818976,-0.6056199
-0.30181178,-0.8576901,0.4380533,-0.65753716,-0.65283954,-0.7458282,-0.64823294,-0.30637234,-0.6097935
-0.6647567,-0.7391445,0.40271685,-0.6255658,-0.6189277,-0.6244173,-0.5979249,-0.6649506,-0.6059802
-0.42735258,-0.8855046,-0.739649,-0.77992105,-0.78454494,-0.7805048,-0.783387,-0.42489287,-0.7597816
-0.5019873,-0.92651904,0.1878515,-0.7674112,-0.7644662,-0.771001,-0.75544614,-0.50579417,-0.7349976
-0.84122056,-0.71439403,-0.16690503,-0.6913471,-0.6978094,-0.6893208,-0.67148936,-0.8399583,-0.68969333
-0.39775273,-0.92880136,-0.7613696,-0.8098369,-0.8094583,-0.80948985,-0.8147488,-0.39524448,-0.7874328
-0.27566338,-0.85309017,0.4503139,-0.64962524,-0.64369535,-0.74112105,-0.6376851,-0.28121144,-0.59975934
-0.43082184,-0.89298725,-0.66645133,-0.7784743,-0.77880085,-0.77655876,-0.7805374,-0.43191642,-0.7540317
-0.67857504,-0.8194665,0.6726556,-0.6750609,-0.67808664,-0.7137911,-0.64669096,-0.6780335,-0.64323854
-0.39669296,-0.80642307,0.9825766,-0.57795334,-0.56878114,-0.70375305,-0.54631937,-0.40716958,-0.52540135
-0.56651896,-0.7368772,0.46412754,-0.5991817,-0.6024721,-0.6132438,-0.5762531,-0.5662388,-0.56612074
