226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.8082122,0.59164166,0.57611215,0.574458,0.57579136,0.6480905,0.5679996,0.5799259,-0.21756247
0.36401573,-0.17106974,-0.16901757,-0.16523272,-0.16970077,-0.16855577,-0.20687775,-0.17705877,-0.8253413
0.17369057,-0.38823107,0.3402692,0.3116982,0.29372486,0.27380902,0.30423212,0.30882448,0.5287726
0.067921594,-0.48989743,-0.032188978,0.008261152,0.011139168,-0.08114571,0.021589262,0.026357155,0.84489775
0.10406236,-0.45495105,0.29606515,0.17258383,0.16497894,0.2523213,0.17090665,0.16977991,-0.10171344
0.20279248,-0.34066233,-0.04204362,0.049872078,0.06120905,-0.071848236,0.08562124,0.076467454,0.8708125
-0.22394858,-0.7182448,0.14505537,0.035381045,0.04073761,0.09242854,0.03271974,0.027332582,0.23586725
-0.52990586,-0.8734515,-0.1368394,-0.3505646,-0.35518393,-0.38634098,-0.3804302,-0.37197843,-0.5864521
0.46859574,-0.013392318,0.0029293783,0.14055632,0.13294387,0.15371771,0.13002366,0.15430476,0.69599867
0.25342938,-0.3106328,-0.07919983,0.0022306498,-0.012797531,-0.0053094304,-0.007309921,0.015986593,0.30788594
0.49549943,0.012422072,0.02014925,0.141603,0.12820578,0.14804387,0.1427742,0.16673769,0.72462463
-0.3435666,-0.7837007,0.10249198,-0.05679102,-0.039381757,-0.04150394,-0.0440065,-0.0630229,-0.13115492
0.4362543,-0.07618249,0.06331161,0.11562959,0.11931271,0.07774604,0.11005418,0.111633815,0.19081801
-0.3095781,-0.78927314,-0.29479563,-0.35969308,-0.36048692,-0.37416273,-0.36071447,-0.34623286,-0.55634284
-0.26605228,-0.74848986,-0.35938522,-0.3351034,-0.34882748,-0.32866156,-0.32775632,-0.31542954,-0.29897815
0.2731285,-0.27430722,0.13629699,0.077086546,0.07617626,0.15790935,0.06989935,0.0732649,-0.30096585
0.025620991,-0.5270268,0.13719748,0.11468076,0.10611667,0.091839984,0.11998255,0.12585552,0.7405742
-0.61040545,-0.9009815,-0.13431373,-0.11778442,-0.121681705,-0.13505259,-0.12336577,-0.116002955,0.67653304
0.38137206,-0.13798748,0.020311791,0.10053724,0.101020634,0.049811155,0.103157625,0.10633629,0.52200747
0.12868267,-0.4577562,-0.18162076,-0.11489957,-0.12541883,-0.069673955,-0.07552213,-0.07135471,0.12505028
0.35123116,-0.16546421,0.016071385,0.08623237,0.0839791,0.18668683,0.10479569,0.110997364,0.5144559
