226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.8179291,0.63703495,0.56771404,0.56057507,0.5743209,0.63251233,0.579329,0.5705694,-0.23275603
0.37151253,-0.16804005,-0.16642915,-0.15526514,-0.17276172,-0.15798934,-0.21349311,-0.17568344,-0.8540061
0.22834687,-0.33110994,0.3405425,0.32083693,0.30709094,0.29368207,0.31760553,0.31927156,0.5441287
0.14031793,-0.41839868,-0.09772262,-0.031596486,-0.014606514,-0.11075517,-0.0029343804,-0.005429961,0.853299
0.16288224,-0.39234403,0.26018733,0.15102,0.14573587,0.23590074,0.15143077,0.14653735,-0.20627987
0.28541952,-0.24241394,-0.028671145,0.06377488,0.08957429,-0.007679295,0.10599488,0.09175272,0.8687427
-0.12933137,-0.6552663,0.14887953,0.058776863,0.06391964,0.117356665,0.051988143,0.050308496,0.21642345
-0.48920006,-0.8456324,-0.03931534,-0.27142167,-0.26902443,-0.2760947,-0.28079048,-0.2890046,-0.5488136
0.42230776,-0.083654694,-0.023994239,0.10163701,0.09938173,0.102525055,0.098304965,0.11860185,0.72817194
0.19624627,-0.37158304,-0.14308749,-0.054510076,-0.059552915,-0.083206415,-0.046735518,-0.037241742,0.2748514
0.4398784,-0.06338668,-0.029918136,0.09855582,0.10165504,0.11497571,0.10874897,0.124318376,0.73102367
-0.24435568,-0.7197746,0.06977558,-0.053063568,-0.03047137,-0.030416965,-0.027620733,-0.054512255,-0.19725001
0.47362998,-0.01667217,0.045713913,0.10975887,0.11474955,0.05723465,0.09990676,0.10384359,0.15973133
-0.33505774,-0.7914872,-0.2907946,-0.35660928,-0.34811497,-0.37749365,-0.35732958,-0.3523394,-0.5682852
-0.33226812,-0.7814428,-0.41857788,-0.39198905,-0.39792418,-0.39198726,-0.37395385,-0.3725073,-0.38856778
0.27048275,-0.2759972,0.15267952,0.0902761,0.08783353,0.17058672,0.07770918,0.082159825,-0.24831118
0.016972283,-0.529608,0.08028029,0.059342884,0.06266279,0.051135156,0.07009567,0.07373159,0.7566329
-0.6357907,-0.90784216,-0.13246264,-0.13625407,-0.1333967,-0.12222002,-0.13785203,-0.13646217,0.6412307
0.34347996,-0.19629982,-0.021792686,0.059248462,0.05478753,-0.00383527,0.060590953,0.06837944,0.49963126
0.12091829,-0.4549046,-0.16844945,-0.102219746,-0.09082779,-0.056582734,-0.031277798,-0.059555892,0.15812252
0.3412976,-0.17618957,-0.014104853,0.052782487,0.07451363,0.16730066,0.10504882,0.08826809,0.5174066
0.4006225,-0.102718435,-0.07917643,-0.03640496,-0.0604616,-0.035435252,-0.075120345,-0.043184433,-0.7929078
0.16891697,-0.39514372,-0.19945563,-0.18321018,-0.18862818,-0.20341176,-0.17349368,-0.16919431,-0.33150685
0.34684345,-0.17831165,-0.055537127,-0.059335157,-0.08639992,-0.06347224,-0.13016641,-0.083648674,-0.68636215
-0.2731674,-0.74027777,0.10487538,0.055996887,0.06571922,0.0917548,0.059145354,0.05150625,0.4107209
0.35288367,-0.14784461,-0.061338786,-0.032643594,-0.04940192,-0.0120299,-0.061955757,-0.03870056,-0.62812877
0.28844762,-0.25938076,-0.048493877,0.013776157,0.0035597126,0.03949307,-0.02094496,0.010030278,0.37524053
-0.2897588,-0.7542072,0.098529406,0.015367114,0.023441121,0.03563234,0.015231322,0.0058355513,0.19084316
0.07357648,-0.48955584,0.26485753,0.15925205,0.16173746,0.2254067,0.15635698,0.14595373,0.032886364
-0.5167006,-0.86837965,-0.33178446,-0.51166487,-0.5009523,-0.5236413,-0.51619416,-0.5147384,-0.75481904
-0.4500733,-0.8431176,-0.039014086,-0.16118848,-0.1279494,-0.10728188,-0.11755267,-0.15107295,-0.07400562
0.26781636,-0.30079675,-0.13971992,-0.021946441,-0.028156647,0.009831993,-0.03055688,-0.009683748,0.2886935
0.41225538,-0.09972919,0.21413417,0.2639468,0.24992244,0.153671,0.24042992,0.2591771,0.66099864
0.17012024,-0.40992823,-0.023362117,0.018774511,0.019684302,9.149499e-05,0.021085644,0.021368802,0.31993148
0.34684944,-0.20610738,-0.04615851,0.012086388,0.011466831,-0.028285285,-0.017224584,-0.004047053,-0.32900372
0.44973752,-0.039322756,0.0691841,0.16994481,0.17252494,0.07591613,0.17666125,0.18128923,0.6679096
0.91164666,0.83561695,0.57980525,0.5857992,0.58621037,0.610317,0.5974267,0.5929756,-0.104127064
-0.17469104,-0.6572534,-0.14993146,-0.09855207,-0.07337351,-0.124747865,-0.06727733,-0.07156658,0.86565745
0.03988109,-0.5016468,0.018355208,0.03544577,0.04261026,0.0023679112,0.04614472,0.048779182,0.7350118
0.21610877,-0.3202091,-0.094024405,-0.09544264,-0.10185853,-0.073277496,-0.1061109,-0.09542153,-0.68903136
-0.56518626,-0.882765,-0.3295673,-0.5248854,-0.50854933,-0.53937227,-0.5326238,-0.5378934,-0.7383177
0.3593924,-0.16245261,-0.120346226,-0.11770816,-0.13371573,-0.11468807,-0.16105148,-0.12774609,-0.79444236
0.37276727,-0.17604725,-0.08723548,0.04373713,0.056777693,-0.04641983,0.07858207,0.07837354,0.7886095
0.382297,-0.14444451,-0.20886281,-0.17964746,-0.17587571,-0.14457926,-0.20537515,-0.19050734,-0.8518253
0.27507058,-0.29616383,-0.24708201,-0.25102285,-0.2597193,-0.22077788,-0.2747722,-0.25302082,-0.7022745
0.10249929,-0.46438837,-0.15851994,-0.120365895,-0.12006228,-0.13285606,-0.096529596,-0.102507085,0.10498563
0.51232594,0.055084456,0.044726763,0.13532394,0.12759446,0.072115794,0.1167696,0.13914481,0.56978315
-0.06470933,-0.57282674,-0.17141204,-0.08322499,-0.052693374,-0.14352286,-0.029506987,-0.047478233,0.91200256
0.358642,-0.16577919,-0.13209195,-0.12636754,-0.1448973,-0.12656501,-0.17606492,-0.13919331,-0.8123701
0.012356711,-0.54295456,0.29143858,0.22245716,0.23289295,0.2353766,0.2306545,0.22170503,0.39247656
0.22718684,-0.3409252,-0.10999046,-0.01672128,-0.03027048,-0.078821644,-0.030383168,-0.007937542,0.26569846
0.8890385,0.7936764,0.07597702,0.23634076,0.2532809,0.39887288,0.28027767,0.26960084,-0.60921615
0.64275134,0.28107727,0.20280507,0.24486284,0.2429788,0.21373546,0.2331759,0.24418867,0.1155859
0.3795219,-0.14602783,0.019838776,0.09404338,0.09505172,0.024327945,0.08532771,0.097161196,0.5185135
0.9134834,0.84406,0.5690104,0.5941174,0.59400016,0.5791725,0.5986383,0.59642816,0.027962731
0.23106554,-0.34501874,0.27273953,0.22824869,0.22825463,0.24725927,0.18241458,0.19089627,0.19812839
-0.14018759,-0.65027666,-0.028441506,-0.021448683,-0.008307184,-0.0420232,-0.00014639087,-0.005293596,0.7569075
-0.049278144,-0.5983583,0.11034988,0.06759593,0.06357693,0.082333244,0.057381693,0.06407442,0.48901755
-0.20088905,-0.7074796,0.17869866,0.13037892,0.12867922,0.1365573,0.11426966,0.12146327,0.36901408
0.3193048,-0.2377161,-0.1002583,-0.10820943,-0.12298089,-0.10147454,-0.15103921,-0.12040181,-0.6217296
-0.0886093,-0.6272055,-0.3006122,-0.17086478,-0.17395328,-0.17574506,-0.13202336,-0.14096352,0.23060097
-0.47739524,-0.8401147,0.0063638585,-0.18064639,-0.12603974,-0.11050234,-0.10735337,-0.1660432,-0.27743945
0.30623922,-0.24429283,-0.18591592,-0.17251085,-0.18850257,-0.1760622,-0.21625814,-0.18134926,-0.75264454
