226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.79319715,0.5391487,0.57983077,0.5851671,0.57695556,0.63607776,0.55851126,0.561517,-0.13420926
0.30186966,-0.23278227,-0.17253321,-0.17012712,-0.17074323,-0.17150573,-0.20625393,-0.17631578,-0.84030807
0.32910404,-0.22813942,0.34886602,0.3622359,0.35446864,0.25778896,0.35489374,0.3482996,0.5298024
0.13942379,-0.40640363,-0.03310275,0.024830526,0.008050029,-0.05936888,0.012751011,0.01899624,0.80153733
0.10239438,-0.46563393,0.22319594,0.10368548,0.105943926,0.19560164,0.10470706,0.09049015,-0.24140692
0.2274537,-0.28623277,-0.08845052,0.03281892,0.025013492,-0.10040856,0.042100403,0.03939226,0.83532226
-0.15903549,-0.6862146,0.123599246,0.020445071,0.019535756,0.0684928,0.016416937,0.0023688355,0.11901439
-0.37987795,-0.81510144,-0.04046049,-0.23242012,-0.251568,-0.2591444,-0.26231825,-0.26445886,-0.5089889
0.40308213,-0.09760726,-0.03891462,0.10751629,0.10533986,0.11820958,0.116979524,0.12697674,0.7538251
0.273027,-0.2755851,-0.12647997,0.00333371,0.00455402,0.009756997,0.016313585,0.015241499,0.3543547
0.49630123,0.02223514,0.049351085,0.16958344,0.16100167,0.15164404,0.17637728,0.18103914,0.70414805
-0.29459247,-0.7702066,0.12446499,-0.044992484,-0.055828094,-0.039032508,-0.06167716,-0.07575199,-0.33813733
0.4848215,0.0068188,0.052355185,0.10970652,0.1117725,0.05997347,0.09930091,0.104098506,0.21254699
-0.29266098,-0.7900843,-0.23730895,-0.3647745,-0.37594262,-0.38114893,-0.35705748,-0.37067872,-0.51287496
-0.24900271,-0.7453823,-0.35300207,-0.3293814,-0.32625577,-0.33451974,-0.3026693,-0.31747317,-0.23108596
0.3095719,-0.228644,0.11192372,0.092563,0.093013436,0.15497282,0.09046064,0.08997245,-0.08999829
0.16822498,-0.39137724,0.16389337,0.16252863,0.14462759,0.12381452,0.14923033,0.15356287,0.6392951
-0.5902928,-0.8905185,-0.042057227,-0.10341418,-0.12046148,-0.119614996,-0.09975962,-0.11599348,0.5405898
0.31634372,-0.21548767,0.046074968,0.08515033,0.088492125,0.03635775,0.082465775,0.088475496,0.45094132
0.17211851,-0.41476494,-0.108655885,-0.042220235,-0.04832644,-0.01340252,-0.01863575,-0.019849116,0.085434325
0.470145,-0.0070506954,0.049974628,0.1797161,0.1728112,0.10042884,0.18963896,0.18369365,0.51745176
0.3675076,-0.1523256,-0.14130874,-0.10453362,-0.11749717,-0.095608,-0.13393545,-0.10691531,-0.7551423
0.18262924,-0.3585956,-0.17308323,-0.121797,-0.11875534,-0.11205465,-0.10508576,-0.10710697,-0.16500317
0.22905828,-0.3409786,-0.016421024,-0.062017467,-0.051148366,-0.04179615,-0.112618916,-0.094017744,-0.5705794
-0.22800204,-0.71390367,0.079722695,0.009927764,0.021705827,0.06307011,0.030832324,-0.0015206935,0.13349642
0.29459137,-0.24187163,-0.023400286,-0.050506752,-0.04799853,-0.038912855,-0.07324291,-0.06141498,-0.59201115
0.11495423,-0.45033732,-0.02090942,0.040992264,0.029612565,0.06371332,0.02086112,0.032591335,0.5927879
-0.28706363,-0.7548938,0.09707842,-0.002309429,0.0008644194,0.01242677,0.012661696,-0.013920032,0.06790699
0.118970715,-0.44253683,0.22358249,0.12495192,0.13250172,0.19457513,0.13404854,0.11642005,-0.17658591
-0.5060113,-0.88570946,-0.4104912,-0.54935944,-0.55092114,-0.58308834,-0.5526087,-0.5527964,-0.7421373
-0.54572797,-0.8910913,0.03319847,-0.12880352,-0.122785516,-0.09414595,-0.08704437,-0.13830249,-0.065728076
0.29172316,-0.26591086,-0.120923474,0.008963327,0.006111795,0.0044310587,0.015426034,0.02658126,0.45159614
0.4056853,-0.10937482,0.17245832,0.24145626,0.23364092,0.098069526,0.21403791,0.23052934,0.56002367
0.10801699,-0.47511604,-0.08349715,-0.053779658,-0.044628926,-0.07022588,-0.039032895,-0.04616069,0.21539354
0.3976698,-0.14440516,0.017769426,0.061019607,0.07878834,-0.004170658,0.06681064,0.061618924,-0.0655858
0.45920017,-0.027582323,-0.008307134,0.1368195,0.12582602,0.017534742,0.1206623,0.1393856,0.58486354
0.8929174,0.7808832,0.53062737,0.5687051,0.55294573,0.5892285,0.54823947,0.5593513,-0.06386827
-0.37407625,-0.7914475,-0.1615804,-0.08673107,-0.10964463,-0.20297943,-0.09572441,-0.1042842,0.80042464
-0.022392344,-0.55414504,0.019536626,0.033489972,0.021666953,0.02207289,0.036024284,0.032476436,0.7024225
0.26246467,-0.27024657,-0.14276998,-0.16109139,-0.16885515,-0.15014905,-0.1904326,-0.16592506,-0.7250363
-0.5110228,-0.8677969,-0.39813828,-0.55550206,-0.554132,-0.5967664,-0.55805314,-0.56389546,-0.7622379
0.29671043,-0.22573023,-0.100675054,-0.09499542,-0.11292247,-0.081672065,-0.12753458,-0.102357395,-0.7735043
0.2925487,-0.31910247,-0.059377737,0.05791275,0.042050395,-0.036319487,0.049367916,0.059698492,0.7596406
0.32639042,-0.19332667,-0.18270214,-0.19190498,-0.18343739,-0.1779194,-0.20415998,-0.19475746,-0.8674216
0.25718862,-0.32264116,-0.22278163,-0.23504919,-0.22618459,-0.24423553,-0.23359132,-0.22744925,-0.6623079
0.22558133,-0.3497648,-0.11098786,-0.03775547,-0.032257542,-0.05846752,-0.032227993,-0.02876858,0.0866835
0.460171,-0.028457467,0.01997404,0.12554617,0.11641019,0.08939681,0.109885074,0.13412239,0.6940117
-0.103684895,-0.61751777,-0.14152107,-0.030643035,-0.05404903,-0.15673545,-0.034016903,-0.033745326,0.8669693
0.32512188,-0.2028688,-0.17053086,-0.16730858,-0.1798426,-0.16564505,-0.21013577,-0.1790951,-0.80831033
0.015989102,-0.551543,0.21190731,0.1401965,0.13363676,0.1461019,0.13675997,0.12097161,-0.00017006975
