226Ra,IA,232Th,Raeq,Theq,Keq,IG,IB,40K
0.77544206,0.5142815,0.5178011,0.5531709,0.5464345,0.6039654,0.52085847,0.5439664,-0.18200715
0.29019392,-0.24099535,-0.13187523,-0.1637466,-0.17194372,-0.16091038,-0.20603111,-0.17677645,-0.81530166
0.2147731,-0.3507333,0.35810846,0.33310062,0.31105942,0.2933045,0.31474522,0.32510117,0.46035144
0.15692548,-0.4000021,-0.033134557,0.015219014,0.009745253,-0.061841708,0.012300932,0.027218722,0.8374804
0.12321052,-0.42780623,0.30084318,0.16357647,0.15657462,0.2605432,0.15780847,0.15660705,-0.23232263
0.31046793,-0.22044502,-0.0034293253,0.088790886,0.0893242,-0.012410859,0.11149264,0.11463138,0.8546916
-0.19653608,-0.700334,0.15306003,0.02609401,0.028070398,0.087278694,0.015999975,0.011057983,0.15964611
-0.4988865,-0.85622686,-0.17766432,-0.34996146,-0.36022693,-0.4010337,-0.39404923,-0.37905914,-0.5987214
0.4426904,-0.050538793,-0.014777628,0.12619296,0.11796741,0.1261525,0.11870225,0.14243661,0.72164345
0.30754843,-0.23994775,-0.1076877,0.0065510585,-0.0034856123,-0.01903766,-0.0042736866,0.015979499,0.28496486
0.51877886,0.04449402,0.041428637,0.1550952,0.14274849,0.17110425,0.15201107,0.1758436,0.729329
-0.39468217,-0.8019001,0.08808727,-0.083998956,-0.07090085,-0.0775658,-0.08363453,-0.09987607,-0.18116227
0.41554308,-0.09982024,0.05889401,0.10781566,0.1065843,0.061118104,0.09854748,0.107020654,0.31509465
-0.31292346,-0.779884,-0.29956552,-0.3732192,-0.37459278,-0.4033823,-0.38650298,-0.3751232,-0.55596256
-0.2517098,-0.7375223,-0.3806924,-0.34840667,-0.35490647,-0.3583837,-0.3425546,-0.33920226,-0.3645542
0.28487945,-0.26021942,0.16347876,0.08789715,0.084316656,0.18819986,0.082085915,0.085977055,-0.16480555
0.019939804,-0.5282941,0.14411113,0.11033982,0.09590034,0.09724654,0.1033349,0.11336128,0.75138813
-0.5870303,-0.8906669,-0.06342321,-0.11362349,-0.1256356,-0.11832154,-0.13371307,-0.12385871,0.6093967
0.35651416,-0.17495781,0.019415122,0.086206466,0.08423233,0.03331326,0.09215716,0.097984105,0.50924146
0.17291717,-0.40049365,-0.18902615,-0.08632794,-0.08515959,-0.0760528,-0.05784254,-0.058315046,0.11692318
0.369034,-0.1473745,0.030768158,0.11412781,0.12638612,0.16858572,0.146659,0.14121096,0.6083052
0.33347872,-0.19002004,-0.10521091,-0.09613084,-0.11397849,-0.09060968,-0.13373388,-0.1018307,-0.7753996
0.14654239,-0.39958048,-0.2045631,-0.17135881,-0.16833156,-0.17711127,-0.14554638,-0.15159531,-0.21602984
0.24562508,-0.29718798,-0.015468347,-0.06082473,-0.07297117,-0.054649167,-0.1221191,-0.08538936,-0.6314037
-0.25334606,-0.7257799,0.13207036,0.051008508,0.05936834,0.08362175,0.058765337,0.04598152,0.37118953
0.27867663,-0.23487747,0.0026523701,-0.01845431,-0.028050821,0.012895314,-0.048246715,-0.025519757,-0.59525424
0.2684848,-0.29409298,-0.07161296,-0.0038117191,-0.020454861,0.02558372,-0.056382425,-0.016921895,0.22909811
-0.30911043,-0.76382506,0.1413006,0.027848646,0.0333348,0.061483912,0.029215472,0.015906494,0.21514507
0.13923109,-0.43475628,0.2713377,0.16105333,0.1634015,0.2344602,0.15868978,0.14960851,-0.08297614
