226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
-0.13342533,0.33841154,-0.05764752,0.12595399,0.12928826,0.21529105,-0.07218579,0.11464142,0.12900701
0.37904224,-0.0069794417,0.56929684,0.120750934,0.12149421,-0.049581293,0.305173,0.14343373,0.1269214
-0.45311514,-0.00054387,-0.13735686,-0.15865138,-0.15448806,-0.12657936,-0.17702167,-0.13556072,-0.1051018
0.075590044,-0.052765522,0.62528807,0.023137912,0.026689148,0.07079864,0.060719606,0.050734833,0.029082948
-0.033231217,0.27808535,-0.09455716,0.1397739,0.14548762,0.15852231,-0.00038409882,0.12859163,0.17216712
0.2514409,0.23727067,0.17019606,0.18327485,0.19075964,0.21068415,0.17408364,0.16961946,0.16763721
-0.055033885,-0.2117259,-0.40116903,-0.19974892,-0.19937582,-0.19928217,-0.03954429,-0.19904691,-0.19927672
-0.09620008,0.15260266,-0.23003589,0.0042678537,0.0065690135,0.040037427,-0.05904328,0.005206826,0.022386024
-0.47368038,0.071841106,0.7031902,-0.005197693,0.0020915146,-0.02893885,-0.16999437,0.017941656,0.0061315377
-0.65269387,-0.10859846,-0.57980883,-0.4042872,-0.39240324,-0.39425248,-0.29054132,-0.3830122,-0.38508433
-0.37737185,0.16253795,0.53410035,0.026529673,0.030103607,0.054615647,-0.131903,0.03301983,0.030378113
-0.5568698,0.09784689,-0.13185309,-0.114089765,-0.10982542,-0.074667834,-0.23420748,-0.11932518,-0.089924924
0.19686571,0.25150555,0.5831397,0.21643826,0.2191577,0.16687343,0.15510763,0.21808448,0.21481828
-0.2762333,0.10107929,0.8203976,0.0042518205,0.010621035,0.028612599,-0.112120554,0.013766065,0.026571985
0.07587377,-0.1398587,-0.71793497,-0.14549449,-0.14381896,-0.1327218,0.029145835,-0.13696514,-0.18494652
0.1015211,-0.23851746,-0.71680665,-0.18973503,-0.1891233,-0.1878861,0.055428967,-0.20277753,-0.22701152
0.35478646,0.119552165,0.6371748,0.18517607,0.1859913,0.065176696,0.28003535,0.20093016,0.19225591
0.49433893,0.0056686094,-0.38695022,0.11331732,0.11567414,0.16179666,0.3308539,0.10106408,0.084770784
-0.7155508,-0.78682446,-0.81806594,-0.76026523,-0.7585598,-0.7599796,-0.35017842,-0.75043535,-0.77574486
-0.016894907,-0.1922827,0.25044495,-0.05936325,-0.059286438,-0.059915796,0.017095122,-0.049584374,-0.046498016
0.35275477,0.13043441,0.6143715,0.17872714,0.17901792,0.05014622,0.25352377,0.18886045,0.1860538
-0.04863374,0.29799667,-0.11137854,0.08688997,0.091893725,0.19478758,-0.040467583,0.098729335,0.079629235
-0.34881932,0.33472517,0.051682495,0.13233806,0.14168419,0.16321974,-0.13987999,0.1270025,0.13444771
-0.25410414,-0.31722993,0.24762008,-0.18630712,-0.18533978,-0.20338142,-0.09895641,-0.1726571,-0.1548854
0.1142046,-0.20631115,-0.7744099,-0.18447419,-0.18397164,-0.17194381,0.059367158,-0.20025994,-0.22956079
-0.3295106,-0.40165514,0.006428184,-0.31762305,-0.31562757,-0.30202407,-0.14540194,-0.28225324,-0.26547313
