226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.61727107,-0.885713,-0.8117304,-0.8162434,-0.81549066,-0.80785567,-0.81422573,-0.6297793,-0.79601854
-0.45143205,-0.8511411,-0.5981804,-0.7304332,-0.72765285,-0.7297379,-0.7270411,-0.44688204,-0.6994573
-0.51557505,-0.8960494,0.16825719,-0.7594135,-0.7546339,-0.7691392,-0.7472576,-0.53833795,-0.7069241
-0.26045036,-0.7516287,0.50989014,-0.56285244,-0.57042104,-0.6186298,-0.54836726,-0.31239945,-0.5056778
-0.17247215,-0.8045565,0.34810182,-0.6078271,-0.59757876,-0.68232346,-0.6117898,-0.19343948,-0.5260011
-0.72028023,-0.8506641,0.72060037,-0.7100706,-0.6968225,-0.7347044,-0.69783485,-0.7153453,-0.65674216
-0.28247967,-0.67784035,0.43670508,-0.5398652,-0.55076694,-0.6170153,-0.54226315,-0.28891304,-0.48801917
-0.6277594,-0.8277279,0.52692586,-0.67159903,-0.67995393,-0.7091919,-0.64138067,-0.62335134,-0.6496977
-0.75849825,-0.94091666,0.059438713,-0.85991764,-0.8428873,-0.86195064,-0.84330595,-0.7652338,-0.8348813
-0.53028715,-0.93816876,-0.75694245,-0.8379059,-0.83788544,-0.8329883,-0.83493495,-0.51739764,-0.8128359
-0.49187648,-0.7761584,-0.03466924,-0.6742259,-0.66529727,-0.6896645,-0.6448523,-0.5261628,-0.62716115
-0.57305723,-0.9573416,-0.7242191,-0.8517389,-0.8534099,-0.8579973,-0.8478245,-0.55344474,-0.84319353
-0.19081737,-0.8012012,0.40877277,-0.5806079,-0.58234894,-0.63127744,-0.58860946,-0.19467345,-0.53108054
-0.76035327,-0.87504154,0.4632234,-0.75461894,-0.7458104,-0.748147,-0.73107994,-0.76355135,-0.725449
-0.5101984,-0.96672755,-0.88829803,-0.89672494,-0.8967013,-0.9126651,-0.90223324,-0.5290309,-0.89187306
-0.36099777,-0.7814072,0.63881767,-0.57753223,-0.58830464,-0.7161782,-0.56659,-0.34925097,-0.55979794
-0.36909166,-0.9046554,0.56373966,-0.7302186,-0.7411889,-0.7992846,-0.7254627,-0.37715837,-0.6693722
-0.8828524,-0.75314677,-0.11450493,-0.72094864,-0.7258121,-0.7174412,-0.72256607,-0.8818935,-0.7049004
0.43393493,-0.5829819,0.18270226,-0.33751932,-0.35346368,-0.36362562,-0.32308012,0.4326442,-0.26015973
-0.5209061,-0.968945,-0.80110395,-0.89297235,-0.8731548,-0.8659646,-0.88077044,-0.52095145,-0.8629167
-0.9074396,-0.777872,0.69422483,-0.73289216,-0.7164916,-0.7354282,-0.7014388,-0.90808773,-0.70860374
-0.14132364,-0.57196647,0.35084957,-0.3656356,-0.4278204,-0.4369169,-0.4024115,-0.1317407,-0.34847873
-0.86617273,-0.90465176,-0.23101631,-0.84984976,-0.8312538,-0.8124119,-0.81886446,-0.86013615,-0.8224121
-0.80649704,-0.81286556,0.5072304,-0.7161821,-0.6985326,-0.7062459,-0.7192333,-0.80010206,-0.6692546
-0.4924989,-0.7542148,0.3815924,-0.60173583,-0.6065997,-0.6567942,-0.58560467,-0.4897879,-0.57237285
-0.3386626,-0.8272226,0.73099476,-0.5901172,-0.60404086,-0.74420136,-0.6063709,-0.3071554,-0.53386706
-0.8105868,-0.8214085,-0.27596307,-0.77868223,-0.7808778,-0.7979386,-0.7659538,-0.82319045,-0.74124265
-0.9139521,-0.9217658,-0.6501327,-0.88851184,-0.8930518,-0.9099994,-0.89821565,-0.912123,-0.8937059
-0.5845045,-0.94969857,-0.7869962,-0.8620578,-0.86024916,-0.85735464,-0.86279404,-0.5758989,-0.83533764
