226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.8241391,-0.90478516,0.14855625,-0.8214641,-0.8155195,-0.8348222,-0.8031525,-0.8306331,-0.79692775
-0.5026691,-0.73342484,-0.08977426,-0.62676096,-0.6347946,-0.6322881,-0.62468773,-0.4892057,-0.6192784
-0.419485,-0.8858813,-0.79529965,-0.78209925,-0.76695126,-0.76101196,-0.7704902,-0.42541686,-0.75168943
-0.8092514,-0.8840379,0.40109423,-0.8013165,-0.7813339,-0.7873413,-0.767114,-0.81710887,-0.75305575
-0.43273288,-0.87288207,-0.50611544,-0.74577355,-0.749626,-0.75992656,-0.7344887,-0.4388833,-0.7163244
-0.39907816,-0.84667134,0.85472465,-0.6134661,-0.6018306,-0.7626176,-0.5741875,-0.39106825,-0.57315516
0.0464303,-0.64333814,0.3126481,-0.4418114,-0.41231105,-0.4228618,-0.38046035,0.045425262,-0.3792569
-0.18483904,-0.83497524,0.8003723,-0.57917356,-0.54592943,-0.75017214,-0.54035544,-0.18514583,-0.51378405
-0.3678293,-0.9170543,-0.8889164,-0.79985166,-0.8059728,-0.80453026,-0.80507565,-0.35256386,-0.78508425
-0.2573341,-0.83999443,0.5016201,-0.6103941,-0.61785895,-0.7333444,-0.61021596,-0.24120392,-0.586954
-0.40533698,-0.92303854,-0.8456521,-0.81999767,-0.8159222,-0.8155285,-0.821082,-0.39704478,-0.7939973
-0.90206254,-0.91331995,-0.14837287,-0.85681283,-0.8481017,-0.8443533,-0.827448,-0.9023801,-0.8452141
-0.40694296,-0.9518338,-0.9297437,-0.8456516,-0.8581041,-0.8349057,-0.85593975,-0.3834703,-0.83442926
-0.8227173,-0.93707645,-0.37644774,-0.88411444,-0.8884922,-0.88834447,-0.8847346,-0.82195795,-0.878574
-0.9644893,-0.921194,0.48720726,-0.87602717,-0.8644763,-0.85760534,-0.84122574,-0.96530986,-0.8599755
-0.6547708,-0.8792802,0.3377286,-0.7577851,-0.74951863,-0.7654259,-0.735483,-0.66421604,-0.7194845
-0.7230014,-0.8535978,-0.08955449,-0.7791686,-0.782015,-0.7928142,-0.77390134,-0.729911,-0.740982
-0.5254196,-0.6032534,0.43250787,-0.49284926,-0.48053855,-0.47920617,-0.44398752,-0.5228874,-0.4763639
-0.47159272,-0.92653346,-0.29303667,-0.8007338,-0.79336274,-0.826689,-0.7801884,-0.45869985,-0.77708334
-0.6607108,-0.7427827,0.13768828,-0.64535487,-0.649678,-0.64863646,-0.6426588,-0.6558707,-0.61769676
0.041898724,-0.8236531,0.5705254,-0.5540279,-0.5406827,-0.6941991,-0.52399194,0.018817706,-0.5085179
-0.3307464,-0.87322605,-0.7247589,-0.7519052,-0.7543655,-0.762019,-0.76266205,-0.3307947,-0.7403085
-0.55082893,-0.8484598,0.6099982,-0.68020046,-0.68511915,-0.70831704,-0.66895306,-0.5550031,-0.64490294
-0.7732671,-0.87167484,0.76626784,-0.75141376,-0.75007087,-0.7512793,-0.7272225,-0.7669493,-0.7083196
-0.31234756,-0.61400187,-0.27346966,-0.48359388,-0.48919198,-0.4966079,-0.47581142,-0.28924704,-0.46942508
-0.5420389,-0.84474975,0.2102595,-0.6898882,-0.7041465,-0.7503734,-0.6895827,-0.5397625,-0.6711643
-0.5898404,-0.86572784,0.82176393,-0.6771765,-0.68044794,-0.7730954,-0.65583915,-0.575062,-0.6501874
-0.24714579,-0.89229804,0.39822432,-0.69610715,-0.6910882,-0.80383617,-0.67437166,-0.24545842,-0.6434026
-0.48179936,-0.8940546,0.27825946,-0.7460347,-0.75224495,-0.78797555,-0.7372935,-0.47897857,-0.70195925
-0.69747245,-0.8561622,-0.24258909,-0.7929461,-0.79166925,-0.7876431,-0.79186594,-0.7071316,-0.743548
-0.5212501,-0.902138,-0.6828757,-0.8084979,-0.80644727,-0.8088551,-0.8067621,-0.50452787,-0.79356337
-0.45522374,-0.93197036,-0.41525045,-0.8015585,-0.7978648,-0.8337089,-0.8022481,-0.43564716,-0.7699908
-0.648628,-0.8226163,0.27127478,-0.68406916,-0.68299437,-0.69568336,-0.6741083,-0.64759266,-0.6622151
-0.28058913,-0.77693605,0.7985007,-0.5912429,-0.56043607,-0.7007499,-0.5224605,-0.32098356,-0.5175208
-0.2448279,-0.81561714,0.727728,-0.60197437,-0.57086664,-0.729369,-0.5512358,-0.2556666,-0.54012275
-0.8053211,-0.7533798,-0.18136916,-0.7161783,-0.7016905,-0.6870252,-0.68660784,-0.80819535,-0.6999496
-0.874043,-0.797173,0.26863486,-0.7317644,-0.7398385,-0.72171956,-0.71394694,-0.86795676,-0.7269262
-0.6336365,-0.85759354,0.31125444,-0.73651826,-0.71865,-0.74761593,-0.7049986,-0.62713563,-0.7141837
0.46687803,-0.31256926,0.17415407,-0.08770984,-0.11566552,-0.12480628,-0.10894366,0.45659378,-0.037990697
-0.24374965,-0.83451575,0.75530124,-0.5627281,-0.5657927,-0.6897625,-0.54243386,-0.2172819,-0.53533953
-0.81980085,-0.7730814,0.77204084,-0.6610166,-0.6632349,-0.67967194,-0.62932825,-0.8171233,-0.62916917
-0.52237225,-0.92954576,-0.5855977,-0.8242047,-0.81612134,-0.8293103,-0.82502574,-0.511772,-0.79287237
-0.7698829,-0.88927674,-0.13795593,-0.8192619,-0.8144121,-0.8273774,-0.8144814,-0.76645166,-0.79464304
-0.92430234,-0.9288306,0.6954655,-0.8417915,-0.8438234,-0.84677124,-0.8208846,-0.92234516,-0.82404447
-0.44566256,-0.9258077,-0.6555965,-0.81622744,-0.81995815,-0.81841046,-0.8211305,-0.45316255,-0.7892255
