226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.8378328,-0.8358295,0.3338032,-0.7545099,-0.7489635,-0.7755118,-0.72831494,-0.83910906,-0.7271999
-0.42574567,-0.6328911,0.25811,-0.5374432,-0.5284194,-0.5635872,-0.5131969,-0.43275955,-0.48988497
-0.410283,-0.9021824,-0.69828224,-0.791803,-0.79170454,-0.7909492,-0.78931713,-0.41383567,-0.7661712
-0.8364328,-0.8937899,0.4112453,-0.7962761,-0.78776896,-0.80420196,-0.77044654,-0.8400857,-0.7629649
-0.43439636,-0.9098014,-0.41608238,-0.77707434,-0.7720169,-0.78512263,-0.77023274,-0.4330018,-0.75199217
-0.44971177,-0.8714487,0.8534129,-0.6424622,-0.6551068,-0.7259098,-0.6310074,-0.43988252,-0.6101148
0.10151981,-0.5057005,0.043120865,-0.3353603,-0.3234286,-0.32686874,-0.32428068,0.09212965,-0.28421032
-0.06928011,-0.8273228,0.6319632,-0.5794506,-0.5728274,-0.75434214,-0.5620771,-0.07102344,-0.52361476
-0.3120423,-0.9541797,-0.8431686,-0.8321502,-0.8365862,-0.8189081,-0.83985376,-0.3022775,-0.8189472
-0.20427784,-0.8379827,0.54698527,-0.6156547,-0.61994517,-0.7325748,-0.6033456,-0.20127933,-0.5706787
-0.29199186,-0.9106302,-0.8412513,-0.78350294,-0.7887182,-0.794268,-0.7920545,-0.28352764,-0.7671412
-0.876239,-0.8061547,-0.009200107,-0.75101185,-0.7555899,-0.7518397,-0.73740584,-0.8746802,-0.7381489
-0.32606587,-0.94044703,-0.8704254,-0.8108189,-0.81401545,-0.80923927,-0.8187248,-0.31215832,-0.79629815
-0.91995275,-0.91581964,-0.51268095,-0.8813441,-0.8890896,-0.87602437,-0.8806813,-0.91891015,-0.87867874
-0.9092111,-0.7678963,0.47820285,-0.6983437,-0.70514214,-0.70770997,-0.6781142,-0.9073533,-0.6822833
-0.61254954,-0.82740176,0.06885334,-0.7096307,-0.70598376,-0.7058831,-0.69642365,-0.617193,-0.68151295
-0.7056967,-0.77178544,-0.11233652,-0.71283126,-0.7134266,-0.7277169,-0.69816095,-0.70567477,-0.684494
-0.42886946,-0.6397091,0.6127398,-0.4933674,-0.49099672,-0.48111853,-0.46195963,-0.44074336,-0.43877226
-0.4423611,-0.92885935,-0.2186614,-0.787704,-0.78165454,-0.7936735,-0.7744086,-0.43642136,-0.76505584
-0.84617454,-0.9319727,-0.14757104,-0.8617209,-0.85603297,-0.8552619,-0.8450967,-0.84896886,-0.8440027
-0.13042073,-0.8625226,0.67127335,-0.6006783,-0.59672254,-0.7361486,-0.5818716,-0.12556113,-0.5570246
-0.38319117,-0.85599005,-0.6381247,-0.7510488,-0.75220203,-0.7554717,-0.7504432,-0.38264713,-0.72126436
-0.6381113,-0.8189207,0.5155415,-0.6776164,-0.6724153,-0.6952106,-0.6524024,-0.63639486,-0.6465738
-0.8626505,-0.85708654,0.5358257,-0.76305073,-0.75556403,-0.752794,-0.7315755,-0.86201084,-0.7300072
-0.6325731,-0.8517461,-0.31447744,-0.75650734,-0.7591159,-0.73813164,-0.7507607,-0.63940823,-0.7359648
