226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.44773385,-0.7776316,0.31313056,-0.6328529,-0.629565,-0.6868574,-0.6118487,-0.4520356,-0.5859951
-0.9161219,-0.96250373,-0.5931558,-0.9334199,-0.9311289,-0.9289063,-0.9254042,-0.92032,-0.9215912
-0.5789157,-0.60009325,0.18248136,-0.54443175,-0.53259987,-0.5088847,-0.5135,-0.5891069,-0.4957281
-0.4713968,-0.8594548,0.83565193,-0.6619711,-0.6476948,-0.74444664,-0.6302742,-0.4639068,-0.6165533
-0.97957116,-0.9935672,-0.8804616,-0.98536074,-0.9842595,-0.9856274,-0.9837293,-0.9814706,-0.98239636
-0.90082675,-0.8926724,0.80686426,-0.7930795,-0.7879901,-0.8053308,-0.7571368,-0.90365964,-0.74945325
-0.4880181,-0.94934106,-0.6129053,-0.8278672,-0.82583904,-0.8262576,-0.8277646,-0.4865457,-0.81101114
-0.34618554,-0.68803644,0.46410352,-0.50146985,-0.50318503,-0.5802001,-0.49147388,-0.33244434,-0.46870232
-0.680603,-0.9163191,0.24783804,-0.81412303,-0.8071359,-0.8072891,-0.78199023,-0.7044165,-0.75533533
-0.9824524,-0.9762218,-0.7757433,-0.9677992,-0.968121,-0.9697986,-0.9645667,-0.9831268,-0.9630471
-0.2614036,-0.7967748,0.63694036,-0.58850807,-0.5809713,-0.6904884,-0.56196576,-0.2636651,-0.53263307
-0.8519387,-0.8601173,-0.2984559,-0.8154756,-0.8167381,-0.8078366,-0.80694926,-0.8500139,-0.80347437
-0.23554057,-0.8607652,0.79127336,-0.63302076,-0.6228083,-0.71433663,-0.59864175,-0.24194264,-0.55118525
-0.060566623,-0.79107624,0.62101555,-0.56181014,-0.56046265,-0.70664394,-0.5406302,-0.059272096,-0.48166946
-0.37822363,-0.92585623,-0.8416414,-0.81265956,-0.8075744,-0.80413723,-0.8181646,-0.3782221,-0.798242
-0.3647139,-0.91971934,-0.8245646,-0.80200005,-0.79394865,-0.79961604,-0.8069213,-0.36941928,-0.7849932
-0.533986,-0.90809095,-0.65453374,-0.82004464,-0.82139164,-0.8117885,-0.8181041,-0.5388448,-0.79991174
-0.6045127,-0.9374678,-0.115601756,-0.81706727,-0.81662667,-0.8177989,-0.80555487,-0.6077379,-0.7897423
