226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.27246687,-0.26139364,0.13610336,-0.0827965,-0.079893485,-0.06551291,-0.45509887,-0.79900396,-0.81374973
-0.14894678,0.10935479,0.5861761,0.05780482,0.060715966,0.074018255,-0.76939315,-0.72355425,-0.73448855
0.18363306,0.38873777,0.8708789,0.3823252,0.38226438,0.3785377,-0.5486966,-0.45098084,-0.45782995
0.13527565,-0.07317977,0.84654266,0.10424548,0.08583871,0.018603265,-0.59745467,-0.6829113,-0.7132604
0.21053407,0.20877032,0.5299558,0.18739797,0.1842717,0.1828423,-0.51850283,-0.62564117,-0.6490502
0.45318422,0.10184728,0.91185117,0.2778164,0.2765794,0.13478246,-0.2466647,-0.5327593,-0.55877054
0.1070248,0.29344687,0.5284881,0.23416601,0.22620738,0.22560841,-0.61564183,-0.60407686,-0.62439364
0.17255946,-0.26369697,0.36671525,-0.0999044,-0.102741875,-0.08777547,-0.5626811,-0.8073899,-0.8222375
0.16015777,-0.31715247,0.7087753,-0.02961379,-0.039146308,-0.010024599,-0.5729106,-0.76489025,-0.7821094
-0.3279744,0.08226063,0.83478636,0.08019709,0.06850939,0.07531214,-0.8501529,-0.6985414,-0.71535957
0.57638854,0.07271607,0.8857977,0.2973936,0.29273868,0.114691265,-0.059246756,-0.508547,-0.54807335
-0.4803435,-0.13615918,0.34094697,-0.23766202,-0.24917623,-0.25373867,-0.911101,-0.86448646,-0.8840088
0.3976034,0.21005288,0.75403965,0.2955976,0.27823013,0.2626364,-0.32423067,-0.5299636,-0.5750793
-0.45213887,-0.005648255,0.8924064,0.0409611,0.026841383,0.031976078,-0.8796305,-0.72774845,-0.7442672
0.31102607,-0.24570212,0.004385436,-0.08135709,-0.08250505,-0.07089939,-0.42403188,-0.79895234,-0.817401
-0.43708882,-0.29256204,0.32558534,-0.28446892,-0.32146627,-0.2893476,-0.8946179,-0.8691576,-0.89367
0.9941012,0.91607624,0.7881869,0.92822444,0.9265371,0.9308733,0.9914922,0.83549845,0.79860014
0.1416962,0.29129732,0.5547385,0.25005096,0.24116632,0.24582583,-0.5813433,-0.5851872,-0.6061497
-0.12940632,-0.03968627,0.9482772,0.088140346,0.096508466,0.034865398,-0.7558444,-0.69435406,-0.6991948
0.24824607,0.3466291,0.8331708,0.34620667,0.34715864,0.3512443,-0.48437893,-0.4736078,-0.4883426
0.42145482,-0.13841489,0.080441386,0.022574881,0.024446541,0.040836234,-0.29519245,-0.7383041,-0.7687639
0.3507944,0.29004562,0.9029069,0.35499835,0.34960794,0.31894338,-0.37192756,-0.45631242,-0.47739577
0.5599088,0.07220597,0.8624459,0.28908375,0.27821967,0.112201184,-0.095619105,-0.5228846,-0.5637017
0.34738147,-0.24064304,-0.09680941,-0.0702278,-0.07168008,-0.05333472,-0.39230242,-0.7914956,-0.8160664
-0.5419321,-0.08851475,0.9606343,0.015393069,0.010538791,0.023958448,-0.9062767,-0.7286495,-0.7400569
-0.73127395,-0.8370787,-0.7173295,-0.79726577,-0.7916168,-0.8023885,-0.96345097,-0.9813715,-0.9815185
-0.031824194,-0.3120761,0.7301582,-0.07619899,-0.089225814,-0.05580427,-0.70716226,-0.7869151,-0.80552393
0.29143882,-0.055239506,0.86299866,0.14449407,0.13409518,0.018866032,-0.4512577,-0.6493144,-0.6781248
0.4925124,0.22147207,0.88733435,0.35073858,0.35069865,0.25089097,-0.17382573,-0.45485455,-0.48383772
-0.6412485,-0.7240096,-0.2436328,-0.66906655,-0.65895104,-0.6730982,-0.94414014,-0.9641162,-0.963099
-0.43705368,-0.14753747,0.22716928,-0.2553726,-0.25652385,-0.25258178,-0.89663297,-0.86508644,-0.8747317
0.5322199,-0.13861732,0.15614647,0.06554401,0.07540229,0.08816067,-0.14753333,-0.7108127,-0.74259543
0.38987544,0.12136624,0.8654524,0.25846815,0.26161233,0.1289836,-0.3117233,-0.5476675,-0.5706626
0.04074214,-0.014157884,0.9515967,0.14415838,0.14874315,0.05058872,-0.6509794,-0.6565363,-0.6680782
0.36750185,-0.19402033,0.027490156,-0.040266234,-0.038049076,-0.014022623,-0.35979742,-0.7789035,-0.7985957
0.3687291,-0.11616285,-0.0007547586,-0.0148024475,-0.015413755,0.015089111,-0.3834554,-0.767052,-0.78608036
0.27482057,-0.22811906,0.09303527,-0.087694295,-0.09018766,-0.06897889,-0.46407843,-0.8035377,-0.82026213
0.044294383,0.10995493,0.93123096,0.18960416,0.18590835,0.11870818,-0.651222,-0.61337346,-0.6263966
-0.073593855,-0.42735335,0.7100884,-0.13592276,-0.15547973,-0.128214,-0.7480409,-0.8147491,-0.83311814
0.30105665,-0.22048545,0.06734122,-0.06661592,-0.07014089,-0.054686964,-0.440874,-0.79399186,-0.8149341
-0.2378396,0.071594015,0.63417685,0.02653734,0.031504877,0.035411358,-0.81630665,-0.741773,-0.7468157
-0.28203028,0.058271125,0.58608663,-0.009713896,-0.0025277606,-0.0074350955,-0.8366475,-0.7658725,-0.77038544
0.2749654,0.20989373,0.88857263,0.28857958,0.28111312,0.21494426,-0.4463581,-0.51994246,-0.54611593
0.20297429,0.038242217,0.8938523,0.17422238,0.17163622,0.037011065,-0.53111774,-0.63304955,-0.6542666
0.114879295,0.17258587,0.62749815,0.16572241,0.16279577,0.17226228,-0.6171973,-0.65477663,-0.67753744
0.25612432,-0.11795406,0.9714548,0.16234337,0.14773436,0.02568786,-0.49153036,-0.63063926,-0.6686316
0.4790436,-0.13013913,0.030284544,0.039960224,0.041307706,0.05490269,-0.21866618,-0.72528905,-0.75560486
0.28103143,-0.04645551,0.27273273,0.03125478,0.025883012,0.027287826,-0.44844964,-0.7305335,-0.7584004
0.59924555,0.3363542,0.70228994,0.3932876,0.38855568,0.4072373,-0.02971059,-0.42063722,-0.47144473
0.2842013,-0.17371868,0.14172527,-0.050145123,-0.051520802,-0.03614927,-0.45872286,-0.78267235,-0.80163336
0.27318934,-0.10565787,0.9487604,0.16759972,0.15279122,0.04023923,-0.4802455,-0.62868404,-0.66488206
0.08931524,-0.26865053,0.6955954,-0.0463614,-0.061665803,-0.035692245,-0.63192856,-0.77415025,-0.79918176
0.5037261,0.150461,0.9233234,0.3216382,0.31830955,0.16424671,-0.1690726,-0.49107695,-0.52252805
0.5079844,-0.11368138,0.03794854,0.06976549,0.06867566,0.07880452,-0.18737385,-0.70550746,-0.7461146
0.47036806,-0.08622591,0.006606945,0.05103527,0.0495812,0.073258445,-0.23297746,-0.71778,-0.757443
-0.10123112,0.06768353,0.48429623,0.008442991,0.010381065,0.026727002,-0.7563134,-0.7580004,-0.76571333
0.9174233,0.4904297,0.65492153,0.63189614,0.628671,0.64986706,0.7927152,0.02106927,-0.076442696
