226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.29577434,-0.24913085,0.030219426,-0.08400392,-0.086442366,-0.06816214,-0.4389134,-0.8034148,-0.81829053
-0.23422997,0.059046265,0.5671421,0.0074280626,0.015227765,0.014155989,-0.8080882,-0.75554717,-0.7550223
0.117400415,0.3644536,0.82995063,0.35255378,0.34443602,0.32993972,-0.6286802,-0.48912057,-0.4907371
0.22483803,-0.04544723,0.8641938,0.13940234,0.13523686,0.032850806,-0.5107549,-0.6547562,-0.67931783
0.17706834,0.15225515,0.5009654,0.14158244,0.12552784,0.12558758,-0.57395566,-0.67232776,-0.6861089
0.46045336,0.15046622,0.90577376,0.29553118,0.29738528,0.15498692,-0.24335152,-0.5107184,-0.5375737
0.11446153,0.28600162,0.5229146,0.23819432,0.22461686,0.22072491,-0.6253095,-0.60365915,-0.6152257
0.14489591,-0.2696455,0.47438812,-0.09264783,-0.09810644,-0.08246175,-0.58924305,-0.80497026,-0.81912494
0.10578281,-0.27973565,0.77369505,-0.015793143,-0.028641777,-0.0036350961,-0.61432666,-0.7570194,-0.7757539
-0.34580043,0.058307204,0.79866487,0.064470924,0.05279909,0.061023876,-0.8598568,-0.71387887,-0.72917444
0.60554767,0.09494294,0.8907309,0.31535274,0.31814474,0.1330406,0.0032300986,-0.4890462,-0.5232851
-0.38709214,-0.06916549,0.46533665,-0.12076188,-0.115599826,-0.12429914,-0.8644489,-0.81757796,-0.83209765
0.540262,0.29009384,0.73504925,0.36694217,0.36450976,0.34064493,-0.11007378,-0.44419497,-0.48846433
-0.2832477,0.075217314,0.86887324,0.11377173,0.124037795,0.118917085,-0.8096193,-0.6798942,-0.68773663
0.26519695,-0.2724429,0.15916972,-0.092702225,-0.09650888,-0.089682184,-0.4772121,-0.80706966,-0.8225949
-0.34911397,-0.08113225,0.59672844,-0.08175672,-0.115489505,-0.082160994,-0.85970914,-0.7898302,-0.8198671
0.9926108,0.911031,0.6827493,0.91952264,0.9187424,0.91673464,0.9892758,0.8116041,0.7755585
0.0980673,0.2694508,0.516312,0.21824811,0.20247905,0.20959228,-0.6360396,-0.61822975,-0.63158107
-0.11433662,0.009708896,0.94472635,0.11577541,0.12905423,0.07901477,-0.7499252,-0.6748918,-0.67662454
0.27177012,0.36670843,0.8390776,0.36750162,0.36560968,0.3709745,-0.46848294,-0.44830903,-0.46641436
0.44299328,-0.15835352,0.047239188,0.028797336,0.020110592,0.017655114,-0.27036723,-0.74053454,-0.763117
0.26179093,0.2625663,0.8949289,0.31560066,0.31172445,0.26812524,-0.47038007,-0.49849287,-0.51894754
0.6087119,0.102563746,0.87554115,0.31612742,0.3145986,0.1377811,0.0035079275,-0.48756737,-0.5270755
0.32879683,-0.27612004,-0.0920174,-0.098093584,-0.10210247,-0.08297701,-0.42107615,-0.81268275,-0.8302127
-0.4731779,-0.016066294,0.9643829,0.07706576,0.097402535,0.09329276,-0.8764882,-0.69499,-0.6933248
-0.6945046,-0.8406407,-0.74191093,-0.78563756,-0.7808679,-0.7952387,-0.95608,-0.9800525,-0.97955775
0.021325186,-0.28693494,0.74942696,-0.050347846,-0.058976304,-0.027442481,-0.675957,-0.7769033,-0.79389447
0.31874287,-0.07715653,0.8473203,0.13240926,0.12882341,0.018618604,-0.42649332,-0.65770036,-0.6816311
0.50999963,0.21597698,0.87493783,0.34143287,0.34785092,0.23522648,-0.14840463,-0.46505287,-0.48732552
-0.60028666,-0.71667117,-0.23696831,-0.6468122,-0.63595605,-0.6504772,-0.9355142,-0.9614014,-0.95895535
-0.41327032,-0.12299087,0.36181977,-0.20400205,-0.20227535,-0.2059984,-0.88468075,-0.8506743,-0.85723275
