226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
-0.13904889,-0.21746412,0.79793775,-0.056301113,-0.05892494,-0.08386752,-0.75258064,-0.7555693,-0.7650429
-0.053706918,0.34259918,0.7548425,0.27335835,0.26737377,0.2970527,-0.7401717,-0.5788968,-0.61083573
0.3474357,-0.14138427,0.09087559,-0.011007595,-0.005137786,-0.04403256,-0.3538012,-0.76251286,-0.7613741
0.4897943,0.120446384,0.68461686,0.22956306,0.23007202,0.27686074,-0.15932484,-0.5387062,-0.58149374
0.26195312,0.035235684,0.7459922,0.146235,0.13806757,0.07691236,-0.44259152,-0.6209439,-0.6516861
0.46151415,-0.21543162,0.40340692,0.07496028,0.07010283,0.026946554,-0.2059603,-0.7108946,-0.7294523
0.5854976,-0.019264445,0.79545414,0.25909266,0.23651862,0.24792047,0.03000354,-0.538036,-0.59385836
0.036874026,0.2791625,0.7703879,0.22879782,0.23127964,0.20021586,-0.6444901,-0.6044936,-0.6157152
0.17863953,-0.24921453,-0.00342836,-0.15306969,-0.16107455,-0.1613274,-0.5211716,-0.84342235,-0.8362477
0.14574589,-0.00090174354,0.57440114,0.054056235,0.052587442,0.053804617,-0.5550463,-0.72725576,-0.739418
0.16015714,-0.046784986,0.4047773,0.04835892,0.04623905,0.031349145,-0.5083127,-0.72397316,-0.7176653
0.38431326,0.030968916,0.9399746,0.20728673,0.20465454,0.0635251,-0.31848022,-0.5508603,-0.5836991
-0.07179406,-0.41717538,0.33556253,-0.28579196,-0.28632882,-0.22955194,-0.72028863,-0.88601446,-0.8845599
-0.22181886,-0.15887567,0.9161954,0.012433432,-0.01791182,-0.042953666,-0.81397843,-0.74781126,-0.77542794
0.06549243,-0.2919624,0.9707942,0.02716071,0.023883758,-0.023738397,-0.6330811,-0.7372829,-0.7241409
0.27765676,-0.1034133,0.7264743,0.075150356,0.08180972,0.05325021,-0.44064873,-0.7313875,-0.7231012
-0.6514199,-0.1193568,0.92137194,-0.082864456,-0.049710408,-0.06303221,-0.9490812,-0.80640346,-0.78315353
0.45200935,0.14591298,0.9444655,0.2927164,0.31476355,0.1910601,-0.25451657,-0.4630113,-0.52383226
0.32061538,-0.23819007,-0.14713468,-0.10331556,-0.107242405,-0.1122795,-0.39876252,-0.8128643,-0.8381632
-0.088301666,0.07932878,0.7372671,0.10233412,0.08624488,0.05498637,-0.7410197,-0.72685486,-0.72416306
0.38019878,-0.036261033,0.8276516,0.1642749,0.15836361,0.061147433,-0.346822,-0.65924525,-0.6638768
0.2548645,0.27462938,0.76020485,0.2869288,0.28085935,0.2782415,-0.51112014,-0.54108906,-0.5629417
-0.5109043,-0.4763367,0.89088994,-0.23828118,-0.2304435,-0.17508358,-0.91393906,-0.8788738,-0.8666771
0.5760863,0.25634468,0.9001127,0.38977912,0.3881791,0.37610534,0.010851375,-0.30266315,-0.43116355
0.62833595,0.25098675,0.8535297,0.38543618,0.37919804,0.28091323,0.058356337,-0.39457518,-0.4803618
0.18052529,-0.14086781,0.77877873,0.040855654,0.023321891,-0.051183987,-0.4965689,-0.6809083,-0.68966323
0.4844767,-0.057861477,0.9780036,0.21435902,0.21745995,0.030819502,-0.2124326,-0.5465379,-0.5606987
-0.110795796,-0.29155678,0.38047305,-0.2115836,-0.20353258,-0.17945585,-0.7438039,-0.8428201,-0.8412849
-0.03956309,0.025106808,0.91764164,0.13978186,0.13204004,0.08905029,-0.72489184,-0.6504149,-0.68222195
-0.06386894,0.23172504,0.7270622,0.17543831,0.19029997,0.17408606,-0.6837107,-0.575072,-0.5986888
0.13784921,-0.16749145,0.6009497,-0.032501735,-0.03424564,-0.047072243,-0.5923213,-0.7994972,-0.8124583
0.2451027,-0.30735785,0.101127155,-0.08984963,-0.09832622,-0.11738737,-0.45557648,-0.78681004,-0.8097632
0.05552685,-0.08686583,0.92472816,0.13923424,0.10827441,0.023038229,-0.63629127,-0.6808921,-0.69463384
0.24802108,-0.22546013,0.1335012,-0.07742634,-0.093025744,-0.03666163,-0.5191197,-0.835085,-0.8397126
0.50286436,-0.06900876,0.98129183,0.22161606,0.22816797,-0.0024555202,-0.13619247,-0.52062756,-0.55288935
0.312522,0.1971118,0.9199095,0.26905495,0.27009314,0.1687021,-0.37513262,-0.49675795,-0.50962454
0.4513089,-0.07573241,0.9668684,0.23408826,0.20725797,0.022318956,-0.18679239,-0.5147241,-0.5577388
-0.6425095,-0.038288567,0.7287221,-0.06889704,-0.08539193,-0.05205654,-0.934889,-0.77953726,-0.7784662
0.37931252,0.37016237,0.81795216,0.38325626,0.39108008,0.3660099,-0.34460592,-0.42728528,-0.4048493
0.23790413,0.25824106,0.932575,0.31316692,0.30662322,0.22473352,-0.49696845,-0.49613148,-0.51502085
0.56833696,0.037797615,0.5519223,0.2239565,0.22260769,0.20130128,-0.026221626,-0.52829254,-0.60260326
0.36633036,-0.19887184,0.4229712,0.041236576,0.041053783,0.03360635,-0.3341512,-0.7223543,-0.7669238
0.2522648,-0.21739669,-0.077465914,-0.10600177,-0.105991356,-0.08619998,-0.49187085,-0.8259698,-0.82890975
0.49227303,0.09193293,0.8454305,0.26861095,0.25516406,0.15301289,-0.17146057,-0.5511618,-0.5836927
