226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.7770882,-0.8408098,0.6772982,-0.71598274,-0.7043669,-0.7533148,-0.67972594,-0.7750489,-0.6831511
-0.9517523,-0.9745687,-0.37611938,-0.94982594,-0.9490965,-0.95414585,-0.9436215,-0.9518373,-0.94448465
-0.33569828,-0.92653394,-0.8495149,-0.7974131,-0.8011496,-0.7909294,-0.80485547,-0.34192574,-0.7815368
-0.6365702,-0.9308114,0.111752085,-0.7946462,-0.793637,-0.7855479,-0.78093386,-0.63517416,-0.76967686
-0.6943008,-0.7319175,-0.2199229,-0.67290056,-0.67978925,-0.66950417,-0.6637163,-0.6928141,-0.6588876
-0.65311253,-0.8631669,0.6851023,-0.70809925,-0.70221746,-0.7577978,-0.6767756,-0.6573163,-0.6697246
-0.7536746,-0.9134783,-0.430935,-0.84052587,-0.83755183,-0.8232273,-0.8306266,-0.754991,-0.8256029
-0.37419873,-0.7176939,0.6020038,-0.5357998,-0.5353173,-0.6394472,-0.5168805,-0.37663922,-0.49138865
-0.31201267,-0.64848965,0.423449,-0.51859725,-0.49772525,-0.55799735,-0.47459453,-0.34009892,-0.43977362
-0.38928756,-0.6472523,0.098122604,-0.53888464,-0.5388042,-0.52484995,-0.51865876,-0.4062069,-0.48265257
-0.8821839,-0.74948597,0.11834972,-0.701486,-0.71487284,-0.67682827,-0.69284034,-0.8760368,-0.70190674
-0.33995393,-0.9319563,-0.8749261,-0.82046556,-0.8177025,-0.8023412,-0.82122284,-0.35719785,-0.8003548
-0.7402992,-0.906464,0.4315238,-0.7862572,-0.7729847,-0.80798006,-0.754563,-0.7416643,-0.7561951
-0.1867227,-0.83572257,0.42555523,-0.615464,-0.619249,-0.7328425,-0.59967804,-0.19027932,-0.56717515
-0.7423234,-0.8432971,0.7174525,-0.7111193,-0.6968051,-0.76289856,-0.67270327,-0.7428658,-0.67787147
-0.14758739,-0.80534756,0.59671247,-0.5851787,-0.56959087,-0.6970657,-0.5443301,-0.16150476,-0.52167165
-0.39589328,-0.59930825,0.74185467,-0.4559046,-0.44541305,-0.48286936,-0.4208939,-0.40068084,-0.40094227
0.513367,-0.29473236,-0.01735585,-0.12745903,-0.12602676,-0.16958706,-0.13706955,0.52241606,-0.10243652
-0.66154873,-0.9405647,-0.108275175,-0.8389713,-0.83041674,-0.83520424,-0.8200205,-0.6696193,-0.81067455
-0.9073837,-0.8614476,0.5346573,-0.7817179,-0.7728387,-0.765382,-0.7482091,-0.90614045,-0.7576371
