226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.7930873,-0.83967245,0.80341816,-0.7066901,-0.6978258,-0.74544513,-0.66733265,-0.7937175,-0.6665451
-0.9217919,-0.96592045,-0.4184549,-0.93134266,-0.9275784,-0.93894744,-0.9242556,-0.92261064,-0.9243358
-0.2854239,-0.9152678,-0.83363557,-0.7761116,-0.77031475,-0.76909494,-0.7831594,-0.29030848,-0.7597926
-0.70919436,-0.9531562,0.2289482,-0.83676654,-0.83463687,-0.82190686,-0.8224178,-0.70776385,-0.8117968
-0.4518317,-0.69179964,-0.212976,-0.5987105,-0.59823966,-0.61752975,-0.59574354,-0.45043585,-0.5804875
-0.48065335,-0.8381098,0.7439024,-0.64937747,-0.6431977,-0.71970356,-0.61588323,-0.48834708,-0.5973958
-0.66269314,-0.8808247,-0.34231484,-0.7905772,-0.7833764,-0.7667722,-0.7779406,-0.6603956,-0.77243525
-0.3274552,-0.7032768,0.59538054,-0.5102083,-0.5142258,-0.60597646,-0.49801064,-0.31434935,-0.4747793
-0.39410296,-0.6420898,0.28453568,-0.5427046,-0.5257461,-0.5592873,-0.5040099,-0.40577492,-0.47591597
-0.3004368,-0.63231444,0.13521382,-0.50369453,-0.5005603,-0.51676446,-0.4859277,-0.31013668,-0.4475874
-0.8554022,-0.8147386,-0.04148146,-0.7554455,-0.75203276,-0.7263699,-0.7376373,-0.85396063,-0.74135524
-0.30989513,-0.91653377,-0.8412732,-0.7905487,-0.7795235,-0.774721,-0.79236174,-0.32206744,-0.7690304
-0.7258721,-0.91424936,0.37671995,-0.79528373,-0.7845094,-0.8052699,-0.7665877,-0.73031557,-0.76081985
-0.28949347,-0.86191696,0.48390904,-0.6588655,-0.6558374,-0.7603735,-0.6362894,-0.29475197,-0.60713303
-0.6985847,-0.83871436,0.716274,-0.69773793,-0.6838703,-0.7532008,-0.65828764,-0.7016765,-0.65563226
-0.2047218,-0.8379474,0.59509116,-0.6197984,-0.60600746,-0.73557055,-0.58279413,-0.21817508,-0.5558691
-0.36706415,-0.5424567,0.64540625,-0.40941697,-0.39940503,-0.4139287,-0.37991202,-0.36171472,-0.36093137
0.1338162,-0.71553135,0.018052405,-0.5132789,-0.4907282,-0.4920313,-0.47904256,0.114266895,-0.43421993
-0.6994997,-0.95775336,-0.03045237,-0.86015224,-0.8537201,-0.8581209,-0.84426606,-0.7051145,-0.8347438
-0.9235478,-0.8587589,0.55344045,-0.79242766,-0.7797023,-0.75634134,-0.7508831,-0.92544407,-0.75566053
-0.38497475,-0.9257246,-0.76641375,-0.7993374,-0.7991099,-0.8020669,-0.8062494,-0.37877163,-0.78902715
-0.8518886,-0.7816427,-0.11396375,-0.7431456,-0.7375373,-0.73888314,-0.72626674,-0.8460244,-0.73376054
-0.43886027,-0.88958275,-0.2085057,-0.74937516,-0.74138427,-0.7791333,-0.736869,-0.4389865,-0.7175288
-0.07293256,-0.66156197,0.17807396,-0.49730137,-0.46822405,-0.49778193,-0.4496515,-0.09421876,-0.42182073
0.025140427,-0.8404356,0.51543844,-0.57832146,-0.5701301,-0.7439388,-0.55389494,0.025090534,-0.52095103
-0.5104701,-0.922119,-0.55942535,-0.8105023,-0.8054215,-0.8155353,-0.8056252,-0.5057386,-0.7936264
-0.27164552,-0.8211886,0.84451294,-0.5903751,-0.5922754,-0.71964633,-0.56325,-0.2685559,-0.53351736
-0.3029855,-0.68924916,0.6734682,-0.4965775,-0.50014675,-0.55905074,-0.4817663,-0.29504067,-0.45544904
-0.65920186,-0.9156602,-0.10111262,-0.82932395,-0.8192618,-0.8009529,-0.8018601,-0.6807208,-0.78981
-0.71034575,-0.815945,-0.3669879,-0.74566317,-0.74190605,-0.7416958,-0.739028,-0.7032676,-0.73936045
-0.5275589,-0.9310092,0.23049921,-0.77387345,-0.76976484,-0.7820878,-0.7557105,-0.5285738,-0.738324
-0.8406558,-0.8094021,-0.26847684,-0.7579535,-0.76468307,-0.76168317,-0.7555707,-0.8359201,-0.7548839
-0.60029125,-0.9294525,0.47932363,-0.77884495,-0.7664487,-0.76756835,-0.7504831,-0.60505605,-0.7388514
-0.3660935,-0.6748717,0.49653524,-0.5066382,-0.5098639,-0.59745646,-0.4924073,-0.35855547,-0.46725163
-0.6041447,-0.8465913,0.6274413,-0.7012545,-0.68149465,-0.7571442,-0.65783006,-0.6154424,-0.65053475
-0.15577848,-0.8435647,-0.64187205,-0.6934571,-0.69115597,-0.7008564,-0.69977885,-0.16815516,-0.6610704
-0.37989324,-0.8524298,0.058578346,-0.6886537,-0.6790793,-0.65469956,-0.66485673,-0.3833781,-0.6451504
