226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.7943417,-0.85151786,0.7575104,-0.71594524,-0.7164833,-0.7664366,-0.68896157,-0.7907615,-0.6808984
-0.9256743,-0.9628382,-0.52457494,-0.93067944,-0.9299214,-0.9387773,-0.9267977,-0.924831,-0.9242981
-0.27810484,-0.90437704,-0.8337202,-0.7564313,-0.7586551,-0.7529428,-0.7639166,-0.26282805,-0.74154985
-0.70643246,-0.95271915,0.2240623,-0.8309878,-0.8335337,-0.8243151,-0.81738377,-0.7027802,-0.80575967
-0.46425578,-0.6690619,-0.25970474,-0.5881226,-0.5946194,-0.60639447,-0.59171194,-0.46406528,-0.56533504
-0.46281207,-0.82451683,0.74429893,-0.62584955,-0.62715125,-0.7096646,-0.5991828,-0.46461982,-0.57501674
-0.70379716,-0.8971094,-0.44480613,-0.8169967,-0.8108826,-0.79225737,-0.80546033,-0.69991434,-0.80041
-0.32643777,-0.71751726,0.5486357,-0.5326225,-0.53447026,-0.6151085,-0.5127492,-0.32535374,-0.48136407
-0.3780098,-0.67468154,0.16670203,-0.58215404,-0.5631461,-0.59046704,-0.5350469,-0.40242767,-0.49679643
-0.38205117,-0.6492535,0.10631517,-0.5391097,-0.5389807,-0.53809345,-0.519164,-0.39679912,-0.47690552
-0.7847606,-0.74925125,-0.095464,-0.67029005,-0.68928874,-0.6775236,-0.68226194,-0.76922435,-0.6710513
-0.27431378,-0.91107,-0.8678597,-0.7801512,-0.77461135,-0.76316875,-0.78084165,-0.26899186,-0.7589506
-0.75885284,-0.93073225,0.27969608,-0.818662,-0.8143719,-0.83788264,-0.79766715,-0.7581748,-0.790148
-0.17663787,-0.8521839,0.49389705,-0.6160214,-0.622883,-0.73885477,-0.60267246,-0.1775519,-0.5614257
-0.7182124,-0.84272534,0.7504537,-0.6871131,-0.68201005,-0.75274986,-0.65690047,-0.7140829,-0.6502491
-0.1617102,-0.8337914,0.54413235,-0.6056634,-0.6025953,-0.73402524,-0.5773063,-0.17608324,-0.53942406
-0.34860557,-0.58467364,0.6236216,-0.44628823,-0.43510327,-0.45728976,-0.41238442,-0.3448119,-0.38893902
0.1719625,-0.754591,0.031546004,-0.5099374,-0.508625,-0.5272569,-0.4983215,0.17307262,-0.45300248
-0.6876455,-0.95824426,-0.085075185,-0.86182326,-0.8556376,-0.85973465,-0.84448344,-0.69363487,-0.8341036
-0.8643004,-0.83092284,0.44241613,-0.7346724,-0.7381686,-0.7377112,-0.71876836,-0.8571617,-0.71396315
-0.36255276,-0.9185086,-0.78508544,-0.7868766,-0.7897389,-0.79026604,-0.79216063,-0.3473529,-0.7751839
-0.8446535,-0.7785126,-0.08277656,-0.7325529,-0.7313764,-0.7426367,-0.72335374,-0.8331776,-0.72838736
-0.4185124,-0.8956512,-0.22160687,-0.7563534,-0.7476447,-0.7869091,-0.73998624,-0.41968852,-0.7196286
-0.019698335,-0.67425954,0.13945925,-0.4582613,-0.458716,-0.5015633,-0.44804934,-0.011081896,-0.4125878
0.07078283,-0.8373312,0.5599388,-0.5613951,-0.55199325,-0.73461604,-0.53007233,0.060784016,-0.48867574
-0.5114646,-0.91216743,-0.48152974,-0.79735327,-0.79025096,-0.7981801,-0.7867918,-0.5081281,-0.77345634
-0.3117208,-0.8477431,0.86200833,-0.6266742,-0.626097,-0.7520685,-0.5939857,-0.31488508,-0.5596365
-0.23652129,-0.67258954,0.671031,-0.47096637,-0.47884002,-0.5407653,-0.4574164,-0.23208053,-0.4209316
-0.7734162,-0.9190901,-0.16500483,-0.8409024,-0.84124875,-0.8273371,-0.82758045,-0.7758821,-0.81773263
-0.74850523,-0.85765487,-0.43395698,-0.7909837,-0.79015094,-0.7876735,-0.78618085,-0.7410549,-0.7822759
-0.49444053,-0.93476504,0.20441164,-0.76937604,-0.7706144,-0.7862878,-0.7550312,-0.49328864,-0.7336261
