226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.3886258,-0.9216827,-0.71152973,-0.80938125,-0.8100255,-0.82097775,-0.80881613,-0.3912574,-0.7896806
-0.70792097,-0.92478687,0.4270073,-0.7932303,-0.7946957,-0.79801005,-0.7755547,-0.7060142,-0.7666244
-0.40854412,-0.9506681,-0.7379388,-0.83693045,-0.83652914,-0.8412233,-0.83519244,-0.4110477,-0.81638086
-0.59161764,-0.6218023,0.35041896,-0.5216815,-0.5373777,-0.5193735,-0.50576144,-0.57916427,-0.48842648
-0.7716302,-0.9031654,0.94176054,-0.74568844,-0.74919313,-0.7930131,-0.72083294,-0.76627624,-0.7133863
-0.4256802,-0.9242097,-0.81310415,-0.81546247,-0.82090473,-0.81070125,-0.8121992,-0.42152235,-0.7979485
-0.53358626,-0.8520787,-0.23848397,-0.73020023,-0.73118335,-0.7433617,-0.71971744,-0.52912354,-0.7030022
-0.38898724,-0.72567606,0.6471036,-0.541356,-0.53789914,-0.5998661,-0.5184653,-0.38686267,-0.4941424
-0.73169535,-0.8768762,0.09766842,-0.7753315,-0.779477,-0.79034126,-0.75781524,-0.72807205,-0.75321865
-0.6556145,-0.872939,0.5577738,-0.7245058,-0.7234115,-0.78137255,-0.70628303,-0.65502274,-0.6916186
-0.9198725,-0.9078382,0.91905504,-0.7953225,-0.795575,-0.81224823,-0.77253973,-0.91784275,-0.767917
-0.8277094,-0.8073698,-0.3480608,-0.76835185,-0.76826286,-0.7737817,-0.7571205,-0.8296116,-0.75764436
-0.528364,-0.77669716,0.5633204,-0.62063897,-0.61547756,-0.6935234,-0.6006,-0.52805704,-0.58050174
-0.5301635,-0.8176037,0.15502062,-0.67130417,-0.67745745,-0.6835698,-0.66017735,-0.5299005,-0.6472901
-0.12960388,-0.8344882,-0.020951718,-0.6288581,-0.64767784,-0.58905256,-0.62333214,-0.12537822,-0.6031217
-0.75163287,-0.8432228,0.34807655,-0.7286228,-0.7342069,-0.7561357,-0.71307594,-0.74721,-0.7076175
-0.36958846,-0.80720943,0.7315103,-0.60118556,-0.60378635,-0.7179539,-0.57703215,-0.36394617,-0.5544851
0.020139275,-0.81591904,0.45677546,-0.55792737,-0.55325115,-0.73896646,-0.54476714,0.021521635,-0.5034596
-0.5723742,-0.9276136,0.13029891,-0.7792006,-0.78233516,-0.79446584,-0.76259995,-0.56769073,-0.7522669
-0.3877935,-0.8291405,0.8664126,-0.60329145,-0.6156009,-0.7098432,-0.581685,-0.37255105,-0.5631726
-0.3270937,-0.92064464,-0.80301064,-0.7942274,-0.7959201,-0.79457504,-0.7984052,-0.32807967,-0.7746006
-0.8466935,-0.96313804,-0.7142705,-0.91751784,-0.9236516,-0.9360148,-0.9119815,-0.8434806,-0.9135741
-0.24285106,-0.7677181,0.53195274,-0.56468034,-0.5552879,-0.674771,-0.53764397,-0.24513641,-0.5129633
0.6495381,-0.5271291,-0.110097304,-0.22784239,-0.24264492,-0.22934903,-0.24334465,0.6458646,-0.18567622
-0.39457333,-0.6438325,0.42267317,-0.5015964,-0.49778846,-0.52487415,-0.4803049,-0.39170662,-0.45734912
-0.39850175,-0.8691114,0.9429516,-0.6467077,-0.64895326,-0.7240475,-0.6177717,-0.39634305,-0.6035155
-0.39134815,-0.72231644,-0.13397388,-0.5885706,-0.60298216,-0.5695335,-0.57822305,-0.37714532,-0.55855244
