226Ra,232Th,40K,Raeq,Theq,Keq,IG,IA,IB
-0.5266292,-0.94585174,-0.68185157,-0.8528418,-0.85193646,-0.85759175,-0.85082895,-0.53201264,-0.836013
-0.7216898,-0.92907125,0.41087952,-0.8004556,-0.80085254,-0.7995195,-0.7777169,-0.7207494,-0.77128375
-0.48753437,-0.9508471,-0.7263008,-0.8394222,-0.83708847,-0.83934325,-0.84036833,-0.48595062,-0.81806713
-0.57215893,-0.59743637,0.3021975,-0.50642115,-0.52271557,-0.5115244,-0.4954449,-0.55313003,-0.47870004
-0.8017476,-0.88881135,0.9469071,-0.7340059,-0.7378049,-0.782026,-0.70576924,-0.7953156,-0.69857377
-0.43324953,-0.92808044,-0.86009675,-0.8259297,-0.8324778,-0.82486403,-0.8279762,-0.4198161,-0.8146996
-0.55418503,-0.865348,-0.30116946,-0.743241,-0.74302477,-0.75822806,-0.7360391,-0.54864603,-0.71608555
-0.39875644,-0.6822816,0.57222575,-0.5185265,-0.51522255,-0.5571797,-0.49831426,-0.39421144,-0.47383937
-0.66254073,-0.87161136,-0.05735847,-0.76882184,-0.771992,-0.78255343,-0.7516643,-0.66099805,-0.74534816
-0.6717033,-0.87469596,0.5284805,-0.7336399,-0.73079026,-0.78815216,-0.7107894,-0.6746158,-0.69616026
-0.93695605,-0.91395843,0.92730075,-0.80945086,-0.8101853,-0.82624984,-0.7837093,-0.9345223,-0.7793675
-0.8049135,-0.8093195,-0.35789216,-0.77100885,-0.7690888,-0.7806406,-0.7584233,-0.8129027,-0.75832474
-0.48564687,-0.7377567,0.5621861,-0.5814202,-0.57697,-0.6580169,-0.5613719,-0.48391366,-0.5410321
-0.6181975,-0.84612465,0.24521495,-0.7134106,-0.71504366,-0.7264147,-0.69363856,-0.6214293,-0.68238443
-0.24801219,-0.88013494,0.04144452,-0.69276863,-0.7005441,-0.64527893,-0.6741532,-0.24934521,-0.6550733
-0.84156656,-0.866065,0.3641952,-0.77299947,-0.77772444,-0.7939779,-0.75213856,-0.8406892,-0.7498011
-0.35516274,-0.7950174,0.69523543,-0.59309673,-0.59400815,-0.7090049,-0.5685728,-0.35002074,-0.5455076
-0.06232089,-0.84206563,0.49811605,-0.59203404,-0.5804881,-0.76366353,-0.57301265,-0.06634677,-0.53244007
-0.6122447,-0.9394525,0.14358325,-0.7962716,-0.79422337,-0.80739075,-0.7783759,-0.6108232,-0.7649984
-0.3913464,-0.8212547,0.8677899,-0.5942526,-0.60195637,-0.70591325,-0.56990355,-0.37649724,-0.54669976
-0.42760912,-0.9238937,-0.8083561,-0.80547315,-0.80661935,-0.80220646,-0.8152867,-0.42685002,-0.79032314
-0.8650484,-0.96592844,-0.7396256,-0.925089,-0.929593,-0.93855083,-0.92144865,-0.8653665,-0.92162424
-0.26211536,-0.7579868,0.55418223,-0.55134153,-0.53986037,-0.6727976,-0.5294238,-0.26060343,-0.49726972
0.6730701,-0.4865094,-0.025763713,-0.1918267,-0.1893491,-0.1723189,-0.19410256,0.6643009,-0.13199612
-0.34344417,-0.6170576,0.3911832,-0.4723711,-0.4683398,-0.50455743,-0.45437354,-0.33849955,-0.42714515
-0.54222244,-0.88430274,0.9407337,-0.68413246,-0.6877785,-0.7516576,-0.6576503,-0.5318814,-0.641566
-0.4047702,-0.7094535,-0.09392651,-0.5786828,-0.59686834,-0.56454515,-0.57422525,-0.37936684,-0.5537316
-0.5308451,-0.9492443,-0.6668215,-0.8579204,-0.85636044,-0.8664326,-0.859873,-0.5391915,-0.84350085
-0.69230974,-0.8258044,0.7629306,-0.68006444,-0.68121904,-0.77441335,-0.6534576,-0.69113845,-0.6445937
-0.14349534,-0.813217,0.50270337,-0.5807445,-0.56673956,-0.72024506,-0.56191653,-0.14895475,-0.52253973
-0.50871867,-0.59191185,0.41447857,-0.47798157,-0.48780954,-0.48440105,-0.4575288,-0.494605,-0.44576308
-0.08274724,-0.8266265,-0.037134923,-0.6256083,-0.6285848,-0.5910778,-0.6126537,-0.0898172,-0.58212364
-0.5408473,-0.83299047,0.5039456,-0.67631817,-0.66962415,-0.7881532,-0.65464884,-0.545319,-0.6334118
-0.37157002,-0.76113147,0.29908314,-0.599702,-0.6052333,-0.61719275,-0.5832278,-0.3761413,-0.5610319
-0.49514586,-0.89908385,0.3291196,-0.73117083,-0.72466576,-0.78683364,-0.7110947,-0.49944508,-0.6908005
-0.8998928,-0.96702754,-0.7386099,-0.9326701,-0.93481547,-0.94098836,-0.9272038,-0.90201324,-0.9287588
